id,dG_r2scan_kcal,dG_b973c_kcal
100508,-3.636200733391895,1.443679096538969
100509,1.8848993808364736,6.546705920709373
10051,-23.546665352695392,-18.073443501395587
100510,7.394913466347933,13.706824779391818
100511,1.989365878650636,6.062012870729364
100512,4.175794675824833,10.182966412688945
100513,-1.8455074521624184,4.5834722142576725
100514,1.458374714767022,6.854152277321857
100515,-27.572524917198397,-22.39971670956685
100516,4.334271377320693,11.820338480974872
100517,-7.154763442418314,-1.898139962947933
100518,7.107420513460947,13.05844284866273
100519,-0.5899659565707822,4.964491184654821
100521,6.941523550386056,12.447080377086642
100522,1.5432018778783922,5.375458896818176
100523,1.779263321032162,7.033762023672854
100524,9.44821884197595,14.12980023861634
100525,2.434008950657216,5.949013176412032
100526,3.653386936351172,9.32322276213701
100527,-1.9457370944749024,1.89836270619495
100528,-0.6536087908092709,3.0977361519612487
100529,-0.4211228417043532,4.969648403905046
10053,10.11223410960096,15.225895075122864
100530,-24.50574628687197,-18.89434821278893
100531,-1.19399192806648,4.304667183266078
100532,-9.603226313418777,-3.3403379065252725
100534,23.28731064165113,28.188158106886103
100535,6.224859906911739,12.890120274081337
100536,6.939860853633858,12.924889909842076
100537,1.5662852024097933,7.484193920078061
100538,-1.0205310948651778,5.063292425763686
10054,-23.762508183428228,-18.76585879797041
100540,0.1084701845043932,4.553897048986569
100541,3.503402272422906,9.083336351322057
100544,0.4512436313939453,5.343017528867675
100545,-0.6936671874224116,4.9234453260053685
100546,2.814876446463563,7.774009807857238
100547,1.541221795526985,6.484801270901335
100548,4.518723114060517,9.945684736904884
100549,-0.1574727319116103,4.598427522066841
10055,6.798684031844896,10.465350644961369
100551,-1.4326595671428144,3.982219642936632
100552,-3.55605555700519,1.7209376265261245
100554,0.293913815322514,6.292383914117901
100555,1.7596002682059604,6.559462783454936
100556,13.614209210001002,18.823817348384807
100557,-6.349955818771066,-2.2312938718035262
100558,8.143574840971032,15.104316748131666
100559,-7.422405592431495,-1.7743199555480966
10056,8.42662318626341,13.982971232099118
100560,17.066276106753246,22.6901159368538
100561,16.344870783884346,22.556435965091648
100562,9.724492055535634,15.510603596455152
100563,9.020812620882806,14.137382538606683
100564,-1.687594364641166,3.2059403297658022
100565,8.849396520945465,12.260453353819052
100566,-2.5123539055826782,2.733806628379792
100567,-3.718895260336076,2.4029200128351675
100568,-42.94061604279997,-36.876006712286895
100569,2.346189562093232,8.46172166960903
10057,3.938980089868069,8.559196038560303
100570,-41.39261564643979,-35.805711112779875
100571,-1.9126616906942453,4.82261256015351
100572,-5.753940700885303,-1.3388821064775316
100573,-0.4593085334298759,5.897498405698582
100574,6.784433868721467,12.423792016074298
100575,-3.0644582847751773,3.138503697264708
100576,-4.300905707106789,2.24725045484415
100577,-9.64057478609249,-2.4264534857586755
100578,4.680909758865509,8.514609760959237
100579,11.607152337599745,15.554818007427876
10058,4.0963738132084,9.682362271198514
100580,3.087739498133551,8.205379622232822
100582,-2.328148057356552,2.4861359312881066
100584,3.68322462523906,9.295004299093035
100585,-2.2817082724882263,2.7805270288646406
100586,-36.71385000627294,-31.11147791603141
100587,-1.707474939228742,4.049235074644703
100588,10.946509562432473,13.120497283169888
100589,1.4760439910410708,5.14001548232235
10059,8.154865800300966,13.49741591631578
100591,5.840379406569139,12.612477071157352
100592,7.590569116302673,13.558419848864192
100593,6.285402831473683,11.945378457191278
100594,4.764464293144981,11.25938454054921
100595,1.0682775189909286,9.796529259478456
100596,-0.8540405957181003,4.520332522581154
100597,2.204292350495582,6.928241389577007
100598,-64.68752684302058,-58.8052926564458
100599,6.17804363261108,10.924718297633715
1006,17.676185770575476,22.810273396813127
10060,7.523079287312701,12.91253028178979
100600,5.403394880000044,10.276058899075194
100601,-0.8982200662826912,5.12049478532072
100602,11.936305330879277,18.87312792706176
100603,-0.3701053745519317,6.151391648361416
100604,7.082007875281245,13.17388658834551
100605,-1.4917423647966102,5.403099904156572
100606,6.672108902323735,10.874491352792242
100607,4.933151781600446,10.861614269748546
100608,5.960709446359671,10.182785060659135
100609,2.2893522349766307,6.782246364008612
10061,-2.607127776620273,4.211410937258765
100611,0.4880689196528855,5.634095392341098
100612,-3.666545202588991,1.1295646970176885
100613,0.0152309780241758,3.205786625242793
100614,11.801196326843694,16.065071489199372
100615,12.305319974234136,18.07473192709065
100616,1.7274824437434773,6.588117279073426
100617,0.5593639150082622,5.996571927108875
100618,0.0769039772694472,6.2241147428686805
100619,5.650198030876277,12.716683171559207
10062,11.209091137264554,17.507818273111575
100620,1.9697723137023604,6.895338136734071
100622,11.740853225980478,16.91615311725795
100623,10.310431853166984,14.920745513586194
100624,11.209786974918943,15.971961244397203
100625,1.7999835141065677,7.45632658125507
100626,-8.058770964521365,-2.6931166597198084
100627,4.069239471322509,9.165225832646083
100628,-7.255182554347343,-3.82316124288574
100629,8.753940795094115,13.40577521053629
10063,-19.872369614507832,-14.857868975098144
100630,5.098366315506722,11.24754735897521
100632,0.5428181541723239,5.343544359875794
100633,0.623707775071207,5.405970443710972
100634,61.3610018382915,65.625241797239
100635,-2.9196016903217177,2.9273745949411287
100636,6.061055391286585,12.143201044518811
100637,-4.318296178362545,0.995536805750618
100638,0.63364673131134,6.062059167255248
100639,2.499559823415152,9.543963279628686
10064,1.0414761332783036,6.020411027158678
100640,5.168752023580199,8.503378833875562
100641,1.0595275449407564,4.37973688170732
100642,6.183219932056735,14.987414285218073
100643,3.385530154399827,4.704781922379418
100644,-4.288891234436534,-0.8979446299187871
100645,-3.8211841639301354,1.351121034972468
100646,-7.258030591547247,-0.9230167269597012
100647,2.336914720870561,5.431710807161474
100649,11.015824570318069,16.037082978551094
10065,-14.9492269844286,-9.834308340137294
100650,27.002561548419337,31.360521010911206
100651,22.31807220717703,27.514931283654327
100652,0.2869155224356144,5.820394136314804
100653,-0.4418347081670906,5.259758037348189
100655,2.3140992715649578,6.672080470081688
100656,-3.814227869360163,1.611462641902233
100657,3.3601731502393526,9.862754019918562
100658,2.9032226286537326,10.171214880258548
100659,1.8414126271768836,8.89985426897832
10066,7.803375379333131,12.752178445580634
100660,-0.2429709091473602,3.556153484544477
100661,6.518956209419265,11.817789218307745
100662,7.784742952120668,12.894018492069254
100663,10.64822816441861,15.075144073282472
100664,4.590057840846717,8.756642321938381
100666,2.773852980305673,8.601727494911815
100667,-55.07632104571195,-51.5361235854766
100668,1.9469136323333445,6.794141329348375
100669,6.070232908502711,9.986588245864969
