id,ald_smiles,smiles,cls,error,struct_cluster,ald_sulfonyl,ald_sulfonyl_F,ald_nitro,ald_nitrile,ald_imine,ald_has_B,ald_has_Si,ald_has_P,ald_soft_S_thioether,ald_furan_O,ald_thiophene_S,ald_azine_N,ald_halogen,ald_ester,ald_amide,prod_sulfonyl,prod_sulfonyl_F,prod_nitro,prod_nitrile,prod_imine,prod_has_B,prod_has_Si,prod_has_P,prod_soft_S_thioether,prod_furan_O,prod_thiophene_S,prod_azine_N,prod_halogen,prod_ester,prod_amide
138238,C[C@@H]1CC[C@H](CN1C2=CC=CC(=C2N3N=CC=N3)C=O)C4=NC5=C(O4)C=CC(=C5)F,CC1CCC(c2nc3cc(F)ccc3o2)CN1c1cccc(C(=O)C(O)c2cccc(N3CC(c4nc5cc(F)ccc5o4)CCC3C)c2-n2nccn2)c1-n1nccn1,aromatic,2.1730822757830843,0,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
113093,C1C[C@H]([C@H]([C@@H]([C@@H]1C=O)C2=CC=C(C=C2)Br)[N+](=O)[O-])O,O=C(C(O)C1CCC(O)C([N+](=O)[O-])C1c1ccc(Br)cc1)C1CCC(O)C([N+](=O)[O-])C1c1ccc(Br)cc1,aliphatic,0.7897735469339109,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
199086,CCOC1=C(C=C(C(=C1)C=O)Br)OCC(=O)NCCC2=CC=CC=C2,CCOc1cc(C(=O)C(O)c2cc(OCC)c(OCC(=O)NCCc3ccccc3)cc2Br)c(Br)cc1OCC(=O)NCCc1ccccc1,aromatic,1.5332864481876172,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
135601,CS(=O)(=O)CCCOC1=C(C=C(C=C1)C=O)C(F)(F)F,CS(=O)(=O)CCCOc1ccc(C(=O)C(O)c2ccc(OCCCS(C)(=O)=O)c(C(F)(F)F)c2)cc1C(F)(F)F,aromatic,0.7957357529536253,2,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
36336,C[C@@H](C(=O)N1CCC[C@H]1C(=O)NC(CC(=O)O)C=O)NC(=O)C2=CC(=C(C(=C2)F)N(C)C)F,CC(NC(=O)c1cc(F)c(N(C)C)c(F)c1)C(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)C(O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(C)NC(=O)c1cc(F)c(N(C)C)c(F)c1,aliphatic,1.284211378473186,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
96730,CC(=C(C1=C(C=C2C(=C1)NC3=NC(=NC(=C23)C4=C5C=C(C=CC5=NC=C4)F)C=O)OC)C(=O)C)N,COc1cc2c(cc1C(C(C)=O)=C(C)N)[nH]c1nc(C(=O)C(O)c3nc(-c4ccnc5ccc(F)cc45)c4c(n3)[nH]c3cc(C(C(C)=O)=C(C)N)c(OC)cc34)nc(-c3ccnc4ccc(F)cc34)c12,aromatic,0.945004063147138,3,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
51786,C1CCN(CC1)C2=NC(=C(O2)C(=O)NC3=CN=C(C=C3)N4CCC(CC4)C=O)C(F)(F)F,O=C(Nc1ccc(N2CCC(C(=O)C(O)C3CCN(c4ccc(NC(=O)c5oc(N6CCCCC6)nc5C(F)(F)F)cn4)CC3)CC2)nc1)c1oc(N2CCCCC2)nc1C(F)(F)F,aliphatic,2.2370929645844955,1,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True
73525,C1CCC(CC1)N(C=O)[C@@H](CC=O)C2=CC(=CC=C2)F,O=CCC(c1cccc(F)c1)N(C(=O)C(O)N(C1CCCCC1)C(CC=O)c1cccc(F)c1)C1CCCCC1,aliphatic,1.254214754255365,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
107404,CC1=C(C(=C(C=C1CC2=CC(=C(C=C2)C(=O)NC)F)C=O)OCCN(C)C3=NN(C=C3C#N)C)Cl,CNC(=O)c1ccc(Cc2cc(C(=O)C(O)c3cc(Cc4ccc(C(=O)NC)c(F)c4)c(C)c(Cl)c3OCCN(C)c3nn(C)cc3C#N)c(OCCN(C)c3nn(C)cc3C#N)c(Cl)c2C)cc1F,aromatic,4.030784492986385,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True
66493,C1=CSC(=N1)NS(=O)C2=C(C=C(C(=C2)Cl)NCCCC=O)F,O=C(CCCNc1cc(F)c(S(=O)Nc2nccs2)cc1Cl)C(O)CCCNc1cc(F)c(S(=O)Nc2nccs2)cc1Cl,aliphatic,0.4250210958882121,2,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
117280,C([C@H]([C@@H]([C@H]([C@H](C=O)O)O)Br)O)O,O=C(C(O)C(O)C(O)C(Br)C(O)CO)C(O)C(O)C(Br)C(O)CO,aliphatic,2.96219240622778,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
217433,C1=CC=C(C=C1)C2=CC=CC=C2N(C(CC(=O)O)C=O)S(=O)(=O)O,O=C(O)CC(C(=O)C(O)C(CC(=O)O)N(c1ccccc1-c1ccccc1)S(=O)(=O)O)N(c1ccccc1-c1ccccc1)S(=O)(=O)O,aliphatic,3.1274652722049288,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129490,C1CS(=O)(=O)CC1N(CC2=CC(=CC=C2)F)CC(COC3=CC=CC=C3C=O)O,O=C(c1ccccc1OCC(O)CN(Cc1cccc(F)c1)C1CCS(=O)(=O)C1)C(O)c1ccccc1OCC(O)CN(Cc1cccc(F)c1)C1CCS(=O)(=O)C1,aromatic,10.002673479885257,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
103239,CC1(CCN(CC1)C(CCl)C=O)S(=O)(=O)C2=CC=CC(=C2)C(F)(F)F,CC1(S(=O)(=O)c2cccc(C(F)(F)F)c2)CCN(C(CCl)C(=O)C(O)C(CCl)N2CCC(C)(S(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)CC1,aliphatic,1.790299542822309,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
97404,C1C=C[C@](C2=C1C=CC(=C2)C3=C(C(=C(C=C3)F)F)F)(C=O)NC(=O)O,O=C(O)NC1(C(=O)C(O)C2(NC(=O)O)C=CCc3ccc(-c4ccc(F)c(F)c4F)cc32)C=CCc2ccc(-c3ccc(F)c(F)c3F)cc21,aliphatic,0.0714038779048662,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
88918,CS(C)(C)CCOCN1C2=C(C=C(C(=C2)OCC(F)F)C#N)N=C1C=O,CS(C)(C)CCOCn1c(C(=O)C(O)c2nc3cc(C#N)c(OCC(F)F)cc3n2COCCS(C)(C)C)nc2cc(C#N)c(OCC(F)F)cc21,aromatic,5.98460821498772,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
208342,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](C=O)O[Si](C)(C)C(C)(C)C,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(O[Si](C)(C)C(C)(C)C)C(=O)C(O)C(O[Si](C)(C)C(C)(C)C)C(Cc1ccccc1)NC(=O)OC(C)(C)C,aliphatic,4.113683049632472,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
89914,C1C[C@@H]([C@@H](NC1)COC2CCC(CC2)C3=NC=CN=C3OCC=O)NS(=O)(=O)C(F)(F)F,O=C(COc1nccnc1C1CCC(OCC2NCCCC2NS(=O)(=O)C(F)(F)F)CC1)C(O)COc1nccnc1C1CCC(OCC2NCCCC2NS(=O)(=O)C(F)(F)F)CC1,aliphatic,6.324290799694225,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
72995,CC1=CC2=C(C=CC(=C2C1=C)F)C3C4CC5CC(C4)CC3(C5)C(CSC)C(C=O)(C(=O)O)N,C=C1C(C)=Cc2c(C3C4CC5CC(C4)CC3(C(CSC)C(N)(C(=O)O)C(=O)C(O)C(N)(C(=O)O)C(CSC)C34CC6CC(CC(C6)C3c3ccc(F)c6c3C=C(C)C6=C)C4)C5)ccc(F)c21,aliphatic,0.8562649760154777,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
114165,CCOC(=O)C(CC=O)(CI)C(=O)OCC,CCOC(=O)C(CI)(CC(=O)C(O)CC(CI)(C(=O)OCC)C(=O)OCC)C(=O)OCC,aliphatic,2.149907609136245,5,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
8164,CC(=O)CC[C@H]1C=CC2=C([C@@]1(C)C=O)C(=O)C3=C(C2=O)C=CC(=C3)O,CC(=O)CCC1C=CC2=C(C(=O)c3cc(O)ccc3C2=O)C1(C)C(=O)C(O)C1(C)C2=C(C=CC1CCC(C)=O)C(=O)c1ccc(O)cc1C2=O,aliphatic,0.4975799712282267,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118470,CCOC(=O)CCC1=CNC(=C1CCC(=O)OCC)C=O,CCOC(=O)CCc1c[nH]c(C(=O)C(O)c2[nH]cc(CCC(=O)OCC)c2CCC(=O)OCC)c1CCC(=O)OCC,aromatic,5.789305121071884,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
205312,CC(C=O)C(C(O)P(=O)(O)O)O,CC(C(=O)C(O)C(C)C(O)C(O)P(=O)(O)O)C(O)C(O)P(=O)(O)O,aliphatic,4.428091393125804,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
209370,C[C@@H](CC(C=O)(C1=CC=CC=C1)C2=CC=CC=C2)N(C)C,CC(CC(C(=O)C(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)N(C)C,aliphatic,0.803914534693007,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75956,CC(C)(C=O)N(C1=CC=C(C=C1)O)C(=O)N(C)C2=CC(=C(C=C2)C#N)C(F)(F)F,CN(C(=O)N(c1ccc(O)cc1)C(C)(C)C(=O)C(O)C(C)(C)N(C(=O)N(C)c1ccc(C#N)c(C(F)(F)F)c1)c1ccc(O)cc1)c1ccc(C#N)c(C(F)(F)F)c1,aliphatic,2.631710279495234,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
12880,C[C@@H](C(=O)N[C@@H](CCC1CCCCC1)C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)OC(C)(C)C,CC(NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NC(CCC1CCCCC1)C(=O)C(O)C(CCC1CCCCC1)NC(=O)C(C)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C,aliphatic,0.6908141170505289,4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
37139,CSC1=NC(=NC(=C1C=O)OCC(=O)CC2=CC(=CC=C2)C(F)(F)F)N,CSc1nc(N)nc(OCC(=O)Cc2cccc(C(F)(F)F)c2)c1C(=O)C(O)c1c(OCC(=O)Cc2cccc(C(F)(F)F)c2)nc(N)nc1SC,aromatic,1.6352035359637505,3,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
107254,C([C@H]([C@]([C@@H]([C@@H](C=O)O)O)(O)F)O)O,O=C(C(O)C(O)C(O)C(O)(F)C(O)CO)C(O)C(O)C(O)(F)C(O)CO,aliphatic,1.585355467089402,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
210,C[C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O,CC(O)C(O)C(O)C(O)C(=O)C(O)C(O)C(O)C(O)C(C)O,aliphatic,1.813628699315295,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127411,C[C@@H](C(=O)NC1=C(C=C(C=C1)F)Cl)OC(=O)COC2=C(C=C(C=C2)C=O)OC,COc1cc(C(=O)C(O)c2ccc(OCC(=O)OC(C)C(=O)Nc3ccc(F)cc3Cl)c(OC)c2)ccc1OCC(=O)OC(C)C(=O)Nc1ccc(F)cc1Cl,aromatic,3.361533380810185,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
111399,C[C@H]1[C@@H](OC(O1)(C)C)[C@H](CC=O)NC(=O)C,CC(=O)NC(CC(=O)C(O)CC(NC(C)=O)C1OC(C)(C)OC1C)C1OC(C)(C)OC1C,aliphatic,0.9847613739327394,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12635,C1=CN(C(=C1)C=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,O=C(c1cccn1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O)C(O)c1cccn1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,aromatic,11.916206783370598,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
24336,C(=O)C(C(C(C(C(=O)O)O)O)O)OS(=O)(=O)O,O=C(O)C(O)C(O)C(O)C(OS(=O)(=O)O)C(=O)C(O)C(OS(=O)(=O)O)C(O)C(O)C(O)C(=O)O,aliphatic,0.4013423095868802,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13358,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(F)F)C=O)NC(=O)OCC1=CC=CC=C1,CCC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CC(F)F)C(=O)C(O)C(CC(F)F)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)OCc1ccccc1)C(C)CC,aliphatic,4.330622511929468,4,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
48274,C1=CC=C(C=C1)C2(N(N=C(S2)C3=C(C=CC(=C3)F)F)CC=O)CCCN,NCCCC1(c2ccccc2)SC(c2cc(F)ccc2F)=NN1CC(=O)C(O)CN1N=C(c2cc(F)ccc2F)SC1(CCCN)c1ccccc1,aliphatic,0.1551046289026749,2,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
26836,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H](C=O)[C@H]([C@H]([C@@H](CO)O)O)O)O)O)O,CC1OC(OC(C(=O)C(O)C(OC2OC(C)C(O)C(O)C2O)C(O)C(O)C(O)CO)C(O)C(O)C(O)CO)C(O)C(O)C1O,aliphatic,6.952982594731136,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3930,CC(C)C[C@H](C=O)NC(=O)[C@H](C(C)C)NS(=O)(=O)C,CC(C)CC(NC(=O)C(NS(C)(=O)=O)C(C)C)C(=O)C(O)C(CC(C)C)NC(=O)C(NS(C)(=O)=O)C(C)C,aliphatic,1.0227271072773867,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14854,CC1=C(C(=C(C(=C1OC)C(=O)OC)C=O)O)O,COC(=O)c1c(OC)c(C)c(O)c(O)c1C(=O)C(O)c1c(O)c(O)c(C)c(OC)c1C(=O)OC,aromatic,0.6022392881529477,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
117169,CC(=O)N[C@@H]([C@@H](CO)O)[C@H](C=O)O,CC(=O)NC(C(O)CO)C(O)C(=O)C(O)C(O)C(NC(C)=O)C(O)CO,aliphatic,2.975237474169828,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
148574,C1=CC(=CC=C1[C@@H]2[C@@H]([C@@]2(C=O)C#N)S(=O)(=O)C3=CC=C(C=C3)Cl)F,N#CC1(C(=O)C(O)C2(C#N)C(c3ccc(F)cc3)C2S(=O)(=O)c2ccc(Cl)cc2)C(c2ccc(F)cc2)C1S(=O)(=O)c1ccc(Cl)cc1,aliphatic,0.5492112379050291,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
94924,C1CN(CC2=C1N=CS2)CC3=CC(=C(N=C3)C=O)C(F)(F)F,O=C(c1ncc(CN2CCc3ncsc3C2)cc1C(F)(F)F)C(O)c1ncc(CN2CCc3ncsc3C2)cc1C(F)(F)F,aromatic,2.1537143471067406,1,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
127934,C[C@@H](C(=O)NC1=CC=C(C=C1)SC(F)F)OC2=C(C=C(C=C2)[N+](=O)[O-])C=O,CC(Oc1ccc([N+](=O)[O-])cc1C(=O)C(O)c1cc([N+](=O)[O-])ccc1OC(C)C(=O)Nc1ccc(SC(F)F)cc1)C(=O)Nc1ccc(SC(F)F)cc1,aromatic,2.415620181423023,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
46686,CC1=CC(=NN1C(C=O)N2CCN(CC2)C3=CC(=C(C=C3F)Cl)OC)C(F)(F)F,COc1cc(N2CCN(C(C(=O)C(O)C(N3CCN(c4cc(OC)c(Cl)cc4F)CC3)n3nc(C(F)(F)F)cc3C)n3nc(C(F)(F)F)cc3C)CC2)c(F)cc1Cl,aliphatic,2.785397388271732,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
85647,C1[C@@H]([C@](CN1S(=O)(=O)C2=C(C=C(C=C2)C=O)C#N)(CO)O)OC3=CC(=C(C=C3)C#N)F,N#Cc1ccc(OC2CN(S(=O)(=O)c3ccc(C(=O)C(O)c4ccc(S(=O)(=O)N5CC(Oc6ccc(C#N)c(F)c6)C(O)(CO)C5)c(C#N)c4)cc3C#N)CC2(O)CO)cc1F,aromatic,9.39429393002956,2,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
210498,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=C(C=C(C=C2)OC)C=O)C(=O)OC,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(OC)cc1C(=O)C(O)c1cc(OC)ccc1C1C(C(=O)OC)=C(C)NC(C)=C1C(=O)OC,aromatic,5.382044726157039,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
104473,CC1=CC(=NC(=C1O[C@H]2CCC[C@@H](C2)C(=O)O)C)C3=C(C=C(S3)F)C=O,Cc1cc(-c2sc(F)cc2C(=O)C(O)c2cc(F)sc2-c2cc(C)c(OC3CCCC(C(=O)O)C3)c(C)n2)nc(C)c1OC1CCCC(C(=O)O)C1,aromatic,0.5145245801496934,0,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
76016,CC(C)N(C)C1=C(C=C2C(=C1)C3=C(N2)C4=NNC(=C4CCC3)C(F)(F)F)C(C)(C)C=O,CC(C)N(C)c1cc2c3c([nH]c2cc1C(C)(C)C(=O)C(O)C(C)(C)c1cc2[nH]c4c(c2cc1N(C)C(C)C)CCCc1c-4n[nH]c1C(F)(F)F)-c1n[nH]c(C(F)(F)F)c1CCC3,aliphatic,2.084143004697001,2,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
202707,CO[C@H](COC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)[C@H]([C@@H]([C@H](C=O)OC)OC)OC,COC(COC(c1ccccc1)(c1ccccc1)c1ccccc1)C(OC)C(OC)C(OC)C(=O)C(O)C(OC)C(OC)C(OC)C(COC(c1ccccc1)(c1ccccc1)c1ccccc1)OC,aliphatic,5.134664084802305,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123731,C1CCN(C1)C2=C(C(=NN2C3=CC=CC=C3)COC4=C(C=C(C=C4)Cl)Cl)C=O,O=C(c1c(COc2ccc(Cl)cc2Cl)nn(-c2ccccc2)c1N1CCCC1)C(O)c1c(COc2ccc(Cl)cc2Cl)nn(-c2ccccc2)c1N1CCCC1,aromatic,0.4133957928004079,3,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
202586,C[C@@H](C=O)N(C[Si](C)(C)C)C(=O)C1=CC=CC=C1,CC(C(=O)C(O)C(C)N(C[Si](C)(C)C)C(=O)c1ccccc1)N(C[Si](C)(C)C)C(=O)c1ccccc1,aliphatic,2.579047419440557,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
67035,CC(C)(C)OC(=O)N[C@H](CC1=CC=C(C=C1)OS(=O)(=O)C(F)(F)F)C=O,CC(C)(C)OC(=O)NC(Cc1ccc(OS(=O)(=O)C(F)(F)F)cc1)C(=O)C(O)C(Cc1ccc(OS(=O)(=O)C(F)(F)F)cc1)NC(=O)OC(C)(C)C,aliphatic,3.781411892560925,4,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
184834,CC(C)(C)OC(=O)NC(C)(C=O)C1=C(C=C(C=C1)O)F,CC(C)(C)OC(=O)NC(C)(C(=O)C(O)C(C)(NC(=O)OC(C)(C)C)c1ccc(O)cc1F)c1ccc(O)cc1F,aliphatic,0.4759389791590624,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
199816,CC(C)CCC1=NOC(=N1)COC2=C(C=CC(=C2)C=O)OC,COc1ccc(C(=O)C(O)c2ccc(OC)c(OCc3nc(CCC(C)C)no3)c2)cc1OCc1nc(CCC(C)C)no1,aromatic,1.7631079702344437,2,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
209768,CCCCCC(C)OC1=CC2=C(C(=C1)O)C(=O)C(C(N2C=O)C)(CCC(=O)C)C=O,CCCCCC(C)Oc1cc(O)c2c(c1)N(C(=O)C(O)N1c3cc(OC(C)CCCCC)cc(O)c3C(=O)C(C=O)(CCC(C)=O)C1C)C(C)C(C=O)(CCC(C)=O)C2=O,aliphatic,2.752459497426379,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
99773,C1=CC(=CN=C1)CN2C(NC3=CN=C(N=C32)N4C=NC5=C4C=C(C=C5)OC(F)(F)F)C=O,O=C(C(O)C1Nc2cnc(-n3cnc4ccc(OC(F)(F)F)cc43)nc2N1Cc1cccnc1)C1Nc2cnc(-n3cnc4ccc(OC(F)(F)F)cc43)nc2N1Cc1cccnc1,aliphatic,1.2679251214998244,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
17615,COC1=CC=CC(=C1OS(=O)(=O)C2=CC=CC=C2)C=O,COc1cccc(C(=O)C(O)c2cccc(OC)c2OS(=O)(=O)c2ccccc2)c1OS(=O)(=O)c1ccccc1,aromatic,0.1642784481432428,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4292,CC1=C(C(=C(C(=C1Cl)O)C/C=C(\C)/CC/C=C(\C)/CC[C@@H](C(=C)C)O)O)C=O,C=C(C)C(O)CCC(C)=CCCC(C)=CCc1c(O)c(Cl)c(C)c(C(=O)C(O)c2c(C)c(Cl)c(O)c(CC=C(C)CCC=C(C)CCC(O)C(=C)C)c2O)c1O,aromatic,0.591762673597465,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
97521,C1CN(CCC12C[C@H](C3=C(N2)C=CC(=C3)F)C=O)C(=O)NCC4=CC=C(C=C4)F,O=C(C1CC2(CCN(C(=O)NCc3ccc(F)cc3)CC2)Nc2ccc(F)cc21)C(O)C1CC2(CCN(C(=O)NCc3ccc(F)cc3)CC2)Nc2ccc(F)cc21,aliphatic,0.4481236800348331,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
25178,CC1=NC=C(C(=C1O)CNNC(=O)C2=CC=CC=C2)C=O,Cc1ncc(C(=O)C(O)c2cnc(C)c(O)c2CNNC(=O)c2ccccc2)c(CNNC(=O)c2ccccc2)c1O,aromatic,4.397820588813234,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3434,C1=C(OC=C1COP(=O)(O)O)C=O,O=C(c1cc(COP(=O)(O)O)co1)C(O)c1cc(COP(=O)(O)O)co1,aromatic,2.467611771220975,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
101977,C1=CC=C(C(=C1)C(C=O)C2=NC(=NC=C2)NCCNS(=O)(=O)O)F,O=C(C(c1ccnc(NCCNS(=O)(=O)O)n1)c1ccccc1F)C(O)C(c1ccnc(NCCNS(=O)(=O)O)n1)c1ccccc1F,aliphatic,10.967686732890169,2,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
