id,error_x,dE_r2_single,dE_r2_boltz,dE_wb_single,nconf_ald,nconf_prod,std_ald_kcal,std_prod_kcal,prod_smiles,ald_smiles,dG_orca_kcal,dG_gxtb_kcal,dG_pred,error_y,boltz_corr,func_shift,dG_boltz,dG_wb97x
192638,,-0.1400334636640393,3.98428586213632,-8.4104507601988,10,10,3.1024582701555032,10.283215221062305,COc1cc(F)c(C(=O)C(O)c2c(F)cc(OC)cc2S(=O)(=O)Cl)c(S(=O)(=O)Cl)c1,COC1=CC(=C(C(=C1)S(=O)(=O)Cl)C=O)F,26.95652261116536,-6.2449,15.780742403511294,11.175780207654068,4.124319325800359,-8.270417296534761,31.08084193696572,18.686105314630602
44817,,-10.43171048586548,-10.29189802504834,,10,10,3.2061755397034237,5.092812989096028,CN(N)C(C(=O)C(O)C(N(C)N)N1CCC(c2nc(C3=NOC(c4c(F)cccc4F)C3)cs2)CC1)N1CCC(c2nc(C3=NOC(c4c(F)cccc4F)C3)cs2)CC1,CN(C(C=O)N1CCC(CC1)C2=NC(=CS2)C3=NOC(C3)C4=C(C=CC=C4F)F)N,17.05578948335744,-1.2628,5.939817123373913,11.115972359983529,0.13981246081714005,,17.19560194417458,
101977,,-18.36950171493284,-18.55543254304477,,10,10,0.8198511027070059,6.155891413470792,O=C(C(c1ccnc(NCCNS(=O)(=O)O)n1)c1ccccc1F)C(O)C(c1ccnc(NCCNS(=O)(=O)O)n1)c1ccccc1F,C1=CC=C(C(=C1)C(C=O)C2=NC(=NC=C2)NCCNS(=O)(=O)O)F,-6.705585293544289,-7.057,4.26210143934588,10.967686732890169,-0.1859308281119283,,-6.891516121656217,
70112,,-10.670871961090445,-10.375802201674858,,10,10,2.3644383456929448,4.397500378686214,CCNC1CC(C)n2c(C(=O)C(O)c3c(O)c(=O)c(C(=O)NCc4cccc(C)c4F)c4n3C(C)CC4NCC)c(O)c(=O)c(C(=O)NCc3cccc(C)c3F)c21,CCNC1C[C@@H](N2C1=C(C(=O)C(=C2C=O)O)C(=O)NCC3=CC=CC(=C3F)C)C,11.279980068014336,-0.3327,0.5490938987574866,10.730886169256848,0.2950697594155862,,11.575049827429922,
81520,,-0.7765883612366657,4.796132886159917,,10,10,8.991302543542206,6.022329798425272,CC(=NNC(=S)NCC(F)(F)F)C(=NNC(=S)NCC(F)(F)F)c1ccc(C(=O)C(O)c2ccc(C(=NNC(=S)NCC(F)(F)F)C(C)=NNC(=S)NCC(F)(F)F)cc2)cc1,C/C(=N\NC(=S)NCC(F)(F)F)/C(=N/NC(=S)NCC(F)(F)F)/C1=CC=C(C=C1)C=O,26.51312695230705,14.7874,16.07536415402014,10.437762798286917,5.572721247396583,,32.085848199703634,
27674,,-8.949358139031293,-9.817369599097438,,10,10,2.9262526452448947,6.315349813955861,Cc1ccc(S(=O)(=O)NC2(c3ccccc3)C=C(c3ccccc3)CC(C)C2C(=O)C(O)C2C(C)CC(c3ccccc3)=CC2(NS(=O)(=O)c2ccc(C)cc2)c2ccccc2)cc1,C[C@H]1CC(=C[C@]([C@@H]1C=O)(C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)C)C4=CC=CC=C4,27.000526838079285,12.212,16.606992760806676,10.393534077272609,-0.8680114600661444,,26.13251537801314,
53899,,-23.66959735430788,-23.813147860373626,,10,10,2.1403196980983377,4.191688017559846,CCCCN(CC(=O)C(O)CN(CCCC)C(=O)OCN(c1ccc(F)cc1Cl)S(=O)(=O)C1CCCC=C1C)C(=O)OCN(c1ccc(F)cc1Cl)S(=O)(=O)C1CCCC=C1C,CCCCN(CC=O)C(=O)OCN(C1=C(C=C(C=C1)F)Cl)S(=O)(=O)C2CCCC=C2C,0.3635669533548646,2.1645,10.747961544974462,10.384394591619598,-0.14355050606574693,,0.22001644728911768,
52129,,-23.60364971242532,-22.535485557822117,,10,10,2.445576516264314,1.7738030687599815,CC(C)Oc1ccc(S(=O)(=O)N2CCC(c3cn(CC(=O)C(O)Cn4cc(C5CCN(S(=O)(=O)c6ccc(OC(C)C)cc6)C5)c5cc(F)ccc54)c4ccc(F)cc34)C2)cc1,CC(C)OC1=CC=C(C=C1)S(=O)(=O)N2CCC(C2)C3=CN(C4=C3C=C(C=C4)F)CC=O,12.894914793837671,-7.4507,2.5314970318960706,10.3634177619416,1.0681641546032026,,13.963078948440874,
15069,,-18.452995049271617,-17.362072255916477,-19.63376133004641,10,10,1.4406938481969682,3.9635529954746263,COc1c(C)ncc(COP(=O)(O)O)c1C(=O)C(O)c1c(COP(=O)(O)O)cnc(C)c1OC,CC1=NC=C(C(=C1OC)C=O)COP(=O)(O)O,13.783525110445815,-14.0031,3.427172432337734,10.35635267810808,1.0909227933551406,-1.1807662807747938,14.874447903800956,12.602758829671021
101708,,-16.461881181623237,-18.53203352580445,,10,10,2.188172346323972,4.541691188727602,NC(=O)CCC1CN(c2ccc(N3CCOCC3F)cc2)C(C(=O)C(O)C2OC(CCC(N)=O)CN2c2ccc(N3CCOCC3F)cc2)O1,C1COCC(N1C2=CC=C(C=C2)N3C[C@@H](OC3C=O)CCC(=O)N)F,-8.744589501396877,2.0847,1.5472446283758554,10.291834129772733,-2.0701523441812135,,-10.81474184557809,
53175,,-14.847963088462391,-20.350676263509047,,10,10,2.1099409270692204,3.0824167352028584,O=C(CCc1ccc(OCc2cccc3c2N(S(=O)(=O)c2ccccc2)CCC3)cc1F)C(O)CCc1ccc(OCc2cccc3c2N(S(=O)(=O)c2ccccc2)CCC3)cc1F,C1CC2=C(C(=CC=C2)COC3=CC(=C(C=C3)CCC=O)F)N(C1)S(=O)(=O)C4=CC=CC=C4,2.9995827173593,3.347,13.24734556994415,10.247762852584849,-5.502713175046656,,-2.503130457687356,
92808,,-14.438781169516528,-15.481152623539378,,10,10,3.981099944950098,7.411582416053447,CC(=O)N(I)C(C(=O)N1CCCC1C(=O)C(O)C1CCCN1C(=O)C(N(I)C(C)=O)C(F)(F)P)C(F)(F)P,CC(=O)N(C(C(=O)N1CCC[C@H]1C=O)C(F)(F)P)I,26.657561103089545,10.9666,16.44748569083484,10.210075412254708,-1.0423714540228506,,25.615189649066693,
197334,,-3.5557079660181263,-4.189306055665599,,10,10,3.8826980855223496,5.157901341557597,O=C(c1c[nH]c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c12)C(O)c1c[nH]c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c12,C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC=C(C=C3)C(F)(F)F)C(=CN2)C=O,43.33714806330644,21.809,33.14614845400769,10.19099960929875,-0.6335980896474731,,42.703549973658966,
83034,,-5.93466870406614,-6.10792598063707,,10,10,3.688083861082294,3.733511921434567,O=C(Nc1cc2cn(C3CCC(C(=O)C(O)C4CCC(n5cc6cc(NC(=O)c7cnn8cccnc78)c(C(F)F)cc6n5)CC4)CC3)nc2cc1C(F)F)c1cnn2cccnc12,C1CC(CCC1C=O)N2C=C3C=C(C(=CC3=N2)C(F)F)NC(=O)C4=C5N=CC=CN5N=C4,-1.2352408356765183,10.6827,8.933991415947666,10.169232251624184,-0.17325727657093015,,-1.4084981122474485,
205370,,-7.051354335258576,-8.060856114549543,,10,10,3.60267028570187,4.139639366168228,CC(C)C(NC(=O)c1ccc(N)c(Cl)c1)C(=O)N1CCNCC1C(=O)NC(CC(=O)O)C(=O)C(O)C(CC(=O)O)NC(=O)C1CNCCN1C(=O)C(NC(=O)c1ccc(N)c(Cl)c1)C(C)C,CC(C)[C@@H](C(=O)N1CCNCC1C(=O)N[C@@H](CC(=O)O)C=O)NC(=O)C2=CC(=C(C=C2)N)Cl,23.844734074474,9.7503,13.765559399626394,10.079174674847607,-1.0095017792909662,,22.835232295183033,
81175,,-19.89908368607921,-14.87686135280776,,10,10,1.6242681310911524,4.888609566086086,O=C(c1c(Oc2cc(F)cc(Cl)c2)cccc1S(=O)(=O)C(F)(F)F)C(O)c1c(Oc2cc(F)cc(Cl)c2)cccc1S(=O)(=O)C(F)(F)F,C1=CC(=C(C(=C1)S(=O)(=O)C(F)(F)F)C=O)OC2=CC(=CC(=C2)Cl)F,23.132429953461312,-0.7001,13.054825707078235,10.077604246383077,5.022222333271449,,28.154652286732762,
106638,,-26.58439135800685,-26.505018315452094,,10,10,2.504260219402052,5.059711940429859,CNC(=O)NC1(C(=O)C(O)C2(NC(=O)NC)CCCC2CNS(=O)c2ccc(-c3cc(F)c(F)c(F)c3)cc2)CCCC1CNS(=O)c1ccc(-c2cc(F)c(F)c(F)c2)cc1,CNC(=O)NC1(CCCC1CNS(=O)C2=CC=C(C=C2)C3=CC(=C(C(=C3)F)F)F)C=O,15.218773352227998,-15.4926,5.161057450664529,10.05771590156347,0.07937304255475652,,15.298146394782755,
39930,,-25.40811824880892,-25.90173765416356,,10,10,0.899449243817071,8.255001432368028,COc1cc(OC)c(C=CS(=O)(=O)Cc2ccc(OC)c(NC(=O)C(F)(F)C(=O)C(O)C(F)(F)C(=O)Nc3cc(CS(=O)(=O)C=Cc4c(OC)cc(OC)cc4OC)ccc3OC)c2)c(OC)c1,COC1=C(C=C(C=C1)CS(=O)(=O)/C=C/C2=C(C=C(C=C2OC)OC)OC)NC(=O)C(C=O)(F)F,-7.253832909600972,6.006,2.769607185871178,10.02344009547215,-0.493619405354643,,-7.747452314955615,
71062,,-19.94021394314283,-21.675399590718715,,10,10,1.0795353064072288,3.4558104505712928,CC(C)C(NC(=O)c1cc(C2CC2)c(COc2cc(Cl)cc(OC(F)(F)F)c2)cc1F)C(=O)C(O)C(NC(=O)c1cc(C2CC2)c(COc2cc(Cl)cc(OC(F)(F)F)c2)cc1F)C(C)C,CC(C)C(C=O)NC(=O)C1=C(C=C(C(=C1)C2CC2)COC3=CC(=CC(=C3)Cl)OC(F)(F)F)F,-0.7328077080404127,-6.1513,9.270010377933438,10.002818085973852,-1.7351856475758858,,-2.4679933556162985,
