id,donor_id,acceptor_id,donor_smiles,acceptor_smiles,smiles,reaction_type,is_homo,xtb_optimized,error,xyz_file,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_ketC,mulliken_ketO,mulliken_carbC,mulliken_hydO,mulliken_hydH,wbo_CO_ket,wbo_CC_new,wbo_CO_carb,fukui_plus_ketC,fukui_minus_ketC,fukui_0_ketC,dual_ketC,fukui_plus_carbC,fukui_minus_carbC,fukui_0_carbC,dual_carbC,pa_ketO,vbur_ketC,vbur_carbC,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,hb_dist,hb_angle,dih_core,adch_ketC,adch_ketO,adch_carbC,adch_hydO,adch_hydH,adch_fukui_plus_ketC,adch_fukui_minus_ketC,adch_fukui_plus_carbC,adch_fukui_minus_carbC,qtaim_rho_CO_ket,qtaim_lap_CO_ket,qtaim_ell_CO_ket,qtaim_rho_CC_new,qtaim_lap_CC_new,qtaim_ell_CC_new,qtaim_rho_HB,G_donor,G_acceptor,G_xtb,dG_xtb_kcal,G_donor_gxtb,G_acceptor_gxtb,G_gxtb,dG_gxtb_kcal
BLCJMXVXJSXXHH-UHFFFAOYSA-N__KTXLITQVNZJFPU-TXEJJXNPSA-N,BLCJMXVXJSXXHH-UHFFFAOYSA-N,KTXLITQVNZJFPU-TXEJJXNPSA-N,CCOC1(C=O)CCCOC1,C[C@@H]1CN(c2c(C=O)cc3c(C(=O)NCc4ccn(C)n4)noc3c2F)C[C@H](C)O1,CCOC1(C(=O)C(O)c2cc3c(C(=O)NCc4ccn(C)n4)noc3c(F)c2N2CC(C)OC(C)C2)CCCOC1,aliph-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_BLCJMXVXJSXXHH-UHFFFAOYSA-N__KTXLITQVNZJFPU-TXEJJXNPSA-N.xyz,-126.147681636482,-9.8579,-7.8103,2.0476,6.8998,0.9033,-3.90155,2.99825,2.538496,3.072,0.197052,-0.352515,0.095831,-0.444633,0.318095,1.845017,0.956096,0.994175,0.041415,0.000514,0.020965,0.040901,-0.002196,-0.001476,-0.001836,-0.00072,43.6159,78.3632,78.6066,9.6269,3.0491,13.9794,826.987,20.3226,2.1024,112.7186,-22.4323,,,,,,,,,,,,,,,,,-36.292043186131,-89.355142684828,-125.661520306548,-8.995,-538.749317834692,-1449.557451862314,-1988.306303697458,0.2924
PIWGHEJXSHZTSZ-UHFFFAOYSA-N__LBURPWMXFZLJKF-UHFFFAOYSA-N,PIWGHEJXSHZTSZ-UHFFFAOYSA-N,LBURPWMXFZLJKF-UHFFFAOYSA-N,O=Cc1ccc(OCc2ccc(I)cc2)c(F)c1,O=CCC1=Cc2ccc(F)cc2S1(=O)=O,O=C(c1ccc(OCc2ccc(I)cc2)c(F)c1)C(O)CC1=Cc2ccc(F)cc2S1(=O)=O,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_PIWGHEJXSHZTSZ-UHFFFAOYSA-N__LBURPWMXFZLJKF-UHFFFAOYSA-N.xyz,-96.864025350318,-11.0834,-8.3332,2.7502,7.7614,1.6455,-4.70345,3.05795,3.617201,5.937,0.211943,-0.367572,0.091693,-0.435688,0.320888,1.786178,0.955064,1.025985,0.033202,0.005763,0.019482,0.027439,-0.000839,0.003858,0.001509,-0.004697,48.5671,65.2995,70.4092,10.8885,2.7041,7.1046,714.6792,21.5066,2.0339,115.7428,-13.9971,,,,,,,,,,,,,,,,,-51.597295406427,-45.014140831048,-96.633112420813,-13.602,-1087.371235447986,-1108.9015059717449,-2196.270923841567,1.1405
LBURPWMXFZLJKF-UHFFFAOYSA-N__PIWGHEJXSHZTSZ-UHFFFAOYSA-N,LBURPWMXFZLJKF-UHFFFAOYSA-N,PIWGHEJXSHZTSZ-UHFFFAOYSA-N,O=CCC1=Cc2ccc(F)cc2S1(=O)=O,O=Cc1ccc(OCc2ccc(I)cc2)c(F)c1,O=C(CC1=Cc2ccc(F)cc2S1(=O)=O)C(O)c1ccc(OCc2ccc(I)cc2)c(F)c1,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_LBURPWMXFZLJKF-UHFFFAOYSA-N__PIWGHEJXSHZTSZ-UHFFFAOYSA-N.xyz,-96.864032591656,-10.7022,-8.4497,2.2525,7.5899,1.4966,-4.54325,3.04665,3.387511,2.859,0.226679,-0.327737,0.090442,-0.441143,0.319593,1.896259,0.941521,1.004184,0.0242,0.011407,0.017803,0.012793,-0.002934,0.002549,-0.000192,-0.005483,55.5957,69.5315,68.5357,6.8581,2.3913,11.4331,716.9693,21.5528,3.6371,75.7651,150.8923,,,,,,,,,,,,,,,,,-45.014140831048,-51.597295406427,-96.629564147899,-11.3754,-1108.9015059717449,-1087.371235447986,-2196.262189200077,6.6216
FWKPGNFLJJBODU-UHFFFAOYSA-N__JBQWVGLEYNJVPV-XFFZJAGNSA-N,FWKPGNFLJJBODU-UHFFFAOYSA-N,JBQWVGLEYNJVPV-XFFZJAGNSA-N,CCc1c(F)c(CC)c(CC)c(C=O)c1CC,CC(C)/C=C(/CC=O)CC(C)C,CCc1c(F)c(CC)c(CC)c(C(=O)C(O)CC(=CC(C)C)CC(C)C)c1CC,aliph-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_FWKPGNFLJJBODU-UHFFFAOYSA-N__JBQWVGLEYNJVPV-XFFZJAGNSA-N.xyz,-89.473717396984,-10.2593,-7.3589,2.9004,7.4747,-0.221,-3.62685,3.84785,1.709272,1.399,0.226611,-0.359827,0.096844,-0.443251,0.311235,1.843246,0.950843,1.013118,0.076251,0.00364,0.039946,0.072611,-0.001784,0.005534,0.001875,-0.007318,50.8266,79.8488,77.5863,8.3287,2.794,7.6055,644.59,20.5356,2.05,116.0457,-9.3009,,,,,,,,,,,,,,,,,-51.375271686759,-37.568696756623,-88.961527828474,-11.0187,-759.0156982860269,-506.130107090464,-1265.1476986964472,-1.1881
JBQWVGLEYNJVPV-XFFZJAGNSA-N__FWKPGNFLJJBODU-UHFFFAOYSA-N,JBQWVGLEYNJVPV-XFFZJAGNSA-N,FWKPGNFLJJBODU-UHFFFAOYSA-N,CC(C)/C=C(/CC=O)CC(C)C,CCc1c(F)c(CC)c(CC)c(C=O)c1CC,CCc1c(F)c(CC)c(CC)c(C(O)C(=O)CC(=CC(C)C)CC(C)C)c1CC,aliph-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_JBQWVGLEYNJVPV-XFFZJAGNSA-N__FWKPGNFLJJBODU-UHFFFAOYSA-N.xyz,-89.469792354892,-10.4223,-7.1881,3.2342,7.4339,-0.2887,-3.5726,3.8613,1.652743,3.17,0.224257,-0.375102,0.093659,-0.444915,0.309236,1.819875,0.96437,0.996689,0.070541,0.005784,0.038163,0.064757,-0.002154,0.003678,0.000762,-0.005832,46.2755,78.4639,79.4464,6.8372,2.8417,7.8766,664.6801,20.0268,2.0648,115.8027,7.498,,,,,,,,,,,,,,,,,-37.568696756623,-51.375271686759,-88.957440404372,-8.4538,-506.130107090464,-759.0156982860269,-1265.142849353212,1.8549
HCBQUNRHDFLZJJ-UHFFFAOYSA-N__AWVQPZLVXXPJGU-WDCZJNDASA-N,HCBQUNRHDFLZJJ-UHFFFAOYSA-N,AWVQPZLVXXPJGU-WDCZJNDASA-N,O=Cc1cccc2c1OCC2(F)F,O=C[C@@H](OF)[C@H](O)[C@H](S)CO,O=C(c1cccc2c1OCC2(F)F)C(O)C(OF)C(O)C(S)CO,aliph-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_HCBQUNRHDFLZJJ-UHFFFAOYSA-N__AWVQPZLVXXPJGU-WDCZJNDASA-N.xyz,-79.370068894556,-10.2764,-8.5528,1.7236,8.1127,1.1468,-4.62975,3.48295,3.077073,2.639,0.223951,-0.356209,0.079158,-0.443964,0.327289,1.798631,0.957827,1.019736,0.052378,0.005429,0.028903,0.046949,-0.004348,-0.00035,-0.002349,-0.003998,42.3167,70.1075,74.9575,8.0888,2.249,7.2828,511.7248,19.091,2.026,115.6794,16.5978,,,,,,,,,,,,,,,,,-39.842526718795,-39.322849063727,-79.192013957816,-16.7157,-696.678575691549,-994.678214723503,-1691.358303473785,-0.9495
AWVQPZLVXXPJGU-WDCZJNDASA-N__HCBQUNRHDFLZJJ-UHFFFAOYSA-N,AWVQPZLVXXPJGU-WDCZJNDASA-N,HCBQUNRHDFLZJJ-UHFFFAOYSA-N,O=C[C@@H](OF)[C@H](O)[C@H](S)CO,O=Cc1cccc2c1OCC2(F)F,O=C(C(O)c1cccc2c1OCC2(F)F)C(OF)C(O)C(S)CO,aliph-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_AWVQPZLVXXPJGU-WDCZJNDASA-N__HCBQUNRHDFLZJJ-UHFFFAOYSA-N.xyz,-79.363683649394,-10.7772,-8.0641,2.7131,8.0935,0.4941,-4.2938,3.7997,2.426076,4.273,0.221406,-0.319461,0.10199,-0.429368,0.318938,1.879623,0.961424,1.014173,0.06023,0.005155,0.032692,0.055075,-0.004677,0.000682,-0.001997,-0.005359,40.2445,73.9162,72.0532,6.7547,2.521,7.0757,508.6043,19.095,2.0556,116.1804,5.1323,,,,,,,,,,,,,,,,,-39.322849063727,-39.842526718795,-79.184725167538,-12.1419,-994.678214723503,-696.678575691549,-1691.355583579138,0.7573
MOOVBMACADMYSF-UHFFFAOYSA-N__RCAWSIPIVMVFLO-UHFFFAOYSA-N,MOOVBMACADMYSF-UHFFFAOYSA-N,RCAWSIPIVMVFLO-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCC(=Cc1c(F)cccc1C=O)B1OC(C)(C)C(C)(C)O1,CNc1cc(C(=O)N2CCC(COC3CCC(F)(F)CC3)CC2)c(F)cc1OCC=O,CNc1cc(C(=O)N2CCC(COC3CCC(F)(F)CC3)CC2)c(F)cc1OCC(O)C(=O)c1cccc(F)c1C=C(CNC(=O)OC(C)(C)C)B1OC(C)(C)C(C)(C)O1,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_MOOVBMACADMYSF-UHFFFAOYSA-N__RCAWSIPIVMVFLO-UHFFFAOYSA-N.xyz,-187.423327144439,-9.7668,-7.9293,1.8375,6.7606,0.6188,-3.6897,3.0709,2.216595,7.596,0.220431,-0.361517,0.084011,-0.43934,0.319682,1.819942,0.959353,1.018906,0.059514,-0.000858,0.029328,0.060372,-0.0031,0.000384,-0.001358,-0.003484,60.074,74.6564,69.1786,17.1154,2.9362,10.0953,1182.6458,20.8103,2.0523,115.8595,-12.2152,,,,,,,,,,,,,,,,,-88.734556107219,-97.895628196249,-186.647034797143,-10.5738,-1373.021182277729,-1565.4042514563698,-2938.421804623754,2.2773
RCAWSIPIVMVFLO-UHFFFAOYSA-N__MOOVBMACADMYSF-UHFFFAOYSA-N,RCAWSIPIVMVFLO-UHFFFAOYSA-N,MOOVBMACADMYSF-UHFFFAOYSA-N,CNc1cc(C(=O)N2CCC(COC3CCC(F)(F)CC3)CC2)c(F)cc1OCC=O,CC(C)(C)OC(=O)NCC(=Cc1c(F)cccc1C=O)B1OC(C)(C)C(C)(C)O1,CNc1cc(C(=O)N2CCC(COC3CCC(F)(F)CC3)CC2)c(F)cc1OCC(=O)C(O)c1cccc(F)c1C=C(CNC(=O)OC(C)(C)C)B1OC(C)(C)C(C)(C)O1,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_RCAWSIPIVMVFLO-UHFFFAOYSA-N__MOOVBMACADMYSF-UHFFFAOYSA-N.xyz,-187.426233637256,-9.7725,-7.8865,1.886,6.8498,0.6347,-3.74225,3.10755,2.253292,5.428,0.209424,-0.346149,0.098581,-0.435203,0.31686,1.850633,0.965206,1.009104,0.059219,-0.001849,0.028685,0.061068,-0.002326,-0.001606,-0.001966,-0.00072,47.8127,69.6282,71.7469,11.2921,2.235,15.9386,1155.9258,21.0405,2.0417,116.4435,5.9525,,,,,,,,,,,,,,,,,-97.895628196249,-88.734556107219,-186.646600594807,-10.3014,-1565.4042514563698,-1373.021182277729,-2938.423327527267,1.3217
OEEPIZLWDCKWQH-UHFFFAOYSA-N__WITLEFZOBQHSSB-UHFFFAOYSA-N,OEEPIZLWDCKWQH-UHFFFAOYSA-N,WITLEFZOBQHSSB-UHFFFAOYSA-N,COc1cc(C=O)cc(F)c1-c1ncc2c(n1)c(-c1cnn(C)c1)nn2COCC[Si](C)(C)C,O=CC1CC=CCC1c1ccccc1,COc1cc(C(=O)C(O)C2CC=CCC2c2ccccc2)cc(F)c1-c1ncc2c(n1)c(-c1cnn(C)c1)nn2COCC[Si](C)(C)C,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_OEEPIZLWDCKWQH-UHFFFAOYSA-N__WITLEFZOBQHSSB-UHFFFAOYSA-N.xyz,-138.250080747522,-9.9954,-8.1215,1.8739,6.7782,1.2999,-4.03905,2.73915,2.977917,3.22,0.213286,-0.371639,0.09246,-0.441295,0.314277,1.792241,0.974113,1.01461,0.043951,-0.000131,0.02191,0.044082,-0.003555,-0.000946,-0.00225,-0.002609,56.1419,69.3091,76.895,7.4979,2.468,16.6387,1015.0118,21.0237,2.0052,117.9643,-7.8673,,,,,,,,,,,,,,,,,-98.851527453176,-38.826703403665,-137.694053778868,-9.929,-1835.8563190872087,-578.8143634317371,-2414.6674092518074,2.054
WITLEFZOBQHSSB-UHFFFAOYSA-N__OEEPIZLWDCKWQH-UHFFFAOYSA-N,WITLEFZOBQHSSB-UHFFFAOYSA-N,OEEPIZLWDCKWQH-UHFFFAOYSA-N,O=CC1CC=CCC1c1ccccc1,COc1cc(C=O)cc(F)c1-c1ncc2c(n1)c(-c1cnn(C)c1)nn2COCC[Si](C)(C)C,COc1cc(C(O)C(=O)C2CC=CCC2c2ccccc2)cc(F)c1-c1ncc2c(n1)c(-c1cnn(C)c1)nn2COCC[Si](C)(C)C,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_WITLEFZOBQHSSB-UHFFFAOYSA-N__OEEPIZLWDCKWQH-UHFFFAOYSA-N.xyz,-138.25689784993,-9.8806,-7.6225,2.2581,6.8044,0.8967,-3.85055,2.95385,2.509731,2.403,0.219238,-0.361312,0.09381,-0.436617,0.314238,1.839612,0.942582,1.012212,0.046223,0.000792,0.023508,0.045431,-0.002726,-0.000303,-0.001515,-0.002423,50.0214,79.1121,69.2083,10.4131,2.4277,16.4823,961.5811,21.6187,2.0388,116.8832,-14.3785,,,,,,,,,,,,,,,,,-38.826703403665,-98.851527453176,-137.698451353839,-12.6886,-578.8143634317371,-1835.8563190872087,-2414.673623858171,-1.8457
NHAQTSFPSVNOIO-UHFFFAOYSA-N__VHTLCIUFRYNRJQ-UHFFFAOYSA-N,NHAQTSFPSVNOIO-UHFFFAOYSA-N,VHTLCIUFRYNRJQ-UHFFFAOYSA-N,O=Cc1cc(F)ccc1-n1cc(C2CCN(CC3CC(F)(F)C3)CC2)c2ccncc21,O=CC1NN=C(Cc2ccc(F)c(C(=O)N3CCc4cn(CC5CC5)nc4C3)c2)c2ccccc21,O=C(c1cc(F)ccc1-n1cc(C2CCN(CC3CC(F)(F)C3)CC2)c2ccncc21)C(O)C1NN=C(Cc2ccc(F)c(C(=O)N3CCc4cn(CC5CC5)nc4C3)c2)c2ccccc21,hetero-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_NHAQTSFPSVNOIO-UHFFFAOYSA-N__VHTLCIUFRYNRJQ-UHFFFAOYSA-N.xyz,-189.287500692983,-9.5384,-8.2192,1.3192,6.3771,1.2586,-3.81785,2.55925,2.847705,11.54,0.212771,-0.369619,0.089263,-0.445026,0.320123,1.780374,0.980944,1.017874,0.041563,0.001788,0.021676,0.039775,-0.005184,0.002352,-0.001416,-0.007536,62.1676,74.8416,75.3791,7.3385,3.4623,14.9281,1144.299,22.3184,1.9838,117.8973,-7.8689,,,,,,,,,,,,,,,,,-90.35861216648,-98.169076899413,-188.542855327846,-9.517,-1467.688535406753,-1568.1646500637669,-3035.852929242321,0.1608
ZBHWXTYDNBZMSD-UHFFFAOYSA-N__QKUDXALJAKAHNS-NSHDSACASA-N,ZBHWXTYDNBZMSD-UHFFFAOYSA-N,QKUDXALJAKAHNS-NSHDSACASA-N,CC(C)(C)OC(=O)Oc1noc2c(F)c(F)c(C=O)cc12,CC(C)(C)OC(=O)N[C@@H](CC=O)c1c(F)cccc1Cl,CC(C)(C)OC(=O)NC(CC(O)C(=O)c1cc2c(OC(=O)OC(C)(C)C)noc2c(F)c1F)c1c(F)cccc1Cl,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_ZBHWXTYDNBZMSD-UHFFFAOYSA-N__QKUDXALJAKAHNS-NSHDSACASA-N.xyz,-129.295406200712,-11.0044,-8.3441,2.6603,8.0541,1.2853,-4.6697,3.3844,3.22156,5.756,0.228362,-0.339847,0.097417,-0.438023,0.315886,1.836032,0.963911,1.013641,0.037294,0.001922,0.019608,0.035372,-0.00277,-0.002285,-0.002528,-0.000485,70.0534,76.4722,70.5058,6.2796,1.9187,8.3028,741.1063,21.3876,2.0457,115.4089,-7.4071,,,,,,,,,,,,,,,,,-66.005270914178,-62.884919581653,-128.906559532628,-10.2717,-1132.464763662244,-1384.030034458115,-2516.4914297643822,2.1137
QKUDXALJAKAHNS-NSHDSACASA-N__ZBHWXTYDNBZMSD-UHFFFAOYSA-N,QKUDXALJAKAHNS-NSHDSACASA-N,ZBHWXTYDNBZMSD-UHFFFAOYSA-N,CC(C)(C)OC(=O)N[C@@H](CC=O)c1c(F)cccc1Cl,CC(C)(C)OC(=O)Oc1noc2c(F)c(F)c(C=O)cc12,CC(C)(C)OC(=O)NC(CC(=O)C(O)c1cc2c(OC(=O)OC(C)(C)C)noc2c(F)c1F)c1c(F)cccc1Cl,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_QKUDXALJAKAHNS-NSHDSACASA-N__ZBHWXTYDNBZMSD-UHFFFAOYSA-N.xyz,-129.296858686166,-11.1207,-7.792,3.3287,8.019,1.0954,-4.5572,3.4618,2.999606,7.748,0.22564,-0.345866,0.100328,-0.428173,0.320039,1.851922,0.94136,1.020006,0.03203,0.006697,0.019364,0.025333,-0.003326,0.001852,-0.000737,-0.005178,45.75,73.9791,68.7366,5.4358,1.8601,10.3057,730.8569,21.7124,2.0234,117.3911,-1.015,,,,,,,,,,,,,,,,,-62.884919581653,-66.005270914178,-128.909892948347,-12.3635,-1384.030034458115,-1132.464763662244,-2516.491306968993,2.1907
ZBIGVQGLGUSEPG-UHFFFAOYSA-N__BKTGUZHOZSKGHH-UHFFFAOYSA-N,ZBIGVQGLGUSEPG-UHFFFAOYSA-N,BKTGUZHOZSKGHH-UHFFFAOYSA-N,CC(C)(C)Cc1ccc(Oc2cc(-c3ccc(OC(F)(F)F)cc3)ccc2C=O)cc1,O=CCCc1ccn2cnnc2c1F,CC(C)(C)Cc1ccc(Oc2cc(-c3ccc(OC(F)(F)F)cc3)ccc2C(=O)C(O)CCc2ccn3cnnc3c2F)cc1,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_ZBIGVQGLGUSEPG-UHFFFAOYSA-N__BKTGUZHOZSKGHH-UHFFFAOYSA-N.xyz,-132.63866329923,-10.4111,-8.2215,2.1896,7.5063,1.5205,-4.5134,2.9929,3.403184,4.019,0.214175,-0.378293,0.09167,-0.448739,0.313987,1.780724,0.965493,1.011655,0.032523,0.00297,0.017747,0.029553,-0.002279,0.001091,-0.000594,-0.00337,55.2937,66.3664,73.7118,7.9998,2.3236,12.2085,805.0777,21.9707,2.0036,116.8872,-10.3529,,,,,,,,,,,,,,,,,-91.369516751445,-40.795978782482,-132.184063645978,-11.6517,-1491.453729624896,-686.986667674775,-2178.443948847749,-2.2286
BKTGUZHOZSKGHH-UHFFFAOYSA-N__ZBIGVQGLGUSEPG-UHFFFAOYSA-N,BKTGUZHOZSKGHH-UHFFFAOYSA-N,ZBIGVQGLGUSEPG-UHFFFAOYSA-N,O=CCCc1ccn2cnnc2c1F,CC(C)(C)Cc1ccc(Oc2cc(-c3ccc(OC(F)(F)F)cc3)ccc2C=O)cc1,CC(C)(C)Cc1ccc(Oc2cc(-c3ccc(OC(F)(F)F)cc3)ccc2C(O)C(=O)CCc2ccn3cnnc3c2F)cc1,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_BKTGUZHOZSKGHH-UHFFFAOYSA-N__ZBIGVQGLGUSEPG-UHFFFAOYSA-N.xyz,-132.638519699808,-10.4659,-7.8675,2.5984,7.286,1.0143,-4.15015,3.13585,2.746264,6.56,0.220653,-0.367911,0.096592,-0.436203,0.312488,1.831295,0.955385,1.011304,0.02881,0.003722,0.016266,0.025088,-0.002955,0.001575,-0.00069,-0.00453,51.0779,73.2476,68.8682,9.8766,2.2288,12.728,822.2478,21.5786,2.0649,116.1581,-14.5279,,,,,,,,,,,,,,,,,-40.795978782482,-91.369516751445,-132.183883012035,-11.5383,-686.986667674775,-1491.453729624896,-2178.444491935208,-2.5694
VHTLCIUFRYNRJQ-UHFFFAOYSA-N__NHAQTSFPSVNOIO-UHFFFAOYSA-N,VHTLCIUFRYNRJQ-UHFFFAOYSA-N,NHAQTSFPSVNOIO-UHFFFAOYSA-N,O=CC1NN=C(Cc2ccc(F)c(C(=O)N3CCc4cn(CC5CC5)nc4C3)c2)c2ccccc21,O=Cc1cc(F)ccc1-n1cc(C2CCN(CC3CC(F)(F)C3)CC2)c2ccncc21,O=C(C(O)c1cc(F)ccc1-n1cc(C2CCN(CC3CC(F)(F)C3)CC2)c2ccncc21)C1NN=C(Cc2ccc(F)c(C(=O)N3CCc4cn(CC5CC5)nc4C3)c2)c2ccccc21,hetero-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_VHTLCIUFRYNRJQ-UHFFFAOYSA-N__NHAQTSFPSVNOIO-UHFFFAOYSA-N.xyz,-189.288491781658,-9.7948,-8.1353,1.6595,6.6322,1.249,-3.9406,2.6916,2.884591,6.323,0.202733,-0.360034,0.101976,-0.441422,0.318019,1.830098,0.962666,0.998877,0.036625,0.003301,0.019963,0.033324,-0.001222,7.5e-05,-0.000574,-0.001297,58.727,73.3123,80.6752,9.3438,3.7353,13.8898,1146.117,22.9037,2.0728,115.0253,11.651,,,,,,,,,,,,,,,,,-98.169076899413,-90.35861216648,-188.544743515545,-10.7018,-1568.1646500637669,-1467.688535406753,-3035.857400531066,-2.645
QETAOQSHJLVDAT-UHFFFAOYSA-N__VJMHQCJVHWWMHZ-UHFFFAOYSA-N,QETAOQSHJLVDAT-UHFFFAOYSA-N,VJMHQCJVHWWMHZ-UHFFFAOYSA-N,COC1CCN(c2ccc(F)cc2C=O)C1,O=CC1Cc2cccc3cccc1c23,COC1CCN(c2ccc(F)cc2C(=O)C(O)C2Cc3cccc4cccc2c34)C1,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_QETAOQSHJLVDAT-UHFFFAOYSA-N__VJMHQCJVHWWMHZ-UHFFFAOYSA-N.xyz,-85.649988802545,-9.9482,-7.4807,2.4675,7.0531,0.3736,-3.71335,3.33975,2.064371,5.862,0.214105,-0.392995,0.092747,-0.445154,0.314507,1.767919,0.956023,1.013283,0.046167,0.000162,0.023165,0.046005,-0.002803,0.000579,-0.001112,-0.003382,60.3854,78.9921,76.0634,4.9962,2.8013,8.467,562.8089,21.0736,2.042,115.7816,-18.634,,,,,,,,,,,,,,,,,-48.441774543604,-36.853656388067,-85.311668271704,-10.1891,-770.554374069967,-576.487120821405,-1347.0386092782792,1.8107
VJMHQCJVHWWMHZ-UHFFFAOYSA-N__QETAOQSHJLVDAT-UHFFFAOYSA-N,VJMHQCJVHWWMHZ-UHFFFAOYSA-N,QETAOQSHJLVDAT-UHFFFAOYSA-N,O=CC1Cc2cccc3cccc1c23,COC1CCN(c2ccc(F)cc2C=O)C1,COC1CCN(c2ccc(F)cc2C(O)C(=O)C2Cc3cccc4cccc2c34)C1,carbo-carbo,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_VJMHQCJVHWWMHZ-UHFFFAOYSA-N__QETAOQSHJLVDAT-UHFFFAOYSA-N.xyz,-85.64812324691,-9.6807,-7.3601,2.3206,7.0346,0.3241,-3.67935,3.35525,2.017378,4.81,0.224793,-0.357192,0.089294,-0.447144,0.311273,1.849942,0.957837,0.992762,0.041042,0.001674,0.021358,0.039368,-0.0011,-0.001784,-0.001442,0.000684,47.5759,72.8697,80.3217,8.3007,2.7994,6.927,554.4784,21.1762,2.2086,109.8605,-22.3814,,,,,,,,,,,,,,,,,-36.853656388067,-48.441774543604,-85.308691651085,-8.3212,-576.487120821405,-770.554374069967,-1347.037184316678,2.7049
LMJHGTNAJZXCLM-UHFFFAOYSA-N__DSWVGOKLWXBCSG-UHFFFAOYSA-N,LMJHGTNAJZXCLM-UHFFFAOYSA-N,DSWVGOKLWXBCSG-UHFFFAOYSA-N,CC(C)c1cc2c(c(C3CCCC3)c1Cc1ccc(C(F)(F)F)cc1)C(C=O)CC(C)(C)O2,O=Cc1cccc2c(F)c(O)sc12,CC(C)c1cc2c(c(C3CCCC3)c1Cc1ccc(C(F)(F)F)cc1)C(C(=O)C(O)c1cccc3c(F)c(O)sc13)CC(C)(C)O2,carbo-hetero,False,True,,/scratch-shared/schen3/benzoin-dg/data/cross_benzoin/cross_pilot_v2/chunk_0019/xyz_prod/prod_LMJHGTNAJZXCLM-UHFFFAOYSA-N__DSWVGOKLWXBCSG-UHFFFAOYSA-N.xyz,-137.132175716079,-10.2921,-7.6557,2.6364,7.121,0.7901,-3.95555,3.16545,2.47143,7.595,0.219405,-0.356795,0.096103,-0.416039,0.324675,1.833956,0.931073,1.011931,0.046487,0.000172,0.023329,0.046315,-0.004741,-0.003897,-0.004319,-0.000844,49.4761,81.6868,73.6244,5.8142,2.9524,8.6646,828.2666,22.499,1.9525,118.8217,4.2743,,,,,,,,,,,,,,,,,-98.730540962641,-37.850986410482,-136.598202751886,-10.464,-1536.409171670289,-994.421137852644,-2530.828720065074,0.9974
