donor_id,acceptor_id,donor_smiles,acceptor_smiles
OPBYCPSBPGSNCJ-UHFFFAOYSA-N,ZHNLIFWRZZOAQW-UHFFFAOYSA-N,CCOC(=O)c1nn(C)cc1C=O,O=Cc1ccc(C2CCC2CF)cc1
YYNGTGSXSBHGPF-UHFFFAOYSA-N,QMKSQTQWMYWJOE-UHFFFAOYSA-N,Cc1cccc2cccc(-c3ccc(C=O)cc3)c12,O=Cc1cn(CCCCc2ccc(NC(=O)Cc3cc(OC4CC(F)(F)C4)ccn3)nn2)nn1
QMKSQTQWMYWJOE-UHFFFAOYSA-N,YYNGTGSXSBHGPF-UHFFFAOYSA-N,O=Cc1cn(CCCCc2ccc(NC(=O)Cc3cc(OC4CC(F)(F)C4)ccn3)nn2)nn1,Cc1cccc2cccc(-c3ccc(C=O)cc3)c12
NHYUVOOCGJQZMC-UHFFFAOYSA-N,WUCIIOYUMKPMRH-UHFFFAOYSA-N,CCOC(=O)CC(O)C(O)c1c(C)ccc(F)c1C=O,CCn1c(C=O)c(CCC(C)C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c1=O
WUCIIOYUMKPMRH-UHFFFAOYSA-N,NHYUVOOCGJQZMC-UHFFFAOYSA-N,CCn1c(C=O)c(CCC(C)C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c1=O,CCOC(=O)CC(O)C(O)c1c(C)ccc(F)c1C=O
KORALDKRLMZCEV-UHFFFAOYSA-N,HWIXWRWLTQKGNR-UHFFFAOYSA-N,N#Cc1cc(C=O)c(OC(F)F)cc1[N+](=O)[O-],COCCOc1cc(C=O)c2c(n1)C(F)(F)Cn1nccc1C1CCCCC1CO2
HWIXWRWLTQKGNR-UHFFFAOYSA-N,KORALDKRLMZCEV-UHFFFAOYSA-N,COCCOc1cc(C=O)c2c(n1)C(F)(F)Cn1nccc1C1CCCCC1CO2,N#Cc1cc(C=O)c(OC(F)F)cc1[N+](=O)[O-]
SGQOEYNPKJVJHW-UHFFFAOYSA-N,RJWIKFDAKSTLNA-ZHACJKMWSA-N,CN(Cc1ccsc1)c1cc(F)cc(C=O)c1,O=Cc1c(/C=C/c2ccccc2)oc2ccccc2c1=O
RJWIKFDAKSTLNA-ZHACJKMWSA-N,SGQOEYNPKJVJHW-UHFFFAOYSA-N,O=Cc1c(/C=C/c2ccccc2)oc2ccccc2c1=O,CN(Cc1ccsc1)c1cc(F)cc(C=O)c1
REVOBYHREHLJMD-UHFFFAOYSA-N,NMNQQMCJTSYHLL-UHFFFAOYSA-N,CN(CC1CCCN1C)c1ccc(C=O)cc1C(F)(F)F,Nc1c(Br)cnc(C(F)F)c1C=O
NMNQQMCJTSYHLL-UHFFFAOYSA-N,REVOBYHREHLJMD-UHFFFAOYSA-N,Nc1c(Br)cnc(C(F)F)c1C=O,CN(CC1CCCN1C)c1ccc(C=O)cc1C(F)(F)F
KSNAQHPBWBXSDD-UHFFFAOYSA-N,XONYAVPBNSZCQC-UHFFFAOYSA-N,Cn1cc(-c2ccc(C=O)cc2)c(=O)c2ccccc21,O=Cc1sccc1-c1cccc(C(F)(F)F)c1
XONYAVPBNSZCQC-UHFFFAOYSA-N,KSNAQHPBWBXSDD-UHFFFAOYSA-N,O=Cc1sccc1-c1cccc(C(F)(F)F)c1,Cn1cc(-c2ccc(C=O)cc2)c(=O)c2ccccc21
WFARYPQPRBQJFA-UHFFFAOYSA-N,CGLLNVRRBNYEKE-UHFFFAOYSA-N,NC1=NC(=O)C(=Cc2ccc(C=O)cc2)S1,O=Cc1ccnc(F)c1-c1c(F)c(F)c(F)c(F)c1F
CGLLNVRRBNYEKE-UHFFFAOYSA-N,WFARYPQPRBQJFA-UHFFFAOYSA-N,O=Cc1ccnc(F)c1-c1c(F)c(F)c(F)c(F)c1F,NC1=NC(=O)C(=Cc2ccc(C=O)cc2)S1
PQKFDLDJKLLRSR-UHFFFAOYSA-N,LVQGKZRKECGEQU-UHFFFAOYSA-N,O=Cc1ccc(C(F)(F)F)cc1OCc1cc(F)ccc1O,O=Cc1cc2c(F)cc(F)c(F)c2[nH]1
LVQGKZRKECGEQU-UHFFFAOYSA-N,PQKFDLDJKLLRSR-UHFFFAOYSA-N,O=Cc1cc2c(F)cc(F)c(F)c2[nH]1,O=Cc1ccc(C(F)(F)F)cc1OCc1cc(F)ccc1O
IPXWNHKZNHVKLL-NEQMZLFVSA-N,ISUOJFPRNHDFNP-UHFFFAOYSA-N,CCCCCCCCC/C=C/C(=O)CCc1c(O)c(C=O)c2c(c1O)C(=O)O[C@@H]2O,O=Cc1cc(-c2ccccc2F)nc(-c2ccccc2F)c1
ISUOJFPRNHDFNP-UHFFFAOYSA-N,IPXWNHKZNHVKLL-NEQMZLFVSA-N,O=Cc1cc(-c2ccccc2F)nc(-c2ccccc2F)c1,CCCCCCCCC/C=C/C(=O)CCc1c(O)c(C=O)c2c(c1O)C(=O)O[C@@H]2O
KQOAKLZTZSBJGQ-UHFFFAOYSA-N,YFQHKXJGHJCUEI-UHFFFAOYSA-N,Cc1ccc(F)c(C=O)c1S(=O)(=O)O,O=Cc1ccn(CCC(F)(F)F)c1
YFQHKXJGHJCUEI-UHFFFAOYSA-N,KQOAKLZTZSBJGQ-UHFFFAOYSA-N,O=Cc1ccn(CCC(F)(F)F)c1,Cc1ccc(F)c(C=O)c1S(=O)(=O)O
SFWFXPLQSJIGIU-UHFFFAOYSA-N,NQPMLGVPEPOVRW-UHFFFAOYSA-N,CC(=O)c1cc(C=O)c(Br)c(C(F)F)c1,O=Cc1nc2cc(Br)ccc2s1
NQPMLGVPEPOVRW-UHFFFAOYSA-N,SFWFXPLQSJIGIU-UHFFFAOYSA-N,O=Cc1nc2cc(Br)ccc2s1,CC(=O)c1cc(C=O)c(Br)c(C(F)F)c1
MZSGMTUACIJSNI-UHFFFAOYSA-N,QRKUIUYNNJIRRN-UHFFFAOYSA-N,COc1ccc(F)c(-c2ccc(Cl)cc2C=O)c1,O=Cc1cn(-c2cncnc2)nc1C(F)(F)F
QRKUIUYNNJIRRN-UHFFFAOYSA-N,MZSGMTUACIJSNI-UHFFFAOYSA-N,O=Cc1cn(-c2cncnc2)nc1C(F)(F)F,COc1ccc(F)c(-c2ccc(Cl)cc2C=O)c1
QWWPFMDIFKRSMD-UHFFFAOYSA-N,QDASBKDMDUFUFR-UHFFFAOYSA-N,COCc1cnc2c(-c3nc4c(C)c(F)c(C=O)cc4s3)cc(C)cc2n1,O=Cc1nc(-c2ccccc2)ccc1F
QDASBKDMDUFUFR-UHFFFAOYSA-N,QWWPFMDIFKRSMD-UHFFFAOYSA-N,O=Cc1nc(-c2ccccc2)ccc1F,COCc1cnc2c(-c3nc4c(C)c(F)c(C=O)cc4s3)cc(C)cc2n1
JKDCTECBKXXVEY-UHFFFAOYSA-N,OUPRPJLJHXYSQI-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCN(c2ccc(C#N)cc2C=O)CC1,CC(=O)NCC1CN(c2ccc(-n3cnc(C=O)c3)c(F)c2)C(=O)O1
OUPRPJLJHXYSQI-UHFFFAOYSA-N,JKDCTECBKXXVEY-UHFFFAOYSA-N,CC(=O)NCC1CN(c2ccc(-n3cnc(C=O)c3)c(F)c2)C(=O)O1,CC(C)(C)OC(=O)N1CCN(c2ccc(C#N)cc2C=O)CC1
ZCAUPERSXMHJNP-UHFFFAOYSA-N,VDHUSIFDDVVXDP-UHFFFAOYSA-N,CCCCOc1ccc2ccc(F)c(F)c2c1C=O,O=Cc1cccn2c(N3CCN(CC(F)c4ccc(F)cc4)CC3)cnc12
VDHUSIFDDVVXDP-UHFFFAOYSA-N,ZCAUPERSXMHJNP-UHFFFAOYSA-N,O=Cc1cccn2c(N3CCN(CC(F)c4ccc(F)cc4)CC3)cnc12,CCCCOc1ccc2ccc(F)c(F)c2c1C=O
XIQVZPHAVGDYNF-UHFFFAOYSA-N,AKDURJYQWUQZRR-UHFFFAOYSA-N,N#Cc1ccc(-c2cc(F)c(Br)cc2F)c(C=O)c1,O=Cc1c(-c2ccc(-c3ccccc3)cc2)[nH]c2c(F)cc(Cl)cc12
AKDURJYQWUQZRR-UHFFFAOYSA-N,XIQVZPHAVGDYNF-UHFFFAOYSA-N,O=Cc1c(-c2ccc(-c3ccccc3)cc2)[nH]c2c(F)cc(Cl)cc12,N#Cc1ccc(-c2cc(F)c(Br)cc2F)c(C=O)c1
GSPNAXXUVIMIDW-UHFFFAOYSA-N,YLZLBCNVTJRHHD-UHFFFAOYSA-N,CCC(C)N(CCOC)c1ccc(F)cc1C=O,CCCC(F)Oc1ccc(C2CCN(C(=O)OC(C)(C)C)CC2)cc1-c1ncc(C=O)s1
YLZLBCNVTJRHHD-UHFFFAOYSA-N,GSPNAXXUVIMIDW-UHFFFAOYSA-N,CCCC(F)Oc1ccc(C2CCN(C(=O)OC(C)(C)C)CC2)cc1-c1ncc(C=O)s1,CCC(C)N(CCOC)c1ccc(F)cc1C=O
ZZNGOYHXLLMOBA-IBGZPJMESA-N,UDCDQMIAPGWCOT-UHFFFAOYSA-N,CC(C)[C@@H]1CNc2cccc3cc(-c4nc5cc(C=O)cc(F)c5n4C)n1c23,COc1ccc(F)c(Nc2nc(C)nc(Cl)c2C=O)c1
UDCDQMIAPGWCOT-UHFFFAOYSA-N,ZZNGOYHXLLMOBA-IBGZPJMESA-N,COc1ccc(F)c(Nc2nc(C)nc(Cl)c2C=O)c1,CC(C)[C@@H]1CNc2cccc3cc(-c4nc5cc(C=O)cc(F)c5n4C)n1c23
YATYUPLAVRXKOU-UHFFFAOYSA-N,UMFJXUKFLOZCLA-UHFFFAOYSA-N,Cn1ccnc1Cc1ccc(F)c(C=O)c1,NCc1cc(C=O)nc(OC(F)(F)F)c1C(F)(F)F
UMFJXUKFLOZCLA-UHFFFAOYSA-N,YATYUPLAVRXKOU-UHFFFAOYSA-N,NCc1cc(C=O)nc(OC(F)(F)F)c1C(F)(F)F,Cn1ccnc1Cc1ccc(F)c(C=O)c1
NNQTVZVNHYJOKQ-UHFFFAOYSA-N,OKOYHNWUUORFGT-UHFFFAOYSA-N,COc1cc(OC)c2ccccc2c1C=O,Cc1ccc(C)c(-c2oc(C=O)cc2Br)c1
OKOYHNWUUORFGT-UHFFFAOYSA-N,NNQTVZVNHYJOKQ-UHFFFAOYSA-N,Cc1ccc(C)c(-c2oc(C=O)cc2Br)c1,COc1cc(OC)c2ccccc2c1C=O
SULVFFSWUFIRLB-UHFFFAOYSA-N,NZPVTMNIACZTCC-UHFFFAOYSA-N,O=Cc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,Cc1nn(-c2ccc(F)cc2F)c(Cl)c1C=O
NZPVTMNIACZTCC-UHFFFAOYSA-N,SULVFFSWUFIRLB-UHFFFAOYSA-N,Cc1nn(-c2ccc(F)cc2F)c(Cl)c1C=O,O=Cc1ccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1
YZIMZQYSHWEDED-UHFFFAOYSA-N,ADAYKIPDWJAWFL-UHFFFAOYSA-N,COc1cc(C=O)cc(CN2CCOCC2)c1O,NCc1cc(C(F)F)c(=O)[nH]c1C=O
ADAYKIPDWJAWFL-UHFFFAOYSA-N,YZIMZQYSHWEDED-UHFFFAOYSA-N,NCc1cc(C(F)F)c(=O)[nH]c1C=O,COc1cc(C=O)cc(CN2CCOCC2)c1O
JLOSVBJCDKETDE-UHFFFAOYSA-N,GXEWOZSOEMDLQL-UHFFFAOYSA-N,O=Cc1ccc(N2CCCC2)cc1O,Cc1ncc(C=O)cc1C(F)F
GXEWOZSOEMDLQL-UHFFFAOYSA-N,JLOSVBJCDKETDE-UHFFFAOYSA-N,Cc1ncc(C=O)cc1C(F)F,O=Cc1ccc(N2CCCC2)cc1O
RKIUUKYEGGOTQW-UHFFFAOYSA-N,WYMVFKOFMBKPEC-UHFFFAOYSA-N,CN(Cc1ccc(Cl)c(Cl)c1)C(=O)C1CCN(c2ccc(C=O)cc2)CC1,O=Cc1nc(C(F)(F)F)ccc1-c1c(Cl)cc(Cl)cc1Cl
WYMVFKOFMBKPEC-UHFFFAOYSA-N,RKIUUKYEGGOTQW-UHFFFAOYSA-N,O=Cc1nc(C(F)(F)F)ccc1-c1c(Cl)cc(Cl)cc1Cl,CN(Cc1ccc(Cl)c(Cl)c1)C(=O)C1CCN(c2ccc(C=O)cc2)CC1
XLLMLPDROMMFSH-UHFFFAOYSA-N,OSIPENCMVLFJFH-UHFFFAOYSA-N,O=Cc1ccc2sc(Br)cc2c1F,COc1ccc(-n2nnc(C=O)c2-c2ccc(F)cc2)cc1
OSIPENCMVLFJFH-UHFFFAOYSA-N,XLLMLPDROMMFSH-UHFFFAOYSA-N,COc1ccc(-n2nnc(C=O)c2-c2ccc(F)cc2)cc1,O=Cc1ccc2sc(Br)cc2c1F
CEAIXIZJIULSGX-UHFFFAOYSA-N,QTBYFJOGLHGRCF-UHFFFAOYSA-N,Cc1cc(C)cc(-c2cccc(-c3ccccc3)c2C=O)c1,CCN(c1ccc(F)cc1)c1nc(C)nc(Cl)c1C=O
QTBYFJOGLHGRCF-UHFFFAOYSA-N,CEAIXIZJIULSGX-UHFFFAOYSA-N,CCN(c1ccc(F)cc1)c1nc(C)nc(Cl)c1C=O,Cc1cc(C)cc(-c2cccc(-c3ccccc3)c2C=O)c1
YUYNKNONESNAHN-UHFFFAOYSA-N,OYRYULZVGWUAAW-GLNLJRCCSA-N,O=Cc1c(Cl)ccc(OCC(F)(F)F)c1Cl,C=C(/C=C\C=C(/C)C(=O)N(C)c1ccc2c(c1)OCO2)n1nc(C(F)(F)F)c(C=O)c1Cl
OYRYULZVGWUAAW-GLNLJRCCSA-N,YUYNKNONESNAHN-UHFFFAOYSA-N,C=C(/C=C\C=C(/C)C(=O)N(C)c1ccc2c(c1)OCO2)n1nc(C(F)(F)F)c(C=O)c1Cl,O=Cc1c(Cl)ccc(OCC(F)(F)F)c1Cl
XTRJSRWFKXGIDJ-UHFFFAOYSA-N,IJBONYUNKRDIFC-UHFFFAOYSA-N,O=Cc1cccc(C(Oc2ccccn2)C(F)(F)F)c1,Cc1ncc(C=O)cn1
IJBONYUNKRDIFC-UHFFFAOYSA-N,XTRJSRWFKXGIDJ-UHFFFAOYSA-N,Cc1ncc(C=O)cn1,O=Cc1cccc(C(Oc2ccccn2)C(F)(F)F)c1
IJSDSFAZFPVWCC-UHFFFAOYSA-N,CYGIPHUMZMGVHI-UHFFFAOYSA-N,CC1(C)CCCN(c2c(F)cccc2C=O)C1,CC(C)(O)C(C)(C)OB(O)c1cccc2[nH]cc(C=O)c12
CYGIPHUMZMGVHI-UHFFFAOYSA-N,IJSDSFAZFPVWCC-UHFFFAOYSA-N,CC(C)(O)C(C)(C)OB(O)c1cccc2[nH]cc(C=O)c12,CC1(C)CCCN(c2c(F)cccc2C=O)C1
ATWCBLPKQWQCNJ-UHFFFAOYSA-N,YUJCMNBZKNWCFD-UHFFFAOYSA-N,COc1ccc(C=O)c(OC(C)C)c1OC(C)C,CCOC(=O)c1c(N=CN(C)C)sc(C=O)c1-c1ccccc1
YUJCMNBZKNWCFD-UHFFFAOYSA-N,ATWCBLPKQWQCNJ-UHFFFAOYSA-N,CCOC(=O)c1c(N=CN(C)C)sc(C=O)c1-c1ccccc1,COc1ccc(C=O)c(OC(C)C)c1OC(C)C
JXWVIKBJXBGPSN-UHFFFAOYSA-N,OEHUYSSVTGORJE-UHFFFAOYSA-N,O=Cc1ccccc1OCC(=O)Nc1ccc(Br)c(C(F)(F)F)c1,COc1ccc(-c2nn(Cc3ccccc3F)cc2C=O)cc1OC
OEHUYSSVTGORJE-UHFFFAOYSA-N,JXWVIKBJXBGPSN-UHFFFAOYSA-N,COc1ccc(-c2nn(Cc3ccccc3F)cc2C=O)cc1OC,O=Cc1ccccc1OCC(=O)Nc1ccc(Br)c(C(F)(F)F)c1
OBQOUHJTZXIVHI-UHFFFAOYSA-N,JMAFFXXMWFDISF-UHFFFAOYSA-N,NN=Cc1c(C=O)ccc2cc3ccccc3cc12,CC(C)(C)[Si](C)(C)OCCOc1cnc(C=O)c(F)c1
JMAFFXXMWFDISF-UHFFFAOYSA-N,OBQOUHJTZXIVHI-UHFFFAOYSA-N,CC(C)(C)[Si](C)(C)OCCOc1cnc(C=O)c(F)c1,NN=Cc1c(C=O)ccc2cc3ccccc3cc12
FSMIJMRINKFKBJ-UHFFFAOYSA-N,UTDJKSZPVWROTC-UHFFFAOYSA-N,O=Cc1cc(F)cc(N(CC2CC2)C2CC2)c1,O=Cc1c(C(F)F)ncc(CCl)c1I
UTDJKSZPVWROTC-UHFFFAOYSA-N,FSMIJMRINKFKBJ-UHFFFAOYSA-N,O=Cc1c(C(F)F)ncc(CCl)c1I,O=Cc1cc(F)cc(N(CC2CC2)C2CC2)c1
AVCXRDLDHWHALY-SNVBAGLBSA-N,DHBYLZOMRJBMQM-UHFFFAOYSA-N,C[C@@H](OC(=O)c1ccc(C=O)cc1)C(=O)Nc1ccc(F)cc1Cl,N#Cc1cccc(Cn2cnc(C=O)c2)c1F
DHBYLZOMRJBMQM-UHFFFAOYSA-N,AVCXRDLDHWHALY-SNVBAGLBSA-N,N#Cc1cccc(Cn2cnc(C=O)c2)c1F,C[C@@H](OC(=O)c1ccc(C=O)cc1)C(=O)Nc1ccc(F)cc1Cl
NHHBWIMUFFADHG-UHFFFAOYSA-N,MTTFNZGJXVVLMI-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1ccc(C=O)c(C(F)(F)F)c1,COc1cc(CBr)nc(C=O)c1OC(F)(F)F
MTTFNZGJXVVLMI-UHFFFAOYSA-N,NHHBWIMUFFADHG-UHFFFAOYSA-N,COc1cc(CBr)nc(C=O)c1OC(F)(F)F,CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1ccc(C=O)c(C(F)(F)F)c1
KZHXLUMTHQWZQQ-UHFFFAOYSA-N,LWYDVSXDKNQUNB-UHFFFAOYSA-N,CC(C)CC(F)(F)c1ccc(C=O)cc1,Cc1nn(C)c(N2CCOCC2)c1C=O
LWYDVSXDKNQUNB-UHFFFAOYSA-N,KZHXLUMTHQWZQQ-UHFFFAOYSA-N,Cc1nn(C)c(N2CCOCC2)c1C=O,CC(C)CC(F)(F)c1ccc(C=O)cc1
WJOMBBIXZLDCBS-UHFFFAOYSA-N,WNJMPWGUQOGTRK-UHFFFAOYSA-N,O=Cc1ccc2scc(F)c2c1Cl,O=Cc1ccc(COc2ccc(Cl)c(F)c2)o1
WNJMPWGUQOGTRK-UHFFFAOYSA-N,WJOMBBIXZLDCBS-UHFFFAOYSA-N,O=Cc1ccc(COc2ccc(Cl)c(F)c2)o1,O=Cc1ccc2scc(F)c2c1Cl
YETUQANCMQVJDT-UHFFFAOYSA-N,DWIBQAAWTSZLSH-UHFFFAOYSA-N,COc1c(C=O)c(-c2c(-c3ccccc3)ccc3ccccc23)c2ccccc2c1Br,O=Cc1snc(-c2ccccc2)c1O
DWIBQAAWTSZLSH-UHFFFAOYSA-N,YETUQANCMQVJDT-UHFFFAOYSA-N,O=Cc1snc(-c2ccccc2)c1O,COc1c(C=O)c(-c2c(-c3ccccc3)ccc3ccccc23)c2ccccc2c1Br
IVPHTFKECPKYNN-UHFFFAOYSA-N,OMLNMPAOXVQZJQ-FZADBTJQSA-N,CC(=O)c1cc2cc(C=O)ccc2o1,CC(C)(C)S(=O)N[C@H](c1cc(Cl)sc1C=O)c1cccc(F)c1Br
OMLNMPAOXVQZJQ-FZADBTJQSA-N,IVPHTFKECPKYNN-UHFFFAOYSA-N,CC(C)(C)S(=O)N[C@H](c1cc(Cl)sc1C=O)c1cccc(F)c1Br,CC(=O)c1cc2cc(C=O)ccc2o1
GQDIXNWKKHPGFS-UHFFFAOYSA-N,VDLPZZBZHCJYLI-UHFFFAOYSA-N,O=Cc1cc(F)ccc1OC1CCOC2(CCSC2)C1,O=Cc1cn(-c2nc(-c3ccc(-c4ccccc4)cc3)cs2)nc1-c1ccccc1
VDLPZZBZHCJYLI-UHFFFAOYSA-N,GQDIXNWKKHPGFS-UHFFFAOYSA-N,O=Cc1cn(-c2nc(-c3ccc(-c4ccccc4)cc3)cs2)nc1-c1ccccc1,O=Cc1cc(F)ccc1OC1CCOC2(CCSC2)C1
KSGCKIXKFRICOL-UHFFFAOYSA-N,KCYVSVRXILCITE-UHFFFAOYSA-N,COc1cc(C=O)c2scc(F)c2c1,CCOc1nccc(-c2cccc(S)c2)c1C=O
KCYVSVRXILCITE-UHFFFAOYSA-N,KSGCKIXKFRICOL-UHFFFAOYSA-N,CCOc1nccc(-c2cccc(S)c2)c1C=O,COc1cc(C=O)c2scc(F)c2c1
IVBIAICOHLEAIH-UHFFFAOYSA-N,ZKNZDTHWZYRQIH-UHFFFAOYSA-N,CC(C)(F)C1(c2ccc(C=O)cc2)CCC1,O=Cc1cc2cc(Cl)ccc2s1
ZKNZDTHWZYRQIH-UHFFFAOYSA-N,IVBIAICOHLEAIH-UHFFFAOYSA-N,O=Cc1cc2cc(Cl)ccc2s1,CC(C)(F)C1(c2ccc(C=O)cc2)CCC1
VPHVTKNPASYYNW-UHFFFAOYSA-N,XDXFYTCKFGFFQA-AATRIKPKSA-N,C=CCc1cc(C=O)cc(C(=O)OC)c1OCC(=O)OCCCC,COC(=O)/C=C/c1cccc2[nH]cc(C=O)c12
XDXFYTCKFGFFQA-AATRIKPKSA-N,VPHVTKNPASYYNW-UHFFFAOYSA-N,COC(=O)/C=C/c1cccc2[nH]cc(C=O)c12,C=CCc1cc(C=O)cc(C(=O)OC)c1OCC(=O)OCCCC
JSWOLJNJGBYOCM-UHFFFAOYSA-N,GMXWLIYHACGTBG-UHFFFAOYSA-N,O=Cc1ccc(C#CCBr)cc1F,O=Cc1ncc(O)cc1C(F)(F)F
GMXWLIYHACGTBG-UHFFFAOYSA-N,JSWOLJNJGBYOCM-UHFFFAOYSA-N,O=Cc1ncc(O)cc1C(F)(F)F,O=Cc1ccc(C#CCBr)cc1F
UXCMNUUPBMYDLJ-UHFFFAOYSA-N,VNQZJHPNPMYLBX-UHFFFAOYSA-N,O=Cc1ccc(-c2ccc(Cl)cc2)cc1,O=Cc1nc(Cc2ccc(F)cc2Cl)no1
VNQZJHPNPMYLBX-UHFFFAOYSA-N,UXCMNUUPBMYDLJ-UHFFFAOYSA-N,O=Cc1nc(Cc2ccc(F)cc2Cl)no1,O=Cc1ccc(-c2ccc(Cl)cc2)cc1
AANREEPADTZQJX-UHFFFAOYSA-N,QVPNSBSOBVKZRN-UHFFFAOYSA-N,CN(C(=O)CCCOc1ccc([N+](=O)[O-])c(C=O)c1)c1ccccc1,Cc1cc(C=O)ncc1C(SCCC(F)(F)F)c1c(F)ccc(F)c1F
QVPNSBSOBVKZRN-UHFFFAOYSA-N,AANREEPADTZQJX-UHFFFAOYSA-N,Cc1cc(C=O)ncc1C(SCCC(F)(F)F)c1c(F)ccc(F)c1F,CN(C(=O)CCCOc1ccc([N+](=O)[O-])c(C=O)c1)c1ccccc1
FGYCSWKNOUMYJU-UHFFFAOYSA-N,HQMSCTPUVBDCIZ-UHFFFAOYSA-N,O=Cc1cc(-c2ccsc2)ccc1-c1ccc2ccccc2c1,O=Cc1cc2c(F)cccn2c1-c1ccccn1
HQMSCTPUVBDCIZ-UHFFFAOYSA-N,FGYCSWKNOUMYJU-UHFFFAOYSA-N,O=Cc1cc2c(F)cccn2c1-c1ccccn1,O=Cc1cc(-c2ccsc2)ccc1-c1ccc2ccccc2c1
JSZAFXFAPUFQHX-UHFFFAOYSA-N,GEZPCSMXAUIREA-UHFFFAOYSA-N,COc1cc(C=O)cc(OC)c1CCNC(=O)C(F)(F)F,COc1ccc(-c2cccc(-c3ccc(C=O)o3)c2)cc1F
GEZPCSMXAUIREA-UHFFFAOYSA-N,JSZAFXFAPUFQHX-UHFFFAOYSA-N,COc1ccc(-c2cccc(-c3ccc(C=O)o3)c2)cc1F,COc1cc(C=O)cc(OC)c1CCNC(=O)C(F)(F)F
AKUXLHVHLSLMSF-UHFFFAOYSA-N,BKJYPXURVYRROA-UHFFFAOYSA-N,CSC1=CCC=C(Nc2c(C=O)cc(Cc3ccnc(N)c3F)c(F)c2F)C(F)=C1,COC(=O)c1cc(F)[nH]c1C=O
BKJYPXURVYRROA-UHFFFAOYSA-N,AKUXLHVHLSLMSF-UHFFFAOYSA-N,COC(=O)c1cc(F)[nH]c1C=O,CSC1=CCC=C(Nc2c(C=O)cc(Cc3ccnc(N)c3F)c(F)c2F)C(F)=C1
TVJMOINOZFDZIT-UHFFFAOYSA-N,NEQGUAHDYHHUNB-UHFFFAOYSA-N,CCOc1cc(C=O)ccc1OCC(=O)Nc1ccccc1C(F)(F)F,COc1cc(-c2ccc(C=O)o2)c(Cl)c(C(F)(F)F)c1
NEQGUAHDYHHUNB-UHFFFAOYSA-N,TVJMOINOZFDZIT-UHFFFAOYSA-N,COc1cc(-c2ccc(C=O)o2)c(Cl)c(C(F)(F)F)c1,CCOc1cc(C=O)ccc1OCC(=O)Nc1ccccc1C(F)(F)F
HCWSWBLCYULXOY-UHFFFAOYSA-N,HXWGRNQRCJCHBB-UHFFFAOYSA-N,O=Cc1c(F)cc2ccccc2c1Br,O=Cc1cc(CCl)c(OC(F)(F)F)c(=O)[nH]1
HXWGRNQRCJCHBB-UHFFFAOYSA-N,HCWSWBLCYULXOY-UHFFFAOYSA-N,O=Cc1cc(CCl)c(OC(F)(F)F)c(=O)[nH]1,O=Cc1c(F)cc2ccccc2c1Br
OYUVFOAGPRMKEL-UHFFFAOYSA-N,NHPNPMMVKGKNES-UHFFFAOYSA-N,O=Cc1cc(C(O)C(O)CS)cc(F)c1O,O=Cc1cccn1CC(=O)Nc1ccccc1F
NHPNPMMVKGKNES-UHFFFAOYSA-N,OYUVFOAGPRMKEL-UHFFFAOYSA-N,O=Cc1cccn1CC(=O)Nc1ccccc1F,O=Cc1cc(C(O)C(O)CS)cc(F)c1O
CUABUNCLBJYZNH-UHFFFAOYSA-N,HMMVJDWMRBCGFZ-YMAMQOFZSA-N,Cc1ncc(CC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C=O)c1,O=Cc1ncccc1OC[C@H]1CCCN1C(=O)C1CCC(C(F)(F)F)CC1
HMMVJDWMRBCGFZ-YMAMQOFZSA-N,CUABUNCLBJYZNH-UHFFFAOYSA-N,O=Cc1ncccc1OC[C@H]1CCCN1C(=O)C1CCC(C(F)(F)F)CC1,Cc1ncc(CC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C=O)c1
YJCDXTYPGOEBQR-UHFFFAOYSA-N,ASPQFJKWJZRZBX-UHFFFAOYSA-N,COc1ccc(NC(=O)C(F)(F)F)c(C=O)c1F,Cc1nc(Cl)c(C=O)c(-c2ccc(C(F)(F)F)c(F)c2)n1
ASPQFJKWJZRZBX-UHFFFAOYSA-N,YJCDXTYPGOEBQR-UHFFFAOYSA-N,Cc1nc(Cl)c(C=O)c(-c2ccc(C(F)(F)F)c(F)c2)n1,COc1ccc(NC(=O)C(F)(F)F)c(C=O)c1F
WUIZUHAHINBJAN-UHFFFAOYSA-N,WGCUNSBGIOCDMR-UHFFFAOYSA-N,N#Cc1cc(F)cc(COc2ccc(Br)c(C=O)c2)c1,O=Cc1ccc(-c2cc(Br)ccc2F)o1
WGCUNSBGIOCDMR-UHFFFAOYSA-N,WUIZUHAHINBJAN-UHFFFAOYSA-N,O=Cc1ccc(-c2cc(Br)ccc2F)o1,N#Cc1cc(F)cc(COc2ccc(Br)c(C=O)c2)c1
