id,donor_id,acceptor_id,donor_smiles,acceptor_smiles,smiles,reaction_type,is_homo,xtb_optimized,error,xyz_file,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_ketC,mulliken_ketO,mulliken_carbC,mulliken_hydO,mulliken_hydH,wbo_CO_ket,wbo_CC_new,wbo_CO_carb,fukui_plus_ketC,fukui_minus_ketC,fukui_0_ketC,dual_ketC,fukui_plus_carbC,fukui_minus_carbC,fukui_0_carbC,dual_carbC,pa_ketO,vbur_ketC,vbur_carbC,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,hb_dist,hb_angle,dih_core,adch_ketC,adch_ketO,adch_carbC,adch_hydO,adch_hydH,adch_fukui_plus_ketC,adch_fukui_minus_ketC,adch_fukui_plus_carbC,adch_fukui_minus_carbC,qtaim_rho_CO_ket,qtaim_lap_CO_ket,qtaim_ell_CO_ket,qtaim_rho_CC_new,qtaim_lap_CC_new,qtaim_ell_CC_new,qtaim_rho_HB,G_donor,G_acceptor,G_xtb,dG_xtb_kcal,G_donor_gxtb,G_acceptor_gxtb,G_gxtb,dG_gxtb_kcal
JSYUQSZRXCSFDW-UHFFFAOYSA-N__OEKOTCPWXRCUOR-UHFFFAOYSA-N,JSYUQSZRXCSFDW-UHFFFAOYSA-N,OEKOTCPWXRCUOR-UHFFFAOYSA-N,Cc1cc(C)c(B2C=CC=C(c3ccc(C=O)cc3)N2)c(C)c1,Cc1ccc(S(=O)(=O)Nc2ccc(C(C)C(Cl)C=O)cc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc(C(C)C(Cl)C(O)C(=O)c3ccc(C4=CC=CB(c5c(C)cc(C)cc5C)N4)cc3)cc2)cc1,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_JSYUQSZRXCSFDW-UHFFFAOYSA-N__OEKOTCPWXRCUOR-UHFFFAOYSA-N.xyz,-129.77700641956,-10.0638,-8.2641,1.7997,6.7859,1.5024,-4.14415,2.64175,3.250493,7.22,0.212602,-0.360328,0.096935,-0.436086,0.324245,1.800332,0.953145,1.024486,0.038782,0.001007,0.019894,0.037775,-0.005619,-0.002029,-0.003824,-0.00359,65.1024,69.1769,76.3098,13.5142,2.6495,9.3592,987.3006,21.5916,2.0033,117.1843,7.7783,,,,,,,,,,,,,,,,,-60.989758296858,-68.258612879832,-129.266823713674,-11.5791,-928.76851513773,-1797.212170219184,-2725.9807591978843,-0.0463
NBBJMCUNIZZDMG-UHFFFAOYSA-N__TXHMSTMHMIMGJC-ABZQLDHJSA-N,NBBJMCUNIZZDMG-UHFFFAOYSA-N,TXHMSTMHMIMGJC-ABZQLDHJSA-N,COCOCc1cc(CN2N=Cc3cc(C(C)(C)C)cc(F)c3C2C=O)ccc1Br,CC(C=O)(CC(/C=C(F)\C=C\F)=C\F)c1cc(C2C=C(OCC(F)(F)F)C=CC2)ccc1C(N)=O,COCOCc1cc(CN2N=Cc3cc(C(C)(C)C)cc(F)c3C2C(=O)C(O)C(C)(CC(C=C(F)C=CF)=CF)c2cc(C3C=C(OCC(F)(F)F)C=CC3)ccc2C(N)=O)ccc1Br,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_NBBJMCUNIZZDMG-UHFFFAOYSA-N__TXHMSTMHMIMGJC-ABZQLDHJSA-N.xyz,-198.102058810817,-9.7972,-8.0628,1.7344,6.6773,1.3632,-4.02025,2.65705,3.04142,5.897,0.212997,-0.351986,0.087873,-0.452452,0.314772,1.855295,0.967273,1.006295,0.021268,0.004829,0.013048,0.016439,-0.002431,0.000361,-0.001035,-0.002792,57.7876,80.9664,85.2101,13.672,3.3785,12.2291,1136.2367,22.8329,2.0368,114.7146,-20.9799,,,,,,,,,,,,,,,,,-89.018017901193,-108.385575114778,-197.40833438138,-2.9753,-3900.732769563362,-1845.732991778492,-5746.458385905725,4.6282
TXHMSTMHMIMGJC-ABZQLDHJSA-N__NBBJMCUNIZZDMG-UHFFFAOYSA-N,TXHMSTMHMIMGJC-ABZQLDHJSA-N,NBBJMCUNIZZDMG-UHFFFAOYSA-N,CC(C=O)(CC(/C=C(F)\C=C\F)=C\F)c1cc(C2C=C(OCC(F)(F)F)C=CC2)ccc1C(N)=O,COCOCc1cc(CN2N=Cc3cc(C(C)(C)C)cc(F)c3C2C=O)ccc1Br,COCOCc1cc(CN2N=Cc3cc(C(C)(C)C)cc(F)c3C2C(O)C(=O)C(C)(CC(C=C(F)C=CF)=CF)c2cc(C3C=C(OCC(F)(F)F)C=CC3)ccc2C(N)=O)ccc1Br,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_TXHMSTMHMIMGJC-ABZQLDHJSA-N__NBBJMCUNIZZDMG-UHFFFAOYSA-N.xyz,-198.101766027609,-9.8221,-7.9941,1.828,6.7153,1.3784,-4.04685,2.66845,3.068634,4.472,0.21456,-0.388286,0.08488,-0.437835,0.312011,1.808686,0.978349,1.016242,0.023961,0.001874,0.012918,0.022087,-0.002832,0.005019,0.001094,-0.007851,59.6804,89.1883,85.9317,11.194,4.0537,12.0664,1205.517,21.9821,2.0723,111.6851,22.5241,,,,,,,,,,,,,,,,,-108.385575114778,-89.018017901193,-197.412916527658,-5.8506,-1845.732991778492,-3900.732769563362,-5746.465619669121,0.0889
QLABVWDQSFKVFT-UHFFFAOYSA-N__PSJHTRWXAMBNAW-LMSMQVJYSA-N,QLABVWDQSFKVFT-UHFFFAOYSA-N,PSJHTRWXAMBNAW-LMSMQVJYSA-N,O=CCCSC(=O)CCSc1ccc2c3c(cccc13)C(=O)N(OSC(F)(F)F)C2=O,C=C1CC(C)(CCC(C)(F)F)C(C=O)(N=C(N)N(C)C)/C1=C/C(=C\C)c1cccc(C#N)c1,C=C1CC(C)(CCC(C)(F)F)C(N=C(N)N(C)C)(C(O)C(=O)CCSC(=O)CCSc2ccc3c4c(cccc24)C(=O)N(OSC(F)(F)F)C3=O)C1=CC(=CC)c1cccc(C#N)c1,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_QLABVWDQSFKVFT-UHFFFAOYSA-N__PSJHTRWXAMBNAW-LMSMQVJYSA-N.xyz,-192.18940597858,-9.6217,-8.6885,0.9332,6.6056,1.953,-4.2793,2.3263,3.935952,16.477,0.229828,-0.38931,0.094392,-0.455291,0.318278,1.815101,0.979246,0.983859,0.010185,0.000393,0.005289,0.009792,-0.002121,0.00336,0.00062,-0.005481,62.1768,91.5824,86.8332,10.2418,3.9474,12.6721,1005.4272,24.3422,3.4283,82.304,135.2814,,,,,,,,,,,,,,,,,-94.793450320126,-96.737169431971,-191.537415515095,-4.2644,-2657.323794514653,-1503.481109115806,-4160.802056607196,1.7865
XSKHKOOBSGSGTI-SKCDSABHSA-N__ZHADYNPBMGOIPG-UHFFFAOYSA-N,XSKHKOOBSGSGTI-SKCDSABHSA-N,ZHADYNPBMGOIPG-UHFFFAOYSA-N,O=CC1Nc2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2S1,O=CCC(=O)Cc1ccc(Cl)cc1,O=C(Cc1ccc(Cl)cc1)CC(O)C(=O)C1Nc2c(O)ccc(C(O)CNCCc3ccccc3CNCCc3ccccc3F)c2S1,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_XSKHKOOBSGSGTI-SKCDSABHSA-N__ZHADYNPBMGOIPG-UHFFFAOYSA-N.xyz,-140.741740103452,-9.7104,-8.1067,1.6037,6.5328,0.9734,-3.7531,2.7797,2.533683,1.25,0.206931,-0.351998,0.103292,-0.435348,0.318762,1.848222,0.964691,1.017006,0.052574,0.002836,0.027705,0.049738,-0.004475,-0.000524,-0.002499,-0.003951,75.0359,76.69,69.8827,4.6583,2.7502,13.8658,977.7288,21.6134,2.05,115.7447,0.796,,,,,,,,,,,,,,,,,-101.643256723763,-38.549177386671,-140.208940420873,-10.3579,-1934.468841685891,-997.020393510859,-2931.494303188303,-3.1802
ZHADYNPBMGOIPG-UHFFFAOYSA-N__XSKHKOOBSGSGTI-SKCDSABHSA-N,ZHADYNPBMGOIPG-UHFFFAOYSA-N,XSKHKOOBSGSGTI-SKCDSABHSA-N,O=CCC(=O)Cc1ccc(Cl)cc1,O=CC1Nc2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2S1,O=C(CC(=O)C(O)C1Nc2c(O)ccc(C(O)CNCCc3ccccc3CNCCc3ccccc3F)c2S1)Cc1ccc(Cl)cc1,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_ZHADYNPBMGOIPG-UHFFFAOYSA-N__XSKHKOOBSGSGTI-SKCDSABHSA-N.xyz,-140.735144865162,-9.7777,-7.8113,1.9664,6.4322,0.9212,-3.6767,2.7555,2.452935,4.336,0.231856,-0.373181,0.090771,-0.430623,0.311532,1.806748,0.976004,1.015065,0.050196,0.002765,0.02648,0.047431,-0.00587,0.002357,-0.001757,-0.008227,63.574,68.7232,68.485,18.7096,1.8813,10.0212,1066.5092,20.6053,4.2738,34.0878,165.9044,,,,,,,,,,,,,,,,,-38.549177386671,-101.643256723763,-140.213701666986,-13.3456,-997.020393510859,-1934.468841685891,-2931.485240880649,2.5065
CZUQOQXRSODZJV-WKWWZUSTSA-N__LHICNIQDUSLKGT-WRWGMCAJSA-N,CZUQOQXRSODZJV-WKWWZUSTSA-N,LHICNIQDUSLKGT-WRWGMCAJSA-N,C#C[C@]1(OC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(C=O)cc3)C[C@@]21C,O=C[C@H](OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H](OC(=O)c1ccccc1O)[C@H](O)CO,C#CC1(OC)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(C(=O)C(O)C(OP(=O)(O)OP(=O)(O)O)C(O)C(OC(=O)c4ccccc4O)C(O)CO)cc3)CC21C,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_CZUQOQXRSODZJV-WKWWZUSTSA-N__LHICNIQDUSLKGT-WRWGMCAJSA-N.xyz,-186.784699249294,-10.286,-8.3272,1.9588,7.0499,1.6747,-4.3623,2.6876,3.54027,5.828,0.209932,-0.389436,0.078561,-0.424761,0.317587,1.728339,0.960975,1.0229,0.036714,0.00372,0.020217,0.032994,-0.002462,0.00095,-0.000756,-0.003412,60.7707,77.0802,75.792,8.6485,2.5806,11.2347,1006.6222,23.2327,2.633,83.7671,-12.6677,,,,,,,,,,,,,,,,,-86.986550738995,-99.127311784351,-186.136140847898,-13.9799,-1310.19639165297,-2242.261292724803,-3552.460993420603,-2.0765
PSJHTRWXAMBNAW-LMSMQVJYSA-N__QLABVWDQSFKVFT-UHFFFAOYSA-N,PSJHTRWXAMBNAW-LMSMQVJYSA-N,QLABVWDQSFKVFT-UHFFFAOYSA-N,C=C1CC(C)(CCC(C)(F)F)C(C=O)(N=C(N)N(C)C)/C1=C/C(=C\C)c1cccc(C#N)c1,O=CCCSC(=O)CCSc1ccc2c3c(cccc13)C(=O)N(OSC(F)(F)F)C2=O,C=C1CC(C)(CCC(C)(F)F)C(N=C(N)N(C)C)(C(=O)C(O)CCSC(=O)CCSc2ccc3c4c(cccc24)C(=O)N(OSC(F)(F)F)C3=O)C1=CC(=CC)c1cccc(C#N)c1,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_PSJHTRWXAMBNAW-LMSMQVJYSA-N__QLABVWDQSFKVFT-UHFFFAOYSA-N.xyz,-192.176328137392,-10.0381,-9.0509,0.9872,6.767,2.335,-4.551,2.216,4.673195,12.003,0.216312,-0.370402,0.099989,-0.464435,0.314618,1.837409,0.94849,1.016314,0.003632,0.007297,0.005464,-0.003665,-0.000263,0.002418,0.001077,-0.002681,78.019,83.5876,73.1323,14.4604,5.1407,8.1774,1180.9355,22.6923,3.7169,69.9958,-144.8804,,,,,,,,,,,,,,,,,-96.737169431971,-94.793450320126,-191.54169864018,-6.9521,-1503.481109115806,-2657.323794514653,-4160.7917970249,8.2245
LDGAPDXDBVKJMZ-MDZDMXLPSA-N__KQXJCTJAUZBYPX-UHFFFAOYSA-N,LDGAPDXDBVKJMZ-MDZDMXLPSA-N,KQXJCTJAUZBYPX-UHFFFAOYSA-N,CCC(C=O)C(=O)Nc1cc(CS(=O)(=O)/C=C/c2c(OC)cc(OC)cc2OC)ccc1OC,C#Cc1cc(C=C2SC(C(=O)OCCC)=C(C(=O)OCCC)S2)c(C#C)cc1C=O,C#Cc1cc(C(O)C(=O)C(CC)C(=O)Nc2cc(CS(=O)(=O)C=Cc3c(OC)cc(OC)cc3OC)ccc2OC)c(C#C)cc1C=C1SC(C(=O)OCCC)=C(C(=O)OCCC)S1,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_LDGAPDXDBVKJMZ-MDZDMXLPSA-N__KQXJCTJAUZBYPX-UHFFFAOYSA-N.xyz,-191.024137861722,-9.8743,-7.9858,1.8885,6.2305,1.5864,-3.90845,2.32205,3.289331,6.71,0.215335,-0.379197,0.096762,-0.438031,0.31306,1.797015,0.956096,1.009297,0.017584,0.000626,0.009105,0.016958,-0.001097,-0.0007,-0.000898,-0.000397,58.5607,79.1744,71.3287,10.8368,4.3122,17.5514,1374.6288,21.3225,2.052,116.514,11.4668,,,,,,,,,,,,,,,,,-104.484357427785,-85.877326608102,-190.379948558174,-11.4612,-1986.351171727316,-2060.613045936088,-4046.96456372379,-0.2172
KQXJCTJAUZBYPX-UHFFFAOYSA-N__LDGAPDXDBVKJMZ-MDZDMXLPSA-N,KQXJCTJAUZBYPX-UHFFFAOYSA-N,LDGAPDXDBVKJMZ-MDZDMXLPSA-N,C#Cc1cc(C=C2SC(C(=O)OCCC)=C(C(=O)OCCC)S2)c(C#C)cc1C=O,CCC(C=O)C(=O)Nc1cc(CS(=O)(=O)/C=C/c2c(OC)cc(OC)cc2OC)ccc1OC,C#Cc1cc(C(=O)C(O)C(CC)C(=O)Nc2cc(CS(=O)(=O)C=Cc3c(OC)cc(OC)cc3OC)ccc2OC)c(C#C)cc1C=C1SC(C(=O)OCCC)=C(C(=O)OCCC)S1,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_KQXJCTJAUZBYPX-UHFFFAOYSA-N__LDGAPDXDBVKJMZ-MDZDMXLPSA-N.xyz,-191.030509172565,-9.9755,-8.2344,1.7411,6.5567,1.7173,-4.137,2.4197,3.536548,13.76,0.208993,-0.381357,0.093358,-0.436783,0.313854,1.786542,0.961631,1.017698,0.022002,0.001205,0.011604,0.020797,-0.00122,-0.000269,-0.000744,-0.000951,70.7994,71.8843,74.4252,6.6419,2.5107,15.6938,1229.5769,23.1389,2.0451,115.4533,-20.3987,,,,,,,,,,,,,,,,,-85.877326608102,-104.484357427785,-190.374501914824,-8.0433,-2060.613045936088,-1986.351171727316,-4046.96263337622,0.9942
LHICNIQDUSLKGT-WRWGMCAJSA-N__CZUQOQXRSODZJV-WKWWZUSTSA-N,LHICNIQDUSLKGT-WRWGMCAJSA-N,CZUQOQXRSODZJV-WKWWZUSTSA-N,O=C[C@H](OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H](OC(=O)c1ccccc1O)[C@H](O)CO,C#C[C@]1(OC)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(C=O)cc3)C[C@@]21C,C#CC1(OC)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(C(O)C(=O)C(OP(=O)(O)OP(=O)(O)O)C(O)C(OC(=O)c4ccccc4O)C(O)CO)cc3)CC21C,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_LHICNIQDUSLKGT-WRWGMCAJSA-N__CZUQOQXRSODZJV-WKWWZUSTSA-N.xyz,-186.763568406257,-10.1558,-7.8055,2.3503,6.8585,1.2677,-4.0631,2.7954,2.952848,13.14,0.215081,-0.344181,0.086325,-0.416417,0.305501,1.772727,0.979401,1.006489,0.040915,0.000901,0.020908,0.040014,-0.00134,-0.000513,-0.000927,-0.000827,71.2298,85.4955,71.6362,9.0652,4.4167,12.0384,1032.582,22.9203,2.5702,88.7433,9.7949,,,,,,,,,,,,,,,,,-99.127311784351,-86.986550738995,-186.136477717858,-14.1912,-2242.261292724803,-1310.19639165297,-3552.41965403678,23.8644
DKDUDGKKIHKPFW-YZHSZULSSA-N__QVJFTSCLCMIEOG-UHFFFAOYSA-N,DKDUDGKKIHKPFW-YZHSZULSSA-N,QVJFTSCLCMIEOG-UHFFFAOYSA-N,N=C/C=C\C1NC=C(C#Cc2cc(C=O)ccc2C(F)F)N1,N#Cc1c(C=O)c2c(c3c1C1C=C(F)C=CC1N3)CCc1cc(Br)ccc1-2,N#Cc1c(C(O)C(=O)c2ccc(C(F)F)c(C#CC3=CNC(C=CC=N)N3)c2)c2c(c3c1C1C=C(F)C=CC1N3)CCc1cc(Br)ccc1-2,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_DKDUDGKKIHKPFW-YZHSZULSSA-N__QVJFTSCLCMIEOG-UHFFFAOYSA-N.xyz,-136.024833512186,-9.3217,-8.1873,1.1344,6.4071,1.753,-4.08005,2.32705,3.576805,9.112,0.214228,-0.370041,0.105422,-0.439761,0.316234,1.803445,0.950921,0.998602,0.02519,0.000382,0.012786,0.024808,-0.002621,-0.002333,-0.002477,-0.000288,57.9866,75.3168,75.6557,7.8471,2.3803,8.8161,879.4996,22.937,2.0919,113.0423,-18.1886,,,,,,,,,,,,,,,,,-62.869761739195,-72.73198519933,-135.614908481366,-8.259,-1056.435376900033,-3705.151261717611,-4761.5880992462335,-0.9166
QVJFTSCLCMIEOG-UHFFFAOYSA-N__DKDUDGKKIHKPFW-YZHSZULSSA-N,QVJFTSCLCMIEOG-UHFFFAOYSA-N,DKDUDGKKIHKPFW-YZHSZULSSA-N,N#Cc1c(C=O)c2c(c3c1C1C=C(F)C=CC1N3)CCc1cc(Br)ccc1-2,N=C/C=C\C1NC=C(C#Cc2cc(C=O)ccc2C(F)F)N1,N#Cc1c(C(=O)C(O)c2ccc(C(F)F)c(C#CC3=CNC(C=CC=N)N3)c2)c2c(c3c1C1C=C(F)C=CC1N3)CCc1cc(Br)ccc1-2,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_QVJFTSCLCMIEOG-UHFFFAOYSA-N__DKDUDGKKIHKPFW-YZHSZULSSA-N.xyz,-136.033985611523,-9.1624,-7.8723,1.2901,6.3588,1.6221,-3.99045,2.36835,3.361769,5.314,0.226805,-0.355098,0.102255,-0.434034,0.317453,1.836781,0.928473,1.016981,0.010323,-0.001159,0.004582,0.011482,-0.001663,-0.002406,-0.002034,0.000743,61.5986,77.4069,71.8197,6.8647,2.8226,14.8732,851.6789,23.1059,2.0499,115.6516,14.4432,,,,,,,,,,,,,,,,,-72.73198519933,-62.869761739195,-135.622315413573,-12.9069,-3705.151261717611,-1056.435376900033,-4761.594233602608,-4.7659
QNWQONYXDHYREK-UHFFFAOYSA-N__VQEMQFOMDKEAND-UHFFFAOYSA-N,QNWQONYXDHYREK-UHFFFAOYSA-N,VQEMQFOMDKEAND-UHFFFAOYSA-N,O=CCOC(F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(F)(F)F,O=CCCOCCCCCOc1c(Cl)cc(OCC=C(Cl)Cl)cc1Cl,O=C(COC(F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(F)(F)F)C(O)CCOCCCCCOc1c(Cl)cc(OCC=C(Cl)Cl)cc1Cl,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_QNWQONYXDHYREK-UHFFFAOYSA-N__VQEMQFOMDKEAND-UHFFFAOYSA-N.xyz,-153.826422299052,-11.0878,-7.9709,3.1169,7.502,1.5489,-4.52545,2.97655,3.440174,10.269,0.225535,-0.356006,0.094954,-0.458892,0.334342,1.84987,0.963829,1.010065,0.025307,0.004906,0.015107,0.020401,-0.001849,0.001275,-0.000287,-0.003124,45.3085,70.7289,66.9295,17.7012,4.0301,8.3673,993.7868,21.2552,4.2535,37.4165,-170.9551,,,,,,,,,,,,,,,,,-72.700342371174,-80.79942203759,-153.518362246235,-11.6703,-3233.70736496014,-2801.210558899459,-6034.90518482137,7.9939
VQEMQFOMDKEAND-UHFFFAOYSA-N__QNWQONYXDHYREK-UHFFFAOYSA-N,VQEMQFOMDKEAND-UHFFFAOYSA-N,QNWQONYXDHYREK-UHFFFAOYSA-N,O=CCCOCCCCCOc1c(Cl)cc(OCC=C(Cl)Cl)cc1Cl,O=CCOC(F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(F)(F)F,O=C(CCOCCCCCOc1c(Cl)cc(OCC=C(Cl)Cl)cc1Cl)C(O)COC(F)(c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(F)(F)F,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_VQEMQFOMDKEAND-UHFFFAOYSA-N__QNWQONYXDHYREK-UHFFFAOYSA-N.xyz,-153.842292040324,-10.9698,-8.218,2.7518,7.6625,1.4886,-4.57555,3.08695,3.390994,4.837,0.217569,-0.351225,0.087663,-0.431939,0.323996,1.847057,0.95698,1.024174,0.030718,0.00431,0.017514,0.026408,-0.001016,0.003647,0.001316,-0.004663,43.8893,66.2627,64.89,6.5587,2.2351,15.2364,824.7553,23.5486,2.0377,116.2463,5.9529,,,,,,,,,,,,,,,,,-80.79942203759,-72.700342371174,-153.523078279824,-14.6297,-2801.210558899459,-3233.70736496014,-6034.913373019426,2.8557
QMEWNYFETHTBBS-UHFFFAOYSA-N__FDLTUSGZTSVHRE-UHFFFAOYSA-N,QMEWNYFETHTBBS-UHFFFAOYSA-N,FDLTUSGZTSVHRE-UHFFFAOYSA-N,Nc1cc2c(cc1F)N=C(C(=O)O)C(C=O)N2,O=CC1(C2CCc3c(ccc4c5c(c(F)cc34)C=CCC5)C2C2CCNNCCCCNCN2)CC1,Nc1cc2c(cc1F)N=C(C(=O)O)C(C(=O)C(O)C1(C3CCc4c(ccc5c6c(c(F)cc45)C=CCC6)C3C3CCNNCCCCNCN3)CC1)N2,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_QMEWNYFETHTBBS-UHFFFAOYSA-N__FDLTUSGZTSVHRE-UHFFFAOYSA-N.xyz,-155.809971396076,-9.061,-7.2375,1.8235,6.0274,0.7653,-3.39635,2.63105,2.192127,11.572,0.203952,-0.383797,0.08898,-0.44238,0.307132,1.809692,0.957778,0.998163,0.014215,0.006836,0.010526,0.007379,-0.002233,0.000954,-0.00064,-0.003187,76.5215,76.5223,77.3621,13.2763,2.5404,10.0988,904.1587,22.3953,2.2109,110.2077,40.1045,,,,,,,,,,,,,,,,,-51.092156221399,-104.050583268135,-155.150332976821,-4.765,-875.624009716572,-1560.079158524193,-2435.71060132019,-4.6643
FDLTUSGZTSVHRE-UHFFFAOYSA-N__QMEWNYFETHTBBS-UHFFFAOYSA-N,FDLTUSGZTSVHRE-UHFFFAOYSA-N,QMEWNYFETHTBBS-UHFFFAOYSA-N,O=CC1(C2CCc3c(ccc4c5c(c(F)cc34)C=CCC5)C2C2CCNNCCCCNCN2)CC1,Nc1cc2c(cc1F)N=C(C(=O)O)C(C=O)N2,Nc1cc2c(cc1F)N=C(C(=O)O)C(C(O)C(=O)C1(C3CCc4c(ccc5c6c(c(F)cc45)C=CCC6)C3C3CCNNCCCCNCN3)CC1)N2,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_FDLTUSGZTSVHRE-UHFFFAOYSA-N__QMEWNYFETHTBBS-UHFFFAOYSA-N.xyz,-155.825633439592,-8.6842,-7.853,0.8312,5.841,1.2588,-3.5499,2.2911,2.750161,3.65,0.215998,-0.379335,0.087218,-0.445726,0.312155,1.794366,0.959363,0.999712,0.004553,8e-06,0.00228,0.004545,-0.00225,0.002113,-6.8e-05,-0.004363,93.7554,81.3636,76.2719,10.2159,2.748,9.2483,927.6688,21.9543,2.1356,112.0147,-42.5179,,,,,,,,,,,,,,,,,-104.050583268135,-51.092156221399,-155.1571269482,-9.0283,-1560.079158524193,-875.624009716572,-2435.716891805515,-8.6117
JFTABPCETWVXLD-DUIFPFAGSA-N__OFFGSWLXBFRGAW-JCDDKBCFSA-N,JFTABPCETWVXLD-DUIFPFAGSA-N,OFFGSWLXBFRGAW-JCDDKBCFSA-N,CC(=O)OC1C2C3C[C@H]4C5=[N+]([O-])c6ccccc6[C@]51C[C@@H]2[N+]4([O-])[C@@H](C)[C@@H]3C=O,CCC1(F)CC(CN=C2/C(=C\C=C\N)Cc3ccc(Cl)c(SC)c3N2CC=O)C1,CCC1(F)CC(CN=C2C(=CC=CN)Cc3ccc(Cl)c(SC)c3N2CC(O)C(=O)C2C3CC4C5=[N+]([O-])c6ccccc6C56CC(C3C6OC(C)=O)[N+]4([O-])C2C)C1,carbo-carbo,False,True,,/gpfs/scratch1/shared/schen3/benzoin-dg/data/cross_benzoin/cross_round2/chunk_0018/xyz_prod/prod_JFTABPCETWVXLD-DUIFPFAGSA-N__OFFGSWLXBFRGAW-JCDDKBCFSA-N.xyz,-168.587140512141,-9.0003,-7.3703,1.63,6.2708,1.1522,-3.7115,2.5593,2.691211,16.74,0.228926,-0.353683,0.090131,-0.482721,0.327338,1.863948,0.957675,1.012076,0.016708,-0.000682,0.008013,0.01739,-0.002856,-0.002323,-0.002589,-0.000533,55.8642,78.5309,79.5087,12.8525,5.0628,9.7484,1029.6788,22.5775,4.1411,40.455,-140.5357,,,,,,,,,,,,,,,,,-82.015257242146,-85.87319845996,-167.911349495321,-14.3661,-1298.734754946788,-2051.882086225042,-3350.610013927315,4.2842
