id,donor_id,acceptor_id,pair_key,reaction_type,round,donor_smiles,acceptor_smiles,smiles,dG_xtb_kcal,dG_gxtb_kcal,dG_orca_kcal,donor_G_xtb,donor_G_gxtb,donor_xtb_energy,donor_xtb_HOMO,donor_xtb_LUMO,donor_xtb_gap,donor_xtb_IP,donor_xtb_EA,donor_xtb_mu,donor_xtb_eta,donor_xtb_omega,donor_xtb_dipole,donor_mulliken_CHO_C,donor_mulliken_CHO_O,donor_fukui_plus_CHO_C,donor_fukui_minus_CHO_C,donor_fukui_0_CHO_C,donor_dual_descriptor_CHO_C,donor_wbo_CO,donor_pa_CHO_O,donor_vbur_CHO_C,donor_sterimol_L,donor_sterimol_B1,donor_sterimol_B5,donor_SASA_total,donor_P_int,donor_bde_gxtb_kcal,acceptor_G_xtb,acceptor_G_gxtb,acceptor_xtb_energy,acceptor_xtb_HOMO,acceptor_xtb_LUMO,acceptor_xtb_gap,acceptor_xtb_IP,acceptor_xtb_EA,acceptor_xtb_mu,acceptor_xtb_eta,acceptor_xtb_omega,acceptor_xtb_dipole,acceptor_mulliken_CHO_C,acceptor_mulliken_CHO_O,acceptor_fukui_plus_CHO_C,acceptor_fukui_minus_CHO_C,acceptor_fukui_0_CHO_C,acceptor_dual_descriptor_CHO_C,acceptor_wbo_CO,acceptor_pa_CHO_O,acceptor_vbur_CHO_C,acceptor_sterimol_L,acceptor_sterimol_B1,acceptor_sterimol_B5,acceptor_SASA_total,acceptor_P_int,acceptor_bde_gxtb_kcal,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_ketC,mulliken_ketO,mulliken_carbC,mulliken_hydO,mulliken_hydH,wbo_CO_ket,wbo_CC_new,wbo_CO_carb,fukui_plus_ketC,fukui_minus_ketC,fukui_0_ketC,dual_ketC,fukui_plus_carbC,fukui_minus_carbC,fukui_0_carbC,dual_carbC,pa_ketO,vbur_ketC,vbur_carbC,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,hb_dist,hb_angle,dih_core,bde_gxtb_kcal,donor_MW,donor_LogP,donor_TPSA,donor_HBD,donor_HBA,donor_RotBonds,donor_ArRings,donor_ArHetRings,donor_AlRings,donor_Rings,donor_Heteroatoms,donor_FractionCSP3,donor_BertzCT,donor_Kappa2,donor_NumStereocenters,donor_n_CHO,acceptor_MW,acceptor_LogP,acceptor_TPSA,acceptor_HBD,acceptor_HBA,acceptor_RotBonds,acceptor_ArRings,acceptor_ArHetRings,acceptor_AlRings,acceptor_Rings,acceptor_Heteroatoms,acceptor_FractionCSP3,acceptor_BertzCT,acceptor_Kappa2,acceptor_NumStereocenters,acceptor_n_CHO,product_MW,product_LogP,product_TPSA,product_HBD,product_HBA,product_RotBonds,product_ArRings,product_ArHetRings,product_AlRings,product_Rings,product_Heteroatoms,product_FractionCSP3,product_BertzCT,product_Kappa2,product_NumStereocenters,product_n_CHO,interaction_gap_HOMOd_LUMOa,interaction_fukui_match,interaction_absdiff_xtb_gap,interaction_absdiff_xtb_dipole,interaction_absdiff_sterimol_L,interaction_absdiff_sterimol_B1,interaction_absdiff_sterimol_B5,interaction_absdiff_SASA_total,interaction_absdiff_MW,interaction_absdiff_TPSA
MAHPHXZAHSKLNE-RUZDIDTESA-N__DHNOWBPNXOYPKT-UHFFFAOYSA-N,MAHPHXZAHSKLNE-RUZDIDTESA-N,DHNOWBPNXOYPKT-UHFFFAOYSA-N,DHNOWBPNXOYPKT-UHFFFAOYSA-N__MAHPHXZAHSKLNE-RUZDIDTESA-N,hetero-hetero,round2,C=C(c1ccc(-c2cncnc2)cc1)N1CC[C@](CCC=O)(c2ccc(F)cc2)OC1=O,N#CC(C=O)C(=O)N(c1ccccc1)c1nn(-c2ccccc2)c2c1sc1ccccc12,C=C(c1ccc(-c2cncnc2)cc1)N1CCC(CCC(=O)C(O)C(C#N)C(=O)N(c2ccccc2)c2nn(-c3ccccc3)c3c2sc2ccccc23)(c2ccc(F)cc2)OC1=O,-12.4637,-1.8559,2.764452388969614,-90.143577205895,-1455.398332905039,-90.450523826374,-9.9785,-7.4655,2.513,7.243,0.8706,-4.0568,3.1862,2.582642,9.193,0.221449,-0.317567,0.021197,0.002907,0.012052,0.01829,1.931747,60.1537,53.2624,6.2953,1.9138,11.0673,662.5598,20.6722,74.782,-84.48004472646,-1729.704159717068,-84.726073936626,-10.3445,-7.7444,2.6001,7.3902,1.054,-4.2221,3.1681,2.813378,7.425,0.229193,-0.296895,0.030019,-0.000963,0.014528,0.030982,1.954049,68.7201,47.4946,12.5945,3.567,7.9564,644.8809,21.9613,78.315,-175.239352392623,-10.1119,-7.5981,2.5138,6.7621,1.4547,-4.1084,2.6537,3.180267,4.628,0.221072,-0.350441,0.104106,-0.438708,0.318942,1.854248,0.958304,1.023612,0.019704,-0.000853,0.009425,0.020557,-0.000851,-0.000158,-0.000504,-0.000693,49.9511,69.0849,69.6247,11.4949,2.517,11.7307,1084.0512,24.1435,2.0209,115.7748,8.7132,52.994,431.467,4.9703,72.39,0,5,7,3,1,1,4,7,0.2,1117.433783,9.0949,1,1,436.496,5.24358,78.99,0,5,5,5,2,0,5,7,0.04,1482.75569,8.097906,1,1,867.963,9.75968,154.54,1,10,13,8,3,1,9,14,0.14,3065.399976,17.486183,3,0,-2.2341000000000006,8.7265233e-05,0.08709999999999996,1.7679999999999998,6.2992,1.6532000000000002,3.110899999999999,17.6789,5.028999999999996,6.599999999999994
FMYJGINDGURKSA-UHFFFAOYSA-N__OQRFNWVKDUHMKS-UHFFFAOYSA-N,FMYJGINDGURKSA-UHFFFAOYSA-N,OQRFNWVKDUHMKS-UHFFFAOYSA-N,FMYJGINDGURKSA-UHFFFAOYSA-N__OQRFNWVKDUHMKS-UHFFFAOYSA-N,hetero-hetero,round2,CCc1c(Cc2[nH]c(C(=O)CCC(=O)OC)c(C(=O)OC)c2C)[nH]c(C=O)c1C,COc1ccc(CN(C(=O)OC(C)(C)C)C2=NC(F)C(C=O)C=C2)cn1,CCc1c(Cc2[nH]c(C(=O)CCC(=O)OC)c(C(=O)OC)c2C)[nH]c(C(=O)C(O)C2C=CC(N(Cc3ccc(OC)nc3)C(=O)OC(C)(C)C)=NC2F)c1C,-11.2983,1.794,6.614201416914606,-88.202637890852,-1376.483683594721,-88.521175253257,-10.6846,-7.6493,3.0353,7.6838,0.8708,-4.2773,3.4065,2.685351,3.352,0.191645,-0.387521,0.032541,0.00337,0.017955,0.029171,1.767329,71.2873,45.0394,9.5202,2.7484,10.6812,694.0366,19.0701,80.633,-79.274880918439,-1263.899931042282,-79.558029777179,-10.4246,-7.9262,2.4984,7.6847,0.7106,-4.19765,3.48705,2.526529,6.201,0.216152,-0.315168,0.02287,0.002629,0.01275,0.020241,1.924211,44.5006,48.7881,12.7294,2.3292,5.9865,583.0485,19.4668,80.492,-168.142639885989,-10.5392,-8.0859,2.4533,7.1718,1.3816,-4.2767,2.8951,3.158814,13.573,0.197499,-0.416175,0.093601,-0.437307,0.32177,1.700258,0.951833,1.023979,0.017433,0.003191,0.010312,0.014242,-0.001161,-0.00103,-0.001096,-0.000131,62.5728,72.8551,71.4796,5.5319,2.3599,13.3688,960.8662,22.8353,2.0444,116.08,28.4871,55.294,402.447,2.84784,118.32,2,6,9,2,2,0,2,8,0.428571,951.018024,9.358487,0,1,363.389,2.9063,81.09,0,6,4,1,1,1,2,8,0.444444,710.141545,8.072614,2,1,765.836,5.29994,202.57,3,12,14,3,3,1,4,16,0.461538,1989.607633,17.665292,3,0,-2.7584,7.70719e-05,0.5368999999999997,2.8489999999999998,3.209199999999999,0.4192,4.6947,110.98810000000003,39.05799999999999,37.22999999999999
OQRFNWVKDUHMKS-UHFFFAOYSA-N__FMYJGINDGURKSA-UHFFFAOYSA-N,OQRFNWVKDUHMKS-UHFFFAOYSA-N,FMYJGINDGURKSA-UHFFFAOYSA-N,FMYJGINDGURKSA-UHFFFAOYSA-N__OQRFNWVKDUHMKS-UHFFFAOYSA-N,hetero-hetero,round2,COc1ccc(CN(C(=O)OC(C)(C)C)C2=NC(F)C(C=O)C=C2)cn1,CCc1c(Cc2[nH]c(C(=O)CCC(=O)OC)c(C(=O)OC)c2C)[nH]c(C=O)c1C,CCc1c(Cc2[nH]c(C(=O)CCC(=O)OC)c(C(=O)OC)c2C)[nH]c(C(O)C(=O)C2C=CC(N(Cc3ccc(OC)nc3)C(=O)OC(C)(C)C)=NC2F)c1C,-4.5489,4.6936,13.798438530371708,-79.274880918439,-1263.899931042282,-79.558029777179,-10.4246,-7.9262,2.4984,7.6847,0.7106,-4.19765,3.48705,2.526529,6.201,0.216152,-0.315168,0.02287,0.002629,0.01275,0.020241,1.924211,44.5006,48.7881,12.7294,2.3292,5.9865,583.0485,19.4668,80.492,-88.202637890852,-1376.483683594721,-88.521175253257,-10.6846,-7.6493,3.0353,7.6838,0.8708,-4.2773,3.4065,2.685351,3.352,0.191645,-0.387521,0.032541,0.00337,0.017955,0.029171,1.767329,71.2873,45.0394,9.5202,2.7484,10.6812,694.0366,19.0701,80.633,-168.12500534146,-10.1185,-7.8076,2.3109,6.8411,1.3181,-4.0796,2.7615,3.013423,3.037,0.219341,-0.35558,0.095718,-0.437186,0.314993,1.835216,0.962087,0.999812,0.022881,-7.5e-05,0.011403,0.022956,-0.001065,-0.001823,-0.001444,0.000758,69.2891,78.1326,67.8188,14.3258,4.3194,9.9962,1110.456,20.9018,2.1002,114.9048,1.0324,31.948,363.389,2.9063,81.09,0,6,4,1,1,1,2,8,0.444444,710.141545,8.072614,2,1,402.447,2.84784,118.32,2,6,9,2,2,0,2,8,0.428571,951.018024,9.358487,0,1,765.836,5.35884,202.57,3,12,14,3,3,1,4,16,0.461538,1989.607633,17.665292,3,0,-2.7752999999999997,8.555028899999999e-05,0.5368999999999997,2.8489999999999998,3.209199999999999,0.4192,4.6947,110.98810000000003,39.05799999999999,37.22999999999999
ZRGQFEYNLUOGJZ-FUEDEBDSSA-N__AAFZMYRURFKHSW-UHFFFAOYSA-N,ZRGQFEYNLUOGJZ-FUEDEBDSSA-N,AAFZMYRURFKHSW-UHFFFAOYSA-N,AAFZMYRURFKHSW-UHFFFAOYSA-N__ZRGQFEYNLUOGJZ-FUEDEBDSSA-N,hetero-hetero,round2,O=Cc1sccc1[C@H]1C[C@@H](C(F)(F)F)N[C@]12C(=O)Nc1ccc(Cl)cc12,O=Cc1cc(C2Sc3ccccc3S2)[nH]c1C1Sc2ccccc2S1,O=C(c1sccc1C1CC(C(F)(F)F)NC12C(=O)Nc1ccc(Cl)cc12)C(O)c1cc(C2Sc3ccccc3S2)[nH]c1C1Sc2ccccc2S1,-7.0144,1.3179,7.392901248802876,-78.363766229966,-2072.856847759408,-78.5382424078,-10.5365,-8.5167,2.0198,7.8681,1.2355,-4.5518,3.3163,3.123795,3.168,0.201393,-0.367663,0.03227,-0.00121,0.01553,0.03348,1.792482,47.4036,55.0305,7.4631,1.9967,6.9767,510.3269,21.0025,80.651,-67.100304744047,-2454.413685793603,-67.274761440045,-10.0132,-7.8108,2.2024,6.8736,0.8144,-3.844,3.0296,2.438661,3.567,0.207552,-0.36065,0.031178,-0.001016,0.015081,0.032194,1.820518,56.8735,45.4907,7.2022,3.3216,8.6507,594.4415,21.6827,86.388,-145.863481380347,-9.8863,-8.4304,1.4559,6.6303,1.4826,-4.05645,2.57385,3.196532,3.617,0.210377,-0.402705,0.105954,-0.441922,0.314597,1.728375,0.955545,1.002179,0.038209,-0.001347,0.018431,0.039556,-0.006122,-0.004295,-0.005208,-0.001827,50.8814,77.8321,79.6001,8.8897,3.7164,9.4859,880.7888,24.5076,2.0128,117.2728,8.3479,43.95,400.809,4.0694,58.2,2,4,2,2,1,2,4,9,0.294118,913.653216,5.80122,3,1,399.587,6.6204,32.86,1,5,3,3,1,2,5,6,0.105263,917.562876,6.503563,0,1,800.396,10.2945,94.22,4,9,6,5,2,4,9,15,0.222222,2194.205993,12.651175,4,0,-2.7257,-3.772538e-05,0.18259999999999987,0.399,0.26089999999999947,1.3249000000000002,1.6740000000000004,84.1146,1.2220000000000368,25.340000000000003
AAFZMYRURFKHSW-UHFFFAOYSA-N__ZRGQFEYNLUOGJZ-FUEDEBDSSA-N,AAFZMYRURFKHSW-UHFFFAOYSA-N,ZRGQFEYNLUOGJZ-FUEDEBDSSA-N,AAFZMYRURFKHSW-UHFFFAOYSA-N__ZRGQFEYNLUOGJZ-FUEDEBDSSA-N,hetero-hetero,round2,O=Cc1cc(C2Sc3ccccc3S2)[nH]c1C1Sc2ccccc2S1,O=Cc1sccc1[C@H]1C[C@@H](C(F)(F)F)N[C@]12C(=O)Nc1ccc(Cl)cc12,O=C(c1cc(C2Sc3ccccc3S2)[nH]c1C1Sc2ccccc2S1)C(O)c1sccc1C1CC(C(F)(F)F)NC12C(=O)Nc1ccc(Cl)cc12,-7.3752,-2.1909,1.89224037217069,-67.100304744047,-2454.413685793603,-67.274761440045,-10.0132,-7.8108,2.2024,6.8736,0.8144,-3.844,3.0296,2.438661,3.567,0.207552,-0.36065,0.031178,-0.001016,0.015081,0.032194,1.820518,56.8735,45.4907,7.2022,3.3216,8.6507,594.4415,21.6827,86.388,-78.363766229966,-2072.856847759408,-78.5382424078,-10.5365,-8.5167,2.0198,7.8681,1.2355,-4.5518,3.3163,3.123795,3.168,0.201393,-0.367663,0.03227,-0.00121,0.01553,0.03348,1.792482,47.4036,55.0305,7.4631,1.9967,6.9767,510.3269,21.0025,80.651,-145.859494917029,-10.104,-8.0403,2.0637,6.8227,1.3114,-4.06705,2.75565,3.001269,9.833,0.217476,-0.384513,0.098867,-0.440898,0.321454,1.757763,0.952832,1.004671,0.036767,0.000927,0.018847,0.03584,-0.003062,-0.002182,-0.002622,-0.00088,55.9774,71.3107,76.2474,9.8392,2.6612,8.6357,912.1985,24.1953,2.0073,117.5259,-8.2034,42.898,399.587,6.6204,32.86,1,5,3,3,1,2,5,6,0.105263,917.562876,6.503563,0,1,400.809,4.0694,58.2,2,4,2,2,1,2,4,9,0.294118,913.653216,5.80122,3,1,800.396,10.2945,94.22,4,9,6,5,2,4,9,15,0.222222,2194.205993,12.651175,4,0,-1.4964999999999993,-3.2786319999999996e-05,0.18259999999999987,0.399,0.26089999999999947,1.3249000000000002,1.6740000000000004,84.1146,1.2220000000000368,25.340000000000003
QBWALVSNSOFONE-UHFFFAOYSA-N__ZUQHBXBZYFYPFC-UHFFFAOYSA-N,QBWALVSNSOFONE-UHFFFAOYSA-N,ZUQHBXBZYFYPFC-UHFFFAOYSA-N,QBWALVSNSOFONE-UHFFFAOYSA-N__ZUQHBXBZYFYPFC-UHFFFAOYSA-N,hetero-hetero,round2,O=Cc1[nH]nc2cc(Br)cc(C(=O)O)c12,O=Cc1nnc(C2CC2)s1,O=C(O)c1cc(Br)cc2n[nH]c(C(=O)C(O)c3nnc(C4CC4)s3)c12,-12.1399,3.385,7.337405192736863,-43.883993431056,-3255.146864695441,-43.934869640017,-11.2603,-8.927,2.3333,8.6682,1.6785,-5.17335,3.49485,3.828998,1.087,0.192179,-0.346107,0.024628,0.009892,0.01726,0.014736,1.829209,45.4767,47.409,8.8645,1.7,6.1846,375.7287,19.2632,67.606,-28.943238037464,-815.051581528762,-29.001924126184,-10.9943,-8.846,2.1483,9.0052,1.1616,-5.0834,3.9218,3.294527,4.191,0.204382,-0.313685,0.046358,0.009563,0.027961,0.036795,1.867191,40.1164,41.2627,8.4885,2.4006,3.2618,316.449,17.0805,91.831,-72.986381916635,-10.877,-8.6559,2.2211,7.9656,1.6371,-4.80135,3.16425,3.642721,4.519,0.22131,-0.345697,0.09912,-0.440484,0.325734,1.806092,0.913813,1.003382,0.035207,0.00719,0.021199,0.028017,-0.004506,0.001109,-0.001698,-0.005615,46.0765,70.8838,64.7864,4.8154,1.8348,8.0603,540.7193,20.6857,4.2309,39.8264,-155.3699,24.99,269.054,1.8361,83.05,2,3,2,2,1,0,2,6,0.0,561.727953,3.467499,0,1,154.194,1.228,42.85,0,4,2,1,1,1,2,4,0.5,254.005424,2.124548,0,1,423.248,2.6688,129.06,3,7,5,3,2,1,4,10,0.266667,1010.297847,5.970513,1,0,-2.414300000000001,0.000458573336,0.18500000000000005,3.104,0.37599999999999945,0.7005999999999999,2.9227999999999996,59.27969999999999,114.85999999999999,40.199999999999996
ZUQHBXBZYFYPFC-UHFFFAOYSA-N__QBWALVSNSOFONE-UHFFFAOYSA-N,ZUQHBXBZYFYPFC-UHFFFAOYSA-N,QBWALVSNSOFONE-UHFFFAOYSA-N,QBWALVSNSOFONE-UHFFFAOYSA-N__ZUQHBXBZYFYPFC-UHFFFAOYSA-N,hetero-hetero,round2,O=Cc1nnc(C2CC2)s1,O=Cc1[nH]nc2cc(Br)cc(C(=O)O)c12,O=C(O)c1cc(Br)cc2n[nH]c(C(O)C(=O)c3nnc(C4CC4)s3)c12,-12.2363,4.4493,4.113668518799129,-28.943238037464,-815.051581528762,-29.001924126184,-10.9943,-8.846,2.1483,9.0052,1.1616,-5.0834,3.9218,3.294527,4.191,0.204382,-0.313685,0.046358,0.009563,0.027961,0.036795,1.867191,40.1164,41.2627,8.4885,2.4006,3.2618,316.449,17.0805,91.831,-43.883993431056,-3255.146864695441,-43.934869640017,-11.2603,-8.927,2.3333,8.6682,1.6785,-5.17335,3.49485,3.828998,1.087,0.192179,-0.346107,0.024628,0.009892,0.01726,0.014736,1.829209,45.4767,47.409,8.8645,1.7,6.1846,375.7287,19.2632,67.606,-72.9869643066,-10.6041,-8.7477,1.8564,7.7193,1.8313,-4.7753,2.944,3.872875,8.212,0.23639,-0.333645,0.097432,-0.437464,0.315627,1.838206,0.903188,0.993699,0.029623,0.010825,0.020224,0.018798,-0.002783,0.002081,-0.000351,-0.004864,61.4233,72.1213,69.9759,5.0725,2.735,9.137,555.6392,20.3906,3.7284,56.6671,105.9283,43.717,154.194,1.228,42.85,0,4,2,1,1,1,2,4,0.5,254.005424,2.124548,0,1,269.054,1.8361,83.05,2,3,2,2,1,0,2,6,0.0,561.727953,3.467499,0,1,423.248,2.6688,129.06,3,7,5,3,2,1,4,10,0.266667,1010.297847,5.970513,1,0,-2.0673000000000012,0.00023551756400000002,0.18500000000000005,3.104,0.37599999999999945,0.7005999999999999,2.9227999999999996,59.27969999999999,114.85999999999999,40.199999999999996
MFUWKLKLGDWHFU-UHFFFAOYSA-N__WJZSTRFQVDSASH-UHFFFAOYSA-N,MFUWKLKLGDWHFU-UHFFFAOYSA-N,WJZSTRFQVDSASH-UHFFFAOYSA-N,MFUWKLKLGDWHFU-UHFFFAOYSA-N__WJZSTRFQVDSASH-UHFFFAOYSA-N,hetero-hetero,round2,COc1cc(B(O)O)c(C=O)cc1-c1c[nH]c2ncc(-c3cncc(C(=O)N(C)C)c3)cc12,Cc1ccccc1CC(C=O)N(C)C(=O)C(Cc1c[nH]c2ccc(F)c([N+](=O)[O-])c12)N(C)C,COc1cc(B(O)O)c(C(=O)C(O)C(Cc2ccccc2C)N(C)C(=O)C(Cc2c[nH]c3ccc(F)c([N+](=O)[O-])c23)N(C)C)cc1-c1c[nH]c2ncc(-c3cncc(C(=O)N(C)C)c3)cc12,-3.7997,4.2076,9.78472521584707,-93.043754999682,-1508.9463684607178,-93.327532759219,-10.0061,-7.9952,2.0109,6.9836,1.0681,-4.02585,2.95775,2.739831,4.356,0.200785,-0.375984,0.032672,0.001926,0.017299,0.030746,1.776467,57.4412,48.9319,8.9546,2.1555,12.5353,707.4786,20.2277,64.38,-97.42350939473,-1550.116884955665,-97.787275526783,-9.8623,-8.6903,1.172,7.118,1.2499,-4.18395,2.93405,2.983153,3.805,0.230031,-0.371583,0.001037,-0.002851,-0.000907,0.003888,1.822139,91.3849,56.3589,8.9258,2.1203,9.3102,615.4282,21.3226,66.107,-191.154151096309,-9.5758,-8.6814,0.8944,6.235,1.8046,-4.0198,2.2152,3.647254,9.822,0.205503,-0.38453,0.093135,-0.444973,0.31907,1.716511,0.961877,1.016053,0.023715,0.000291,0.012003,0.023424,-0.00141,-0.001189,-0.001299,-0.000221,71.2094,75.891,77.0732,13.1866,2.6527,15.9962,1147.7983,22.6994,1.952,119.4134,13.8004,,444.256,1.4946,128.64,3,7,6,4,3,0,4,10,0.130435,1366.478177,8.850285,0,1,454.502,3.26492,99.55,1,5,9,3,1,0,3,9,0.333333,1190.420982,9.909829,2,1,898.758,4.30532,231.35,5,12,16,7,4,0,7,19,0.255319,3006.949385,19.032507,3,0,-1.3157999999999994,1.9972619999999997e-06,0.8389,0.5509999999999997,0.028799999999998604,0.03520000000000012,3.2250999999999994,92.05040000000008,10.246000000000038,29.08999999999999
WJZSTRFQVDSASH-UHFFFAOYSA-N__MFUWKLKLGDWHFU-UHFFFAOYSA-N,WJZSTRFQVDSASH-UHFFFAOYSA-N,MFUWKLKLGDWHFU-UHFFFAOYSA-N,MFUWKLKLGDWHFU-UHFFFAOYSA-N__WJZSTRFQVDSASH-UHFFFAOYSA-N,hetero-hetero,round2,Cc1ccccc1CC(C=O)N(C)C(=O)C(Cc1c[nH]c2ccc(F)c([N+](=O)[O-])c12)N(C)C,COc1cc(B(O)O)c(C=O)cc1-c1c[nH]c2ncc(-c3cncc(C(=O)N(C)C)c3)cc12,COc1cc(B(O)O)c(C(O)C(=O)C(Cc2ccccc2C)N(C)C(=O)C(Cc2c[nH]c3ccc(F)c([N+](=O)[O-])c23)N(C)C)cc1-c1c[nH]c2ncc(-c3cncc(C(=O)N(C)C)c3)cc12,-0.4962,7.4423,16.587354901070626,-97.42350939473,-1550.116884955665,-97.787275526783,-9.8623,-8.6903,1.172,7.118,1.2499,-4.18395,2.93405,2.983153,3.805,0.230031,-0.371583,0.001037,-0.002851,-0.000907,0.003888,1.822139,91.3849,56.3589,8.9258,2.1203,9.3102,615.4282,21.3226,66.107,-93.043754999682,-1508.9463684607178,-93.327532759219,-10.0061,-7.9952,2.0109,6.9836,1.0681,-4.02585,2.95775,2.739831,4.356,0.200785,-0.375984,0.032672,0.001926,0.017299,0.030746,1.776467,57.4412,48.9319,8.9546,2.1555,12.5353,707.4786,20.2277,64.38,-191.15140514153,-9.6541,-8.5493,1.1048,6.3045,1.6879,-3.9962,2.3083,3.459172,6.569,0.227035,-0.379988,0.090616,-0.438843,0.302432,1.801007,0.965293,0.995496,0.02905,0.001525,0.015287,0.027525,-0.000602,-0.000415,-0.000509,-0.000187,49.7966,79.1878,73.7042,11.3105,3.1357,14.7735,1146.2672,22.7903,4.2799,34.7153,163.9975,,454.502,3.26492,99.55,1,5,9,3,1,0,3,9,0.333333,1190.420982,9.909829,2,1,444.256,1.4946,128.64,3,7,6,4,3,0,4,10,0.130435,1366.478177,8.850285,0,1,898.758,4.36422,231.35,5,12,16,7,4,0,7,19,0.255319,3006.949385,19.032507,3,0,-1.8670999999999998,-9.314787199999999e-05,0.8389,0.5509999999999997,0.028799999999998604,0.03520000000000012,3.2250999999999994,92.05040000000008,10.246000000000038,29.08999999999999
WVBDTMFEBBYNQG-UHFFFAOYSA-N__QSFTUDMNQSXEMV-UHFFFAOYSA-N,WVBDTMFEBBYNQG-UHFFFAOYSA-N,QSFTUDMNQSXEMV-UHFFFAOYSA-N,QSFTUDMNQSXEMV-UHFFFAOYSA-N__WVBDTMFEBBYNQG-UHFFFAOYSA-N,hetero-hetero,round2,Nc1ccc2c(c1)c1cc(N)ccc1n2C(CC=O)OCCOCCOCCF,CNC(CC1(C=O)CCN(c2c(Cl)cncc2Br)CC1)C(F)F,CNC(CC1(C(O)C(=O)CC(OCCOCCOCCF)n2c3ccc(N)cc3c3cc(N)ccc32)CCN(c2c(Cl)cncc2Br)CC1)C(F)F,-7.2862,-3.2138,1.77017769631325,-87.660808711257,-1380.537293002794,-87.994152672866,-9.0766,-7.2353,1.8413,6.3419,-0.175,-3.08345,3.25845,1.458924,3.96,0.221775,-0.312492,0.057499,-0.001213,0.028143,0.058712,1.930497,63.5786,47.8691,9.9085,1.8891,11.7771,677.6083,19.378,77.298,-72.521492095726,-4056.1627021391214,-72.761769922831,-10.1411,-7.2509,2.8902,7.4007,-0.0196,-3.69055,3.71015,1.835527,5.425,0.202228,-0.417611,0.027694,-0.00804,0.009827,0.035734,1.746395,73.4165,72.165,7.2613,2.9427,8.3892,524.6796,19.8517,76.275,-160.809908722456,-9.3667,-7.527,1.8397,6.382,0.7702,-3.5761,2.8059,2.278857,3.198,0.22225,-0.357688,0.079495,-0.448648,0.321569,1.8495,0.95514,1.023994,0.046099,-0.001066,0.022517,0.047165,-0.002356,-0.001739,-0.002047,-0.000617,49.7067,77.9206,76.17,9.6825,2.3315,9.2507,971.7681,22.2445,2.5572,90.3205,-33.7869,57.215,403.454,3.0658,101.73,2,6,12,3,1,0,3,8,0.380952,900.644874,10.198583,1,1,410.69,3.5262,45.23,1,4,6,1,1,1,2,8,0.6,533.273568,7.854807,1,1,814.144,6.1378,150.12,4,10,19,4,2,1,5,16,0.5,1731.94081,18.234961,3,0,-1.8256999999999994,-3.3592822e-05,1.0489000000000002,1.4649999999999999,2.6471999999999998,1.0535999999999999,3.3879,152.92869999999994,7.23599999999999,56.50000000000001
QSFTUDMNQSXEMV-UHFFFAOYSA-N__WVBDTMFEBBYNQG-UHFFFAOYSA-N,QSFTUDMNQSXEMV-UHFFFAOYSA-N,WVBDTMFEBBYNQG-UHFFFAOYSA-N,QSFTUDMNQSXEMV-UHFFFAOYSA-N__WVBDTMFEBBYNQG-UHFFFAOYSA-N,hetero-hetero,round2,CNC(CC1(C=O)CCN(c2c(Cl)cncc2Br)CC1)C(F)F,Nc1ccc2c(c1)c1cc(N)ccc1n2C(CC=O)OCCOCCOCCF,CNC(CC1(C(=O)C(O)CC(OCCOCCOCCF)n2c3ccc(N)cc3c3cc(N)ccc32)CCN(c2c(Cl)cncc2Br)CC1)C(F)F,-5.7322,8.4749,11.718800636355034,-72.521492095726,-4056.1627021391214,-72.761769922831,-10.1411,-7.2509,2.8902,7.4007,-0.0196,-3.69055,3.71015,1.835527,5.425,0.202228,-0.417611,0.027694,-0.00804,0.009827,0.035734,1.746395,73.4165,72.165,7.2613,2.9427,8.3892,524.6796,19.8517,76.275,-87.660808711257,-1380.537293002794,-87.994152672866,-9.0766,-7.2353,1.8413,6.3419,-0.175,-3.08345,3.25845,1.458924,3.96,0.221775,-0.312492,0.057499,-0.001213,0.028143,0.058712,1.930497,63.5786,47.8691,9.9085,1.8891,11.7771,677.6083,19.378,77.298,-160.808893241558,-9.1353,-7.0106,2.1247,6.1063,0.2165,-3.1614,2.9449,1.696908,8.378,0.207028,-0.475389,0.089127,-0.460121,0.311174,1.640131,0.935009,0.986206,0.001895,-0.000261,0.000817,0.002156,6.5e-05,0.002597,0.001331,-0.002532,81.4482,89.8138,88.1109,14.8356,4.2389,9.3247,977.5988,22.199,4.2491,37.9721,-153.9863,45.896,410.69,3.5262,45.23,1,4,6,1,1,1,2,8,0.6,533.273568,7.854807,1,1,403.454,3.0658,101.73,2,6,12,3,1,0,3,8,0.380952,900.644874,10.198583,1,1,814.144,6.1378,150.12,4,10,19,4,2,1,5,16,0.5,1731.94081,18.234961,3,0,-2.9058,-0.00046229196000000005,1.0489000000000002,1.4649999999999999,2.6471999999999998,1.0535999999999999,3.3879,152.92869999999994,7.23599999999999,56.50000000000001
