donor_id,acceptor_id,donor_smiles,acceptor_smiles
WTDCXJOSFXVPNJ-UHFFFAOYSA-N,YAJOOGDZMOOFEA-WNVPRPFZSA-N,Cc1c(C)c2c(c(C)c1NC=O)CC(C)(C=O)O2,O=C[C@H]1CN2C(=O)Cc3cc4c(cc3[C@]23C=CC(=O)CC13)OCO4
ZRWLWJGVTPRWLF-KPKJPENVSA-N,VPFAMYNCVGNJHA-IPOPKSLLSA-N,C=C(F)/C=C(\C(=C)Cl)C(=O)c1c([N+](=O)[O-])cc(CCC=O)c(NC)c1Br,COC(=O)N/C(C)=C1/C(=C/COC(=O)c2ccc([N+](=O)[O-])cc2)[C@@](O)(CC=O)C#C/C=C\C#C[C@@H]1O
VPFAMYNCVGNJHA-IPOPKSLLSA-N,ZRWLWJGVTPRWLF-KPKJPENVSA-N,COC(=O)N/C(C)=C1/C(=C/COC(=O)c2ccc([N+](=O)[O-])cc2)[C@@](O)(CC=O)C#C/C=C\C#C[C@@H]1O,C=C(F)/C=C(\C(=C)Cl)C(=O)c1c([N+](=O)[O-])cc(CCC=O)c(NC)c1Br
HRGVUPAZEIIYIV-UHFFFAOYSA-N,HWAPWJCWGRPYOW-UHFFFAOYSA-N,O=Cc1c(O)ccc2ccc(OCC(=O)N3CCOCC3)cc12,NN(CCC1(C=O)CCC2(CCCO2)CC1)c1ccc(C(O)C(F)F)cc1
HWAPWJCWGRPYOW-UHFFFAOYSA-N,HRGVUPAZEIIYIV-UHFFFAOYSA-N,NN(CCC1(C=O)CCC2(CCCO2)CC1)c1ccc(C(O)C(F)F)cc1,O=Cc1c(O)ccc2ccc(OCC(=O)N3CCOCC3)cc12
SNDZVBXPGWJPGJ-QWPJMZSKSA-N,QJIHLKQEDOWOBW-UHFFFAOYSA-N,C=C/C(=C\C=C(/C)F)C/C=C/c1c(N=C)cc(C=O)c(CN(C)C)c1CC(=O)N1CCSC1,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(CC(=O)OC=CC(=O)O)c(O)c(C(=O)O)c(C)c1O2
QJIHLKQEDOWOBW-UHFFFAOYSA-N,SNDZVBXPGWJPGJ-QWPJMZSKSA-N,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(CC(=O)OC=CC(=O)O)c(O)c(C(=O)O)c(C)c1O2,C=C/C(=C\C=C(/C)F)C/C=C/c1c(N=C)cc(C=O)c(CN(C)C)c1CC(=O)N1CCSC1
MYOFECTXMHKYLU-VGOKPJQXSA-N,XPMJOFBRLNZVQH-UHFFFAOYSA-N,CNC(=O)NC(C)(C(F)F)[C@H](NC(=O)c1ccc(C#CC#Cc2ccc(C=O)cc2)cc1)C(=O)NO,O=Cc1ccc(OC2=NS(=O)(=O)c3ccccc32)cc1
XPMJOFBRLNZVQH-UHFFFAOYSA-N,MYOFECTXMHKYLU-VGOKPJQXSA-N,O=Cc1ccc(OC2=NS(=O)(=O)c3ccccc32)cc1,CNC(=O)NC(C)(C(F)F)[C@H](NC(=O)c1ccc(C#CC#Cc2ccc(C=O)cc2)cc1)C(=O)NO
MCQYXZMUPYHHQH-INIZCTEOSA-N,HDFMZZJRWJZGFT-UCFIKWKYSA-N,O=CC[C@@]1(c2ccccc2Br)Nc2ccccc2C1=O,O=CC1(O)C=CC(=O)/C(=C(/O)C=Cc2ccccc2)C1O
HDFMZZJRWJZGFT-UCFIKWKYSA-N,MCQYXZMUPYHHQH-INIZCTEOSA-N,O=CC1(O)C=CC(=O)/C(=C(/O)C=Cc2ccccc2)C1O,O=CC[C@@]1(c2ccccc2Br)Nc2ccccc2C1=O
FZVAIPZFBPWTJW-REZTVBANSA-N,JMTVCVJCIPCHEX-WYJDJGQOSA-N,C=C/C=C(\C=C)COc1ccc(C#CC2CN(SC)C2)c(F)c1N(CC=O)SNC,C=C(S/C=C\C)C1=NC(c2ccc(F)c(F)c2)C(C2=CC=N2)=C2C[C@@](N)(CCC=O)CN12
JMTVCVJCIPCHEX-WYJDJGQOSA-N,FZVAIPZFBPWTJW-REZTVBANSA-N,C=C(S/C=C\C)C1=NC(c2ccc(F)c(F)c2)C(C2=CC=N2)=C2C[C@@](N)(CCC=O)CN12,C=C/C=C(\C=C)COc1ccc(C#CC2CN(SC)C2)c(F)c1N(CC=O)SNC
INFIIGCCORZUMG-UHFFFAOYSA-N,YSPZOIWBIMTEIE-UHFFFAOYSA-N,O=Cc1ccc2c(c1Cl)N(Cl)C=CN2,O=CC1C2CN(c3cc4c(cc3F)C(O)N(C3CCC(O)NC3O)C4O)CC12
YSPZOIWBIMTEIE-UHFFFAOYSA-N,INFIIGCCORZUMG-UHFFFAOYSA-N,O=CC1C2CN(c3cc4c(cc3F)C(O)N(C3CCC(O)NC3O)C4O)CC12,O=Cc1ccc2c(c1Cl)N(Cl)C=CN2
OIZQUWRLBGUESV-UHFFFAOYSA-N,WEGNBZYDNYIBPP-UHFFFAOYSA-N,CN(CC1=C(CCS(=O)(=O)c2ccccc2)C=CC=C=C1)c1cccc(F)c1C=O,C[Si]1(C)C2=CC(=O)C=CC2=C(c2c(F)cc(C=O)cc2F)c2ccc(O)cc21
WEGNBZYDNYIBPP-UHFFFAOYSA-N,OIZQUWRLBGUESV-UHFFFAOYSA-N,C[Si]1(C)C2=CC(=O)C=CC2=C(c2c(F)cc(C=O)cc2F)c2ccc(O)cc21,CN(CC1=C(CCS(=O)(=O)c2ccccc2)C=CC=C=C1)c1cccc(F)c1C=O
FBPNUZLMODFKHD-UHFFFAOYSA-N,FALJEPRYCYVGED-DAZKTRTLSA-N,Cc1c(C=O)c(C)c(OS(=O)(=O)F)c(C)c1CS(=O)(=O)Cl,CCCC[C@@H](C=O)[C@@H](O)c1c(F)c(F)c(F)c(F)c1F
FALJEPRYCYVGED-DAZKTRTLSA-N,FBPNUZLMODFKHD-UHFFFAOYSA-N,CCCC[C@@H](C=O)[C@@H](O)c1c(F)c(F)c(F)c(F)c1F,Cc1c(C=O)c(C)c(OS(=O)(=O)F)c(C)c1CS(=O)(=O)Cl
YWVUDEIHZAMBLO-FDHPWSLCSA-N,XLVOQKYHLPAOCM-HRTDOOMSSA-N,O=C[C@@H]1CNC[C@]12c1ccc(C(O)C(F)(F)F)cc1CCC2N1CCC(c2ccccc2)CC1,C/C(=C\C(=C/CB(O)O)C(F)(F)F)C(C)(F)c1cc(C=O)cc(B(O)O)c1
XLVOQKYHLPAOCM-HRTDOOMSSA-N,YWVUDEIHZAMBLO-FDHPWSLCSA-N,C/C(=C\C(=C/CB(O)O)C(F)(F)F)C(C)(F)c1cc(C=O)cc(B(O)O)c1,O=C[C@@H]1CNC[C@]12c1ccc(C(O)C(F)(F)F)cc1CCC2N1CCC(c2ccccc2)CC1
IUUYQIFKOZANMW-UHFFFAOYSA-N,YGHKZPCHCNDLPR-PGPCLEDZSA-N,COc1cc(C=O)cc(C=CC2=CCC(O)(OC)C=C2)c1O,O=Cc1cc(C(=O)C2=C/C=C(C3=C/C=C\C=C/C=C\3)\C=C/C=C\2)cc(F)c1O
YGHKZPCHCNDLPR-PGPCLEDZSA-N,IUUYQIFKOZANMW-UHFFFAOYSA-N,O=Cc1cc(C(=O)C2=C/C=C(C3=C/C=C\C=C/C=C\3)\C=C/C=C\2)cc(F)c1O,COc1cc(C=O)cc(C=CC2=CCC(O)(OC)C=C2)c1O
MHBOVIQJPSQPMK-UHFFFAOYSA-N,LYKQXUUBBGDMCX-UHFFFAOYSA-N,O=CCNCCNc1cccc2c(S(=O)(=O)O)cccc12,O=CC1C(c2ccc(F)cc2)=C(CC2CNCCO2)Oc2ccc(Br)cc21
LYKQXUUBBGDMCX-UHFFFAOYSA-N,MHBOVIQJPSQPMK-UHFFFAOYSA-N,O=CC1C(c2ccc(F)cc2)=C(CC2CNCCO2)Oc2ccc(Br)cc21,O=CCNCCNc1cccc2c(S(=O)(=O)O)cccc12
QGEMZVKBNYBKQR-AECDRRKISA-N,NSCVIKVDDRLCEA-IHIHIGAHSA-N,C=C[C@]1(C)CC(=O)C(C(C)C=O)[C@]12C(=O)Oc1cccc(C)c1C2=O,Cc1cc(C=O)cc([C@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)c1OC(=O)[C@@]12CC[C@@](C)(C(=O)O1)C2(C)C
NSCVIKVDDRLCEA-IHIHIGAHSA-N,QGEMZVKBNYBKQR-AECDRRKISA-N,Cc1cc(C=O)cc([C@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)c1OC(=O)[C@@]12CC[C@@](C)(C(=O)O1)C2(C)C,C=C[C@]1(C)CC(=O)C(C(C)C=O)[C@]12C(=O)Oc1cccc(C)c1C2=O
MFARKXSXFPPMPV-UHFFFAOYSA-N,LSZWXWBQXYQUDB-UHFFFAOYSA-N,CCC(C)(C)C(C=O)CCC1CCCC(N2Cc3ccc(C(=N)NC(=O)C(F)(F)F)cc3C2=O)C1,CN1C(CC=O)=CSC1SCC(=O)NCC1CN(Cc2ccc(Cl)c(CF)c2)CCO1
LSZWXWBQXYQUDB-UHFFFAOYSA-N,MFARKXSXFPPMPV-UHFFFAOYSA-N,CN1C(CC=O)=CSC1SCC(=O)NCC1CN(Cc2ccc(Cl)c(CF)c2)CCO1,CCC(C)(C)C(C=O)CCC1CCCC(N2Cc3ccc(C(=N)NC(=O)C(F)(F)F)cc3C2=O)C1
ZZPSUKHDMDAFMD-KXQVWALASA-N,IWQXBPYTLIWHGQ-UHFFFAOYSA-N,O=CC1(CN[C@H]2C[C@H](C(=O)N[C@H](c3c(F)ccc(Cl)c3F)C34CCC(F)(CC3)C4)C[C@H]2O)CC1,O=CC(c1ccc(C(F)(F)C(F)(F)C(F)(F)F)cc1)C(F)(F)F
IWQXBPYTLIWHGQ-UHFFFAOYSA-N,ZZPSUKHDMDAFMD-KXQVWALASA-N,O=CC(c1ccc(C(F)(F)C(F)(F)C(F)(F)F)cc1)C(F)(F)F,O=CC1(CN[C@H]2C[C@H](C(=O)N[C@H](c3c(F)ccc(Cl)c3F)C34CCC(F)(CC3)C4)C[C@H]2O)CC1
AJLLJEGLHKXUCF-DJZRFWRSSA-N,FCFVZEJWRSESLD-RCYWMZLZSA-N,N#CNC(=NC[C@@H](C=O)Nc1c(Cl)cc(CCC(O)c2cccc(O)c2)cc1Cl)NCCF,O=C[C@H]1[C@H](OC2OC(CO)[C@@H](O)C(O)C2OC(=O)c2cccc(O)c2)OC=C2C(=O)OCC[C@H]21
FCFVZEJWRSESLD-RCYWMZLZSA-N,AJLLJEGLHKXUCF-DJZRFWRSSA-N,O=C[C@H]1[C@H](OC2OC(CO)[C@@H](O)C(O)C2OC(=O)c2cccc(O)c2)OC=C2C(=O)OCC[C@H]21,N#CNC(=NC[C@@H](C=O)Nc1c(Cl)cc(CCC(O)c2cccc(O)c2)cc1Cl)NCCF
JIORHNILSCVUTF-BJTSRKKDSA-N,XMXMNUJOMRPEQS-UHFFFAOYSA-N,CC(C)CC(Cc1cc(F)c(F)cc1F)CC(C=O)N1CC[C@H]2CN(C(=O)C3(C#N)CC3)C[C@H]21,CN(C(=S)N(C1=CC(F)C(O)C=C1)C(C)(C)C=O)c1ccc(C#N)c(C(F)(F)F)c1
XMXMNUJOMRPEQS-UHFFFAOYSA-N,JIORHNILSCVUTF-BJTSRKKDSA-N,CN(C(=S)N(C1=CC(F)C(O)C=C1)C(C)(C)C=O)c1ccc(C#N)c(C(F)(F)F)c1,CC(C)CC(Cc1cc(F)c(F)cc1F)CC(C=O)N1CC[C@H]2CN(C(=O)C3(C#N)CC3)C[C@H]21
NOGXNNJTEGMCKF-JJZMVWGXSA-N,WKYUIZCNIYMKPR-UHFFFAOYSA-N,C[C@@]1(COC(=O)CCc2ccc(O)cc2)CCC[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@H](C=O)C3,COCc1c(F)c(F)c(COCC2(C=O)C(C=C(Cl)Cl)C2(C)C)c(F)c1F
WKYUIZCNIYMKPR-UHFFFAOYSA-N,NOGXNNJTEGMCKF-JJZMVWGXSA-N,COCc1c(F)c(F)c(COCC2(C=O)C(C=C(Cl)Cl)C2(C)C)c(F)c1F,C[C@@]1(COC(=O)CCc2ccc(O)cc2)CCC[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@H](C=O)C3
WNTSSYKPFJQYCV-RBNKKSKXSA-N,UGUNVVRIZFUPIF-UHFFFAOYSA-N,C=C(/C(=C/C=C(\C)c1cc(F)cc(CCC(C)C)c1)C(C)CCC)C(C)(C=O)C/C=C\C=C/N,CN(CC(CC=O)(c1ccc(Cl)c(Cl)c1)N(CC(C)(C)C)C(=O)O)C(=O)CC(F)(F)F
UGUNVVRIZFUPIF-UHFFFAOYSA-N,WNTSSYKPFJQYCV-RBNKKSKXSA-N,CN(CC(CC=O)(c1ccc(Cl)c(Cl)c1)N(CC(C)(C)C)C(=O)O)C(=O)CC(F)(F)F,C=C(/C(=C/C=C(\C)c1cc(F)cc(CCC(C)C)c1)C(C)CCC)C(C)(C=O)C/C=C\C=C/N
YCLMIJOJDBRQLL-HXUWFJFHSA-N,OSCNMLMGOFTUJQ-UHFFFAOYSA-N,N#C[C@@H]1CSCN1c1c(CC=O)cccc1N1CN=Cc2cc(N3CCOC(F)(F)C3)ccc21,O=CC1(C#Cc2ccc([N+](=O)[O-])cc2)CCCC1
OSCNMLMGOFTUJQ-UHFFFAOYSA-N,YCLMIJOJDBRQLL-HXUWFJFHSA-N,O=CC1(C#Cc2ccc([N+](=O)[O-])cc2)CCCC1,N#C[C@@H]1CSCN1c1c(CC=O)cccc1N1CN=Cc2cc(N3CCOC(F)(F)C3)ccc21
FDGJGTBCNSVZNE-INZUIXSESA-N,AXRWQAUUTZEPPM-SHABUIRWSA-N,C/C=C(\C)[C@@H]1OC2C(CS(=O)c3ccccc3)=C[C@@](C)(C=O)[C@H]3C(C)=C[C@]1(C)[C@@]23C,C[C@H]1ONC(c2c(Cl)cccc2Cl)[C@H]1C(=O)N[C@H](C=O)[C@@H]1N[C@@H](C(O)O)C(C)(C)S1
AXRWQAUUTZEPPM-SHABUIRWSA-N,FDGJGTBCNSVZNE-INZUIXSESA-N,C[C@H]1ONC(c2c(Cl)cccc2Cl)[C@H]1C(=O)N[C@H](C=O)[C@@H]1N[C@@H](C(O)O)C(C)(C)S1,C/C=C(\C)[C@@H]1OC2C(CS(=O)c3ccccc3)=C[C@@](C)(C=O)[C@H]3C(C)=C[C@]1(C)[C@@]23C
USUMJKDFXOSIPG-UHFFFAOYSA-N,LYDWFRQFTHOVPU-UHFFFAOYSA-N,CC1=C=CN2C(=C1)CCC(C)C=CC2=NC(C=O)C(=O)c1ccccc1OC(F)(F)F,Cc1ccc(C(C)C)c2c1CCC(C=O)C2
LYDWFRQFTHOVPU-UHFFFAOYSA-N,USUMJKDFXOSIPG-UHFFFAOYSA-N,Cc1ccc(C(C)C)c2c1CCC(C=O)C2,CC1=C=CN2C(=C1)CCC(C)C=CC2=NC(C=O)C(=O)c1ccccc1OC(F)(F)F
YBRQHOAVQNPHSB-INHVJJQHSA-N,STINYPFJROKCKD-WIBUTAKZSA-N,O=CCN1C2=C[C@@H](CSC(=O)c3cc(F)cc(Cl)c3)CC1C2,O=C[C@@](O)(COC(=O)c1cc(O)c(O)c(O)c1)[C@H](O)[C@H](O)COC(=O)c1cc(O)c(O)c(O)c1
STINYPFJROKCKD-WIBUTAKZSA-N,YBRQHOAVQNPHSB-INHVJJQHSA-N,O=C[C@@](O)(COC(=O)c1cc(O)c(O)c(O)c1)[C@H](O)[C@H](O)COC(=O)c1cc(O)c(O)c(O)c1,O=CCN1C2=C[C@@H](CSC(=O)c3cc(F)cc(Cl)c3)CC1C2
HCAXZCCVAOUTSF-UHFFFAOYSA-N,JXQAYEPFUXEYML-JCMHNJIXSA-N,CCOC(CN1c2cc(OC(F)F)ccc2C=CC1C=O)OCC,CC(=O)c1ccc(NC(=O)/C(=N\NC(N)=O)C(C#N)CC(C)(C)C=O)cc1
JXQAYEPFUXEYML-JCMHNJIXSA-N,HCAXZCCVAOUTSF-UHFFFAOYSA-N,CC(=O)c1ccc(NC(=O)/C(=N\NC(N)=O)C(C#N)CC(C)(C)C=O)cc1,CCOC(CN1c2cc(OC(F)F)ccc2C=CC1C=O)OCC
HSUQYQOKSHONQW-UHFFFAOYSA-N,JCCIWHOBMXZBSS-UHFFFAOYSA-N,O=CC1(CC(F)(F)F)Nc2ccc(CO)cc2NC1=O,NNC(=O)C1=Cc2ccc(F)cc2/S1=C(/CC=O)C(F)(F)F
JCCIWHOBMXZBSS-UHFFFAOYSA-N,HSUQYQOKSHONQW-UHFFFAOYSA-N,NNC(=O)C1=Cc2ccc(F)cc2/S1=C(/CC=O)C(F)(F)F,O=CC1(CC(F)(F)F)Nc2ccc(CO)cc2NC1=O
AOGQNVHLXIKCAN-UHFFFAOYSA-N,OMDJPGXAZNJECV-CVDPXVFPSA-N,CC(C)(C=O)CCCc1ccc2cc(O)c(N3C=C(O)NS3(=O)=O)c(F)c2c1,C/C=C\N(C)C(Nc1ccc(C=O)c(Cl)c1)C(C)=N/C=C(\C)c1ccc(NC)c(F)c1F
OMDJPGXAZNJECV-CVDPXVFPSA-N,AOGQNVHLXIKCAN-UHFFFAOYSA-N,C/C=C\N(C)C(Nc1ccc(C=O)c(Cl)c1)C(C)=N/C=C(\C)c1ccc(NC)c(F)c1F,CC(C)(C=O)CCCc1ccc2cc(O)c(N3C=C(O)NS3(=O)=O)c(F)c2c1
WGJDEWARILDFOP-UHFFFAOYSA-N,TUTVWLUDKUFWLL-UHFFFAOYSA-N,COC1(C=O)C=C(Oc2ccc(CF)c(CF)c2CF)C=C(C#N)C1,Cc1ccc(S(=O)(=O)NC2=CCC(=C(NNO)C(F)F)C=C2)c(C)c1C=O
TUTVWLUDKUFWLL-UHFFFAOYSA-N,WGJDEWARILDFOP-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NC2=CCC(=C(NNO)C(F)F)C=C2)c(C)c1C=O,COC1(C=O)C=C(Oc2ccc(CF)c(CF)c2CF)C=C(C#N)C1
MLOPBTMIQJGMMW-UHFFFAOYSA-N,VZQDQEBTYATYJG-UHFFFAOYSA-N,Cc1cc(O)c2c(c1)C(=O)C1=CC(O)(C=O)C(=O)C(=O)C1=C2O,CCOC(OCC)C(C#N)(C=O)c1cc(OC)c(OC)c(OC)c1
VZQDQEBTYATYJG-UHFFFAOYSA-N,MLOPBTMIQJGMMW-UHFFFAOYSA-N,CCOC(OCC)C(C#N)(C=O)c1cc(OC)c(OC)c(OC)c1,Cc1cc(O)c2c(c1)C(=O)C1=CC(O)(C=O)C(=O)C(=O)C1=C2O
URGMRKXHSBCZLS-LNGCNUISSA-N,MYIMAQVZPROTBH-UHFFFAOYSA-N,C=C[C@H](OCc1ccc(OC)cc1)C(C)(C)[C@@H](C#CC1=CC[C@H](C)[C@H]1CC[C@H](C)C=O)OC(C)=O,COc1ccc(C2=NN(N3CCC3Oc3ccc(CN4CCC(F)(CO)CC4)cc3)C(C=O)O2)cc1
MYIMAQVZPROTBH-UHFFFAOYSA-N,URGMRKXHSBCZLS-LNGCNUISSA-N,COc1ccc(C2=NN(N3CCC3Oc3ccc(CN4CCC(F)(CO)CC4)cc3)C(C=O)O2)cc1,C=C[C@H](OCc1ccc(OC)cc1)C(C)(C)[C@@H](C#CC1=CC[C@H](C)[C@H]1CC[C@H](C)C=O)OC(C)=O
QVRUUTAYBHGFIV-UHFFFAOYSA-N,NWZQUEFRFHBZCS-UHFFFAOYSA-N,NN=Cc1ccc(OC(=O)C(N)(CC(=O)C(N)CC=O)c2c(F)c(F)c(F)c(F)c2F)cc1,O=CC(Cc1ccc(F)cc1)SC(=O)C1=CCN2C=CC=CC2=N1
NWZQUEFRFHBZCS-UHFFFAOYSA-N,QVRUUTAYBHGFIV-UHFFFAOYSA-N,O=CC(Cc1ccc(F)cc1)SC(=O)C1=CCN2C=CC=CC2=N1,NN=Cc1ccc(OC(=O)C(N)(CC(=O)C(N)CC=O)c2c(F)c(F)c(F)c(F)c2F)cc1
UJVARQFPMUWZBR-XNKQJIMJSA-N,QHMPKJIHMROLLX-FAIUTGPOSA-N,C[C@@H]1C=C[C@@H]2CCC[C@@H]3[C@@H](c4ccccc4Cl)[C@@H]([N+](=O)[O-])[C@H](c4ccccc4)[C@]1(C=O)[C@H]32,O=C[C@@H]1C2C(c3ccccc3)=CC[C@H]3Cc4ccccc4C(=O)C231
QHMPKJIHMROLLX-FAIUTGPOSA-N,UJVARQFPMUWZBR-XNKQJIMJSA-N,O=C[C@@H]1C2C(c3ccccc3)=CC[C@H]3Cc4ccccc4C(=O)C231,C[C@@H]1C=C[C@@H]2CCC[C@@H]3[C@@H](c4ccccc4Cl)[C@@H]([N+](=O)[O-])[C@H](c4ccccc4)[C@]1(C=O)[C@H]32
JCUPYCFVSQRKPT-CHWSQXEVSA-N,KHXWBRBPYHSXTH-CKIVDRAYSA-N,O=CC[C@@H]1[C@@H](c2ccc(CF)cc2)NCCC1(F)F,O=C[C@H]1NCC(=S)C1C(=O)[C@H]1NCC(=S)C1C(=O)CC1=Cc2ccccc2C1
KHXWBRBPYHSXTH-CKIVDRAYSA-N,JCUPYCFVSQRKPT-CHWSQXEVSA-N,O=C[C@H]1NCC(=S)C1C(=O)[C@H]1NCC(=S)C1C(=O)CC1=Cc2ccccc2C1,O=CC[C@@H]1[C@@H](c2ccc(CF)cc2)NCCC1(F)F
QTICSWKIAUNFNL-UHFFFAOYSA-N,OLBREFSMBSDUBO-UHFFFAOYSA-N,Cc1cc(C)c(O)c(C(=O)NC2CCC(C(=O)NC(C=O)CC(=O)O)N3C(=O)CCCC(=O)N23)c1,CC1(C=O)c2c(cc(O)c(N3C=CC=NC3)c2C(F)(F)F)SN1O
OLBREFSMBSDUBO-UHFFFAOYSA-N,QTICSWKIAUNFNL-UHFFFAOYSA-N,CC1(C=O)c2c(cc(O)c(N3C=CC=NC3)c2C(F)(F)F)SN1O,Cc1cc(C)c(O)c(C(=O)NC2CCC(C(=O)NC(C=O)CC(=O)O)N3C(=O)CCCC(=O)N23)c1
UNCHOQLETXBVMB-MEIPLDTASA-N,ISASJBLANBEGOG-MOIHHSJVSA-N,CC(C)[C@@H]1NC(=O)OCCC/C=C/c2ccc(F)c3c2CN(C3)C(=O)O[C@@H]2C[C@@H](C=O)N(C2)C1=O,COCO[C@@H]1C[C@H](CC=O)OC(=O)c2c(ccc(F)c2OC)C/C=C/C[C@@H]1C
ISASJBLANBEGOG-MOIHHSJVSA-N,UNCHOQLETXBVMB-MEIPLDTASA-N,COCO[C@@H]1C[C@H](CC=O)OC(=O)c2c(ccc(F)c2OC)C/C=C/C[C@@H]1C,CC(C)[C@@H]1NC(=O)OCCC/C=C/c2ccc(F)c3c2CN(C3)C(=O)O[C@@H]2C[C@@H](C=O)N(C2)C1=O
VDDSNGFFLHVZJS-UHFFFAOYSA-N,LCHQJTVSDWHBDI-DCWQJPKNSA-N,CC1=CNCC(c2cc(F)cc(CNC3C=C(N(C)CCC(C#N)(C=O)C4CC4)C=C(C)N3)c2)=C1,CCC(O)(c1cc(F)c([C@@H](OCCO)N(C)CC2=NCC(C#N)=CN2)c(C=O)c1)C1CCCCC1
LCHQJTVSDWHBDI-DCWQJPKNSA-N,VDDSNGFFLHVZJS-UHFFFAOYSA-N,CCC(O)(c1cc(F)c([C@@H](OCCO)N(C)CC2=NCC(C#N)=CN2)c(C=O)c1)C1CCCCC1,CC1=CNCC(c2cc(F)cc(CNC3C=C(N(C)CCC(C#N)(C=O)C4CC4)C=C(C)N3)c2)=C1
GUVRTTGAHRDZFJ-BZRNNEMISA-N,XGUXCRMULGYKDL-DMSXVISYSA-N,O=CC1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,O=CC1C[C@H](O)[C@H](C/C=C\CCCC(=O)O)[C@H]1/C=C/C(F)(F)COc1ccccc1
XGUXCRMULGYKDL-DMSXVISYSA-N,GUVRTTGAHRDZFJ-BZRNNEMISA-N,O=CC1C[C@H](O)[C@H](C/C=C\CCCC(=O)O)[C@H]1/C=C/C(F)(F)COc1ccccc1,O=CC1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O
VZLXOQOWRTXGOG-UHFFFAOYSA-N,UWAUQFYLBRSXNQ-UHFFFAOYSA-N,CC(=O)OCC(=O)N1CCC2=Nc3c(ccc(Cl)c3Cl)C2(Nc2ccc(Cl)cc2C=O)C1,Cc1cc(C=O)c2c(c1)C=CC1(O2)N(C)c2ccc(N3C(=O)CCC3=O)cc2C1(C)C
UWAUQFYLBRSXNQ-UHFFFAOYSA-N,VZLXOQOWRTXGOG-UHFFFAOYSA-N,Cc1cc(C=O)c2c(c1)C=CC1(O2)N(C)c2ccc(N3C(=O)CCC3=O)cc2C1(C)C,CC(=O)OCC(=O)N1CCC2=Nc3c(ccc(Cl)c3Cl)C2(Nc2ccc(Cl)cc2C=O)C1
DDNOJUSJEFKHEA-UTISWFAOSA-N,PDXFANPJURPCCV-UHFFFAOYSA-N,N=C/C(F)=C\C=C\CC(CCNC=O)c1ccc(OI)cc1C=O,Cc1ccc(SC(C#CCSc2ccccc2)(C=O)CSc2ccccc2)cc1
PDXFANPJURPCCV-UHFFFAOYSA-N,DDNOJUSJEFKHEA-UTISWFAOSA-N,Cc1ccc(SC(C#CCSc2ccccc2)(C=O)CSc2ccccc2)cc1,N=C/C(F)=C\C=C\CC(CCNC=O)c1ccc(OI)cc1C=O
KPSFZKRFARILAF-UHFFFAOYSA-N,TZYMMXVMXBGZCS-UHFFFAOYSA-N,O=CCOCC#Cc1cc(F)cc2c1CN(C1CCC(=O)NC1=O)C2=O,C=C1CCC(OCCc2cc(F)cc(C3CC3C=O)c2)=CN2NN=CC=C12
TZYMMXVMXBGZCS-UHFFFAOYSA-N,KPSFZKRFARILAF-UHFFFAOYSA-N,C=C1CCC(OCCc2cc(F)cc(C3CC3C=O)c2)=CN2NN=CC=C12,O=CCOCC#Cc1cc(F)cc2c1CN(C1CCC(=O)NC1=O)C2=O
LDTSSZOMSAGGOQ-UHFFFAOYSA-N,ILLWSXQUYFYTTD-UHFFFAOYSA-N,CCCSNc1ccc(F)c(Nc2ccc(N=CN(C)CC3CC3)c(C=O)c2C)c1Cl,CN(C)C=NC1=C2CC(C(C)(C)CCC=O)CC=C2Oc2ccccc21
ILLWSXQUYFYTTD-UHFFFAOYSA-N,LDTSSZOMSAGGOQ-UHFFFAOYSA-N,CN(C)C=NC1=C2CC(C(C)(C)CCC=O)CC=C2Oc2ccccc21,CCCSNc1ccc(F)c(Nc2ccc(N=CN(C)CC3CC3)c(C=O)c2C)c1Cl
GOTVZLCAAOTCQW-UHFFFAOYSA-N,OJHBHLAYFBTMCJ-UHFFFAOYSA-N,CC(C=O)c1ccccc1C1(C(C)C)OOC(c2ccccc2)(C(F)(F)F)O1,CN=CC(=CN)CC1(C=O)CC(=CN)C(=Nc2ccc(F)cc2)C=C1CCSN
OJHBHLAYFBTMCJ-UHFFFAOYSA-N,GOTVZLCAAOTCQW-UHFFFAOYSA-N,CN=CC(=CN)CC1(C=O)CC(=CN)C(=Nc2ccc(F)cc2)C=C1CCSN,CC(C=O)c1ccccc1C1(C(C)C)OOC(c2ccccc2)(C(F)(F)F)O1
YADFRQVAUKPZGR-ROYUXYFKSA-N,BPWJKBPCZNJBJW-UHFFFAOYSA-N,CC/C(=C(/O)C(C)CC(C=O)CC)c1cc(C/C=C/F)ccc1C,Cc1cc2c(cc1C)N(CC(O)C(O)C(O)C=O)C(=O)C(C(=O)NC(N)=O)N2
