pid,grp,new_scaffold_split,label_stored,gxtb_stored,dG_r2scan_kcal,dG_b973c_kcal,dG_gxtb_kcal,resid_gxtb,resid_b973c,repro_r2scan,repro_gxtb,gxtb_mode,error
explore_123377_148717,cross_explore_20260920,,,,3.22080850353109,9.18487565961962,7.015652277368424,-3.7948437738373335,-5.9640671560885306,,,cosmo,
explore_125488_170809,cross_explore_20260920,,,,2.4125327688732026,7.907469573767705,8.23283797184151,-5.820305202968308,-5.494936804894502,,,cosmo,
explore_138812_197760,cross_explore_20260920,,,,3.8677917061139886,9.583593968102516,4.747664492130267,-0.879872786016278,-5.715802261988527,,,cosmo,
explore_213680_37543,cross_explore_20260920,,,,-5.576935467709067,-0.9953304566642196,-1.46169581462389,-4.115239653085177,-4.581605011044847,,,cosmo,
explore_208687_26923,cross_explore_20260920,,,,-0.7886333328550346,3.7583731106496527,-2.534393152741956,1.745759819886921,-4.547006443504687,,,cosmo,
explore_16882_195829,cross_explore_20260920,,,,0.3884060006823529,6.003042587240666,-0.3544062255850113,0.7428122262673642,-5.614636586558313,,,cosmo,
explore_36603_124434,cross_explore_20260920,,,,4.878180674114223,10.070619678863032,7.695455003537802,-2.81727432942358,-5.19243900474881,,,cosmo,
explore_53902_178269,cross_explore_20260920,,,,-2.023070901425376,4.076778607753516,3.514886885081589,-5.537957786506965,-6.099849509178892,,,cosmo,
explore_82735_100448,cross_explore_20260920,,,,-0.3172610661173773,5.745002982345033,3.912096404724556,-4.229357470841933,-6.062264048462411,,,cosmo,
explore_14447_104510,cross_explore_20260920,,,,0.5583629053892101,5.949393301709243,2.090986589675315,-1.5326236842861047,-5.3910303963200334,,,cosmo,
explore_78605_59578,cross_explore_20260920,,,,-1.356795482146503,3.253930186641465,1.8417234927251205,-3.1985189748716234,-4.610725668787968,,,cosmo,
explore_176964_49205,cross_explore_20260920,,,,-4.012651775645906,3.1865540132180383,-0.5097428613447768,-3.5029089143011287,-7.199205788863944,,,cosmo,
explore_96764_204707,cross_explore_20260920,,,,6.208511430888404,10.147863653870012,4.059564331962666,2.148947098925737,-3.939352222981608,,,cosmo,
explore_85638_92136,cross_explore_20260920,,,,9.345681568594337,15.134827608071992,10.342401578785774,-0.9967200101914386,-5.789146039477657,,,cosmo,
explore_78511_134983,cross_explore_20260920,,,,5.097604219146718,10.403848929687973,8.417950994252925,-3.3203467751062066,-5.306244710541255,,,cosmo,
explore_146681_172332,cross_explore_20260920,,,,2.875244310713769,7.424608359498278,3.774670079235829,-0.8994257685220601,-4.5493640487845095,,,cosmo,
explore_18719_59604,cross_explore_20260920,,,,0.3553340047248335,5.179829020044287,1.977196528150699,-1.621862523425865,-4.824495015319453,,,cosmo,
explore_128517_202393,cross_explore_20260920,,,,-4.456559603046327,1.1177189628585549,-3.947898621227628,-0.5086609818186996,-5.574278565904882,,,cosmo,
explore_70292_175708,cross_explore_20260920,,,,5.110524802132605,9.71545530871533,3.6174453506438726,1.493079451488732,-4.604930506582725,,,cosmo,
explore_189083_129982,cross_explore_20260920,,,,6.716387729825212,10.80545707386528,3.8670748762924823,2.849312853532729,-4.089069344040069,,,cosmo,
explore_108907_18494,cross_explore_20260920,,,,0.2374190498000643,4.316287286662143,-3.0614457273805877,3.298864777180652,-4.078868236862078,,,cosmo,
explore_71348_170725,cross_explore_20260920,,,,-0.6846552057570423,3.771147765054089,1.4110911664410866,-2.095746372198129,-4.455802970811131,,,cosmo,
explore_189086_104381,cross_explore_20260920,,,,3.429161677670138,8.3746906611854,1.338564551526266,2.090597126143872,-4.945528983515263,,,cosmo,
explore_25431_197772,cross_explore_20260920,,,,-1.873509857715273,2.538344206240139,-0.726227371920685,-1.1472824857945878,-4.411854063955412,,,cosmo,
explore_64753_166774,cross_explore_20260920,,,,-2.4266303126183697,1.4714030007351646,1.3214051449944726,-3.7480354576128425,-3.898033313353534,,,cosmo,
explore_107144_100122,cross_explore_20260920,,,,-2.872204492638309,3.238614400354711,-0.7015962883853838,-2.1706082042529253,-6.11081889299302,,,cosmo,
explore_70051_56202,cross_explore_20260920,,,,-2.4583511931644653,2.113745220865256,-5.879656776717996,3.42130558355353,-4.572096414029721,,,cosmo,
explore_111963_196533,cross_explore_20260920,,,,3.976505958678058,8.467325323603454,3.703167784087572,0.2733381745904855,-4.490819364925397,,,cosmo,
explore_1364_137255,cross_explore_20260920,,,,8.16409737104332,13.279579815205128,7.375684986317736,0.788412384725584,-5.115482444161808,,,cosmo,
explore_159275_212710,cross_explore_20260920,,,,-1.7154959873757625,3.763730735158224,0.2986384097166647,-2.0141343970924277,-5.479226722533986,,,cosmo,
explore_27776_145082,cross_explore_20260920,,,,0.2326823747339577,4.563618708796159,-0.0622230029082084,0.2949053776421662,-4.3309363340622005,,,cosmo,
explore_151821_30838,cross_explore_20260920,,,,3.469499368544271,10.018018584458972,4.073367021641032,-0.6038676530967613,-6.5485192159147,,,cosmo,
explore_85988_25460,cross_explore_20260920,,,,-0.4573594475752868,5.484162100839551,3.5887607433814552,-4.046120190956742,-5.941521548414837,,,cosmo,
explore_185522_147798,cross_explore_20260920,,,,0.0574152940357497,5.155592832049136,2.475997811205288,-2.418582517169538,-5.098177538013386,,,cosmo,
explore_92081_40382,cross_explore_20260920,,,,-1.5738409506535158,3.2585023243425564,1.924008275574547,-3.4978492262280625,-4.832343274996072,,,cosmo,
explore_146419_92954,cross_explore_20260920,,,,-4.130941517626867,-0.91736649028011,2.5507837104942763,-6.681725228121144,-3.213575027346757,,,cosmo,
explore_26274_206211,cross_explore_20260920,,,,4.409485544791819,9.899258560490464,2.388109808325223,2.021375736466596,-5.4897730156986455,,,cosmo,
explore_94297_128964,cross_explore_20260920,,,,5.76377107479882,10.588182230385057,5.394898764619643,0.3688723101791771,-4.824411155586237,,,cosmo,
explore_191647_83366,cross_explore_20260920,,,,5.52474500300084,10.558457748619404,6.184215286908997,-0.6594702839081572,-5.033712745618564,,,cosmo,
explore_126661_156477,cross_explore_20260920,,,,-1.673347940684254,3.419194489367788,2.1900446286772963,-3.86339256936155,-5.092542430052042,,,cosmo,
explore_31765_163857,cross_explore_20260920,,,,10.482483526674878,16.943690182283774,15.497060853047422,-5.014577326372544,-6.461206655608896,,,cosmo,
explore_165400_53728,cross_explore_20260920,,,,-3.265785738224307,2.161555586926129,-0.8143665704788856,-2.4514191677454216,-5.4273413251504365,,,cosmo,
explore_94830_124089,cross_explore_20260920,,,,-2.772007374187516,0.9940035973478832,-0.8480197268770187,-1.923987647310497,-3.7660109715353993,,,cosmo,
explore_30206_67350,cross_explore_20260920,,,,-3.764391775012213,1.157091487451582,-2.428414601314391,-1.3359771736978217,-4.921483262463794,,,cosmo,
explore_83980_165634,cross_explore_20260920,,,,1.2533654711440263,6.675721805029194,4.030379585890829,-2.7770141147468026,-5.422356333885167,,,cosmo,
explore_36208_42214,cross_explore_20260920,,,,-1.1847336601903766,4.996802106847163,0.9946039570496648,-2.1793376172400416,-6.18153576703754,,,cosmo,
explore_56207_78545,cross_explore_20260920,,,,2.621974107197548,6.963116287168525,5.19926200961115,-2.577287902413602,-4.341142179970976,,,cosmo,
explore_202111_204095,cross_explore_20260920,,,,4.908259409981678,9.592831747776756,5.485596675269839,-0.5773372652881612,-4.684572337795078,,,cosmo,
explore_10655_60455,cross_explore_20260920,,,,-0.9290455686748584,4.725145806939345,-0.7606450328039738,-0.1684005358708845,-5.654191375614204,,,cosmo,
explore_56838_207170,cross_explore_20260920,,,,3.849259617506048,10.175612872343596,6.721261504987242,-2.8720018874811943,-6.326353254837548,,,cosmo,
explore_154633_40820,cross_explore_20260920,,,,3.959580206494786,8.6940812263836,6.404962571364513,-2.4453823648697277,-4.734501019888814,,,cosmo,
explore_53426_27962,cross_explore_20260920,,,,1.4814673305574348,6.658536705409399,1.1977279821076838,0.283739348449751,-5.177069374851964,,,cosmo,
explore_45319_116208,cross_explore_20260920,,,,2.9924712466581616,6.847355254068896,4.272327265601147,-1.2798560189429855,-3.8548840074107344,,,cosmo,
explore_65422_102561,cross_explore_20260920,,,,6.865547780102934,10.399204201123124,6.589067453609309,0.2764803264936244,-3.533656421020189,,,cosmo,
explore_109137_167072,cross_explore_20260920,,,,-1.6273688486288092,3.431586282075719,3.0565152455375943,-4.683884094166404,-5.058955130704528,,,cosmo,
explore_130656_25863,cross_explore_20260920,,,,10.512294873995094,14.041210954736206,9.743039846502706,0.7692550274923882,-3.528916080741112,,,cosmo,
explore_80973_178091,cross_explore_20260920,,,,-2.0361068044658146,3.6412719097659862,0.6730705228795727,-2.709177327345387,-5.677378714231802,,,cosmo,
explore_99617_54786,cross_explore_20260920,,,,-4.612582880433434,0.9802606290179332,-4.8126025218255695,0.2000196413921351,-5.592843509451368,,,cosmo,
explore_132882_188761,cross_explore_20260920,,,,1.8909661014825108,7.138554158073521,1.4908380638579035,0.400128037624607,-5.24758805659101,,,cosmo,
explore_87004_174377,cross_explore_20260920,,,,-2.4124919787631978,2.7132449666047345,-1.871214391624497,-0.5412775871387008,-5.125736945367932,,,cosmo,
explore_209917_69840,cross_explore_20260920,,,,5.872427081388072,9.285024578347546,3.161950564491092,2.71047651689698,-3.412597496959473,,,cosmo,
explore_214787_83198,cross_explore_20260920,,,,5.519605362034644,10.67159356010473,7.175203137792386,-1.6555977757577427,-5.151988198070087,,,cosmo,
explore_125762_104348,cross_explore_20260920,,,,2.043514196243399,6.950010236787202,4.525481875760931,-2.4819676795175325,-4.906496040543804,,,cosmo,
explore_119057_181648,cross_explore_20260920,,,,-1.6374823429702616,3.671966228271565,1.4280500355217964,-3.0655323784920583,-5.309448571241827,,,cosmo,
explore_74871_188058,cross_explore_20260920,,,,3.847282245559037,10.54694556129603,2.584996841407573,1.2622854041514635,-6.699663315736993,,,cosmo,
explore_212107_196352,cross_explore_20260920,,,,1.459924064356276,5.179868775302522,1.0911454875205109,0.3687785768357654,-3.719944710946246,,,cosmo,
explore_2073_92833,cross_explore_20260920,,,,0.8960259117759463,6.495366856272587,3.3854596545864006,-2.4894337428104545,-5.599340944496641,,,cosmo,
explore_127884_64656,cross_explore_20260920,,,,-6.809127849531239,1.1347485028412356,-1.3419508012485877,-5.467177048282652,-7.943876352372475,,,cosmo,
explore_89986_214332,cross_explore_20260920,,,,1.3309488477115057,6.573534776916377,4.231473294841016,-2.90052444712951,-5.242585929204871,,,cosmo,
explore_15771_76894,cross_explore_20260920,,,,7.881455018260654,12.8424440232568,4.59981533722845,3.281639681032204,-4.960989004996147,,,cosmo,
explore_79865_105001,cross_explore_20260920,,,,2.122984515863256,7.470576788856571,1.7719067433936873,0.3510777724695686,-5.347592272993315,,,cosmo,
explore_99400_28683,cross_explore_20260920,,,,8.33748907968168,13.37831122342799,6.408488335884447,1.929000743797233,-5.040822143746311,,,cosmo,
explore_84125_91191,cross_explore_20260920,,,,-22.653063056259697,-16.230461385973463,-19.23105054381791,-3.422012512441785,-6.422601670286234,,,cosmo,
explore_152997_53794,cross_explore_20260920,,,,1.4181164904602157,8.197448582221618,8.342416204427293,-6.924299713967077,-6.779332091761402,,,cosmo,
explore_92742_218561,cross_explore_20260920,,,,0.2460640492448987,5.765390236793656,4.476469465663402,-4.230405416418503,-5.519326187548757,,,cosmo,
explore_44138_212523,cross_explore_20260920,,,,7.69303134987464,12.041286787729335,5.008800129467965,2.6842312204066747,-4.348255437854697,,,cosmo,
explore_178225_209845,cross_explore_20260920,,,,6.865695893815343,12.190306216019357,6.5553517975432944,0.3103440962720487,-5.324610322204012,,,cosmo,
explore_110889_6743,cross_explore_20260920,,,,-8.110200043542033,-3.679344629789008,-2.5147021426545297,-5.595497900887503,-4.430855413753026,,,cosmo,
explore_6143_94058,cross_explore_20260920,,,,1.313035425537182,6.333022903171306,2.6469437295126155,-1.3339083039754334,-5.019987477634125,,,cosmo,
explore_186365_147079,cross_explore_20260920,,,,5.78310492626528,11.362371336162068,8.142760964405738,-2.359656038140458,-5.579266409896786,,,cosmo,
explore_90117_127307,cross_explore_20260920,,,,-30.34394902615234,-20.5924164308274,-25.595252326596203,-4.748696699556138,-9.75153259532494,,,cosmo,
explore_219948_175662,cross_explore_20260920,,,,7.688469851614002,13.655340973457388,10.260605240478466,-2.572135388864464,-5.966871121843386,,,cosmo,
explore_54260_121208,cross_explore_20260920,,,,-0.5752975685265486,3.506533334772997,3.628244099058074,-4.203541667584624,-4.0818309032995455,,,cosmo,
explore_101644_160212,cross_explore_20260920,,,,2.0634724750275906,7.501719575208014,3.650632704608595,-1.5871602295810043,-5.438247100180424,,,cosmo,
explore_113328_32954,cross_explore_20260920,,,,-6.021369603626559,-0.268920313484382,-8.273254335776928,2.2518847321503683,-5.752449290142177,,,cosmo,
explore_19312_14986,cross_explore_20260920,,,,-7.058620192044669,-0.0447121804479736,-2.6577910395553133,-4.400829152489356,-7.013908011596696,,,cosmo,
explore_83922_190029,cross_explore_20260920,,,,4.779419415276031,11.080276313740915,9.218183278755053,-4.438763863479021,-6.300856898464886,,,cosmo,
explore_196643_43266,cross_explore_20260920,,,,0.482279903730362,4.243556724193562,1.7557691991230275,-1.2734892953926655,-3.7612768204632,,,cosmo,
explore_211586_33891,cross_explore_20260920,,,,0.9290504494427247,5.8042937560207,5.084168680408552,-4.155118230965827,-4.875243306577975,,,cosmo,
explore_66180_49838,cross_explore_20260920,,,,4.033686495883606,9.812115567345897,12.319253670514644,-8.285567174631037,-5.778429071462291,,,cosmo,
explore_108786_188140,cross_explore_20260920,,,,2.300772843466689,7.558743518210037,3.002849742524917,-0.7020768990582282,-5.257970674743348,,,cosmo,
explore_99432_143601,cross_explore_20260920,,,,4.00205419803547,8.606831186291473,5.44675433357447,-1.4447001355389997,-4.604776988256003,,,cosmo,
explore_166955_59797,cross_explore_20260920,,,,1.82636674832368,6.774366911066058,3.971196696831928,-2.1448299485082485,-4.948000162742378,,,cosmo,
explore_96170_65567,cross_explore_20260920,,,,0.4626451076528444,4.999706815628676,5.072443047595385,-4.609797939942541,-4.537061707975832,,,cosmo,
explore_89433_94688,cross_explore_20260920,,,,-1.0026802581489551,4.096554444867358,-0.5458008787091004,-0.4568793794398549,-5.099234703016314,,,cosmo,
explore_27842_184901,cross_explore_20260920,,,,1.240175007505781,6.3325471517931184,1.5480350220764936,-0.3078600145707126,-5.092372144287338,,,cosmo,
explore_191462_158625,cross_explore_20260920,,,,4.636571971065938,9.786638778061215,10.736506085833229,-6.099934114767289,-5.1500668069952775,,,cosmo,
explore_47690_88007,cross_explore_20260920,,,,4.155808846421111,9.075648435898705,5.96982229879378,-1.8140134523726688,-4.919839589477594,,,cosmo,
explore_37807_43912,cross_explore_20260920,,,,0.2080983959304995,6.035563841877916,1.3893087304154053,-1.1812103344849056,-5.827465445947416,,,cosmo,
explore_62212_205290,cross_explore_20260920,,,,1.454135551712142,6.851327601286616,2.506992064653021,-1.0528565129408791,-5.397192049574475,,,cosmo,
explore_192405_124031,cross_explore_20260920,,,,2.090560564330047,6.4718992724335305,1.3603776575022122,0.7301829068278349,-4.381338708103483,,,cosmo,
explore_131928_158478,cross_explore_20260920,,,,-0.2081273567274003,3.7616465263586782,-0.912575302938144,0.7044479462107436,-3.9697738830860794,,,cosmo,
explore_19254_103067,cross_explore_20260920,,,,3.0603303756146847,7.652257001491421,3.4073009003121624,-0.3469705246974777,-4.591926625876736,,,cosmo,
explore_183288_185812,cross_explore_20260920,,,,3.776133734384832,9.109055877138315,0.2395123526110076,3.536621381773825,-5.332922142753484,,,cosmo,
explore_55533_211215,cross_explore_20260920,,,,3.7453743498417618,9.39961254589963,2.548498963886949,1.196875385954813,-5.654238196057869,,,cosmo,
explore_158268_96270,cross_explore_20260920,,,,0.8460639500592182,6.125711578072049,5.147802496106506,-4.301738546047288,-5.279647628012831,,,cosmo,
explore_67764_208128,cross_explore_20260920,,,,-7.871931465903907,-2.9970095626982247,-5.645876355841817,-2.22605511006209,-4.874921903205681,,,cosmo,
explore_158898_177182,cross_explore_20260920,,,,-1.3562729710346213,2.9285396402714405,1.6941160758009255,-3.050389046835547,-4.284812611306062,,,cosmo,
explore_22892_27481,cross_explore_20260920,,,,-1.646745862174562,2.318164068637248,1.510552425954075,-3.1572982881286373,-3.96490993081181,,,cosmo,
explore_203033_136101,cross_explore_20260920,,,,1.318552217324807,5.327906363970341,2.3825207652501827,-1.0639685479253758,-4.009354146645533,,,cosmo,
explore_117105_85064,cross_explore_20260920,,,,7.819351396483232,14.413344601908175,12.750410758459902,-4.931059361976669,-6.593993205424943,,,cosmo,
explore_38391_172777,cross_explore_20260920,,,,2.341719742717228,6.259491870089135,5.240229692788676,-2.8985099500714475,-3.9177721273719066,,,cosmo,
explore_146809_188723,cross_explore_20260920,,,,3.091824167049998,8.090128883089713,8.504710103262303,-5.412885936212305,-4.998304716039716,,,cosmo,
explore_29330_183701,cross_explore_20260920,,,,-2.4759249473250047,1.7285066289325857,1.4149082064210845,-3.8908331537460894,-4.204431576257591,,,cosmo,
explore_87242_184808,cross_explore_20260920,,,,5.809989496194061,11.389956484473464,7.100789229405232,-1.2907997332111707,-5.579966988279403,,,cosmo,
explore_32132_174481,cross_explore_20260920,,,,3.13617963389323,9.027056702105655,4.462804398001236,-1.3266247641080051,-5.890877068212425,,,cosmo,
explore_161405_157308,cross_explore_20260920,,,,-1.3304876946917432,3.285976644780641,0.0670169372515698,-1.397504631943313,-4.616464339472384,,,cosmo,
explore_125028_19355,cross_explore_20260920,,,,2.865064429482728,7.14034562788177,-0.4064961266142531,3.271560556096981,-4.275281198399042,,,cosmo,
explore_92679_114032,cross_explore_20260920,,,,-1.5135109154955204,3.959178339866096,-7.330500060455601,5.816989144960081,-5.472689255361616,,,cosmo,
explore_163565_218135,cross_explore_20260920,,,,1.4144435607587649,6.5305756854465296,3.729658085122966,-2.315214524364201,-5.1161321246877645,,,cosmo,
explore_40344_160773,cross_explore_20260920,,,,2.330703522764729,6.483090339816714,-2.3195966026132204,4.6503001253779495,-4.152386817051985,,,cosmo,
explore_178578_172728,cross_explore_20260920,,,,1.1470870743054649,6.287030930756906,1.6039880557944686,-0.4569009814890037,-5.139943856451441,,,cosmo,
explore_109070_124952,cross_explore_20260920,,,,4.1948667097303725,9.070697364529048,5.280351389852318,-1.0854846801219455,-4.875830654798675,,,cosmo,
explore_115316_142677,cross_explore_20260920,,,,0.9535851819005164,5.759003705812353,-2.0388013515891794,2.992386533489696,-4.805418523911837,,,cosmo,
explore_108814_7599,cross_explore_20260920,,,,1.691831141784554,7.383821392144281,0.7451606925918611,0.9466704491926928,-5.691990250359726,,,cosmo,
explore_217994_130830,cross_explore_20260920,,,,0.5977758360000092,5.128590385826411,1.995354698047667,-1.397578862047658,-4.530814549826402,,,cosmo,
explore_27321_87083,cross_explore_20260920,,,,3.9355896344248182,9.31831422911471,8.050248831404934,-4.114659196980115,-5.382724594689892,,,cosmo,
explore_139813_187280,cross_explore_20260920,,,,2.243064998062706,8.450993410685474,3.755051938949871,-1.5119869408871645,-6.207928412622767,,,cosmo,
explore_54615_169555,cross_explore_20260920,,,,2.39520274056734,7.209674390599771,6.911705583768089,-4.516502843200749,-4.814471650032431,,,cosmo,
explore_170638_67712,cross_explore_20260920,,,,7.524376122330103,12.722445595756826,8.79175401477573,-1.2673778924456274,-5.198069473426723,,,cosmo,
explore_220667_186837,cross_explore_20260920,,,,4.966185955462654,10.72660504928525,8.438978476164063,-3.472792520701409,-5.7604190938225965,,,cosmo,
explore_30180_117821,cross_explore_20260920,,,,-1.066357935482003,2.9279799957731174,-0.6500104113897603,-0.4163475240922426,-3.99433793125512,,,cosmo,
explore_103764_195113,cross_explore_20260920,,,,5.8375129255064655,10.203446269723624,7.105562384387339,-1.2680494588808733,-4.365933344217157,,,cosmo,
explore_71973_95245,cross_explore_20260920,,,,1.325918052377392,5.827049369047549,4.006128990798633,-2.680210938421241,-4.501131316670157,,,cosmo,
explore_34488_186657,cross_explore_20260920,,,,2.016839106109179,6.268535454542543,4.743571175905661,-2.726732069796482,-4.251696348433365,,,cosmo,
explore_198670_71218,cross_explore_20260920,,,,-3.860327193101213,1.7888912197408977,0.4043868658554023,-4.264714058956615,-5.64921841284211,,,cosmo,
explore_41305_219022,cross_explore_20260920,,,,-5.40218710392783,0.6222905324548428,-0.193560161565124,-5.208626942362707,-6.024477636382673,,,cosmo,
explore_109306_203010,cross_explore_20260920,,,,-2.4574861186511034,2.275808935522337,-5.842725214122715,3.3852390954716114,-4.733295054173441,,,cosmo,
explore_179870_55884,cross_explore_20260920,,,,3.261654585989858,6.290773662729751,-0.0380218596909735,3.299676445680832,-3.029119076739893,,,cosmo,
explore_19809_135185,cross_explore_20260920,,,,-0.0351548420999815,5.420882355044637,-1.6379807868228915,1.6028259447229098,-5.456037197144618,,,cosmo,
explore_52230_171088,cross_explore_20260920,,,,-4.648864296512701,1.2225940381327003,-0.5390643008770012,-4.1097999956357,-5.871458334645402,,,cosmo,
explore_154467_43478,cross_explore_20260920,,,,0.6291094517001391,7.159838420124157,4.293678401219903,-3.6645689495197633,-6.530728968424018,,,cosmo,
explore_131533_113989,cross_explore_20260920,,,,30.806672074565807,34.25523893306858,31.17566141231209,-0.3689893377462816,-3.448566858502776,,,cosmo,
explore_78571_155396,cross_explore_20260920,,,,2.9760511805777576,8.748525664306516,5.926751426782033,-2.9507002462042755,-5.772474483728759,,,cosmo,
explore_130828_43547,cross_explore_20260920,,,,3.1837990560340703,7.820817142380947,4.764483682617716,-1.580684626583646,-4.637018086346877,,,cosmo,
explore_45723_205457,cross_explore_20260920,,,,3.017583984136146,6.975513659415388,4.039814988509454,-1.0222310043733076,-3.9579296752792414,,,cosmo,
explore_3105_204570,cross_explore_20260920,,,,4.461412254847708,7.625935649031875,3.7551456537449934,0.7062666011027132,-3.164523394184167,,,cosmo,
explore_73461_24680,cross_explore_20260920,,,,5.625104875969512,10.399304591446958,5.624183052042786,0.0009218239267259,-4.774199715477447,,,cosmo,
explore_98831_78112,cross_explore_20260920,,,,9.691137952343492,15.905819635329795,11.425702169933588,-1.734564217590096,-6.214681682986303,,,cosmo,
explore_2630_97143,cross_explore_20260920,,,,2.1200722490825776,7.439745283434815,5.324035984394298,-3.2039637353117203,-5.319673034352238,,,cosmo,
explore_52897_188277,cross_explore_20260920,,,,3.6798365619799127,10.125960096099432,3.850636881579952,-0.1708003196000391,-6.446123534119518,,,cosmo,
explore_198209_59772,cross_explore_20260920,,,,1.6236997653428322,4.37293604075219,2.741304899928535,-1.117605134585703,-2.749236275409358,,,cosmo,
explore_29749_207770,cross_explore_20260920,,,,2.10952416351128,7.198843754112185,10.186080437586842,-8.076556274075562,-5.089319590600906,,,cosmo,
explore_139100_77702,cross_explore_20260920,,,,0.2476066922053591,6.24346990961541,-0.1620940339020303,0.4097007261073895,-5.995863217410051,,,cosmo,
explore_65928_3572,cross_explore_20260920,,,,6.619909226150314,10.91873077945592,7.66376404551732,-1.043854819367006,-4.298821553305604,,,cosmo,
explore_113556_215611,cross_explore_20260920,,,,-0.0432229851630031,4.743023181586787,1.004659764789852,-1.0478827499528551,-4.78624616674979,,,cosmo,
explore_31506_18449,cross_explore_20260920,,,,7.56544692278644,13.92455579444095,7.916209069389948,-0.3507621466035084,-6.35910887165451,,,cosmo,
explore_145320_138179,cross_explore_20260920,,,,-0.5073182873298515,4.622595880009925,0.9637677705751626,-1.4710860579050142,-5.129914167339776,,,cosmo,
explore_32499_82212,cross_explore_20260920,,,,1.5414613206815937,5.62168898537019,3.3480403251748965,-1.8065790044933028,-4.080227664688596,,,cosmo,
explore_148860_46686,cross_explore_20260920,,,,-2.369013432796588,4.1363261187649405,-1.4165777805928037,-0.9524356522037845,-6.505339551561528,,,cosmo,
explore_96972_190787,cross_explore_20260920,,,,-0.6905996280302091,5.194295071251535,3.800665170883255,-4.491264798913464,-5.884894699281744,,,cosmo,
explore_219819_217843,cross_explore_20260920,,,,1.5127362712322436,7.337356789101083,0.4115247460202111,1.1012115252120325,-5.824620517868839,,,cosmo,
explore_137133_112433,cross_explore_20260920,,,,-0.1053319198833933,4.184235570348954,2.530247105305139,-2.6355790251885325,-4.289567490232347,,,cosmo,
explore_42828_178761,cross_explore_20260920,,,,0.1624134328464888,4.983028183494035,1.4098219163939243,-1.2474084835474355,-4.820614750647547,,,cosmo,
explore_167631_110007,cross_explore_20260920,,,,-2.243502577421686,2.135618708794016,2.877701524507104,-5.1212041019287895,-4.379121286215701,,,cosmo,
explore_112355_16650,cross_explore_20260920,,,,4.483247619196826,9.449538501751784,6.8101178760822325,-2.3268702568854067,-4.96629088255496,,,cosmo,
explore_72187_50549,cross_explore_20260920,,,,5.730579732167525,9.835316512131213,7.193276315654519,-1.4626965834869932,-4.104736779963687,,,cosmo,
explore_125984_97032,cross_explore_20260920,,,,2.808595354010232,8.95282393815015,7.438082545091817,-4.6294871910815845,-6.144228584139918,,,cosmo,
explore_40061_4810,cross_explore_20260920,,,,4.765628144494236,10.018400662347648,7.075278872999099,-2.309650728504863,-5.252772517853411,,,cosmo,
explore_103728_179581,cross_explore_20260920,,,,-7.096002217853523,-1.0392687528293316,-2.429482576402018,-4.666519641451505,-6.056733465024191,,,cosmo,
explore_8140_3501,cross_explore_20260920,,,,3.617549702239885,8.816745704202589,5.151673685315303,-1.5341239830754176,-5.199196001962704,,,cosmo,
explore_200542_81936,cross_explore_20260920,,,,6.321958723196887,8.680737768336419,2.996510971814746,3.325447751382141,-2.3587790451395323,,,cosmo,
explore_89576_178842,cross_explore_20260920,,,,-5.285942311654874,-0.2511979768391335,-4.045050745560624,-1.24089156609425,-5.03474433481574,,,cosmo,
explore_37163_191968,cross_explore_20260920,,,,-0.5498247449370971,5.328915985360405,1.973401943084382,-2.523226688021479,-5.878740730297502,,,cosmo,
explore_195035_53524,cross_explore_20260920,,,,8.155376934214635,11.953619798611124,8.155630688343688,-0.0002537541290532,-3.7982428643964905,,,cosmo,
explore_10414_127112,cross_explore_20260920,,,,-0.1279701894515295,4.310141747446584,-3.041579922796436,2.9136097333449067,-4.438111936898113,,,cosmo,
explore_55723_37510,cross_explore_20260920,,,,-0.2605279566267961,4.402074652096287,1.4188765554127312,-1.6794045120395271,-4.662602608723083,,,cosmo,
explore_181901_196636,cross_explore_20260920,,,,3.863975260749288,8.557339557855443,4.552648377449891,-0.6886731167006035,-4.693364297106155,,,cosmo,
explore_110977_46872,cross_explore_20260920,,,,-1.7459318980582652,2.9579646766983907,0.1506101621091664,-1.896542060167432,-4.703896574756656,,,cosmo,
explore_101400_28727,cross_explore_20260920,,,,8.660133368656682,14.282191118810772,7.62375981575788,1.0363735528988025,-5.62205775015409,,,cosmo,
explore_200776_32751,cross_explore_20260920,,,,3.158888030185115,6.003065585904532,4.853133694810216,-1.6942456646251012,-2.8441775557194173,,,cosmo,
explore_89092_95896,cross_explore_20260920,,,,5.773405968887786,11.549868824484667,7.780384729325655,-2.0069787604378684,-5.776462855596883,,,cosmo,
explore_197748_106312,cross_explore_20260920,,,,2.991738800462598,7.768800201326386,4.015906956319361,-1.0241681558567626,-4.777061400863788,,,cosmo,
explore_45856_49987,cross_explore_20260920,,,,4.287437116956462,9.191633494859415,3.579484087209774,0.7079530297466881,-4.904196377902955,,,cosmo,
explore_39828_515,cross_explore_20260920,,,,-8.325800015744955,-5.4680950665287975,-9.204129583732517,0.8783295679875618,-2.8577049492161573,,,cosmo,
explore_81249_170718,cross_explore_20260920,,,,1.606057897875165,7.972324262867825,8.124108514818047,-6.518050616942882,-6.36626636499266,,,cosmo,
explore_124593_88744,cross_explore_20260920,,,,2.1879528101573995,7.582185465747389,-0.7159876873007244,2.903940497458124,-5.39423265558999,,,cosmo,
explore_42242_210290,cross_explore_20260920,,,,9.722435305570624,14.241609490845503,10.323694826589216,-0.6012595210185907,-4.51917418527488,,,cosmo,
