id,dG_orca_kcal
TYJRXMZXDBSURR-UWVGGRQHSA-N__JNGTVGAUNWOLHE-UHFFFAOYSA-N,0.0975738873272525
AAHFAABFNIYXPY-UHFFFAOYSA-N__UGAZSLUWAJNUIM-UHFFFAOYSA-N,-2.626170064916108
OWLATVLAXFGMHY-UHFFFAOYSA-N__MIOKELIWUFNTAN-UHFFFAOYSA-N,2.665371270323394
LXYPCRVXVVHGJF-UHFFFAOYSA-N__STLGCRXYAPBNFH-UHFFFAOYSA-N,9.14044938546488
JMDJPCAACQFAMS-UHFFFAOYSA-N__ZHDVNPHDOLWVGN-SRVKXCTJSA-N,4.917120166884086
ZHDVNPHDOLWVGN-SRVKXCTJSA-N__JMDJPCAACQFAMS-UHFFFAOYSA-N,2.928328872378749
OOBIIGRMZFQPMB-UHFFFAOYSA-N__PXKZYCORZNQNGT-UHFFFAOYSA-N,-0.3294176559419145
NNWVDBYHZYLEJR-UHFFFAOYSA-N__DQEDSIJWMJTZFE-UHFFFAOYSA-N,0.1519403084827044
ADBHRKSAERMERV-UHFFFAOYSA-N__CQRJEENALXPBOZ-UHFFFAOYSA-N,0.7945622419197178
RQOSXGWCILNIKB-UHFFFAOYSA-N__TWAKBQGFZZTVLE-UHFFFAOYSA-N,-6.031191365542435
CWYFLRCQQUWVMZ-UHFFFAOYSA-N__OBUPSPSOFZBUCO-UHFFFAOYSA-N,3.173440540131123
ATIVKLMUSAWOHB-RCZVLFRGSA-N__LIKIJYSSWXCBBV-KZUDCZAMSA-N,3.304700806446904
LIKIJYSSWXCBBV-KZUDCZAMSA-N__ATIVKLMUSAWOHB-RCZVLFRGSA-N,5.734253204840325
SVYWMFNFAMWISK-RUINGEJQSA-N__RTCWSARUXLTRAU-NIRIFSCTSA-N,13.549053300341823
AWAKCWDDISOXOC-UHFFFAOYSA-N__CAYDENSVTORCSY-UHFFFAOYSA-N,3.2422165824334828
QQLRYDSZUVBNAI-UHFFFAOYSA-N__WKEGDGIXQGMRJK-UHFFFAOYSA-N,1.898662905521573
CAYDENSVTORCSY-UHFFFAOYSA-N__AWAKCWDDISOXOC-UHFFFAOYSA-N,2.72660881284714
WKEGDGIXQGMRJK-UHFFFAOYSA-N__QQLRYDSZUVBNAI-UHFFFAOYSA-N,2.114954627500655
GPXWQVOBVQTDTF-GUYCJALGSA-N__CTVRWSTUIWZVSR-UHFFFAOYSA-N,7.627330864406129
OXBKWKWBXHCTHT-UHFFFAOYSA-N__BBVPMVVRZBBECS-IXDOHACOSA-N,-3.641696857251224
VGMRMCQXWYPYEL-UHFFFAOYSA-N__RVWDXCDFYYXFDF-UHFFFAOYSA-N,12.61715432735528
AWNKCIXRQUHORA-UHFFFAOYSA-N__YIHBARKFVVILQK-YWEHKCAJSA-N,-5.346233495037141
WAZCEPQEROTALL-UHFFFAOYSA-N__BOAHWBOESCYXDW-KLLZUTDZSA-N,2.6607078287474017
YIHBARKFVVILQK-YWEHKCAJSA-N__AWNKCIXRQUHORA-UHFFFAOYSA-N,-4.749453887076738
BOAHWBOESCYXDW-KLLZUTDZSA-N__WAZCEPQEROTALL-UHFFFAOYSA-N,2.360626943499127
RQTDZWDYWFNQPV-LRHAYUFXSA-N__WKGJTBKUKRWXOU-GOSISDBHSA-N,2.885626080786136
NOCXGVJLBMUFKA-UHFFFAOYSA-N__UCIGDLNWUULRNO-UHFFFAOYSA-N,7.398471273463113
UCIGDLNWUULRNO-UHFFFAOYSA-N__NOCXGVJLBMUFKA-UHFFFAOYSA-N,14.925905555457756
NMKGSPUFPBLVDZ-UHFFFAOYSA-N__ZORPJDADGNRLHG-UHFFFAOYSA-N,1.0512963607879855
ZORPJDADGNRLHG-UHFFFAOYSA-N__NMKGSPUFPBLVDZ-UHFFFAOYSA-N,0.9013141229757394
ATCRDZSHXQHZGQ-UHFFFAOYSA-N__RGTMAXSVLBZNEL-RBXMUDONSA-N,-0.2062021559263887
RGTMAXSVLBZNEL-RBXMUDONSA-N__ATCRDZSHXQHZGQ-UHFFFAOYSA-N,-5.831219413204434
UMQAOVFSAAFANY-UHFFFAOYSA-N__DPINDPIUZVQEIU-UHFFFAOYSA-N,1.5776009757102372
CNEHXYAKIOENGJ-RFZPGFLSSA-N__ZHDPUQANZFCVLQ-UHFFFAOYSA-N,7.638414272606695
DPINDPIUZVQEIU-UHFFFAOYSA-N__UMQAOVFSAAFANY-UHFFFAOYSA-N,-0.5702566579411285
AWPSOPFZRFNJNJ-UHFFFAOYSA-N__XJILYNPEKUYHEX-UHFFFAOYSA-N,5.260035654277321
YKCNFEBBVURIRD-UHFFFAOYSA-N__UDNXWDJVEBMPHN-KCJUWKMLSA-N,-1.807218934437529
FALODJPKPCMAQC-UHFFFAOYSA-N__ZNHRQKFOTDSFKZ-UHFFFAOYSA-N,4.221288166010491
ZNHRQKFOTDSFKZ-UHFFFAOYSA-N__FALODJPKPCMAQC-UHFFFAOYSA-N,2.489251080665792
SQYRPTWWCHQCHA-AATRIKPKSA-N__XKNGRLCNCYCEBL-UHFFFAOYSA-N,-1.5313883303897908
XKNGRLCNCYCEBL-UHFFFAOYSA-N__SQYRPTWWCHQCHA-AATRIKPKSA-N,-0.0224197996348433
SDPFQTFVAMZEIB-UHFFFAOYSA-N__RDKOCJGOPRZBLY-UHFFFAOYSA-N,0.7520454429244573
YBWHHRCKLAQYLJ-UHFFFAOYSA-N__JLEPSOGNXRPCKX-UHFFFAOYSA-N,-0.4786357963325014
DKXNBNKWCZZMJT-JUUDDBOJSA-N__MVQCWXUGEGTFPL-UHFFFAOYSA-N,7.950862445279948
MJSCXDHPASNMON-UHFFFAOYSA-N__KAYICJKNGFCHMY-UHFFFAOYSA-N,-0.7107960887287249
FZLYUOSDSYAXOC-UHFFFAOYSA-N__MREXDYJUMGFDMP-UHFFFAOYSA-N,12.261454444709065
YQZVGRVJINFQJQ-UHFFFAOYSA-N__NFRDXWRPGBYQJT-UHFFFAOYSA-N,-0.179425207440016
QLPIZKKHQJMPRJ-SECBINFHSA-N__JIDWTSHYXLZLJR-LBPRGKRZSA-N,2.8298046465211
NZLVLVDRAHANRT-FKEBYFGASA-N__CYVKOCKVEPINAI-UHFFFAOYSA-N,-5.397118727309467
IDGJEKPFSORVPL-UHFFFAOYSA-N__YJHSAKNKRMOCKW-QGZVFWFLSA-N,2.367338618258274
KWHXYYDIFLTBCM-UHFFFAOYSA-N__ZEQCZWYBADIRRX-ZPHPHTNESA-N,1.0331099642477792
SULGYDZSCOTUED-UHFFFAOYSA-N__OEJCYAZXEDLHBW-UHFFFAOYSA-N,-0.9659136121142826
PPNVQCFSKPIRKK-UHFFFAOYSA-N__WJTFLHHEGVHOKU-UHFFFAOYSA-N,-0.7925514021557324
JCBWFJBHJBBOPE-YSIASYRMSA-N__ZVQQEKOMEAHKRI-UHFFFAOYSA-N,-2.0655398572423365
ZVQQEKOMEAHKRI-UHFFFAOYSA-N__JCBWFJBHJBBOPE-YSIASYRMSA-N,7.961068084661701
CRKBNRQSAKCDPE-UHFFFAOYSA-N__CAEJNJBVPSLWDQ-UHFFFAOYSA-N,2.7397356401654904
OPCIJMAORYSWAM-UHFFFAOYSA-N__XJMMCKXFYHMWEV-UHFFFAOYSA-N,1.518722459693419
JLOYXPLJLDEUCH-UHFFFAOYSA-N__JSNATCKSNRWYFP-FQEVSTJZSA-N,-5.287556116009154
XJMMCKXFYHMWEV-UHFFFAOYSA-N__OPCIJMAORYSWAM-UHFFFAOYSA-N,1.3188415563335831
YVXVEZDRUUXSMX-UHFFFAOYSA-N__RZODPCDSDPXTKQ-UHFFFAOYSA-N,1.1875320076456493
NBJBBGCJHKDPLO-UHFFFAOYSA-N__LFMSOPIPAMHORT-UHFFFAOYSA-N,-1.4616053517759169
CATISWOEHZPNLX-UHFFFAOYSA-N__FDYBGTWUYJSHLY-UHFFFAOYSA-N,-1.1957911073993168
NSPNSWRQPIWQBJ-MNIBKQIVSA-N__QRTDTRCGZCHEER-UHFFFAOYSA-N,3.3465038608428728
IDNHYCYNAKZHIC-GFCCVEGCSA-N__ZPXQKXYARPBECO-LURJTMIESA-N,-0.9936990891399824
ZPXQKXYARPBECO-LURJTMIESA-N__IDNHYCYNAKZHIC-GFCCVEGCSA-N,1.6919676214677155
QPSRUQSZNIAXER-UHFFFAOYSA-N__GYIXADMXLIWVCY-WRJWKURHSA-N,13.52381178866365
MYQRPLIYDGCGRP-UHFFFAOYSA-N__XZEQIAGJOCYCRH-UHFFFAOYSA-N,-2.20978100139251
XZEQIAGJOCYCRH-UHFFFAOYSA-N__MYQRPLIYDGCGRP-UHFFFAOYSA-N,-2.9197288409734994
LHMYZPXYSMHOHD-SRUQSSOYSA-N__MXNIRGNUXHSCFN-UHFFFAOYSA-N,4.797683925413864
RMMIUMPPOBRFAT-UHFFFAOYSA-N__BNZDOMUOXUVFDT-UHFFFAOYSA-N,2.17517067972767
YYNRGHKSYVJTKX-ZCFIWIBFSA-N__VUMRFSHPISJHEG-UHFFFAOYSA-N,2.8022577731691376
ZJBYMABGCDTHPS-UHFFFAOYSA-N__ZXIRODYMDZJNDI-UHFFFAOYSA-N,2.040864928263542
BDRTWZPHYJFQOY-UHFFFAOYSA-N__RPFYZZHGKZRIHE-UHFFFAOYSA-N,13.562678778112245
GDJFEDATCIIMEO-UHFFFAOYSA-N__YDBPZCVWPFMBDH-QMMMGPOBSA-N,2.543027044229754
RPFYZZHGKZRIHE-UHFFFAOYSA-N__BDRTWZPHYJFQOY-UHFFFAOYSA-N,12.407368450501089
YRMUTQRWVGDUBW-ZCFIWIBFSA-N__BLBLHLWUXKDPKZ-UHFFFAOYSA-N,-4.422290581308016
BLBLHLWUXKDPKZ-UHFFFAOYSA-N__YRMUTQRWVGDUBW-ZCFIWIBFSA-N,-3.928077734570505
QHAMIJFCFPMMQE-HOCLYGCPSA-N__BAZHAXDKDFDUAW-UHFFFAOYSA-N,2.038973163012893
YYYCKJFHBBNGFH-UHFFFAOYSA-N__LBVXCRRJLPZACK-UHFFFAOYSA-N,-1.831111254660946
JRGABRMRXFYKSQ-UHFFFAOYSA-N__GSBKITNPWCPULM-LSLKUGRBSA-N,-1.9661541048019613
JUAJOVPZMPRZLV-UHFFFAOYSA-N__OQRLVSWPQQYGBT-UHFFFAOYSA-N,0.359509746579477
TXIFFCXBKFWXFJ-UHFFFAOYSA-N__IEUCPYHWHIIHTB-UHFFFAOYSA-N,-1.128645421625588
PLAVDURWXDAPPV-UHFFFAOYSA-N__BCCHUSAXPHBYGO-LURJTMIESA-N,3.137731962942322
VOVQHAUUFIGGGB-UHFFFAOYSA-N__YYXPCEKTAPRFBW-LAPFVAFNSA-N,-4.549110292972711
SNSDGUHRZVVHMK-ACZMJKKPSA-N__VUNCLQCPKWLBRY-IMSYWVGJSA-N,-4.151296125081186
VUNCLQCPKWLBRY-IMSYWVGJSA-N__SNSDGUHRZVVHMK-ACZMJKKPSA-N,-5.077790399716806
IBBIVPUGWUANIQ-UHFFFAOYSA-N__FFJKATFAPKYDCR-UHFFFAOYSA-N,-1.0701381598582638
LYIIBVSRGJSHAV-UHFFFAOYSA-N__NSQQGZAITFXASL-UHFFFAOYSA-N,-4.768747658263834
XLPIITCULCLEEL-UHFFFAOYSA-N__WZIGKFUUQWRHPS-OIOPIJHSSA-N,1.7233233261126972
JHNFIFDNFCCMLU-UHFFFAOYSA-N__BATLDYFOBKIGGI-UHFFFAOYSA-N,1.4507925798564385
NSQQGZAITFXASL-UHFFFAOYSA-N__LYIIBVSRGJSHAV-UHFFFAOYSA-N,-3.833414218674588
GADVIYGGXODNPL-UHFFFAOYSA-N__IMELMGSFBHXINN-YFKPBYRVSA-N,0.2610709880922133
IMELMGSFBHXINN-YFKPBYRVSA-N__GADVIYGGXODNPL-UHFFFAOYSA-N,8.00211336959835
KMHPMCZGYHEXMO-UHFFFAOYSA-N__NWYXKYZKRPNQLV-KRWDZBQOSA-N,7.383581452808911
NWYXKYZKRPNQLV-KRWDZBQOSA-N__KMHPMCZGYHEXMO-UHFFFAOYSA-N,-1.454394132679918
ABJWROUJBMZZTL-LBPRGKRZSA-N__JOQJLAHOIHWUID-MRVPVSSYSA-N,4.0216502154698
PXZKWFQWBXWCRT-ZMIZWQJLSA-N__XFZWSAITUBJBCJ-SCTDSRPQSA-N,12.959865477680694
RALWFAOLPUWJRV-AKGZTFGVSA-N__GUVKKNATAPERNS-UHFFFAOYSA-N,1.0955447257566384
XFZWSAITUBJBCJ-SCTDSRPQSA-N__PXZKWFQWBXWCRT-ZMIZWQJLSA-N,6.8182719720962925
UXVFBXJRLLFTKC-UHFFFAOYSA-N__NGTRHKQXNIIWBJ-NRFANRHFSA-N,-2.119246677997862
KCUHDXJVKBRKIC-UHFFFAOYSA-N__CEELACWSALXQQQ-UHFFFAOYSA-N,8.58512724512805
KHADWFGKZAYYAJ-UHFFFAOYSA-N__LAQWORBIRNDHQO-UHFFFAOYSA-N,3.1345708601820723
QVSWUHQUIBBLJC-UHFFFAOYSA-N__LQLXGZKVHOBWAC-UHFFFAOYSA-N,6.745384809424333
