name,SMILES,molecular_formula,MW,InChIKey,PubChem_CID,cho_class,xtb_risk
"[(2S,3S)-3,5-diacetyloxy-7-formyl-2-[(2-methylpropan-2-yl)oxycarbonylamino]-2,3-dihydro-1H-pyrrolo[1,2-a]indol-4-yl]methyl acetate",CC(=O)OCC1=C2[C@H]([C@H](CN2C3=C1C(=CC(=C3)C=O)OC(=O)C)NC(=O)OC(C)(C)C)OC(=O)C,C24H28N2O9,488.5,IVONUGMNDXVELN-JTSKRJEESA-N,11755230,aromatic_carbo,
"N-(2,6-dimethoxy-3-pyridinyl)-7-formyl-9-methylcarbazole-3-sulfonamide",CN1C2=C(C=C(C=C2)S(=O)(=O)NC3=C(N=C(C=C3)OC)OC)C4=C1C=C(C=C4)C=O,C21H19N3O5S,425.5,WRAGPAMSWOEAPC-UHFFFAOYSA-N,134134993,aromatic_carbo,
"5-chloro-2-[(3-oxo-7,8-dihydro-[1,3,4]thiadiazolo[3,4-a]pyridazin-1-ylidene)amino]benzaldehyde",C1CN2C(=NC3=C(C=C(C=C3)Cl)C=O)SC(=O)N2C=C1,C13H10ClN3O2S,307.76,SCFAIZHUZADAOD-UHFFFAOYSA-N,19820051,aromatic_carbo,
"2-bromo-6-[6-[3-[1-(difluoromethyl)cyclopropyl]prop-1-enyl]-5-methyl-7-oxo-3,4-dihydro-2H-azepin-1-yl]benzaldehyde",CC1=C(C(=O)N(CCC1)C2=C(C(=CC=C2)Br)C=O)C=CCC3(CC3)C(F)F,C21H22BrF2NO2,438.3,XWZBLLIRCJGUBK-UHFFFAOYSA-N,91240148,aromatic_carbo,
"N-[(3-fluoro-4-formyl-5-nitrophenyl)methyl]-N-(1-oxo-2,3-dihydro-1-benzothiophen-7-yl)pyridine-3-carboxamide",C1CS(=O)C2=C1C=CC=C2N(CC3=CC(=C(C(=C3)F)C=O)[N+](=O)[O-])C(=O)C4=CN=CC=C4,C22H16FN3O5S,453.4,HUPMCSCKXPBYKF-UHFFFAOYSA-N,171501852,aromatic_carbo,nitro
"3-[butyl(4,4-difluoropentyl)amino]-2-cyclohexa-1,3-dien-1-yloxy-5-formyl-N,N-dimethylbenzenesulfinamide",CCCCN(CCCC(C)(F)F)C1=C(C(=CC(=C1)C=O)S(=O)N(C)C)OC2=CC=CCC2,C24H34F2N2O3S,468.6,ZUVIQNGYPRTIGV-UHFFFAOYSA-N,144325450,aromatic_carbo,
"3-(aminomethyl)-2-ethyl-1-fluoro-8a,9-dihydro-4bH-carbazole-4-carbaldehyde",CCC1=C(C(=C2C3C=CC=CC3NC2=C1F)C=O)CN,C16H17FN2O,272.32,WTGQAMFPIQRQCX-UHFFFAOYSA-N,89031599,aromatic_carbo,
"4-[(4E,6E,8E)-8-[2,6-difluoro-3-(propylsulfanylamino)benzoyl]-7-methyl-2,3-dihydro-1H-1,3-diazonin-5-yl]benzaldehyde",CCCSNC1=C(C(=C(C=C1)F)C(=O)/C/2=C/NCN/C=C(\C=C2/C)/C3=CC=C(C=C3)C=O)F,C25H25F2N3O2S,469.5,BLUOAGMBQSYUCI-OWLSLGEYSA-N,144212312,aromatic_carbo,
"6-methyl-7-(2,2,2-trifluoroethyl)-4-(trifluoromethyl)-7,8-dihydropyrrolo[3,2-f]quinoline-5-carbaldehyde",CN1C(CC=C2C1=C(C(=C3C2=CC=N3)C(F)(F)F)C=O)CC(F)(F)F,C16H12F6N2O,362.27,QFCDRBBFRKLMHQ-UHFFFAOYSA-N,141055441,aromatic_carbo,
"4-[5-[(2,4-difluorophenyl)methoxymethyl]-1,2-oxazol-3-yl]-2-(6,6-dihydroxyhexylideneamino)benzaldehyde",C1=CC(=C(C=C1C2=NOC(=C2)COCC3=C(C=C(C=C3)F)F)N=CCCCCC(O)O)C=O,C24H24F2N2O5,458.5,PFPMKZUTKBBSJM-UHFFFAOYSA-N,134476692,aromatic_carbo,
"N-[7-amino-4-chloro-1-(2,2,2-trifluoroethyl)indazol-3-yl]-N-[(4-formylphenyl)methyl]methanesulfonamide",CS(=O)(=O)N(CC1=CC=C(C=C1)C=O)C2=NN(C3=C(C=CC(=C32)Cl)N)CC(F)(F)F,C18H16ClF3N4O3S,460.9,XCUXFOUVOFDHKV-UHFFFAOYSA-N,161675237,aromatic_carbo,
"2-[11-ethyl-9-(3-hydroxypropyl)-1,9-diazatricyclo[6.3.1.04,12]dodeca-2,4(12),5,7-tetraen-2-yl]-7-fluoro-1-(furan-2-ylmethyl)benzimidazole-5-carbaldehyde",CCC1CN(C2=CC=CC3=C2N1C(=C3)C4=NC5=C(N4CC6=CC=CO6)C(=CC(=C5)C=O)F)CCCO,C28H27FN4O3,486.5,WJUYGNZQAJHCHX-UHFFFAOYSA-N,175896186,aromatic_carbo,
2-chloro-3-(2-methyl-3-oxo-1H-pyrazole-4-carbonyl)-6-methylsulfonylbenzaldehyde,CN1C(=O)C(=CN1)C(=O)C2=C(C(=C(C=C2)S(=O)(=O)C)C=O)Cl,C13H11ClN2O5S,342.76,QHSHANQCCNDYFQ-UHFFFAOYSA-N,18974780,aromatic_carbo,
"2-[4-(2-fluoro-5-formyl-4-hydroxy-3-methoxyphenyl)-2-oxo-1,6,8-triazatricyclo[7.3.0.03,7]dodeca-3(7),4,8-trien-6-yl]-N-methylacetamide",CNC(=O)CN1C=C(C2=C1N=C3CCCN3C2=O)C4=C(C(=C(C(=C4)C=O)O)OC)F,C20H19FN4O5,414.4,YQXKAOMXLWXMCC-UHFFFAOYSA-N,170225048,aromatic_carbo,
"N,N-dichloro-3-formyl-5-(trimethylsilylamino)benzamide",C[Si](C)(C)NC1=CC(=CC(=C1)C(=O)N(Cl)Cl)C=O,C11H14Cl2N2O2Si,305.23,RFORICRWERWQSD-UHFFFAOYSA-N,18368549,aromatic_carbo,
"N-[4-[2-[2-formyl-4-(2-methylpropoxy)phenoxy]-1,3-thiazol-5-yl]but-3-yn-2-yl]acetamide",CC(C)COC1=CC(=C(C=C1)OC2=NC=C(S2)C#CC(C)NC(=O)C)C=O,C20H22N2O4S,386.5,IBUXRCXFFBUKEW-UHFFFAOYSA-N,44431792,aromatic_carbo,
2-[2-[5-(3-iodoprop-2-ynyl)-5-(2-methoxyethoxymethoxy)cyclopenten-1-yl]ethynyl]benzaldehyde,COCCOCOC1(CCC=C1C#CC2=CC=CC=C2C=O)CC#CI,C21H21IO4,464.3,YFEUEAGPSBONDR-UHFFFAOYSA-N,134885296,aromatic_carbo,
"5-chloro-2,4-dihydroxy-3-methyl-6-[3-[2-(2-prop-2-ynoxyethoxy)ethoxy]prop-1-ynyl]benzaldehyde",CC1=C(C(=C(C(=C1O)Cl)C#CCOCCOCCOCC#C)C=O)O,C18H19ClO6,366.8,WZKSOSBLESMJPI-UHFFFAOYSA-N,164674149,aromatic_carbo,
"3-[N-[[[(3S)-6,6-dimethylpiperidin-3-yl]amino]methyl]-C-[(E)-3,3,3-trifluoro-1-(methylideneamino)prop-1-en-2-yl]carbonimidoyl]-6-[(Z)-(methylhydrazinylidene)methyl]-1H-indole-7-carbaldehyde",CC1(CC[C@@H](CN1)NCN=C(C2=CNC3=C2C=CC(=C3C=O)/C=N\NC)/C(=C\N=C)/C(F)(F)F)C,C24H30F3N7O,489.5,ZVLIXBGVERUKJK-BJNYLTPZSA-N,174068792,aromatic_carbo,
4-[[4-fluoro-4-[[[2-(5-phenylthiophen-2-yl)cyclopropyl]amino]methyl]piperidin-1-yl]methyl]benzaldehyde,C1CN(CCC1(CNC2CC2C3=CC=C(S3)C4=CC=CC=C4)F)CC5=CC=C(C=C5)C=O,C27H29FN2OS,448.6,ZBBSTQFTGJYIPF-UHFFFAOYSA-N,130453566,aromatic_carbo,
"6-hydroxy-2-[4-methyl-5-(4-methylpiperazine-1-carbonyl)-1,3-thiazol-2-yl]-3,4-dihydro-1H-isoquinoline-5-carbaldehyde",CC1=C(SC(=N1)N2CCC3=C(C2)C=CC(=C3C=O)O)C(=O)N4CCN(CC4)C,C20H24N4O3S,400.5,NJMMALWVDHNXKA-UHFFFAOYSA-N,89548129,aromatic_carbo,
"4,8,8-trimethyl-5,9,10-trioxoanthracene-1-carbaldehyde",CC1=C2C(=C(C=C1)C=O)C(=O)C3=C(C2=O)C(=O)C=CC3(C)C,C18H14O4,294.3,CCZKHOUXRNGGIX-UHFFFAOYSA-N,100927021,aromatic_carbo,
"6,9-dihydroxy-8-methylidene-14-oxa-1,11-diazatetracyclo[7.4.1.02,7.010,12]tetradeca-2(7),3,5-triene-4-carbaldehyde",C=C1C2=C(C=C(C=C2O)C=O)N3CC4C(C1(O3)O)N4,C13H12N2O4,260.24,OIQALQNZEKNZJK-UHFFFAOYSA-N,15051728,aromatic_carbo,
"1-(benzenesulfonyl)-7,8-dihydro-6H-cyclopenta[g]indole-5-carbaldehyde",C1CC2=C(C=C3C=CN(C3=C2C1)S(=O)(=O)C4=CC=CC=C4)C=O,C18H15NO3S,325.4,ISZWQFXMQUYVFW-UHFFFAOYSA-N,10358963,aromatic_carbo,
"2-cyclohexylsulfanyl-4-[2-(2,5-dioxopyrrol-1-yl)ethyl]-3-(fluoroamino)-6-methylbenzaldehyde",CC1=CC(=C(C(=C1C=O)SC2CCCCC2)NF)CCN3C(=O)C=CC3=O,C20H23FN2O3S,390.5,AWXDPDALIJGTGQ-UHFFFAOYSA-N,166799308,aromatic_carbo,
"1-fluoro-5-[4-[1-(3-fluoropropyl)pyrrolidin-3-yl]oxycyclohexa-2,4-dien-1-yl]-8,9-dihydro-7H-benzo[7]annulene-2-carbaldehyde",C1CC=C(C2=C(C1)C(=C(C=C2)C=O)F)C3CC=C(C=C3)OC4CCN(C4)CCCF,C25H29F2NO2,413.5,XYXPFRDMAOOKEI-UHFFFAOYSA-N,166841696,aromatic_carbo,
"4-(4-bromo-2-fluoroanilino)pyrimido[4,5-b][1,4]benzoxazepine-8-carbaldehyde",C1=CC2=C(C=C1C=O)C=NC3=C(N=CN=C3O2)NC4=C(C=C(C=C4)Br)F,C18H10BrFN4O2,413.2,FEORNIGGEJAODP-UHFFFAOYSA-N,87962554,aromatic_carbo,
"9H-fluoren-9-ylmethyl N-[4-(2,4-difluoro-3-formylphenyl)-3,4-dihydroxybutyl]carbamate",C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NCCC(C(C4=C(C(=C(C=C4)F)C=O)F)O)O,C26H23F2NO5,467.5,ZZDNQCJCSPHWOE-UHFFFAOYSA-N,171886985,aromatic_carbo,
2-[[2-fluoro-4-(2-propan-2-ylimidazol-1-yl)pyrimidin-5-yl]-dihydroxymethoxy]-6-hydroxybenzaldehyde,CC(C)C1=NC=CN1C2=NC(=NC=C2C(O)(O)OC3=CC=CC(=C3C=O)O)F,C18H17FN4O5,388.3,PRRVXVLDKPGGTE-UHFFFAOYSA-N,145419985,aromatic_carbo,
2-[[1-(5-bromo-2-formylphenyl)cyclopropyl]methyl-methylamino]-N-[3-(trifluoromethyl)-1-bicyclo[1.1.1]pentanyl]acetamide,CN(CC(=O)NC12CC(C1)(C2)C(F)(F)F)CC3(CC3)C4=C(C=CC(=C4)Br)C=O,C20H22BrF3N2O2,459.3,BKQLPMLOOOOQQJ-UHFFFAOYSA-N,163371531,aromatic_carbo,
"(2,2-dihydroxyacetyl) 12-fluoro-13-formyl-16-hydroxy-17-oxa-3-azapentacyclo[16.3.1.03,11.04,9.010,15]docosa-1(22),4,6,8,10(15),11,13,18,20-nonaene-16-carboperoxoate",C1C2=CC(=CC=C2)OC(C3=C4C5=CC=CC=C5N1C4=C(C(=C3)C=O)F)(C(=O)OOC(=O)C(O)O)O,C24H16FNO9,481.4,JKECTJYMYLHRFR-UHFFFAOYSA-N,141003743,aromatic_carbo,
"5'-chloro-1',3',3'-trimethyl-8-[5-(4-methylphenyl)-1,3,4-oxadiazol-2-yl]spiro[chromene-2,2'-indole]-6-carbaldehyde",CC1=CC=C(C=C1)C2=NN=C(O2)C3=CC(=CC4=C3OC5(C=C4)C(C6=C(N5C)C=CC(=C6)Cl)(C)C)C=O,C29H24ClN3O3,498.0,LAOFSNJXKFDSJW-UHFFFAOYSA-N,134692332,aromatic_carbo,
3-[(2Z)-2-[2-[tert-butyl(dimethyl)silyl]oxy-3-methylcyclopent-2-en-1-ylidene]propyl]-1H-indole-4-carbaldehyde,CC1=C(/C(=C(/C)\CC2=CNC3=CC=CC(=C32)C=O)/CC1)O[Si](C)(C)C(C)(C)C,C24H33NO2Si,395.6,GDAOXUMKXOFBMY-JZJYNLBNSA-N,168302631,aromatic_carbo,
"(2S,3R)-3-cyclopropyl-3-[(2S)-2-[4-(5-fluoro-2-methoxy-4-pyridinyl)-3-formylphenyl]-3,4-dihydro-2H-chromen-7-yl]-2-methylpropanoic acid",C[C@@H]([C@@H](C1CC1)C2=CC3=C(CC[C@H](O3)C4=CC(=C(C=C4)C5=CC(=NC=C5F)OC)C=O)C=C2)C(=O)O,C29H28FNO5,489.5,QGNIDIJUXOYYAW-KFRASQDHSA-N,118865056,aromatic_carbo,
"5-[3-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)-2-phenylimino-1,3-thiazol-4-yl]-2-hydroxybenzaldehyde",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(=CSC3=NC4=CC=CC=C4)C5=CC(=C(C=C5)O)C=O,C27H22N4O3S,482.6,OODJENVNOKLYQE-UHFFFAOYSA-N,177649155,aromatic_carbo,
"dimethyl 2-(tert-butylamino)-8-formyl-6-methoxy-4H-chromene-3,4-dicarboxylate",CC(C)(C)NC1=C(C(C2=CC(=CC(=C2O1)C=O)OC)C(=O)OC)C(=O)OC,C19H23NO7,377.4,FNODPCSDXLPWPG-UHFFFAOYSA-N,11314902,aromatic_carbo,
"3-[6-[2-[(Z)-4,4-difluoro-3-iminobut-1-enyl]-1H-imidazol-5-yl]pyrimidin-4-yl]-5-methylbenzaldehyde",CC1=CC(=CC(=C1)C2=CC(=NC=N2)C3=CN=C(N3)/C=C\C(=N)C(F)F)C=O,C19H15F2N5O,367.4,WDPWRSUKBJUUOY-YNNMVLHISA-N,139358438,aromatic_carbo,
"2-[3-(2-formylanilino)-2,5-dioxopyrrol-1-yl]-2,3-dimethylbutanenitrile",CC(C)C(C)(C#N)N1C(=O)C=C(C1=O)NC2=CC=CC=C2C=O,C17H17N3O3,311.33,CSDGWUUSQFHXDS-UHFFFAOYSA-N,13730723,aromatic_carbo,
"3-(10-chloro-9,11-dimethyl-4,7,8,12-tetrazatricyclo[6.4.0.02,6]dodeca-1,6,9,11-tetraen-4-yl)-4-fluoro-2-[(2-fluoro-8-azabicyclo[3.2.1]octan-3-yl)oxy]benzaldehyde",CC1=C(C(=NC2=C3CN(CC3=NN12)C4=C(C=CC(=C4OC5CC6CCC(C5F)N6)C=O)F)C)Cl,C24H24ClF2N5O2,487.9,VUEZRXTZFOHCDP-UHFFFAOYSA-N,124086380,aromatic_carbo,
4-(4-amino-3-methanimidoyl-2-methylphenyl)-5-(4-fluorophenyl)-2-(methylaminomethyl)benzaldehyde,CC1=C(C=CC(=C1C=N)N)C2=C(C=C(C(=C2)CNC)C=O)C3=CC=C(C=C3)F,C23H22FN3O,375.4,YCNOXCLQGCNGSR-UHFFFAOYSA-N,171097935,aromatic_carbo,
3-[4-[4-(6-formylquinolin-8-yl)piperazin-1-yl]cyclohexyl]-1-methylindole-5-carbonitrile,CN1C=C(C2=C1C=CC(=C2)C#N)C3CCC(CC3)N4CCN(CC4)C5=C6C(=CC(=C5)C=O)C=CC=N6,C30H31N5O,477.6,OEQTWTAXZZFCEE-UHFFFAOYSA-N,18414098,aromatic_carbo,
7-(1-adamantyl)-2-bromo-6-[(4-fluorophenyl)methoxy]naphthalene-1-carbaldehyde,C1C2CC3CC1CC(C2)(C3)C4=C(C=C5C=CC(=C(C5=C4)C=O)Br)OCC6=CC=C(C=C6)F,C28H26BrFO2,493.4,PICUPHNNLAHRQS-UHFFFAOYSA-N,54190421,aromatic_carbo,
"6,7-difluoro-3-[(4R,5R)-4-(fluoromethyl)-5-methyl-2-oxooxolan-3-yl]-1,2-benzoxazole-5-carbaldehyde",C[C@@H]1[C@@H](C(C(=O)O1)C2=NOC3=C2C=C(C(=C3F)F)C=O)CF,C14H10F3NO4,313.23,JTWDYLOULFRBSA-NKGBTQRXSA-N,118243812,aromatic_carbo,
"N-[(3S)-1,1-dioxothiolan-3-yl]-1-(4-formylphenyl)-N-prop-2-enylpiperidine-4-carboxamide",C=CCN([C@H]1CCS(=O)(=O)C1)C(=O)C2CCN(CC2)C3=CC=C(C=C3)C=O,C20H26N2O4S,390.5,VMYSQCGGCNSNLS-IBGZPJMESA-N,177659286,aromatic_carbo,
(S)-N-[[3-(2-formylnaphthalen-1-yl)-5-(methoxymethoxy)-2-methyl-4-pyridinyl]methyl]-2-methylpropane-2-sulfinamide,CC1=NC=C(C(=C1C2=C(C=CC3=CC=CC=C32)C=O)CN[S@@](=O)C(C)(C)C)OCOC,C24H28N2O4S,440.6,BCWSCAXTCSSLJW-HKBQPEDESA-N,168334615,aromatic_carbo,
"3-[[3-[1-[(3,5-dimethyl-1,2-oxazol-4-yl)methyl]pyrazol-4-yl]-2,4-dioxoimidazolidin-1-yl]methyl]benzaldehyde",CC1=C(C(=NO1)C)CN2C=C(C=N2)N3C(=O)CN(C3=O)CC4=CC(=CC=C4)C=O,C20H19N5O4,393.4,VTSIHWQMRXCCOT-UHFFFAOYSA-N,57422446,aromatic_carbo,
6-(trifluoromethylsulfanyl)-1H-benzimidazole-4-carbaldehyde,C1=C(C=C2C(=C1C=O)N=CN2)SC(F)(F)F,C9H5F3N2OS,246.21,FAGCNMNIITWPPF-UHFFFAOYSA-N,131606797,aromatic_carbo,
"[(2R,3S,4S)-5-(8-formyl-7-methyl-2,4-dioxobenzo[g]pteridin-10-yl)-2,3,4-trihydroxypentyl] dihydrogen phosphate",CC1=CC2=C(C=C1C=O)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O,C17H19N4O10P,470.3,OBDNCYQECBSXQY-SCRDCRAPSA-N,21820031,aromatic_carbo,phosphorus
"11-chloro-8,8-difluoro-12-hydroxy-15-oxa-5,6-diazatetracyclo[15.4.0.02,6.09,14]henicosa-2,4,9,11,13-pentaene-13-carbaldehyde",C1CCC2C(C1)COC3=C(C(=C(C=C3C(CN4C2=CC=N4)(F)F)Cl)O)C=O,C19H19ClF2N2O3,396.8,ZCDIDYZKJAQOHQ-UHFFFAOYSA-N,123848577,aromatic_carbo,
"methyl (2R,4aS,6aS,6bS,14aS,14bS)-9-formyl-10,11-dihydroxy-2,4a,6a,6b,14a-pentamethyl-3,4,5,6,14,14b-hexahydro-1H-picene-2-carboxylate",C[C@]12CC[C@@](C[C@@H]1[C@@]3(CC=C4C5=CC(=C(C(=C5C=C[C@]4([C@]3(CC2)C)C)C=O)O)O)C)(C)C(=O)OC,C30H38O5,478.6,VTSMNIMXMILUTB-SNRVRTNWSA-N,162915688,aromatic_carbo,
N-[4-[[(2R)-2-(2-cyanoacetyl)pyrrolidin-2-yl]methyl]-5-formyl-1H-benzimidazol-2-yl]-5-(difluoromethyl)thiophene-2-carboxamide,C1C[C@@](NC1)(CC2=C(C=CC3=C2N=C(N3)NC(=O)C4=CC=C(S4)C(F)F)C=O)C(=O)CC#N,C22H19F2N5O3S,471.5,ZUEPSZBOXVTLGF-JOCHJYFZSA-N,90043876,aromatic_carbo,
6-(4-hydroxyphenyl)-7-[(3S)-3-hydroxy-3-[[3-(trifluoromethyl)phenyl]methylamino]propoxy]-1H-isochromene-5-carbaldehyde,C1C2=CC(=C(C(=C2C=CO1)C=O)C3=CC=C(C=C3)O)OCC[C@@H](NCC4=CC(=CC=C4)C(F)(F)F)O,C27H24F3NO5,499.5,RQGIXOWPYCJSMS-VWLOTQADSA-N,174585343,aromatic_carbo,
"1-[5-(4-formyl-2,5-dihydroxyphenyl)sulfanyl-1,3,4-thiadiazol-2-yl]-3-methylurea",CNC(=O)NC1=NN=C(S1)SC2=C(C=C(C(=C2)O)C=O)O,C11H10N4O4S2,326.4,MGJFNMBUXFKMOP-UHFFFAOYSA-N,18724904,aromatic_carbo,
"3-fluoro-4-[[6-(1,2,3,6-tetrahydropyridin-4-yl)-1,2-dihydropyridin-2-yl]oxymethyl]benzaldehyde",C1CNCC=C1C2=CC=CC(N2)OCC3=C(C=C(C=C3)C=O)F,C18H19FN2O2,314.4,PKVAZQCJKMGHIA-UHFFFAOYSA-N,175451110,aromatic_carbo,
"(3R)-5-hydroxy-1',7-bis(3-methylbut-3-en-1-ynyl)-2,3',5'-trioxospiro[1-benzofuran-3,4'-cyclopentene]-4-carbaldehyde",CC(=C)C#CC1=CC(=C(C2=C1OC(=O)[C@@]23C(=O)C=C(C3=O)C#CC(=C)C)C=O)O,C23H14O6,386.4,VRWZTTOSMQFIQP-QHCPKHFHSA-N,11596160,aromatic_carbo,
"7-[[4-(oxolan-3-ylamino)-5-(trifluoromethyl)-7H-pyrrolo[2,3-d]pyrimidin-2-yl]amino]-2,3-dihydro-1-benzofuran-4-carbaldehyde",C1COCC1NC2=NC(=NC3=C2C(=CN3)C(F)(F)F)NC4=C5C(=C(C=C4)C=O)CCO5,C20H18F3N5O3,433.4,SIWUTDPBTVGNFL-UHFFFAOYSA-N,175172976,aromatic_carbo,
4-[3-[1-ethynyl-2-(1H-indol-5-yl)-2-pyridinyl]piperazin-1-yl]-2-(trifluoromethyl)benzaldehyde,C#CN1C=CC=CC1(C2CN(CCN2)C3=CC(=C(C=C3)C=O)C(F)(F)F)C4=CC5=C(C=C4)NC=C5,C27H23F3N4O,476.5,IHTVWRHRLOWPKW-UHFFFAOYSA-N,87583959,aromatic_carbo,
"3-fluoro-4-methyl-5-[[2-methyl-1-[(5Z,7E)-4-methylidene-11-propyl-1,9-diazabicyclo[6.3.1]dodeca-2,5,7-trien-2-yl]butylidene]amino]benzaldehyde",CCCC1CN/C/2=C/C=C\C(=C)C=C(N1C2)C(=NC3=C(C(=CC(=C3)C=O)F)C)C(C)CC,C27H34FN3O,435.6,DVQNUMOBBTYDHF-TZQPQTLNSA-N,174063998,aromatic_carbo,
"dipropyl 2-[(2,5-diethynyl-4-formylphenyl)methylidene]-1,3-dithiole-4,5-dicarboxylate",CCCOC(=O)C1=C(SC(=CC2=CC(=C(C=C2C#C)C=O)C#C)S1)C(=O)OCCC,C23H20O5S2,440.5,KQXJCTJAUZBYPX-UHFFFAOYSA-N,129891935,aromatic_carbo,
"2-chloro-6-(2,6-dichlorophenyl)sulfanylbenzaldehyde",C1=CC(=C(C(=C1)Cl)C=O)SC2=C(C=CC=C2Cl)Cl,C13H7Cl3OS,317.6,YWPRLZVAZYWLHW-UHFFFAOYSA-N,168654989,aromatic_carbo,
"2-[(3Z)-4-amino-4-(4-fluorocyclohexa-1,5-dien-1-yl)buta-1,3-dien-2-yl]-3-fluorobenzaldehyde",C=C(/C=C(/C1=CCC(C=C1)F)\N)C2=C(C=CC=C2F)C=O,C17H15F2NO,287.3,CTMDUAPMEDDXEM-SXGWCWSVSA-N,134462831,aromatic_carbo,
"2-[(Z)-C-ethyl-N-(3-fluoro-N-methylanilino)carbonimidoyl]-4-[4-ethyl-3-(hydroxymethyl)-5-oxo-1,2,4-triazol-1-yl]benzaldehyde",CC/C(=N/N(C)C1=CC(=CC=C1)F)/C2=C(C=CC(=C2)N3C(=O)N(C(=N3)CO)CC)C=O,C22H24FN5O3,425.5,MUGDYUYQLNBFHV-GFMRDNFCSA-N,155218286,aromatic_carbo,
"indolo[2,3-b]carbazole-6-carbaldehyde",C1=CC=C2C(=C1)C3=CC4=C5C=CC=CC5=NC4=C(C3=N2)C=O,C19H10N2O,282.3,XYQROJCCYYBCKI-UHFFFAOYSA-N,91668482,aromatic_carbo,
"[(6R,6aS,10aS)-4-acetyloxy-1-formyl-7,7,10a-trimethyl-3-propan-2-yl-6a,8,9,10-tetrahydro-6H-benzo[c]chromen-6-yl] acetate",CC(C)C1=C(C2=C(C(=C1)C=O)[C@]3(CCCC([C@@H]3[C@H](O2)OC(=O)C)(C)C)C)OC(=O)C,C24H32O6,416.5,XWAMMEGQPHELCK-WPFOTENUSA-N,163028862,aromatic_carbo,
"3,5-difluoro-4-(7-hydroxy-5,5-dimethyl-3-oxobenzo[b][1]benzosilin-10-yl)benzaldehyde",C[Si]1(C2=CC(=O)C=CC2=C(C3=C1C=C(C=C3)O)C4=C(C=C(C=C4F)C=O)F)C,C22H16F2O3Si,394.4,WEGNBZYDNYIBPP-UHFFFAOYSA-N,152245664,aromatic_carbo,
"4-[2-[[4-[2-(2-amino-3-pyridinyl)-5-chloroimidazo[4,5-b]pyridin-3-yl]phenyl]methylamino]ethyl]-2-hydroxybenzaldehyde",C1=CC(=C(N=C1)N)C2=NC3=C(N2C4=CC=C(C=C4)CNCCC5=CC(=C(C=C5)C=O)O)N=C(C=C3)Cl,C27H23ClN6O2,499.0,HBKUADRBGCXUMA-UHFFFAOYSA-N,169175194,aromatic_carbo,
"4-[(Z)-[3-(4-methoxyphenyl)-4-oxo-2-sulfanylidene-1,3-thiazolidin-5-ylidene]methyl]benzaldehyde",COC1=CC=C(C=C1)N2C(=O)/C(=C/C3=CC=C(C=C3)C=O)/SC2=S,C18H13NO3S2,355.4,ZKJNLSDUPCPGTE-YBEGLDIGSA-N,5847109,aromatic_carbo,
"3-(3-cyclohexa-2,4-dien-1-ylprop-2-enoyl)-2,4,6-trihydroxybenzaldehyde",C1C=CC=CC1C=CC(=O)C2=C(C=C(C(=C2O)C=O)O)O,C16H14O5,286.28,MWZAMYRHOJNPSH-UHFFFAOYSA-N,20978536,aromatic_carbo,
"2-[6-[2-(4-formylphenyl)ethynyl]-7-methyl-4-(trifluoromethyl)indazol-2-yl]-N-(1,3-thiazol-2-yl)acetamide",CC1=C(C=C(C2=CN(N=C12)CC(=O)NC3=NC=CS3)C(F)(F)F)C#CC4=CC=C(C=C4)C=O,C23H15F3N4O2S,468.5,DSHWSMJRXWBVLP-UHFFFAOYSA-N,175909217,aromatic_carbo,
"1-[[2-[4-[[4-[(Z)-1-amino-3-methyliminoprop-1-en-2-yl]-2,6-difluorophenyl]methyl]-2-formyl-5-methylphenoxy]ethyl-methylamino]methyl]cyclopropane-1-carbonitrile",CC1=CC(=C(C=C1CC2=C(C=C(C=C2F)/C(=C/N)/C=NC)F)C=O)OCCN(C)CC3(CC3)C#N,C27H30F2N4O2,480.5,WMFAXXKPOLREBY-ACNJPNLSSA-N,177993841,aromatic_carbo,
"(6Z)-2,11-dioxabicyclo[10.3.1]hexadeca-1(16),6,12,14-tetraen-4,8-diyne-13-carbaldehyde",C1C#C/C=C\C#CCOC2=C(C=CC(=C2)O1)C=O,C15H10O3,238.24,GKMAOWKEAMWGPO-UPHRSURJSA-N,44440847,aromatic_carbo,
"5-[(E)-[bis(2-chloroethyl)hydrazinylidene]methyl]-3,6-bis(dimethylamino)acridine-4-carbaldehyde",CN(C)C1=C(C2=NC3=C(C=CC(=C3C=O)N(C)C)C=C2C=C1)/C=N/N(CCCl)CCCl,C23H27Cl2N5O,460.4,KLRJINLLADMHID-VULFUBBASA-N,9570784,aromatic_carbo,
"2-[6-[2-(4,5-dihydropyrrolo[1,2-a]quinoxalin-4-yl)phenoxy]hexoxy]benzaldehyde",C1=CC=C(C(=C1)C=O)OCCCCCCOC2=CC=CC=C2C3C4=CC=CN4C5=CC=CC=C5N3,C30H30N2O3,466.6,GEVCHTKTWWBTHK-UHFFFAOYSA-N,132276796,aromatic_carbo,
