pid,grp,label_stored,gxtb_stored,error,dG_r2scan_kcal,dG_b973c_kcal,dG_gxtb_kcal,resid_gxtb,resid_b973c,repro_r2scan,repro_gxtb,gxtb_mode
DJQVMEDIAQBVKS-UHFFFAOYSA-N__JGZNVKIZGUJXTJ-WRSVWVKZSA-N,control,1.8528039829658656,-0.8985,,-2.0548216117556466,4.033353520876728,-0.8983437595860068,-1.15647785216964,-6.088175132632374,-3.907625594721512,0.0001562404139932,cosmo
MITOSSZKPVENHI-UHFFFAOYSA-N__PLXFSAZTICFYLH-UHFFFAOYSA-N,control,12.899201267292831,2.5262,,5.468902444239335,9.763428450981309,2.5255132807541405,2.9433891634851945,-4.2945260067419735,-7.430298823053496,-0.0006867192458592,cosmo
GIEADKTXJGDWNU-UHFFFAOYSA-N__FFUBFJLZUYMTMH-UHFFFAOYSA-N,control,3.526977956683292,1.9242,,0.3571253832184361,5.231222518695189,1.8436532163327823,-1.4865278331143466,-4.874097135476752,-3.169852573464856,-0.0805467836672173,cosmo
PZUMYPDUSSELPR-UHFFFAOYSA-N__IXMNTWWTPVIFOP-NSHDSACASA-N,control,0.9353690996352684,3.0678,,0.5560592103506351,6.12760508086902,3.0627711777404607,-2.5067119673898257,-5.571545870518385,-0.3793098892846333,-0.0050288222595393,cosmo
SWKJWMSANIVYHK-UHFFFAOYSA-N__SLISEMFSMJBQOB-UHFFFAOYSA-N,control,14.429177197658692,2.9804,,6.228930035938108,8.968514821463517,3.038367582389484,3.190562453548624,-2.739584785525409,-8.200247161720585,0.0579675823894838,cosmo
LBGPZUKQSJHJML-UHFFFAOYSA-N__TWLBMGJXMCEYFN-AWEZNQCLSA-N,control,9.729516072683904,8.4508,,7.683846744502665,11.500317341580589,8.398519119794846,-0.7146723752921815,-3.816470597077924,-2.045669328181239,-0.0522808802051528,cosmo
UXXXKWLALCNURK-LZNKSJHBSA-N__HNUFTQKUFYQMDU-UHFFFAOYSA-N,control,7.995497957955035,0.988,,3.0194231393089805,8.43737529915483,0.9431143216253148,2.0763088176836657,-5.41795215984585,-4.976074818646055,-0.0448856783746852,cosmo
UWQQZAOIJAEVDJ-UHFFFAOYSA-N__JSHBMDIJOGPLJT-FVMZRBCSSA-N,control,3.9218560252417696,4.8745,,1.8035524478727691,6.209167360261118,4.876252041859268,-3.0726995939864987,-4.405614912388348,-2.118303577369,0.0017520418592678,cosmo
UGADGQDYUVBKEO-UHFFFAOYSA-N__POAOBAZVADLAIR-UHFFFAOYSA-N,control,6.76388826796747,1.182,,-1.652111124154576,3.1872825254644783,-0.0241278283995439,-1.6279832957550322,-4.839393649619055,-8.415999392122046,-1.2061278283995438,cosmo
RDIQQEGTEKMUPW-UHFFFAOYSA-N__JKCNVWCBCHCRGO-RDABAPPSSA-N,control,4.128708351868351,-5.47,,-7.572082772929888,-4.055747150873003,-5.464974366505017,-2.107108406424871,-3.516335622056885,-11.70079112479824,0.0050256334949825,cosmo
ONPHXFYCKYFLLS-ZHACJKMWSA-N__IUSUPGUYBHINDX-UHFFFAOYSA-N,control,-4.700366774173952,-7.4826,,-9.582919520904186,-3.1300549064270884,-7.4827389094619905,-2.1001806114421955,-6.452864614477098,-4.882552746730234,-0.0001389094619907,cosmo
XLGNWLVSZFABJG-LUTIACGYSA-N__ULEVKWKQHIGIQU-UHFFFAOYSA-N,control,-0.1182578796017122,-4.602,,-5.209309729727222,0.891726207827665,-3.977963739655714,-1.231345990071508,-6.101035937554887,-5.09105185012551,0.6240362603442864,cosmo
MZCFRBHKCMTFLL-UHFFFAOYSA-N__HDFHDRXKEHDYII-UHFFFAOYSA-N,control,5.068072563177807,1.4385,,1.1442217757840365,5.821983837978526,1.441326072184318,-0.2971042964002814,-4.677762062194489,-3.923850787393771,0.002826072184318,cosmo
LEKFNUHVYFCLDC-UHFFFAOYSA-N__DPZSRLQCTMRACF-UHFFFAOYSA-N,control,3.791326987069848,2.0743,,1.5456555179749207,6.456478955488448,2.0743204735684566,-0.5286649555935359,-4.910823437513527,-2.245671469094927,2.047356845658044e-05,cosmo
QWBWDVDEAGKENZ-UHFFFAOYSA-N__PFLPFKSORSLUOY-UHFFFAOYSA-N,control,10.516772974148292,-0.5292,,4.261574323324636,8.501329977043117,-0.4878545617522838,4.74942888507692,-4.239755653718481,-6.255198650823656,0.0413454382477161,cosmo
XLEKCIPCCBHYDA-UHFFFAOYSA-N__NEHUREOOPMIPGG-UHFFFAOYSA-N,control,-6.176760935483307,-6.3915,,-8.474056342799114,-2.861495942977295,-6.39115823573964,-2.0828981070594743,-5.612560399821819,-2.297295407315808,0.0003417642603595,cosmo
JMTVCVJCIPCHEX-WYJDJGQOSA-N__DWKCIXIGPTUFJU-UHFFFAOYSA-N,control,9.406697388681293,9.8517,,1.697921799042614,6.593889837815588,4.07538924670045,-2.3774674476578355,-4.895968038772973,-7.7087755896386785,-5.7763107532995495,cosmo
GMQZLZQOLRFEDD-UHFFFAOYSA-N__DLZIUYOHALCDSB-UHFFFAOYSA-N,control,-1.004160002682985,2.6777,,0.0055887735541529,4.028920635800337,2.705387429074652,-2.699798655520499,-4.023331862246184,1.009748776237138,0.027687429074652,cosmo
KBSVAZCLQHOLKP-UHFFFAOYSA-N__SZAXXUAOMZGPRC-UHFFFAOYSA-N,control,5.3028565946097,4.71,,3.34939425785719,9.896829374158466,4.710009540182906,-1.3606152823257158,-6.547435116301276,-1.9534623367525104,9.540182905887208e-06,cosmo
JDJGVHBFGFJVHF-UHFFFAOYSA-N__AAJUEMYEASRYAK-UHFFFAOYSA-N,control,9.975024652960066,2.2116,,1.7797664515727971,6.402085662756473,2.2112061821056885,-0.4314397305328914,-4.622319211183676,-8.195258201387269,-0.0003938178943112,cosmo
KQXJCTJAUZBYPX-UHFFFAOYSA-N__ZIHMKXOMCSCWJB-AHRBEJICSA-N,control,8.382607327860997,-0.9475,,7.187458942445576,10.094326685710737,3.253133864067041,3.934325078378535,-2.9068677432651606,-1.195148385415421,4.200633864067042,cosmo
YLYWXJACXNRETH-SECBINFHSA-N__GOYCBKVVHGALFQ-RZAIGCCYSA-N,control,6.096656619262066,0.0408,,-0.4835065288138375,5.322808200756243,-1.2423775458908843,0.7588710170770468,-5.80631472957008,-6.580163148075903,-1.2831775458908845,cosmo
BPTJMKRTIFNPFN-UHFFFAOYSA-N__PWUIKHABRNBBRM-UHFFFAOYSA-N,control,8.133576143835434,-0.9619,,3.940743384716704,9.395769724869943,-0.961459039141454,4.902202423858158,-5.455026340153241,-4.19283275911873,0.0004409608585458,cosmo
XTJSAFHBGDWJMM-UHFFFAOYSA-N__CRLFTKITXPMUMZ-UHFFFAOYSA-N,control,13.01310444456215,4.958,,5.816634532376949,10.377018654449367,4.224048305446899,1.5925862269300506,-4.56038412207242,-7.196469912185202,-0.7339516945531015,cosmo
CKOHTPKVTMIPBA-UHFFFAOYSA-N__FCPHRPNJDNFKRP-UHFFFAOYSA-N,control,3.341696580007337,3.4139,,-0.3962081690770276,5.612385877556885,3.3320546373043887,-3.728262806381416,-6.008594046633912,-3.7379047490843647,-0.0818453626956112,cosmo
SUAZFURSZBOLEA-UHFFFAOYSA-N__BHMFZALCUWTGHD-UHFFFAOYSA-N,control,6.302499736841183,2.3155,,3.9704883823865855,8.658649249966691,2.162968223797282,1.807520158589304,-4.688160867580105,-2.3320113544545973,-0.1525317762027183,cosmo
NIGWQRBPDVUQBY-UHFFFAOYSA-N__NGIOJMNVLKXHJE-UHFFFAOYSA-N,control,2.536692169586759,3.8526,,-0.5423314039616958,4.976751888338972,3.9352868911292407,-4.477618295090936,-5.519083292300668,-3.0790235735484544,0.0826868911292408,cosmo
HMYUHDIGJAXXGU-UHFFFAOYSA-N__OGJQIOIIMVVCNI-NVLHYJFRSA-N,control,11.92327212746945,7.09,,6.151305570276495,11.232336951584664,6.959652004372181,-0.8083464340956859,-5.081031381308168,-5.771966557192956,-0.1303479956278188,cosmo
HNTBXCOTUDDNEI-UHFFFAOYSA-N__XOXDNTDGAIVROH-UHFFFAOYSA-N,control,13.251451716901418,0.1049,,5.69933879298645,9.94755827275425,0.2741650407014599,5.42517375228499,-4.2482194797678,-7.552112923914968,0.1692650407014599,cosmo
BHXFGVIQYHRFSQ-UHFFFAOYSA-N__MVUSYFZPZUJZAU-UHFFFAOYSA-N,control,2.1144619010862926,-4.3158,,-3.241854669917075,2.8503613076177383,-4.3245705810867,1.082715911169625,-6.0922159775348135,-5.356316571003368,-0.0087705810866998,cosmo
FGPDPZPQBIFSDA-UHFFFAOYSA-N__CYDWMMLKYVFHAZ-UHFFFAOYSA-N,control,26.91557989854457,9.8527,,13.18381294369351,17.9742757049366,9.852724864790552,3.331088078902958,-4.790462761243088,-13.73176695485106,2.4864790551859528e-05,cosmo
POAOBAZVADLAIR-UHFFFAOYSA-N__UGADGQDYUVBKEO-UHFFFAOYSA-N,control,9.065230344629835,-1.9365,,-1.2165684888597978,3.9021605755840345,-3.14274740718407,1.926178918324272,-5.118729064443833,-10.281798833489631,-1.20624740718407,cosmo
