bdfe_gxtb_kcal,id,bde_gxtb_kcal
88.648,135067.0,87.539
88.763,135057.0,91.787
88.383,135074.0,85.219
88.878,135068.0,87.684
88.317,135073.0,85.219
88.322,135075.0,85.174
88.388,135058.0,91.0
88.691,135072.0,86.924
91.072,135087.0,91.91
89.522,135064.0,87.987
,135077.0,
88.847,135086.0,84.086
87.825,135059.0,86.101
90.575,135083.0,90.906
88.957,135078.0,82.481
89.711,135080.0,88.106
85.863,135097.0,81.53
88.627,135076.0,80.67
87.954,135089.0,88.536
88.38,135082.0,89.066
89.346,135079.0,89.426
89.054,135084.0,89.249
90.074,135063.0,82.174
89.152,135081.0,85.819
89.069,135088.0,86.784
89.274,135085.0,89.107
88.021,135105.0,88.297
87.982,135104.0,84.857
88.51,135100.0,86.986
90.21,135099.0,86.337
89.862,135095.0,90.466
89.805,135103.0,88.197
88.656,135101.0,87.182
88.548,135102.0,87.327
88.238,135094.0,88.631
,135106.0,
88.391,135093.0,87.179
88.603,135110.0,84.694
89.019,135107.0,84.477
89.264,135108.0,82.409
89.657,135090.0,84.213
88.543,135098.0,86.17
86.598,135125.0,87.031
91.607,135114.0,89.324
89.895,135092.0,82.528
88.847,135112.0,89.673
90.496,135096.0,84.922
89.29,135126.0,89.285
89.918,135091.0,83.878
89.318,135127.0,88.148
89.225,135113.0,88.214
88.803,135111.0,89.139
89.919,135109.0,88.754
90.128,135117.0,89.767
89.31,135122.0,89.53
88.189,135116.0,87.579
90.077,135121.0,88.656
91.155,135123.0,88.605
89.71,135120.0,87.589
88.69,135129.0,86.724
88.386,135130.0,80.907
89.671,135133.0,89.118
88.419,135134.0,86.543
89.717,135128.0,88.647
89.217,135137.0,89.833
90.559,135115.0,87.562
87.769,135139.0,87.215
90.993,135145.0,91.696
88.753,135119.0,87.128
89.47,135140.0,90.801
89.136,135132.0,84.975
89.475,135136.0,86.34
89.772,135118.0,88.93
88.684,135124.0,82.54
87.31,135150.0,88.093
89.935,135160.0,92.215
88.992,135142.0,85.818
89.271,135152.0,86.716
88.646,135151.0,87.352
,135135.0,
88.767,135131.0,85.367
89.864,135146.0,88.015
89.243,135141.0,88.535
88.868,135138.0,85.506
88.003,135148.0,88.814
91.057,135155.0,85.535
88.584,135153.0,82.449
89.135,135144.0,87.562
92.086,135154.0,84.594
89.586,135157.0,89.897
89.156,135161.0,90.052
88.866,135143.0,88.011
89.161,135159.0,88.939
89.452,135149.0,88.19
88.725,135156.0,86.331
88.913,135170.0,87.559
87.215,135171.0,86.934
90.068,135163.0,87.735
88.573,135168.0,89.027
89.379,135169.0,89.485
89.218,135166.0,87.864
89.493,135176.0,87.979
89.362,135165.0,88.617
90.434,135167.0,90.13
89.783,135162.0,87.987
89.338,135158.0,88.045
,135174.0,
89.15,135180.0,88.772
89.103,135179.0,89.178
,135175.0,
88.389,135190.0,86.452
88.689,135172.0,87.631
89.37,135178.0,90.0
90.617,135164.0,89.562
88.051,135147.0,86.925
88.624,135173.0,85.484
89.134,135191.0,86.882
88.401,135185.0,85.678
89.668,135187.0,87.834
87.392,135189.0,87.02
89.572,135192.0,88.022
89.811,135181.0,86.744
89.3,135184.0,85.53
90.947,135177.0,86.987
88.403,135182.0,86.287
88.243,135183.0,87.076
87.205,135210.0,89.124
,135194.0,
88.239,135193.0,85.719
91.213,135195.0,86.875
90.204,135196.0,91.582
88.177,135197.0,87.431
86.274,135209.0,82.003
89.473,135213.0,88.222
88.778,135199.0,89.37
88.915,135205.0,88.58
88.863,135186.0,85.364
87.613,135211.0,84.923
89.033,135206.0,88.644
87.039,135224.0,88.819
88.685,135212.0,86.477
86.921,135223.0,87.873
88.922,135198.0,89.623
89.677,135200.0,86.734
88.867,135202.0,86.637
88.343,135203.0,84.817
89.305,135188.0,87.438
89.634,135207.0,87.486
86.561,135220.0,85.108
89.642,135226.0,84.879
89.544,135201.0,88.741
90.267,135214.0,90.112
90.418,135204.0,87.199
87.382,135227.0,80.029
89.167,135232.0,90.018
90.369,135208.0,85.713
116.369,135228.0,111.242
90.059,135231.0,90.006
89.249,135217.0,88.927
89.476,135216.0,88.764
89.722,135215.0,87.445
88.87,135230.0,82.482
88.985,135221.0,88.13
87.028,135242.0,84.747
89.658,135218.0,86.258
89.031,135229.0,83.083
88.592,135225.0,83.538
90.095,135219.0,84.848
88.469,135245.0,87.54
89.448,135247.0,89.864
89.802,135243.0,87.624
89.884,135233.0,87.857
,135244.0,
89.2,135235.0,88.754
,135246.0,
90.037,135237.0,85.197
89.488,135234.0,89.457
89.494,135238.0,83.583
89.69,135248.0,88.636
86.567,135262.0,87.742
88.363,135253.0,89.883
89.159,135222.0,87.564
88.36,135263.0,86.247
88.528,135265.0,88.189
89.25,135251.0,88.916
88.985,135249.0,89.573
89.171,135236.0,86.269
88.731,135240.0,84.985
89.092,135260.0,88.42
88.722,135252.0,82.772
88.057,135257.0,85.341
88.235,135267.0,83.707
89.394,135241.0,87.527
89.632,135239.0,87.625
88.5,135258.0,86.15
88.474,135264.0,83.981
89.865,135250.0,87.57
88.336,135276.0,87.575
88.746,135256.0,85.503
87.157,135280.0,86.486
87.018,135281.0,85.1
89.135,135266.0,89.159
90.336,135271.0,90.937
88.511,135261.0,88.888
90.087,135255.0,89.297
88.407,135254.0,87.238
90.228,135269.0,85.81
90.625,135268.0,88.68
88.94,135285.0,90.424
89.229,135284.0,88.716
88.05,135270.0,87.152
90.401,135259.0,89.327
89.819,135277.0,88.056
90.397,135272.0,89.15
88.384,135282.0,87.567
86.642,135297.0,87.951
88.98,135286.0,88.708
91.453,135278.0,90.658
90.814,135296.0,89.033
89.781,135283.0,88.127
89.352,135288.0,89.123
89.087,135274.0,88.944
87.49,135287.0,87.056
89.137,135273.0,87.552
90.617,135275.0,89.123
89.204,135279.0,86.755
88.756,135295.0,86.373
88.323,135294.0,86.153
90.127,135303.0,88.089
86.955,135310.0,87.605
88.873,135299.0,89.786
89.296,135302.0,89.825
87.251,135311.0,86.137
90.959,135298.0,88.09
90.872,135304.0,88.513
88.355,135292.0,88.129
89.342,135289.0,88.575
89.411,135301.0,88.528
88.934,135290.0,84.194
89.647,135309.0,88.995
89.567,135312.0,87.993
89.745,135305.0,88.627
89.934,135315.0,90.923
88.265,135293.0,87.254
88.937,135313.0,87.138
89.314,135316.0,89.554
89.062,135326.0,87.3
88.414,135314.0,86.959
89.056,135300.0,88.702
87.957,135325.0,87.342
89.887,135320.0,91.327
89.29,135317.0,85.144
89.229,135318.0,89.017
89.676,135330.0,91.736
88.418,135308.0,88.474
89.109,135319.0,88.977
88.17,135331.0,89.295
91.022,135306.0,86.892
90.703,135307.0,85.043
86.449,135337.0,85.314
89.221,135329.0,89.356
90.095,135321.0,87.85
89.573,135324.0,88.906
90.563,135328.0,90.785
89.594,135327.0,83.234
90.279,135332.0,90.688
89.239,135342.0,89.105
90.125,135340.0,90.495
89.133,135344.0,86.786
86.96,135343.0,86.223
89.491,135345.0,91.331
87.32,135341.0,85.798
89.413,135339.0,89.365
88.212,135338.0,86.802
89.208,135349.0,90.117
88.98,135334.0,87.206
89.628,135333.0,88.713
89.488,135322.0,87.367
89.383,135346.0,87.616
88.863,135348.0,89.453
86.328,135364.0,86.133
87.108,135358.0,87.264
83.58,135363.0,83.547
87.418,135359.0,87.11
90.851,135350.0,87.33
87.265,135365.0,85.565
83.572,135367.0,83.453
89.232,135353.0,84.608
85.224,135366.0,84.864
89.513,135361.0,89.099
89.706,135351.0,89.529
89.875,135347.0,88.714
87.036,135373.0,86.973
90.887,135362.0,91.341
89.498,135374.0,89.81
89.056,135352.0,82.842
87.222,135355.0,85.511
88.533,135336.0,86.584
90.0,135375.0,90.527
89.446,135354.0,87.919
89.274,135356.0,87.185
88.788,135372.0,87.693
89.841,135360.0,87.323
88.89,135357.0,83.896
90.713,135370.0,88.68
87.226,135371.0,85.89
90.799,135368.0,89.685
90.548,135369.0,89.785
89.262,135378.0,88.591
89.965,135380.0,89.161
86.585,135376.0,86.332
91.771,135291.0,88.048
89.913,135381.0,88.526
97.323,135384.0,91.986
98.201,135382.0,92.352
91.227,135377.0,89.835
97.697,135386.0,91.75
91.865,135388.0,90.965
87.03,135379.0,86.57
98.45,135383.0,96.928
98.544,135385.0,96.763
91.78,135391.0,89.776
97.355,135387.0,95.899
92.222,135390.0,89.967
89.256,135335.0,87.122
88.738,135323.0,86.94
91.576,135409.0,91.407
89.802,135408.0,90.986
83.994,135407.0,86.015
89.563,135405.0,87.773
86.988,135404.0,85.632
91.295,135398.0,88.43
97.285,135414.0,102.63
92.322,135395.0,88.904
90.955,135389.0,89.119
85.668,135396.0,84.02
91.276,135394.0,89.49
97.463,135413.0,99.545
92.444,135397.0,89.349
85.529,135399.0,85.094
91.986,135392.0,89.581
90.653,135403.0,88.34
95.734,135400.0,93.445
84.332,135393.0,84.123
87.055,135420.0,84.918
88.834,135412.0,86.529
90.107,135410.0,88.035
86.209,135411.0,84.652
88.238,135402.0,80.979
88.995,135425.0,89.233
88.315,135421.0,88.347
102.712,135422.0,101.826
89.72,135401.0,81.841
90.589,135423.0,89.751
96.158,135418.0,94.175
85.532,135427.0,83.954
87.648,135424.0,88.167
96.93,135417.0,94.367
88.788,135426.0,89.096
74.849,135428.0,71.335
96.886,135437.0,95.442
95.268,135438.0,94.56
91.397,135406.0,89.498
83.97,135430.0,81.195
,135431.0,
,135429.0,
96.786,135434.0,96.194
96.281,135442.0,94.149
97.158,135439.0,94.92
96.745,135419.0,91.845
96.16,135433.0,94.909
91.327,135416.0,88.944
86.558,135415.0,86.81
91.529,135432.0,88.313
98.839,135453.0,98.099
96.314,135443.0,94.486
96.33,135454.0,94.477
94.021,135444.0,89.477
97.228,135440.0,95.106
95.327,135445.0,90.363
96.174,135441.0,93.277
87.468,135435.0,86.833
96.006,135447.0,92.017
99.573,135462.0,99.568
95.977,135452.0,90.642
94.796,135449.0,88.637
64.938,135455.0,56.526
95.385,135456.0,90.484
96.776,135459.0,92.606
96.785,135448.0,94.364
90.098,135436.0,88.57
96.851,135457.0,91.666
96.211,135451.0,92.322
95.489,135465.0,91.329
97.727,135446.0,95.528
98.715,135450.0,95.524
96.249,135458.0,91.891
96.328,135460.0,91.432
95.865,135466.0,91.547
99.79,135476.0,99.484
96.556,135461.0,92.305
96.062,135467.0,91.861
95.457,135471.0,91.891
96.569,135468.0,94.061
95.937,135478.0,93.501
96.578,135464.0,94.725
96.225,135469.0,93.292
96.935,135470.0,91.848
96.692,135472.0,92.68
95.553,135483.0,92.755
99.124,135474.0,97.007
96.586,135475.0,92.696
99.369,135495.0,98.155
96.431,135482.0,94.052
95.358,135479.0,94.667
96.462,135473.0,91.498
96.874,135489.0,93.268
96.751,135480.0,95.431
95.756,135493.0,92.37
95.99,135485.0,90.215
91.239,135463.0,89.826
90.745,135500.0,91.195
96.955,135477.0,94.26
95.863,135487.0,91.664
96.543,135481.0,93.132
98.457,135486.0,95.628
97.83,135496.0,96.849
96.083,135499.0,93.241
95.817,135494.0,90.775
64.664,135497.0,56.28
94.937,135490.0,88.641
94.136,135484.0,89.608
97.219,135492.0,91.914
95.493,135498.0,90.452
96.442,135488.0,94.657
98.913,135491.0,95.575
89.909,135505.0,89.932
91.537,135510.0,89.595
91.691,135513.0,89.68
91.343,135508.0,86.524
74.556,135504.0,73.05
90.17,135501.0,87.288
91.721,135506.0,86.041
91.988,135512.0,91.587
91.835,135516.0,90.824
91.249,135507.0,86.45
91.382,135511.0,88.216
91.629,135520.0,89.724
91.848,135502.0,86.85
91.568,135518.0,86.383
91.474,135517.0,88.475
87.242,135503.0,82.807
91.355,135521.0,89.365
91.195,135514.0,87.276
91.76,135524.0,89.074
91.949,135522.0,89.995
91.657,135509.0,89.447
91.967,135525.0,89.717
92.021,135532.0,89.637
91.245,135519.0,87.91
91.201,135515.0,88.539
91.633,135533.0,87.988
92.002,135530.0,87.206
91.192,135540.0,89.588
92.167,135528.0,80.363
91.093,135535.0,86.909
91.618,135538.0,87.466
91.38,135523.0,84.483
91.815,135541.0,89.034
92.036,135548.0,92.417
91.339,135534.0,87.164
91.584,135531.0,89.411
91.366,135550.0,89.262
91.351,135542.0,89.092
91.562,135526.0,86.589
91.518,135527.0,86.947
91.638,135547.0,87.531
92.199,135537.0,87.966
91.723,135555.0,89.867
91.748,135539.0,87.474
92.009,135546.0,91.19
91.095,135536.0,87.259
91.396,135544.0,87.949
91.458,135556.0,89.48
91.908,135554.0,90.272
91.865,135557.0,88.821
91.827,135549.0,80.704
91.201,135551.0,85.676
91.278,135563.0,89.07
91.291,135545.0,85.513
91.612,135543.0,87.334
91.727,135567.0,91.078
91.013,135572.0,90.196
91.358,135553.0,85.413
91.509,135552.0,86.284
91.669,135558.0,86.427
91.413,135559.0,88.034
91.163,135565.0,83.764
91.152,135562.0,84.292
91.892,135560.0,86.196
91.496,135564.0,90.845
91.334,135571.0,88.309
91.879,135574.0,92.363
92.064,135580.0,92.814
91.818,135568.0,91.707
91.452,135570.0,89.257
91.136,135561.0,87.408
91.611,135566.0,87.044
91.65,135575.0,88.168
91.25,135569.0,87.381
91.676,135583.0,91.072
91.139,135577.0,89.569
91.854,135587.0,89.613
91.593,135576.0,91.554
91.073,135582.0,84.248
91.752,135593.0,92.883
91.397,135579.0,86.226
92.976,135590.0,82.078
91.641,135588.0,88.804
91.597,135578.0,85.378
91.621,135585.0,86.1
91.192,135589.0,86.377
91.724,135581.0,90.457
91.634,135529.0,88.231
91.827,135573.0,91.615
91.507,135586.0,88.414
91.603,135600.0,91.85
91.818,135599.0,92.092
91.202,135594.0,87.596
91.504,135605.0,87.447
91.812,135608.0,91.83
91.381,135597.0,86.947
91.844,135612.0,92.363
91.452,135591.0,87.413
91.719,135596.0,89.433
91.491,135595.0,86.698
91.976,135598.0,90.752
91.707,135606.0,88.169
91.725,135592.0,87.36
91.909,135621.0,85.492
91.768,135609.0,92.459
91.48,135614.0,84.381
90.991,135613.0,89.48
91.743,135603.0,85.488
91.474,135584.0,88.023
90.843,135620.0,89.254
91.197,135604.0,84.705
91.999,135610.0,91.009
91.391,135602.0,86.129
91.208,135618.0,88.03
90.461,135619.0,86.736
90.608,135623.0,89.038
90.659,135636.0,93.183
91.67,135601.0,84.393
90.913,135617.0,88.332
91.784,135630.0,85.083
91.766,135625.0,88.816
91.808,135615.0,88.511
91.716,135626.0,89.435
91.633,135622.0,84.658
91.542,135611.0,87.554
91.645,135607.0,89.667
91.623,135637.0,91.969
90.85,135631.0,86.826
91.791,135616.0,88.575
91.354,135633.0,87.928
90.368,135640.0,86.725
91.411,135632.0,86.927
91.472,135638.0,89.27
91.575,135645.0,92.196
89.057,135647.0,90.191
92.004,135629.0,86.106
91.226,135628.0,87.288
92.14,135624.0,90.686
91.265,135639.0,86.286
91.402,135641.0,87.578
91.438,135627.0,87.285
91.962,135634.0,85.881
92.083,135642.0,89.558
91.306,135643.0,88.235
88.464,135649.0,86.77
91.275,135635.0,87.509
91.748,135644.0,87.992
87.541,135650.0,85.789
89.824,135651.0,87.276
88.087,135658.0,86.671
91.524,135646.0,85.095
89.218,135648.0,89.246
89.02,135653.0,88.201
88.341,135657.0,86.417
88.401,135656.0,84.903
88.287,135659.0,83.426
97.194,135665.0,96.152
,135655.0,
88.145,135654.0,84.041
87.496,135661.0,82.788
88.566,135652.0,86.082
88.632,135662.0,86.282
90.235,135673.0,89.621
96.111,135671.0,95.767
89.297,135672.0,88.748
96.929,135670.0,96.031
96.159,135666.0,95.44
89.586,135660.0,85.344
87.108,135678.0,86.198
90.271,135664.0,85.921
89.41,135680.0,88.727
89.103,135674.0,88.478
89.961,135675.0,89.365
87.52,135663.0,83.654
96.231,135667.0,94.314
90.167,135682.0,89.621
87.226,135677.0,85.61
94.12,135669.0,92.654
88.147,135690.0,87.33
90.251,135676.0,88.994
89.526,135684.0,87.509
89.221,135686.0,87.867
90.003,135692.0,88.599
90.012,135689.0,89.077
89.725,135668.0,86.803
89.393,135679.0,88.139
90.051,135681.0,88.974
87.393,135683.0,84.968
89.344,135685.0,87.205
90.382,135688.0,88.163
87.211,135695.0,84.271
89.309,135697.0,86.738
87.155,135696.0,85.523
90.353,135698.0,87.673
89.802,135694.0,87.811
89.237,135687.0,87.521
88.109,135706.0,86.063
88.108,135691.0,85.507
87.746,135700.0,83.719
89.225,135693.0,87.219
90.394,135701.0,86.29
84.119,135707.0,81.796
84.945,135708.0,81.146
87.304,135702.0,84.725
90.649,135712.0,84.632
90.095,135699.0,86.324
85.344,135713.0,80.599
86.664,135705.0,81.391
87.071,135709.0,84.411
90.855,135715.0,85.731
85.93,135710.0,81.035
85.067,135714.0,78.965
91.462,135716.0,86.511
87.605,135711.0,84.141
89.787,135703.0,85.816
90.829,135720.0,86.066
87.606,135718.0,84.731
91.498,135724.0,86.615
91.911,135730.0,89.829
88.52,135719.0,84.146
91.758,135726.0,87.17
91.241,135722.0,87.736
86.221,135704.0,83.746
91.06,135721.0,87.091
87.072,135725.0,85.026
91.397,135731.0,89.119
91.629,135734.0,88.086
91.626,135727.0,90.22
87.27,135728.0,83.78
91.329,135735.0,87.068
91.684,135737.0,89.64
91.981,135733.0,91.065
98.582,135743.0,97.026
88.85,135732.0,84.616
92.388,135723.0,90.855
91.827,135739.0,88.578
87.857,135736.0,85.07
87.41,135740.0,81.055
91.826,135738.0,88.342
91.386,135741.0,90.015
88.301,135746.0,84.287
86.461,135748.0,85.065
85.976,135744.0,85.456
86.872,135747.0,84.821
88.829,135752.0,86.88
86.801,135745.0,84.766
91.386,135742.0,88.242
88.873,135754.0,85.896
88.243,135758.0,85.079
87.467,135753.0,85.871
88.491,135757.0,86.286
91.395,135749.0,89.585
86.887,135761.0,83.986
89.322,135763.0,87.931
68.144,135766.0,62.195
90.178,135762.0,88.71
91.283,135751.0,89.205
89.43,135750.0,88.13
88.655,135759.0,87.509
88.413,135767.0,86.697
89.965,135769.0,88.906
88.905,135765.0,86.737
86.46,135756.0,86.102
88.567,135768.0,86.236
88.652,135760.0,87.801
88.412,135775.0,86.925
88.755,135770.0,84.473
87.857,135771.0,83.699
89.158,135755.0,88.314
88.555,135774.0,86.701
88.525,135776.0,86.462
88.262,135777.0,86.507
67.569,135773.0,64.192
87.388,135780.0,86.103
90.236,135764.0,88.89
90.213,135781.0,87.723
87.83,135783.0,86.587
68.353,135778.0,62.924
90.341,135782.0,87.948
88.42,135779.0,86.63
87.971,135785.0,86.97
88.871,135772.0,88.052
88.568,135792.0,86.859
87.296,135788.0,86.202
88.696,135790.0,86.986
88.125,135784.0,86.145
90.055,135789.0,88.616
90.0,135786.0,85.429
92.088,135729.0,87.418
91.701,135717.0,89.09
88.624,135811.0,86.991
86.091,135798.0,85.562
89.602,135800.0,87.701
85.797,135806.0,83.926
90.354,135797.0,87.886
90.502,135810.0,87.934
89.094,135802.0,86.699
89.334,135794.0,88.498
87.502,135801.0,86.503
89.881,135795.0,85.415
89.861,135793.0,85.97
88.92,135791.0,86.943
91.542,135808.0,89.167
85.363,135818.0,83.384
86.875,135799.0,84.001
88.274,135805.0,86.63
89.608,135796.0,88.021
90.526,135787.0,88.232
88.67,135816.0,87.639
89.716,135807.0,86.158
88.924,135803.0,85.776
71.088,135814.0,66.756
86.566,135809.0,83.778
89.928,135812.0,87.521
89.374,135821.0,88.117
90.951,135804.0,87.151
89.521,135822.0,87.248
89.096,135817.0,87.281
87.825,135819.0,86.118
88.897,135825.0,86.86
66.766,135828.0,63.267
89.266,135820.0,88.663
89.059,135830.0,86.801
88.946,135815.0,85.968
90.273,135813.0,87.631
66.613,135831.0,62.769
86.662,135833.0,85.163
96.894,135838.0,95.682
90.053,135823.0,85.976
91.885,135839.0,91.783
88.63,135836.0,87.053
88.823,135827.0,87.368
86.141,135824.0,83.281
92.109,135826.0,90.128
82.962,135834.0,79.324
88.685,135829.0,85.382
95.683,135846.0,90.021
104.606,135842.0,98.373
85.46,135835.0,81.41
95.231,135847.0,89.852
103.339,135840.0,98.405
94.498,135844.0,89.464
96.761,135843.0,91.121
87.919,135832.0,86.656
94.693,135845.0,91.118
89.896,135837.0,87.389
89.85,135856.0,84.013
94.895,135850.0,90.999
86.901,135860.0,83.114
89.386,135857.0,85.37
88.051,135859.0,84.629
95.909,135851.0,90.318
95.795,135849.0,91.436
86.96,135858.0,83.493
89.129,135868.0,86.591
94.805,135841.0,90.104
95.815,135848.0,90.877
89.961,135861.0,85.728
88.758,135855.0,82.812
132.062,135867.0,128.7
103.172,135852.0,98.313
91.236,135864.0,85.035
87.708,135862.0,83.057
89.878,135865.0,84.03
88.737,135870.0,82.935
83.443,135863.0,77.848
97.742,135866.0,91.262
90.979,135871.0,84.328
,135872.0,
,135869.0,
85.365,135878.0,85.782
,135853.0,
88.537,135854.0,82.683
89.486,135882.0,89.448
90.692,135876.0,85.864
90.387,135880.0,90.014
88.768,135879.0,88.838
87.1,135881.0,86.964
86.252,135886.0,87.417
93.681,135899.0,95.471
89.567,135877.0,88.277
88.727,135873.0,82.079
90.006,135887.0,90.207
90.379,135891.0,88.081
90.632,135875.0,84.242
89.266,135892.0,88.218
89.985,135883.0,88.526
89.469,135885.0,88.556
87.465,135884.0,86.65
90.318,135874.0,82.401
83.403,135902.0,84.373
101.18,135900.0,99.056
88.074,135897.0,84.284
89.122,135901.0,90.256
90.073,135896.0,85.819
87.079,135903.0,86.529
88.555,135898.0,84.955
89.784,135893.0,87.298
88.157,135894.0,86.007
88.364,135895.0,86.678
87.896,135890.0,88.338
87.743,135888.0,87.459
92.428,135889.0,91.288
89.577,135905.0,87.027
89.647,135904.0,87.981
90.013,135910.0,89.79
91.372,135911.0,90.199
87.374,135909.0,88.214
89.472,135912.0,88.435
87.488,135908.0,86.403
89.335,135906.0,88.496
91.651,135916.0,90.123
91.882,135907.0,90.277
88.396,135914.0,88.693
86.779,135913.0,86.338
86.589,135917.0,85.307
91.581,135919.0,89.758
92.157,135915.0,90.501
86.915,135920.0,87.295
88.708,135918.0,87.369
89.532,135929.0,92.783
88.839,135921.0,81.865
70.764,135924.0,69.309
,135923.0,
97.015,135944.0,95.189
91.578,135922.0,83.613
89.036,135926.0,88.6
88.774,135928.0,88.61
91.171,135947.0,90.802
69.143,135927.0,67.009
69.76,135930.0,68.093
94.043,135946.0,92.369
95.008,135943.0,92.131
92.668,135951.0,94.52
89.011,135931.0,88.295
94.756,135938.0,91.293
88.81,135925.0,88.419
94.471,135940.0,90.928
91.611,135957.0,92.285
91.659,135955.0,92.479
91.429,135953.0,89.574
91.648,135956.0,94.721
89.156,135937.0,90.803
89.025,135933.0,89.264
92.237,135954.0,94.595
93.491,135952.0,95.325
89.809,135935.0,91.883
91.556,135960.0,91.428
93.992,135967.0,97.288
91.861,135958.0,92.692
91.762,135963.0,94.808
94.29,135939.0,91.386
89.517,135936.0,90.18
90.284,135950.0,86.981
91.638,135959.0,91.347
92.364,135965.0,95.087
93.783,135968.0,97.068
91.114,135961.0,89.128
92.379,135966.0,95.223
93.798,135970.0,96.353
86.572,135949.0,83.722
94.634,135941.0,90.879
93.98,135964.0,95.983
92.5,135971.0,94.635
88.558,135932.0,87.404
91.035,135972.0,91.632
91.369,135980.0,94.884
91.278,135974.0,91.904
91.753,135975.0,92.171
93.372,135969.0,95.502
91.582,135981.0,92.213
91.449,135982.0,92.77
91.356,135973.0,91.152
94.508,135945.0,91.557
91.525,135977.0,91.418
94.44,135948.0,91.099
91.578,135979.0,91.201
89.726,135934.0,86.152
91.023,135962.0,90.508
91.287,135978.0,91.51
91.435,135976.0,90.333
95.78,135987.0,99.343
88.256,135986.0,85.692
94.707,135942.0,90.291
90.918,135995.0,91.512
86.949,135984.0,85.442
88.657,135985.0,86.323
86.576,135996.0,86.528
86.284,135988.0,85.444
92.004,135983.0,89.651
85.511,136003.0,82.879
86.028,136002.0,84.441
87.766,136006.0,87.882
84.101,135994.0,81.292
85.241,135993.0,83.277
87.042,135989.0,84.664
54.062,135999.0,46.515
86.191,135991.0,79.901
86.422,135992.0,84.934
87.592,135997.0,86.169
85.972,135998.0,85.579
59.657,135990.0,49.611
85.12,136001.0,79.729
61.149,136014.0,58.52
86.286,136008.0,84.788
58.765,136007.0,51.128
85.896,136004.0,78.775
87.762,136005.0,85.391
85.722,136015.0,85.585
85.263,136000.0,79.676
86.504,136010.0,84.418
,136017.0,
85.46,136023.0,85.206
86.488,136011.0,84.385
100.707,136018.0,98.464
,136016.0,
85.868,136019.0,79.166
86.546,136009.0,84.412
54.238,136022.0,51.902
85.999,136030.0,85.287
86.936,136025.0,88.657
83.65,136012.0,77.925
85.914,136024.0,87.565
86.057,136034.0,84.225
85.099,136029.0,84.686
85.687,136021.0,83.968
61.566,136031.0,56.017
85.457,136013.0,78.699
86.141,136020.0,84.116
85.87,136027.0,85.373
83.003,136033.0,80.652
86.333,136026.0,84.781
85.497,136028.0,82.969
84.656,136032.0,83.51
85.965,136038.0,79.683
73.65,136037.0,67.881
85.924,136036.0,81.391
86.021,136048.0,85.562
86.425,136042.0,88.646
69.69,136035.0,64.712
93.977,136044.0,92.629
86.187,136045.0,86.019
85.855,136039.0,83.35
86.258,136050.0,85.029
67.929,136056.0,63.106
73.612,136049.0,68.777
85.38,136057.0,82.43
85.837,136041.0,80.66
86.279,136043.0,84.029
85.962,136055.0,87.573
85.155,136064.0,85.161
86.174,136052.0,84.028
,136051.0,
58.272,136058.0,55.205
85.745,136040.0,79.875
85.562,136070.0,84.642
85.872,136060.0,84.792
85.395,136047.0,79.753
75.32,136046.0,68.281
85.464,136071.0,81.061
85.654,136062.0,79.658
85.478,136053.0,84.206
87.033,136054.0,85.858
85.927,136059.0,84.789
63.353,136069.0,60.191
89.97,136074.0,89.933
86.94,136063.0,85.339
87.042,136072.0,85.285
85.701,136061.0,81.471
86.341,136078.0,83.601
85.659,136065.0,81.022
85.342,136081.0,80.09
85.107,136066.0,79.844
87.257,136076.0,85.004
84.815,136084.0,80.472
83.738,136073.0,80.938
88.021,136077.0,88.605
76.354,136083.0,69.903
86.351,136075.0,84.152
86.551,136067.0,79.876
87.603,136068.0,80.762
85.562,136082.0,83.274
85.35,136090.0,84.739
73.567,136079.0,66.257
86.094,136087.0,85.971
85.935,136091.0,85.479
85.502,136080.0,79.239
87.618,136086.0,85.36
86.522,136085.0,86.075
100.805,136088.0,99.662
86.897,136102.0,85.216
85.195,136101.0,81.207
85.669,136095.0,84.435
84.361,136097.0,83.22
87.986,136100.0,85.13
85.897,136098.0,85.288
57.378,136099.0,53.976
85.835,136096.0,79.064
99.914,136092.0,98.035
85.592,136094.0,86.506
85.853,136093.0,83.782
85.831,136089.0,79.52
85.944,136115.0,85.599
86.304,136109.0,84.457
85.134,136106.0,82.858
85.038,136107.0,84.938
86.611,136110.0,85.301
86.444,136103.0,84.182
,136108.0,
62.49,136105.0,55.405
87.762,136104.0,85.082
71.486,136119.0,66.47
85.495,136113.0,78.895
85.091,136120.0,82.52
87.041,136127.0,85.527
73.398,136112.0,65.995
86.925,136124.0,87.692
85.747,136132.0,85.896
83.269,136114.0,85.232
85.726,136118.0,83.268
73.86,136111.0,66.371
86.742,136117.0,87.725
85.614,136116.0,86.752
93.468,136123.0,92.923
87.74,136129.0,83.632
85.427,136134.0,84.007
87.084,136126.0,87.896
85.433,136133.0,86.61
49.506,136128.0,44.126
86.11,136139.0,86.178
85.819,136125.0,86.711
84.622,136138.0,83.866
86.124,136131.0,85.515
82.775,136135.0,81.06
85.953,136130.0,85.5
87.784,136122.0,84.251
85.811,136137.0,82.293
86.119,136121.0,83.655
87.099,136143.0,86.432
60.328,136140.0,58.868
86.715,136146.0,87.904
84.152,136144.0,81.372
85.252,136148.0,79.409
,136145.0,
85.698,136147.0,82.311
86.672,136153.0,77.927
86.134,136158.0,86.044
85.304,136152.0,77.709
