ald_id,smiles,aldehyde_in_table,category,n_attempts,error_raw
102972,CN1C=CN(C1S(=O)(=O)O)C2=C(C=C(C=C2)N3C[C@@H](OC3C=O)CO)F,Y,core_not_perceived,1,core_not_found
104660,CC(C)(C)C1=CC=CC(=C1[Si]F)C=O,Y,core_not_perceived,1,core_not_found
105673,C1=CC=C(C(=C1)C=O)[Si]F,Y,core_not_perceived,1,core_not_found
106654,C[C@](C=O)(OC1=CC(=CC=C1)S(=O)(=O)N2CCC(CC2)NC3=NC=C(C=N3)OC(F)F)[Si],Y,core_not_perceived,1,core_not_found
107168,C1=CNC(C(=C1)F)(C=O)Cl,Y,core_not_perceived,1,core_not_found
110473,C1CS[S@@](=C1)[C@@H](C=O)N,Y,core_not_perceived,1,core_not_found
113145,C(C=O)[Si],Y,core_not_perceived,1,core_not_found
113991,C[Si](C1=CC=CC=C1)C2=CC=CC=C2C=O,Y,core_not_perceived,1,core_not_found
114799,CC(C)(C)CC(C=O)O[Si](C)C,Y,core_not_perceived,1,core_not_found
114801,CCC(C=O)[Si],Y,core_not_perceived,1,core_not_found
114805,C[C@](CC(C)(C)C)(C=O)O[Si](C)C,Y,core_not_perceived,1,core_not_found
117236,CC1=C(C(=C(C(=N1)P(=O)=O)C(OP(=O)=O)(P(=O)=O)P(=O)=O)C=O)O,Y,core_not_perceived,1,core_not_found
117517,C1=CC=C(C=C1)C2=CC(C(C=C2)(C=O)C3=CC=CC=C3)P=O,Y,core_not_perceived,1,core_not_found
118025,C[Si](C)C1=C(OC(=C1)C2=CC=CC=C2)C=O,Y,core_not_perceived,1,core_not_found
118521,C1=CN=C2C(=C1O2)C=O,Y,core_not_perceived,1,core_not_found
118668,C[C@@](CC(C)(C)C)(C=O)O[Si](C)C,Y,core_not_perceived,1,core_not_found
118705,CC(C=O)O[Si]C,Y,core_not_perceived,1,core_not_found
119953,C(=O)[C]Cl,Y,core_not_perceived,1,core_not_found
120114,CN=CC1=C(C=CS1)[C]C=O,Y,core_not_perceived,1,core_not_found
120115,CN=CC1=C(C=CO1)[C]C=O,Y,core_not_perceived,1,core_not_found
120228,CC(C)(C)[C](C=O)C(C)(C)C,Y,core_not_perceived,1,core_not_found
121048,C1CCC(CC1)C[CH]C=O,Y,core_not_perceived,1,core_not_found
125356,C1OC2=C(O1)C=C(C(=C2)C=O)I(C3=CC=CC=C3)Br,Y,core_not_perceived,1,core_not_found
125505,CC(=C[Si]C1=CC=CC=C1C=O)C,Y,core_not_perceived,1,core_not_found
129162,C1=CC(=CC=C1C(C2=CC=C(C=C2)F)[Si]CN3C(=NC=N3)C=O)F,Y,core_not_perceived,1,core_not_found
138229,C[C@@H]1CC[C@H](CN1C2=CC(=CC(=C2C3=NC=CC=N3)C=O)F)C4=NC5=C(O4)C=CC(=C5)Cl,Y,core_not_perceived,1,core_not_found
19713,C(=O)[C]F,Y,core_not_perceived,1,core_not_found
218005,CC1=CC(=C(C(=C1C(C)(C)C)C)O[Si])C=O,Y,core_not_perceived,1,core_not_found
26196,C(=O)C(O)P(=O)=O,Y,core_not_perceived,1,core_not_found
27134,C(C(C=O)OP(=O)=O)O,Y,core_not_perceived,1,core_not_found
27210,COC1=C(C(=CC(=C1O)S(=O)(=O)O)C=O)P(=O)=O,Y,core_not_perceived,1,core_not_found
27223,COC1=C(C=CC(=C1P(=O)=O)C=O)O,Y,core_not_perceived,1,core_not_found
27272,C(=O)C#P=O,Y,core_not_perceived,1,core_not_found
34772,C1=CC=C(C=C1)C2=CC(N(N2OC=O)C(C=O)C3=CC4=CC=CC=C4C=C3)C5=CC=C(S5)F,Y,core_not_perceived,1,core_not_found
46037,CC(C)(CCOC1=C(C(=C(C=C1)Cl)F)C=O)C(O[Si]C)O[Si]C,Y,core_not_perceived,1,core_not_found
47798,C1=NC(=C(S1)C(F)(F)F)C(C=O)(Br)Br,Y,core_not_perceived,1,core_not_found
55708,C[Si]N(C(CC=O)CC1=CC(=C(C=C1F)F)F)[Si]C,Y,core_not_perceived,1,core_not_found
57627,C1=CC(=CC=C1C2=C(C3=C(C(=C2Br)O3)C=O)F)F,Y,core_not_perceived,1,core_not_found
58564,CC(C=O)SOOC(F)(F)F,Y,core_not_perceived,1,core_not_found
58659,C1=CC=C2C(=C1)N=C(O2)C(C=O)SOOC(F)(F)F,Y,core_not_perceived,1,core_not_found
61544,C1C2=C(CC1(C=O)N3C=CC=CC3=N)C=C(C=C2)C(F)(F)F,Y,core_not_perceived,1,core_not_found
69989,CCC(C)N=C1C=C(NC(N1)(C=O)SC)C2=CC=CC=C2F,Y,core_not_perceived,1,core_not_found
72979,C1=CC(NC(=C1)Br)(C=O)F,Y,core_not_perceived,1,core_not_found
73064,C1=CC(NC=C1C(F)(F)F)(C=O)Cl,Y,core_not_perceived,1,core_not_found
73065,C1=CC(NC=C1F)(C=O)Cl,Y,core_not_perceived,1,core_not_found
73268,COC1=CC=CC(N1)(C=O)F,Y,core_not_perceived,1,core_not_found
73275,CCC(=O)S(CC=O)(C(=O)C)(C(=O)C(F)(F)F)(S(=O)(=O)C)S(=O)(=O)N,Y,core_not_perceived,1,core_not_found
73447,C1=CC(NC=C1)(C=O)F,Y,core_not_perceived,1,core_not_found
73700,C1=CC=C(C(=C1)C=O)C2(C=C(C=CN2)C3=CC=CC=C3F)F,Y,core_not_perceived,1,core_not_found
73742,CS(C#N)(C#N)C(C=O)C1=CN=C(S1)C(F)(F)F,Y,core_not_perceived,1,core_not_found
74235,COC1=CC=CNC1(C=O)F,Y,core_not_perceived,1,core_not_found
74244,C1=CC(NC(=C1)F)(C=O)Cl,Y,core_not_perceived,1,core_not_found
74964,B(=C(NC)N1CCN(CC1)C(=O)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C3=CC=CC=C3C=O,Y,core_not_perceived,1,core_not_found
78011,C1=CN(C(=C1)C=O)SF,Y,core_not_perceived,1,core_not_found
78014,C1=C(N(C=C1Br)SF)C=O,Y,core_not_perceived,1,core_not_found
78746,CS(C)(CC(CC#N)C(C=O)C#N)F,Y,core_not_perceived,1,core_not_found
80511,C1=CC(NC=C1Cl)(C=O)F,Y,core_not_perceived,1,core_not_found
84800,C1=CC2=CC(=CC(=C2C(=C1)SF)C=O)O,Y,core_not_perceived,1,core_not_found
85480,C1=CC=C(C(=C1)COC2=C(C=CC=C2OF)OF)C=O,Y,core_not_perceived,1,core_not_found
91580,CNS(=O)N(CC=O)C1=C(C=C2CCC(=O)CCC2=C1F)OF,Y,core_not_perceived,1,core_not_found
97011,B(=C(NC)N1CCN(CC1)C(=O)C2=CC(=CC(=C2)C(F)(F)F)C(C)(F)F)C3=CC=CC=C3C=O,Y,core_not_perceived,1,core_not_found
97788,CCN1C(=NNC1(C=O)S)C(F)F,Y,core_not_perceived,1,core_not_found
106648,CC(C)(C)[C@@H](C1=NC(=C(O1)[C@H]2CCC3=C2C=C(C=C3)CCC=O)CO/C=C(/C(F)F)\N=C)NC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24149513/cb_24128375_1065/cb_featurize_2146443/prod_106648/conf/sp058'
106651,C1CC(=O)NC(=O)C1NCC2=CC(=C(C=C2C=O)F)Br,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24149513/cb_24128375_1065/cb_featurize_2146443/prod_106651/conf/ff066'
107441,CC1=CC(=C(C2=C1N(C=C2F)C(=O)OC(C)(C)C)C=O)OC3CC3,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24149789/cb_24128375_1073/cb_featurize_2166938/prod_107441/conf/sp043/input.xyz'
107443,CC(C)(C)OC(=O)N1CC(C1)(C=O)C(F)F,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24149789/cb_24128375_1073/cb_featurize_2166938/prod_107443/conf/sp029/input.xyz'
107937,CCN1C(=NN=C1SC2=C(C=C(C=C2)[N+](=O)[O-])C=O)C3=CC=CO3,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150023/cb_24128375_1078/cb_featurize_3061074/prod_107937/conf/ff565'
107957,CCOC1=C(C(=CC(=C1)C=O)I)OCC2=CC=CC=C2Cl,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150023/cb_24128375_1078/cb_featurize_3061074/prod_107957/conf/sp249/input.xyz'
108655,CC(C)(CN1C2=CC=CC=C2N=C1NC(=O)C3=CC(=NC=C3)NC4=CC=CC(=C4O)C=O)O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150173/cb_24128375_1085/cb_featurize_491760/prod_108655/conf/ff103'
108696,CC(C)CCCOC(=O)C(C)(C)C(=O)OC1=C(C=C(C=C1Cl)Cl)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150174/cb_24128375_1086/cb_featurize_792671/prod_108696/conf/sp290'
108699,CCCCOC(=O)COCC(=O)OC1=CC=CC=C1C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150174/cb_24128375_1086/cb_featurize_792671/prod_108699/conf/sp227'
108715,CCCCCCCCCCCOC(=O)C(CC)(CC)C(=O)OC1=C(C=C(C=C1Cl)Cl)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150174/cb_24128375_1086/cb_featurize_792671/prod_108715/conf/ff094'
108728,CCCOC(=O)CCCC(=O)OC1=C(C=C(C=C1)Cl)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150174/cb_24128375_1086/cb_featurize_792671/prod_108728/conf/ff502'
108729,CCCCOC(=O)C(C)(C)C(=O)OC1=C(C=C(C=C1Cl)Cl)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150174/cb_24128375_1086/cb_featurize_792671/prod_108729/conf/ff100'
110359,CC(=CCCC(CC=O)C1=CC=CC=C1)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150486/cb_24128375_1102/cb_featurize_3819339/prod_110359/conf/sp308'
110365,CCC=C(C)CCCC(C)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150486/cb_24128375_1102/cb_featurize_3819339/prod_110365/conf/ff200'
110394,CCCCCC(CC=CC1=CC=CC=C1)OC2=C(C=C(C=C2)C=O)OCC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150527/cb_24128375_1103/cb_featurize_2320095/prod_110394/conf/ff155'
110406,CCOC1=C(C=CC(=C1)C=O)OC(C)C(C)/C=C/C2CC=C(C2(C)C)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150527/cb_24128375_1103/cb_featurize_2320095/prod_110406/conf/sp144/input.xyz'
110408,CC/C=C\C/C=C\COC1=C(C=C(C=C1)C=O)OCC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150527/cb_24128375_1103/cb_featurize_2320095/prod_110408'
110409,CCCCCCCCCC(CC=C)OC1=C(C=C(C=C1)C=O)OCC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150527/cb_24128375_1103/cb_featurize_2320095/prod_110409/conf/ff545'
110412,CC/C=C\CC(C)OC1=C(C=C(C=C1)C=O)OCC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150527/cb_24128375_1103/cb_featurize_2320095/prod_110412/conf/ff122'
110414,CC/C=C\CCOC1=C(C=C(C=C1)C=O)OCC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150527/cb_24128375_1103/cb_featurize_2320095/prod_110414/conf/ff034'
110435,CCOC(=O)COC1=C(C=CC=C1OCC2=CC=CC=C2)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150527/cb_24128375_1103/cb_featurize_2320095/prod_110435/conf/sp348'
110449,C1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]([C@H](CO)O)[C@H](C=O)O)O)O)O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150527/cb_24128375_1103/cb_featurize_2320095/prod_110449/conf/sp239'
110538,C=CCO[C@@]1(C[C@H]([C@H]([C@H](O1)[C@@H](CO)O)O)O)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150540/cb_24128375_1104/cb_featurize_3805259/prod_110538/conf/ff277'
110548,C[C@@H](C=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)N,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150540/cb_24128375_1104/cb_featurize_3805259/prod_110548/conf/ff296'
110564,C(C[C@@H](C=O)NC(=O)[C@H](CCC(=O)N)N)CN,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150540/cb_24128375_1104/cb_featurize_3805259/prod_110564/conf/ff447'
110597,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CO)N,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150554/cb_24128375_1105/cb_featurize_606344/prod_110597/conf/ff506'
110609,CO/N=C(\C1=CSC(=N1)N)/C(=O)N[C@@H](C=O)[C@@H]2N=C(C(CS2)CO)C(=O)O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150554/cb_24128375_1105/cb_featurize_606344/prod_110609/conf/ff039'
110616,CC1=C(C(=C(C(=C1Cl)O)CCC(C)CCCC(C)CCCC(C)C)O)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150554/cb_24128375_1105/cb_featurize_606344/prod_110616/conf/ff465'
110643,C(CCN=CCCC=O)C[C@@H](C(=O)O)N,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150554/cb_24128375_1105/cb_featurize_606344/prod_110643/conf/sp220'
110655,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@]4(NO4)C=O)O)O)N,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150554/cb_24128375_1105/cb_featurize_606344/prod_110655/conf/sp393'
110665,COC(C=O)(C1N=C(C(=C)CS1)C(=O)O)NC(=O)C2=CC=CC=C2,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150554/cb_24128375_1105/cb_featurize_606344/prod_110665/conf/sp097'
110706,C[C@@H](C(=O)N[C@@H](C)C(=O)NCC=O)NC(=O)CN,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150581/cb_24128375_1106/cb_featurize_2511297/prod_110706/conf/sp126'
110718,C[C@H]([C@@H](C=O)[C@H]1C[C@@H](C(N1)C(=O)O)SCCN=CN)O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150581/cb_24128375_1106/cb_featurize_2511297/prod_110718/conf/sp210'
110728,C1=CN=CC=C1NCCCC=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150581/cb_24128375_1106/cb_featurize_2511297/prod_110728/conf/sp008'
110747,C[C@@H](C=O)NC(=O)[C@H](CC1=CN(C=N1)P(=O)(O)O)NC(=O)CNC(=O)[C@H](C)N,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150581/cb_24128375_1106/cb_featurize_2511297/prod_110747/conf/sp077'
110757,C[C@@H](C=O)NC(=O)[C@H](COP(=O)(O)O)N,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150581/cb_24128375_1106/cb_featurize_2511297/prod_110757/conf/ff136'
110926,CC(C)[C@@H](C=O)O[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C(C)(C)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150635/cb_24128375_1108/cb_featurize_2044891/prod_110926/conf/sp002'
111047,CCN(CC)C1=C(C=C(C(=C1)O)C=O)Br,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150673/cb_24128375_1109/cb_featurize_3226622/prod_111047/conf/sp122/input.xyz'
111150,C[C@H](CCC=O)CO[Si](C)(C)C(C)(C)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150689/cb_24128375_1110/cb_featurize_1528637/prod_111150/conf/sp264'
111161,CC(=CCOC1=CC(=CC(=C1C=O)OC)OC)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150689/cb_24128375_1110/cb_featurize_1528637/prod_111161/conf/sp147'
111214,CCCCSC1=C(C(=C(C=C1C=O)OC)O)SCCCC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150717/cb_24128375_1111/cb_featurize_2293372/prod_111214/conf/sp482'
111237,CC(C1=CC=C(C=C1)C(=O)OC(C)(C)C)C(C=O)Br,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150717/cb_24128375_1111/cb_featurize_2293372/prod_111237/conf/ff298'
111248,CC1(OCC(O1)CC2=CC(=C(C=C2)OC3=C(C=CC(=C3)C=O)OC)Br)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150717/cb_24128375_1111/cb_featurize_2293372/prod_111248/conf/ff579/input.xyz'
111259,C/C=C/C=C/CC1=CC=CC=C1C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150717/cb_24128375_1111/cb_featurize_2293372/prod_111259/conf/ff149/input.xyz'
111261,CC(C)[C@H](C=C)[C@@H](CC=O)C1=CC=CC=C1,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150717/cb_24128375_1111/cb_featurize_2293372/prod_111261/conf/ff391'
111342,C[C@@](CC1=CC=CC=C1)(C=O)O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150727/cb_24128375_1112/cb_featurize_1869153/prod_111342/conf/ff031'
111405,CCCC[C@@H](C=O)[C@@H](CC1=CC=CC=C1)C2=CC=CC=C2,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150728/cb_24128375_1113/cb_featurize_3242519/prod_111405/conf/sp177'
111425,COC(=O)/C=C/CN(C1=CC=CC=C1C=O)C/C=C/C(=O)OC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150728/cb_24128375_1113/cb_featurize_3242519/prod_111425/conf/ff047/input.xyz'
111433,CC1=C(C=CC2=C1N3C=CC=CC3=N2)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150728/cb_24128375_1113/cb_featurize_3242519/prod_111433/conf/sp004'
111449,C1=CC=C(C=C1)C[C@@H](CC=O)C2=CC=CC=C2,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150728/cb_24128375_1113/cb_featurize_3242519/prod_111449/conf/ff215'
111457,CC1=CC[C@H]2C[C@@H]1OO[C@]2(C)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150728/cb_24128375_1113/cb_featurize_3242519/prod_111457/conf/ff085'
111515,CCOC(=O)[C@]1(C2=CC=CC=C2OC(=O)N1)[C@@H](CC=C)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150796/cb_24128375_1114/cb_featurize_2907988/prod_111515/conf/sp046'
111518,CC(C)(C)[Si](C1=CC=CC=C1)(C2=CC=CC=C2)OC[C@@H]3[C@@H](O3)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150796/cb_24128375_1114/cb_featurize_2907988/prod_111518/conf/ff108'
111638,CC(=O)CC[C@H](CC=O)C(C)(C)OC(=O)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150812/cb_24128375_1115/cb_featurize_2933521/prod_111638/conf/sp091'
111672,C[C@@H]1C=C[C@@H]2CCCC[C@H]2[C@@H]1C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150812/cb_24128375_1115/cb_featurize_2933521/prod_111672/conf/sp045'
111716,CC(C)[C@@H](C=O)[C@@H](C(=O)OCC=C)NC1=CC=C(C=C1)OC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150841/cb_24128375_1116/cb_featurize_2938106/prod_111716/conf/ff258'
111727,CC(=CCCC1(C=CC2=C(O1)C=CC(=C2O)C=O)C)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150841/cb_24128375_1116/cb_featurize_2938106/prod_111727/conf/sp230'
111734,C[C@@H](CC#C)CC#CC1=C(C2=C(C(=CC=C2)OC)C(=C1C=O)OC)OC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150841/cb_24128375_1116/cb_featurize_2938106/prod_111734/conf/sp382'
111739,CC1=CC[C@@H](C(=C2[C@H]1CC(C2)(C(=O)OC)C(=O)OC)COCC3=CC=CC=C3)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150841/cb_24128375_1116/cb_featurize_2938106/prod_111739/conf/ff069'
111744,CCOC(=O)C(CC=C)(CC#CC1=CC=CC=C1C=O)C(=O)OCC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150841/cb_24128375_1116/cb_featurize_2938106/prod_111744/conf/ff575'
111757,CC1=CC(=C(C(=C1)C)C(C2=CC=C(N2)C=O)C3=CC=C(N3)Br)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150841/cb_24128375_1116/cb_featurize_2938106/prod_111757/conf/sp059'
111866,COCN1C2=CC=CC=C2C(=C1C=C)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150863/cb_24128375_1117/cb_featurize_1886794/prod_111866/conf/sp203/input.xyz'
111867,CC(CC=O)[Se]C1=CC=CC=C1,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150863/cb_24128375_1117/cb_featurize_1886794/prod_111867/conf/sp284'
111915,C1C=CC(=C1)[C@@H](CC=O)C2=CC=C(C=C2)Br,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150940/cb_24128375_1118/cb_featurize_683732/prod_111915/conf/ff145'
111916,C1C=CC(=C1)[C@@H](CC=O)C2=CC=C(C=C2)[N+](=O)[O-],Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150940/cb_24128375_1118/cb_featurize_683732/prod_111916/conf/sp058'
111950,CN=C(C1=CC=CC=C1)C(C=O)C2=CC=CC=C2,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150940/cb_24128375_1118/cb_featurize_683732/prod_111950/conf/ff207'
111952,CNC1=C(C=C(C=C1)C2=C(N=C(O2)C3=CC=CC=C3)C=O)CN(C)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150940/cb_24128375_1118/cb_featurize_683732/prod_111952/conf/sp242'
112025,C1[C@H]([C@@H](N(O1)CC2=CC=CC=C2)C3=CC=CC=C3)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150979/cb_24128375_1119/cb_featurize_3304815/prod_112025/conf/ff180/input.xyz'
112045,CC1=CC2=C(C(=C1C=O)OC)C(=O)C3=C(C2=O)C=C(C=C3OC)OC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24150979/cb_24128375_1119/cb_featurize_3304815/prod_112045/conf/ff037'
112541,C[C@@H](/C=C\CCCC1=CC=CC=C1)C(C=O)(OC)OC,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24151312/cb_24128375_1124/cb_featurize_1641975/prod_112541/conf/ff439'
112549,CC[C@H]([C@@H](C)C=O)O[Si](C)(C)C(C)(C)C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24151312/cb_24128375_1124/cb_featurize_1641975/prod_112549/conf/ff200'
112609,CCCCCCCCCCCCCCCCOC1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24151328/cb_24128375_1125/cb_featurize_3722447/prod_112609/conf/sp086/input.xyz'
112633,CCCCC(CC=O)/C=C/C=C,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24151328/cb_24128375_1125/cb_featurize_3722447/prod_112633/conf/sp218'
112635,COC1=CC2=C(C=C1C=O)NC(=C2C3=CC=CC=C3)C4=CC=CC=C4,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24151328/cb_24128375_1125/cb_featurize_3722447/prod_112635/conf/sp119/input.xyz'
112639,CC1=CC=C(C=C1)S(=O)(=O)N2C(C2C3=CC=CC=C3)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24151328/cb_24128375_1125/cb_featurize_3722447/prod_112639/conf/sp131'
112644,C#CCCCCC#CCCCC=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24151328/cb_24128375_1125/cb_featurize_3722447/prod_112644/conf/sp393/input.xyz'
112647,C[C@H](C(C[C@H](C=O)O)([C@H](C)O)O)O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24151328/cb_24128375_1125/cb_featurize_3722447/prod_112647/conf/ff156'
112652,C/C=C/1\CN2[C@H]3C[C@@H]1[C@@H]([C@@H]2CC4=C3NC5=CC=CC=C45)C=O,Y,disk_quota_rerunnable,1,exception:[Errno 122] Disk quota exceeded: '/scratch-local/schen3.24151328/cb_24128375_1125/cb_featurize_3722447/prod_112652/conf/sp039'
