bdfe_gxtb_kcal,id,bde_gxtb_kcal
73.505,124257,71.886
76.781,124258,64.54
57.68,124259,34.694
51.286,124260,40.164
48.444,124261,28.649
76.806,124262,63.996
69.711,124263,62.439
68.705,124264,65.864
75.969,124265,66.151
59.788,124266,45.431
55.927,124267,33.697
58.895,124268,55.017
56.761,124269,52.722
51.465,124270,46.401
50.994,124271,50.921
56.195,124272,55.449
71.827,124273,65.706
58.372,124274,59.807
53.121,124275,37.906
59.938,124276,50.309
77.349,124277,72.772
71.669,124278,61.129
73.083,124279,59.691
82.533,124280,64.811
73.233,124281,71.738
57.02,124282,45.139
67.333,124283,53.392
77.51,124284,71.945
82.604,124285,75.917
51.792,124286,35.986
53.322,124287,30.291
74.695,124288,49.741
77.621,124289,69.947
67.186,124290,50.552
77.079,124291,61.959
54.234,124292,47.466
60.241,124293,21.947
61.035,124294,45.21
59.547,124295,43.543
59.94,124296,43.057
61.138,124297,44.18
67.377,124298,70.588
55.95,124299,38.782
69.098,124300,70.136
70.795,124301,59.359
76.311,124302,75.344
76.912,124303,51.591
71.412,124304,44.255
72.1,124305,68.369
79.638,124306,67.633
74.754,124307,68.595
55.257,124308,46.296
74.33,124309,61.498
52.064,124310,36.648
66.317,124311,56.805
70.631,124312,57.254
70.886,124313,58.315
75.557,124314,68.641
74.341,124315,74.799
55.089,124316,32.216
56.244,124317,37.495
56.815,124318,43.553
55.164,124319,33.846
56.304,124320,40.226
57.645,124321,42.399
57.354,124322,43.951
57.142,124323,47.884
65.392,124324,63.637
57.23,124325,34.438
36.446,124326,14.986
64.016,124327,40.529
32.888,124328,6.896
35.9,124329,14.482
36.711,124330,17.282
35.675,124331,12.055
37.427,124332,12.7
36.707,124333,15.741
35.864,124334,12.593
42.576,124335,25.65
67.67,124336,50.973
79.647,124337,65.832
75.372,124338,65.099
68.825,124339,69.499
78.468,124340,65.593
69.374,124341,64.648
32.655,124342,18.79
58.147,124343,46.742
51.684,124344,23.379
53.758,124345,22.361
54.871,124346,16.163
48.483,124347,11.513
59.808,124348,21.832
74.656,124349,70.32
81.428,124350,59.895
81.828,124351,59.908
47.165,124352,28.789
53.021,124353,31.951
53.51,124354,36.501
64.59,124355,47.409
55.918,124356,23.004
,124357,
64.347,124358,41.806
52.044,124359,7.88
50.991,124360,17.311
59.469,124361,30.544
71.938,124362,64.821
56.086,124363,45.956
74.552,124364,67.899
57.725,124365,47.16
73.082,124366,59.517
55.516,124367,45.34
56.431,124368,44.928
80.042,124369,78.215
62.253,124370,47.811
65.085,124371,70.098
68.675,124372,64.103
69.049,124373,64.236
38.035,124374,22.807
53.563,124375,18.011
74.322,124376,64.279
59.279,124377,41.801
61.297,124378,56.477
61.748,124379,55.057
76.557,124380,70.987
61.666,124381,54.733
63.356,124382,52.271
61.46,124383,51.789
67.917,124384,57.224
56.605,124385,41.647
62.414,124386,53.271
74.97,124387,32.797
80.029,124388,39.579
64.432,124389,52.235
53.798,124390,27.899
44.039,124391,30.342
61.408,124392,50.303
74.818,124393,65.272
80.88,124394,57.559
71.994,124395,39.535
79.131,124396,72.943
75.829,124397,66.312
78.484,124398,65.801
71.444,124399,51.029
72.07,124400,58.909
72.561,124401,39.712
75.682,124402,57.699
71.822,124403,48.765
69.145,124404,74.94
71.245,124405,44.941
50.565,124406,38.706
74.892,124407,61.513
61.188,124409,42.183
73.292,124410,60.21
53.997,124411,49.75
74.522,124412,71.226
56.561,124413,50.78
55.808,124414,48.106
57.182,124415,50.28
53.332,124416,47.606
73.52,124417,61.117
73.892,124418,64.201
76.406,124419,73.119
60.61,124420,33.833
75.558,124421,70.748
54.762,124422,37.047
76.823,124423,69.362
57.801,124424,50.395
57.382,124425,26.449
60.904,124426,42.88
65.518,124427,41.68
56.539,124428,35.792
56.31,124429,30.734
50.655,124430,44.191
49.223,124431,42.452
49.375,124432,39.805
71.766,124433,69.487
46.036,124434,44.456
78.547,124435,67.156
75.73,124436,64.502
,124437,
72.867,124438,67.65
58.554,124439,42.793
84.578,124440,75.564
64.812,124441,47.596
80.126,124442,73.944
72.91,124443,73.206
69.842,124444,69.232
74.203,124445,72.888
56.765,124446,39.603
57.375,124449,49.527
52.635,124450,36.157
55.305,124451,43.268
56.864,124452,43.926
76.704,124453,62.508
76.908,124454,62.104
68.673,124455,51.954
78.932,124456,56.282
74.154,124457,63.287
77.416,124458,60.107
76.578,124459,70.343
78.056,124460,68.494
75.335,124461,59.993
75.227,124462,67.007
70.957,124463,66.138
72.629,124464,63.993
72.446,124465,62.298
70.456,124466,62.763
71.937,124467,59.964
78.951,124468,65.686
74.722,124469,56.384
41.801,124470,16.799
77.328,124471,65.312
78.633,124472,61.376
74.607,124473,61.815
76.317,124474,62.82
51.688,124475,28.434
71.766,124476,55.298
56.386,124477,40.038
50.65,124478,23.914
51.751,124479,31.459
27.203,124480,8.379
59.085,124481,47.253
62.615,124482,46.266
61.252,124483,47.508
53.445,124484,46.725
56.421,124485,50.831
59.305,124486,52.214
64.315,124487,53.004
63.586,124488,50.688
73.578,124489,59.761
70.472,124490,61.922
59.397,124491,54.375
74.383,124492,57.755
69.967,124493,48.356
73.972,124494,49.272
72.521,124495,54.986
58.671,124496,53.082
56.609,124497,39.552
60.743,124498,48.519
60.468,124499,41.654
60.487,124500,41.661
47.734,124501,30.292
57.816,124502,37.735
58.364,124503,54.222
67.64,124504,58.795
69.534,124505,62.077
67.969,124506,52.063
56.741,124507,41.962
75.906,124508,56.464
51.544,124509,40.79
54.942,124510,39.343
31.181,124511,6.627
66.234,124512,49.749
54.27,124513,35.725
61.665,124514,47.705
64.163,124515,62.589
76.237,124516,77.211
72.061,124517,51.916
44.013,124518,21.715
50.053,124519,43.357
,124520,
53.643,124521,46.063
54.722,124522,45.339
50.467,124523,46.043
53.309,124524,43.035
53.945,124525,44.569
78.152,124526,64.46
,124527,
56.098,124528,46.724
47.176,124529,45.116
53.992,124530,28.931
56.18,124531,38.835
56.207,124533,40.769
55.351,124534,43.292
76.749,124535,55.075
78.402,124536,64.86
76.875,124537,55.724
,124538,
60.295,124539,54.846
78.931,124540,73.297
77.956,124541,73.565
78.988,124542,74.479
75.169,124543,70.581
76.297,124544,68.541
79.164,124547,74.763
55.214,124548,23.939
78.552,124549,70.035
78.025,124550,73.386
53.248,124551,5.809
70.849,124552,72.696
53.822,124553,37.526
60.914,124554,39.116
65.49,124555,53.043
43.89,124556,21.746
75.196,124557,71.454
53.639,124558,39.771
63.248,124559,37.428
65.754,124560,60.455
75.11,124561,57.903
79.443,124562,61.184
57.796,124563,54.156
60.166,124564,46.101
67.614,124565,62.153
73.744,124566,62.274
72.549,124567,56.262
72.138,124568,56.344
76.392,124569,80.21
77.482,124570,65.448
69.367,124571,42.526
79.802,124572,73.171
58.44,124573,38.311
60.467,124574,47.093
59.806,124575,35.999
75.626,124577,70.441
59.147,124578,41.828
62.446,124579,47.782
60.102,124580,42.648
57.73,124581,49.688
56.9,124582,53.288
56.435,124583,49.82
61.996,124584,47.633
61.088,124585,45.101
59.992,124586,54.713
60.347,124587,52.088
73.147,124588,61.423
57.398,124589,39.664
75.929,124590,71.792
59.831,124591,52.801
62.737,124592,45.058
59.502,124593,41.595
55.495,124594,44.778
55.924,124595,35.465
61.783,124596,46.24
57.634,124597,40.376
56.603,124599,36.528
51.898,124600,15.224
61.074,124601,48.094
54.921,124602,45.98
55.762,124603,44.1
62.259,124604,52.886
78.909,124605,71.306
59.31,124606,51.463
60.769,124607,51.391
61.865,124608,55.581
60.166,124609,53.288
69.078,124610,40.574
69.073,124611,44.635
69.922,124612,47.521
66.491,124613,50.6
69.854,124614,46.017
67.874,124615,42.998
76.471,124616,74.938
47.663,124617,30.155
33.396,124618,17.986
79.653,124619,75.878
78.259,124620,70.11
76.577,124621,68.691
47.309,124622,33.828
35.526,124623,22.556
41.592,124624,20.67
35.546,124625,17.46
77.247,124626,76.094
79.485,124627,78.874
77.659,124628,71.717
58.262,124629,36.603
68.139,124630,65.911
54.786,124631,53.033
,124632,
,124633,
,124634,
67.562,124635,60.384
70.245,124636,57.095
71.745,124637,72.956
78.476,124638,75.515
73.393,124639,63.46
71.35,124640,65.041
71.531,124641,60.606
56.044,124642,35.741
60.17,124643,37.675
64.105,124644,49.67
63.618,124645,45.399
79.086,124646,62.773
72.444,124647,56.458
77.588,124648,56.751
79.02,124649,80.397
73.487,124650,29.628
69.747,124651,47.157
67.064,124652,37.374
81.46,124653,71.622
52.518,124654,41.838
65.367,124655,56.727
74.28,124656,70.164
59.735,124657,31.563
70.36,124659,65.672
70.823,124660,43.183
71.447,124661,65.109
72.809,124662,62.467
,124663,
69.878,124664,59.496
69.485,124665,35.852
69.386,124666,63.7
73.71,124667,80.285
72.897,124668,77.34
66.546,124669,67.018
55.824,124670,33.738
60.131,124671,45.139
66.971,124672,47.013
,124673,
,124674,
59.769,124675,35.001
70.782,124676,56.618
71.856,124677,57.358
,124678,
52.516,124679,41.154
70.38,124680,64.826
53.679,124681,47.213
57.799,124682,41.65
60.453,124683,55.737
37.721,124684,30.6
48.982,124685,42.47
64.845,124686,34.48
55.219,124687,3.624
55.876,124688,3.166
69.7,124689,49.013
74.748,124690,71.748
64.323,124691,49.226
74.668,124692,69.065
77.316,124693,74.293
74.48,124694,65.514
72.415,124695,41.951
70.713,124696,73.091
75.675,124697,67.706
,124698,
50.537,124699,41.311
66.589,124700,63.568
69.931,124701,58.48
38.574,124702,26.189
74.653,124703,47.606
58.423,124704,40.445
55.801,124705,43.74
54.405,124706,48.125
42.804,124707,30.672
73.74,124708,74.757
65.261,124709,45.169
79.906,124710,74.424
85.109,124711,75.327
82.303,124712,74.536
100.193,124713,89.916
69.769,124714,59.226
,124715,
,124716,
,124717,
,124718,
,124719,
,124720,
67.652,124721,51.664
69.16,124722,57.945
40.76,124723,24.242
59.646,124724,44.748
59.179,124725,41.128
41.667,124726,28.306
,124727,
53.749,124728,43.899
57.85,124729,42.515
75.557,124731,57.007
57.986,124732,35.789
77.23,124733,71.528
74.213,124734,68.068
,124735,
74.423,124736,72.616
66.178,124737,40.729
77.247,124738,60.022
62.057,124739,36.197
58.741,124740,45.076
56.217,124741,26.77
59.899,124742,54.359
67.423,124743,62.681
73.89,124744,64.131
75.75,124745,54.04
73.102,124746,63.747
76.509,124747,72.752
78.712,124748,81.569
70.189,124749,55.828
79.573,124750,70.551
57.665,124751,45.358
63.321,124753,59.567
84.303,124754,48.25
56.591,124755,32.431
62.662,124756,39.755
61.667,124757,53.062
74.843,124758,75.429
70.931,124759,64.675
73.202,124760,62.032
73.239,124762,62.048
58.376,124763,49.703
75.902,124764,56.463
75.906,124765,56.464
69.257,124766,53.217
57.185,124767,26.524
67.587,124768,55.913
67.935,124769,66.314
69.279,124770,59.771
65.837,124771,54.273
71.144,124772,58.457
66.537,124773,53.445
66.537,124774,53.445
75.118,124775,74.082
63.154,124776,61.649
62.001,124777,42.003
72.949,124778,58.587
44.024,124779,37.692
,124780,
75.394,124781,76.506
75.883,124782,69.904
75.246,124783,70.732
75.93,124784,70.73
75.773,124785,67.526
72.219,124786,49.892
83.452,124787,66.58
,124788,
79.457,124789,64.052
79.933,124790,69.515
57.067,124791,41.393
59.225,124792,23.501
64.49,124793,53.871
65.328,124794,57.883
43.159,124795,25.325
,124796,
74.718,124797,59.483
47.661,124798,13.152
68.645,124799,68.723
60.736,124800,56.367
59.239,124801,46.256
59.77,124802,50.256
63.714,124803,47.438
61.088,124805,32.035
75.442,124806,56.549
73.565,124807,53.695
80.628,124808,75.374
78.157,124809,67.046
75.116,124810,74.815
70.164,124811,51.839
61.805,124812,35.836
77.423,124813,61.339
77.088,124814,60.706
75.452,124815,46.195
52.279,124816,44.104
77.911,124817,59.574
70.591,124818,67.241
78.103,124819,72.597
73.877,124820,51.09
74.616,124821,64.229
78.505,124822,77.062
80.737,124823,60.411
50.644,124825,15.949
61.854,124826,51.15
56.615,124827,41.648
76.566,124828,65.904
77.529,124829,68.433
67.979,124830,59.357
64.599,124831,46.075
72.467,124832,58.654
59.22,124833,46.216
46.352,124834,24.525
59.21,124835,38.817
60.349,124836,47.195
60.604,124837,46.98
71.681,124838,66.566
66.425,124839,56.489
72.085,124840,57.725
70.45,124841,62.129
73.129,124842,65.0
68.604,124843,62.169
73.895,124844,49.603
41.245,124845,34.001
32.506,124846,24.662
73.212,124847,45.508
72.78,124848,49.367
74.844,124849,55.049
72.628,124850,59.402
56.617,124851,25.402
66.969,124852,57.033
77.566,124853,78.938
77.913,124854,59.217
60.789,124855,34.211
75.287,124856,68.046
76.111,124857,56.238
59.628,124858,41.173
63.576,124859,39.674
82.106,124860,53.95
77.257,124861,52.027
49.092,124862,45.232
74.523,124863,56.939
75.706,124864,73.287
82.136,124865,53.946
59.604,124866,45.652
61.221,124867,42.388
59.444,124868,36.793
59.484,124869,42.109
60.935,124870,40.729
61.199,124871,37.284
77.318,124872,52.039
49.547,124873,19.703
77.918,124874,59.217
76.288,124875,53.49
73.082,124876,46.195
73.171,124877,50.309
59.397,124878,34.113
76.746,124879,53.928
65.818,124880,43.932
64.13,124881,40.374
65.931,124882,61.281
,124883,
60.478,124884,38.79
77.618,124885,67.843
77.012,124886,75.392
74.704,124887,74.401
,124888,
60.077,124889,39.878
,124890,
,124891,
,124892,
72.361,124893,52.403
52.407,124894,28.372
72.361,124895,52.403
66.403,124896,48.791
,124897,
74.787,124898,49.766
61.326,124899,50.368
67.348,124900,48.134
52.406,124901,28.372
65.328,124902,57.883
66.366,124903,58.9
64.917,124904,51.793
76.222,124905,57.299
71.21,124906,63.835
68.638,124907,63.512
86.002,124908,70.532
73.084,124909,58.404
70.461,124910,60.181
59.091,124911,57.82
75.271,124912,71.945
75.521,124913,67.499
75.102,124914,70.099
79.856,124915,77.262
71.965,124916,62.166
73.369,124918,60.772
62.346,124919,46.957
71.334,124920,69.385
72.433,124921,68.354
66.766,124922,62.186
73.652,124924,64.985
53.671,124925,50.673
51.26,124926,43.308
67.502,124927,68.622
77.553,124928,73.812
79.61,124929,71.76
64.601,124930,64.141
58.954,124931,55.27
55.968,124932,38.5
71.285,124933,56.537
76.197,124934,69.04
,124935,
56.27,124936,42.454
74.269,124937,64.762
,124938,
71.285,124940,56.537
45.211,124942,32.121
59.109,124943,42.479
41.789,124944,19.164
47.852,124945,32.077
61.396,124946,51.161
58.851,124947,40.464
50.558,124948,25.455
69.245,124949,41.7
61.732,124950,50.349
57.314,124951,27.747
62.798,124952,44.48
64.112,124953,34.456
49.149,124954,29.272
51.048,124955,27.825
49.664,124956,24.134
48.454,124957,21.0
60.13,124958,42.846
57.457,124959,34.442
77.134,124960,78.338
61.08,124961,47.17
52.589,124962,43.559
52.589,124963,43.559
58.409,124964,51.271
57.773,124965,35.306
60.654,124966,47.299
70.128,124967,56.183
61.996,124968,52.545
56.546,124969,40.752
58.43,124970,43.382
60.635,124971,51.504
58.718,124972,46.807
57.73,124973,33.499
,124974,
,124975,
69.258,124976,70.173
61.8,124977,49.849
57.693,124978,46.634
75.152,124979,45.194
75.169,124980,45.24
58.88,124981,49.588
78.431,124982,64.053
75.803,124983,67.106
58.141,124984,47.134
59.199,124985,43.37
78.389,124986,67.147
75.774,124987,65.251
69.633,124988,56.177
33.436,124989,10.303
57.953,124990,45.212
64.446,124991,56.267
75.719,124992,61.54
80.336,124993,67.414
76.212,124994,59.703
79.179,124995,61.873
75.766,124996,61.529
75.789,124997,61.534
80.282,124998,67.414
80.282,124999,67.414
78.034,125000,62.709
,125001,
73.703,125004,52.824
,125005,
59.955,125006,47.56
79.101,125007,67.441
81.191,125008,65.94
69.875,125009,41.992
67.012,125010,38.655
79.748,125011,58.318
,125012,
,125013,
57.709,125014,37.775
63.318,125015,59.568
,125016,
77.824,125017,54.92
76.623,125018,54.385
69.296,125020,51.075
79.192,125021,56.685
77.303,125022,58.967
75.268,125023,54.384
,125024,
,125025,
,125026,
76.197,125027,66.376
63.634,125028,40.662
57.823,125029,40.582
,125030,
,125031,
,125032,
,125033,
,125034,
,125035,
,125036,
,125037,
,125038,
,125039,
,125040,
,125041,
,125042,
,125043,
,125044,
,125045,
76.78,125046,58.162
86.906,125047,68.584
81.34,125048,59.838
74.54,125049,58.298
78.672,125050,59.196
78.36,125051,62.303
78.713,125052,62.241
,125053,
55.61,125054,42.949
61.352,125055,42.187
58.941,125056,31.853
42.682,125057,24.735
,125058,
,125059,
74.604,125060,53.954
68.852,125061,65.29
75.417,125062,62.858
59.643,125063,54.829
60.021,125064,41.821
74.388,125065,69.808
71.124,125066,58.753
51.478,125067,31.37
69.741,125068,71.273
75.551,125069,56.218
70.077,125070,49.871
70.484,125071,56.902
71.007,125072,56.474
69.108,125073,54.372
71.115,125074,53.281
59.333,125075,47.852
66.824,125076,55.217
51.428,125077,38.642
58.567,125078,41.186
60.113,125079,36.1
75.445,125080,69.831
78.028,125081,72.823
56.027,125082,36.965
75.155,125083,59.238
57.302,125084,41.598
73.424,125085,62.182
76.646,125086,77.483
60.658,125087,46.979
57.913,125088,45.009
76.063,125089,39.561
,125090,
78.026,125091,69.604
75.593,125092,68.979
70.233,125093,52.441
72.471,125094,55.821
78.513,125095,73.12
76.701,125096,75.133
75.97,125097,74.875
76.708,125098,51.895
,125099,
76.687,125100,77.485
78.738,125101,67.656
79.515,125102,72.579
75.404,125103,71.466
57.661,125104,43.454
59.747,125105,48.369
44.447,125106,20.606
76.828,125107,62.818
71.668,125108,57.775
56.407,125109,51.993
53.197,125110,23.493
52.375,125111,42.897
68.535,125112,57.642
85.047,125113,60.167
74.277,125115,67.155
77.176,125116,63.885
71.564,125117,58.788
67.9,125118,40.643
69.78,125119,63.176
,125120,
68.455,125121,65.102
,125122,
71.728,125123,63.362
,125124,
61.476,125125,35.306
48.292,125126,21.099
62.133,125127,56.527
61.804,125128,43.728
62.281,125129,47.216
54.185,125131,29.428
53.215,125132,30.513
55.808,125133,48.799
61.273,125134,53.498
54.933,125135,48.009
62.275,125136,56.311
62.056,125137,43.267
61.075,125138,40.374
60.536,125139,36.609
61.336,125140,36.936
76.629,125141,68.454
59.503,125142,51.807
60.411,125143,50.375
51.978,125144,26.565
52.456,125145,32.132
66.554,125146,60.827
24.402,125147,-4.582
,125148,
68.528,125149,65.172
,125150,
66.851,125151,64.819
65.733,125152,54.017
66.075,125153,55.401
66.206,125154,53.871
,125155,
-9.407,125156,-27.709
,125157,
75.522,125158,60.586
65.559,125159,44.976
50.318,125160,33.507
52.41,125161,32.55
57.12,125162,40.733
64.043,125163,55.465
85.125,125164,59.344
78.758,125165,59.21
49.996,125166,33.753
52.685,125167,36.144
50.765,125168,34.755
56.69,125170,47.607
56.338,125171,48.333
56.363,125172,47.197
77.018,125173,74.86
60.703,125174,47.049
,125175,
60.203,125176,41.754
64.413,125177,49.899
65.27,125178,47.558
65.8,125179,49.513
66.899,125180,46.228
54.032,125181,28.006
66.673,125182,45.776
64.514,125183,40.026
60.48,125184,26.833
59.445,125185,32.028
60.823,125186,38.281
64.867,125187,50.221
62.165,125188,42.136
65.546,125189,51.644
60.57,125190,45.844
65.612,125191,56.973
74.553,125192,70.231
66.519,125193,38.663
57.687,125194,19.033
63.422,125195,51.93
65.157,125196,47.939
56.263,125197,42.369
54.328,125198,9.234
74.338,125199,65.84
73.556,125200,64.549
68.863,125201,57.579
70.441,125202,60.157
61.019,125203,22.602
72.571,125204,61.141
71.873,125205,60.558
,125206,
73.87,125207,62.756
71.16,125208,55.923
69.37,125209,50.453
69.816,125210,51.376
74.138,125211,63.104
67.599,125212,57.613
57.19,125213,39.007
74.975,125214,65.235
77.566,125215,56.466
75.196,125216,46.921
76.589,125217,52.841
48.106,125218,29.314
52.421,125219,34.765
54.082,125220,36.762
74.408,125221,58.986
61.267,125222,53.168
67.396,125223,39.094
69.331,125224,53.516
57.632,125225,30.759
56.795,125226,33.711
51.196,125227,21.893
78.285,125228,54.993
72.699,125229,46.868
,125230,
,125231,
,125232,
71.614,125233,48.732
55.591,125234,28.968
56.704,125235,21.603
61.355,125236,43.666
46.654,125237,42.317
74.695,125238,67.845
58.116,125239,48.765
63.339,125240,34.628
68.516,125241,45.789
55.853,125242,34.128
70.351,125243,52.097
74.037,125244,62.941
78.083,125245,69.659
63.312,125246,54.19
77.37,125247,59.48
50.953,125248,30.443
66.925,125249,51.033
54.672,125250,35.621
52.355,125251,28.19
72.34,125252,51.548
78.356,125253,76.645
51.506,125254,28.624
57.027,125255,40.22
73.936,125256,56.109
56.9,125257,43.667
71.197,125258,46.318
63.033,125259,42.213
62.417,125260,49.366
51.307,125261,35.817
62.421,125262,49.099
30.055,125263,2.289
78.24,125264,61.942
68.581,125265,40.952
62.102,125266,35.881
54.067,125267,34.294
59.64,125268,46.843
61.52,125269,43.049
54.725,125270,32.616
62.936,125271,50.811
54.739,125272,38.107
75.828,125273,56.177
52.978,125274,32.08
61.114,125275,49.888
51.592,125276,48.129
54.372,125277,35.765
55.227,125278,36.018
57.675,125279,35.781
,125280,
63.837,125281,42.366
,125282,
59.935,125283,46.423
77.079,125284,60.087
,125285,
77.701,125286,52.34
54.752,125287,52.671
69.611,125288,56.643
53.325,125289,41.547
55.399,125290,42.89
55.292,125291,43.593
57.352,125292,43.293
55.64,125293,44.075
55.4,125294,41.052
,125295,
,125296,
46.666,125297,16.325
60.211,125298,57.337
53.276,125299,32.151
59.308,125300,49.091
,125301,
78.385,125302,62.988
71.32,125303,37.23
63.968,125304,39.677
53.712,125305,50.699
57.533,125306,32.998
79.839,125307,53.143
70.169,125308,40.947
,125309,
,125310,
,125312,
,125313,
,125314,
,125315,
95.632,125316,75.667
95.43,125317,69.622
58.916,125318,48.503
75.258,125319,80.195
75.382,125320,76.366
64.71,125321,60.026
44.849,125322,36.627
69.3,125323,25.451
68.549,125324,61.982
76.242,125325,67.924
59.592,125326,27.475
59.14,125327,45.13
60.904,125328,59.572
61.437,125329,41.504
58.191,125330,43.126
,125331,
57.996,125332,48.839
60.002,125333,50.972
59.247,125334,50.636
,125335,
60.075,125336,48.704
56.742,125337,39.094
59.852,125338,30.565
98.949,125339,69.544
57.912,125340,37.138
52.502,125341,31.285
58.197,125342,53.201
57.326,125343,48.21
56.607,125344,44.342
56.8,125345,42.872
56.312,125346,36.719
62.264,125347,47.124
58.622,125348,43.202
56.62,125349,54.172
72.271,125350,51.978
77.712,125351,59.323
74.736,125352,38.984
56.182,125353,42.122
59.659,125354,43.836
56.33,125355,39.067
70.236,125357,41.51
59.841,125358,18.402
55.841,125359,34.237
65.081,125360,41.406
58.315,125361,35.003
66.494,125362,53.89
67.296,125363,57.253
49.245,125364,26.889
55.464,125365,45.254
75.652,125366,51.283
,125368,
75.546,125369,53.291
80.674,125370,51.299
63.321,125371,51.932
69.269,125372,38.551
,125373,
64.276,125374,43.696
63.857,125375,53.769
62.368,125376,43.345
63.069,125377,35.799
51.046,125379,25.39
56.264,125380,25.018
67.009,125381,56.122
51.148,125382,39.425
79.819,125383,57.761
72.351,125384,54.408
43.013,125385,14.027
53.97,125386,53.446
63.919,125387,55.806
75.039,125388,52.055
60.777,125389,43.412
,125390,
67.023,125391,58.513
70.328,125392,62.353
74.332,125393,53.636
61.663,125394,47.06
59.453,125395,52.045
57.199,125396,54.287
58.887,125397,52.274
55.446,125398,46.295
54.652,125399,37.619
60.587,125400,28.134
64.37,125401,55.35
71.515,125402,59.41
73.687,125403,58.455
77.399,125404,60.319
59.214,125405,47.394
74.492,125406,75.924
36.646,125407,25.641
173.114,125408,150.373
59.777,125409,50.252
56.316,125410,44.644
65.229,125411,54.601
60.792,125412,31.512
67.394,125413,55.741
27.918,125414,15.761
24.709,125415,11.493
70.462,125416,49.621
52.983,125417,40.954
71.384,125418,36.291
60.214,125419,47.691
60.057,125420,40.319
79.13,125421,74.16
64.334,125422,54.813
78.606,125423,64.948
62.69,125424,40.407
78.73,125425,71.892
78.743,125426,74.309
80.878,125427,66.058
62.656,125428,39.741
61.422,125429,33.37
70.715,125430,49.64
62.851,125431,46.148
46.194,125432,39.081
63.973,125433,49.39
56.478,125434,35.758
57.791,125435,54.107
78.681,125436,75.084
76.697,125437,59.598
75.78,125438,72.972
77.445,125439,66.794
69.996,125440,71.506
69.799,125441,64.396
77.739,125442,65.856
71.791,125443,53.685
83.869,125444,76.24
74.735,125445,66.551
72.424,125446,63.787
82.479,125447,73.281
80.098,125448,63.688
75.1,125449,63.656
74.852,125450,61.903
74.852,125451,61.903
75.255,125452,57.623
75.117,125453,57.622
76.488,125454,61.919
78.694,125455,63.079
78.694,125456,63.079
34.961,125457,23.037
62.27,125458,57.802
59.92,125459,53.677
63.097,125460,58.651
55.633,125461,21.89
58.803,125462,48.223
43.549,125463,28.634
57.474,125464,38.955
58.855,125465,38.85
65.833,125466,53.966
17.73,125467,7.746
35.341,125468,21.754
66.679,125469,37.764
62.013,125470,48.406
60.759,125472,41.824
80.201,125473,58.293
50.703,125474,25.993
75.906,125475,72.121
50.078,125477,10.698
57.658,125478,30.714
62.176,125479,26.651
73.173,125480,72.372
55.722,125481,49.223
60.47,125482,53.213
51.909,125483,32.968
,125484,
59.04,125485,31.388
58.77,125486,35.483
56.985,125487,42.876
81.365,125488,59.861
40.488,125489,30.512
59.462,125490,58.055
59.931,125491,37.68
64.385,125492,39.196
64.328,125493,53.015
71.305,125494,72.586
67.284,125495,61.064
73.29,125496,42.848
58.492,125497,45.37
61.919,125498,55.785
60.345,125499,55.441
61.421,125500,54.603
49.639,125501,37.887
47.817,125502,32.733
53.402,125503,46.009
55.65,125504,13.582
51.529,125506,44.064
61.191,125507,45.469
58.638,125508,48.409
74.269,125509,57.867
74.303,125510,57.866
76.708,125511,57.861
77.671,125512,61.635
77.522,125513,61.631
77.42,125514,61.629
77.712,125515,61.644
63.253,125516,54.682
62.927,125517,47.896
62.178,125518,46.66
62.311,125519,49.196
62.271,125520,50.279
64.232,125521,63.843
67.36,125522,50.823
50.326,125523,47.448
59.275,125524,44.61
60.288,125525,51.099
74.796,125526,49.798
74.172,125527,48.627
55.677,125528,37.237
52.536,125529,29.141
55.431,125530,47.415
57.728,125532,33.932
40.263,125533,24.854
77.38,125534,70.508
45.038,125535,26.129
38.114,125536,21.934
38.039,125537,7.44
41.1,125538,14.384
37.339,125539,4.252
62.663,125540,44.034
61.36,125541,49.384
62.553,125542,56.045
61.389,125543,27.609
,125546,
56.193,125547,40.21
60.601,125548,45.209
64.004,125549,37.387
46.804,125550,18.375
70.505,125551,68.992
65.983,125552,53.208
50.764,125553,47.132
54.746,125554,51.301
53.794,125555,50.251
61.261,125556,52.262
48.643,125557,38.759
55.342,125558,44.966
75.261,125559,74.153
62.04,125560,44.95
68.696,125561,64.318
52.945,125562,51.243
58.207,125563,43.202
,125564,
65.817,125565,44.394
65.289,125566,56.748
43.964,125567,28.81
61.79,125568,47.473
59.532,125569,50.723
77.256,125570,60.371
76.084,125572,54.057
74.422,125573,47.688
69.61,125574,31.835
,125575,
74.244,125576,44.044
70.822,125577,48.264
53.97,125578,53.446
60.906,125579,41.425
73.693,125580,65.473
53.795,125581,39.052
53.072,125582,39.797
68.209,125583,65.119
59.454,125584,51.589
77.7,125585,69.942
69.952,125586,39.184
67.009,125587,62.392
67.987,125588,59.767
65.701,125589,61.445
68.446,125590,62.824
67.43,125591,52.415
56.396,125592,50.302
52.664,125593,42.683
52.172,125594,42.504
50.389,125595,37.869
55.038,125596,34.719
54.918,125597,27.781
63.193,125598,50.464
75.278,125599,73.358
70.595,125600,70.986
72.961,125601,72.745
76.903,125602,79.083
64.246,125603,50.04
65.652,125604,50.384
62.753,125605,50.555
60.64,125606,48.035
62.837,125607,50.463
38.137,125608,27.062
59.96,125609,40.161
60.715,125610,56.591
38.489,125611,31.942
59.095,125612,54.773
61.559,125613,54.52
