index,SMILES
170631,C1=C2C(=NC3=CC(=NC3=N2)C=O)N=C1
170635,C1=C[N+](=O)C=C(N1[O-])C=O
170644,C1CN=C(N1)SCC=O
170688,C1=COC(C1Br)(C=O)Br
170692,C(=O)C1C(=NC(=O)S1)I
170706,C1C(=[N+](CN1)[O-])C=O
170721,CCOC(C)C1=CC(=C(S1)SCC)C=O
170831,C(C=O)ON=C(C#N)C(=O)N
171024,CC1=C(C(=C2COOS(=O)(=O)OC2=N1)C=O)O
171096,C(CN=C(N)N)C(=O)[C@@](C=O)(C(=O)O)N
171102,COC1=C(C=C2C(=C1)[C@]34CCN5[C@H]3C([C@@H]6[C@@H]7[C@@H]4N2C(=O)C[C@@H]7OCC=C6C5)C=O)OC
171130,C(CCCCC1(SS1)C=O)CCCCS
171140,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C(=C(C=C3C2)O)C=O)O
171151,COC1=CC=CC=C1C2C(C(=NC3=NC4=CC=CC=C4N23)N5CCCCC5)C=O
171214,C1CSC2=CC=C(S2)CC3(OC(C(C1=O)(O3)C(=O)C(CS)C(=O)O)S)C=O
171248,CC1=C(C(N2CCSC2=N1)C3=CC=CC=C3C=O)C(=O)NC4=CC=C(C=C4)[N+](=O)[O-]
171516,CC1=CC=C(C=C1)SC(C=O)(C#CC2=CCCCC2)C3=CCCCC3
171655,C1C=NC2=C1C=CC3=C2C=CC4=C3N=C(C4)C=O
171657,C1=C(N=NC1=O)CCC=O
171887,CCCOC(=O)C1=C(SC(=CC2=CC(=C(C=C2C#C)C=O)C#C)S1)C(=O)OCCC
171942,C=CC(C1CCC(C1)C=O)O
172155,CC1=NC=C2COC(C2=C1O)C3=C(C=C(C(=C3)C=O)O)O
172196,C1CC(=O)C2=C3COCC3=CC(=C21)CC=O
172293,C[C@]12CCC[C@]([C@@H]1[C@H]([C@@]([C@@H]2CC(=O)C3=COC=C3)(C)C=O)O)(C)C(=O)OC
172308,C=C[C@H](C1=CSC=C1)[C@H](C=O)N2C(=O)C3=CC=CC=C3C2=O
172369,C1=NC(C(=S(=O)=O)N1)C=O
172430,CCCC[C@@](CC=O)(CC(C)C)/C=C/[C@H](C)C1=CC=C(C=C1)C
172459,C#CCN1C2=C(C=C1C=O)SC=C2
172463,C1CCC2(CC1)CC3=NC(=C(N3C2)C=O)Cl
172469,CC1(CC2=C(C(=O)C1)C(=NO2)CC(C=O)C3=CC(=CC=C3)[N+](=O)[O-])C
172498,C(=O)C(=NN)Br
172519,CC(C)(C)OC(=O)NC1=C(C=C(C2=CC=CC=C21)Br)C=O
172593,COC(C(C[N+](=O)[O-])C(CC(=O)OC)C=O)OC
172601,C[C@@H]1C2=C(C=CC(=C2[C@H](OC1=O)OC)C=O)C3(CCC(CC3)(C)C)C
172679,CC(C)(C=O)C(/C=C\C1=NOCCC1)O
172859,CC1=CCC[C@H]2CCC3=C2C1=C(C=C3)[C@H](CC=O)[C@H](C)CN(CC(=O)OC)C(=O)OC(C)(C)C
172861,C=C(COCC#CCCC=O)Br
172876,C1CC2(CC(=C(C#N)C#N)C1C(C2C=O)C3=CC=CC=C3)C#CC4=CC=CC=C4
172893,C1=C(C(=O)NC1(C(=O)NCCC=O)O)Br
172984,CS(=O)(=O)C1=NC(=C2C(=COC2=N1)C=O)N
173101,CCOCCOCC1=CC=C(C=C1)O[C@H]2[C@@H]3[C@H]([C@@](C=C([C@H]3[C@]4([C@H]2[C@H](C[C@H](C4)C)C)C)C)(C)C=C)C=O
173206,CC(C)C1=C2C(=C(C=C1C=O)C3OCCCO3)OC4(O2)CCCCC4
173210,CC(C)C1=CC(=C(C(=C1)C(C)C)/C(=C/2\C(=CC(=CC2=C(C)C)C(C)C)C(C)C)/C=O)C(C)C
173214,C(=O)[C]Cl
173284,C[C@]1([C@@]2([C@]([C@](O1)(C)N3C=NC4=C(N=CN=C43)C(=O)C5=CC=CC=C5)(OC(O2)(C)C)C)C)C=O
173300,CS(=O)(C)(CC=O)Cl
173337,CN1[C@H]([C@@H](C1=O)CC#C/C=C\C#CI)C=O
173341,COCCOCOC1(CCC=C1C#CC2=CC=CC=C2C=O)CC#CI
173346,CCOC(CC(CC=O)N=O)OCC
173422,CN=CC1=C(C=CS1)[C]C=O
173484,C1[C@H]([C@H]2C=C([C@@H]1OC2=O)Br)C=O
173502,C=C=C(C=O)C1CCCCC1
173514,CC(C)(C)C1=CC2=S(S1)ON=C2C=O
173573,C/C(=C\C1=CC=CC=C1)/C2[C@]([C@H]([C@@](C(=O)N2C)(C)Cl)C3=CC=CC=C3)(C)C=O
173696,C[C@]12CCCC([C@@H]1CC3C4=C(C5=C(O3)C=CC(=C5C=O)O)OC=C24)(C)C
173712,C1[C@H](O[C@@H](C2C1C(=O)C=CC2=O)C3=C(C=CC(=C3C=O)O)O)C4=CC=CC=C4
173824,CC1=CC=C(C=C1)S(=O)(=O)N2CCC3C4CC(C2C35[C@H](OC(=O)N5C4)CO)(CCCC=C)C=O
173945,C[C@H]1C=C([C@@H]([C@@]2([C@H]1OC3=CC=CC=C3C2=O)C#N)CC=O)C4=CC=CC=C4
173984,C1[C@@H]2CC3=CC4=CC=CC=C4N=C3[C@H]1CC5=CC(=C(N=C25)C=O)N
174059,C1=CC=C2C=C(C=CC2=C1)[C@H]3C=CC4=CC=CC=C4[C@@H]3C=O
174103,C[C@H]1CC[C@@H](C2=C(C(=C3C(=C12)OC=N3)C)I)[C@@H](C)C=O
174178,C/C=C\1/CN2CC[C@]34[C@H]([C@H]1[C@H]2C(=O)C3=NC5=CC=CC=C45)C=O
174229,C/C=C/[C@H]1[C@@H](C1(C(=O)OC)C(=O)OC)C=O
174245,C[C@@H]1CCOC2=C1[C@@H]([C@@](CC2)(C=O)Br)C
174275,C[C@@H]1[C@H]2C(C(C(=O)N1)(C(=O)O2)OCSC)C=O
174332,CC[C@H](CCC=O)C1=C(C(=O)CCC1)Br
174578,C1CCOC(C1)OCOCCC=O
174587,COC(=O)C(C=O)C(=C)N1CCOCC1
174638,CC[C@H](C=O)[C@@H]1C[C@H]2[C@H]3[C@@]4(C[C@@H](C1[C@H]4O)N2CC(CN(CC)CC)O)C5=CC=CC=C5N3C
174683,C(=O)C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl
174701,CCCCCC1[C@H](N1S(=O)(=O)C(C)(C)C)C=O
174708,CCCCCCCC(CC=O)N1C=NC=N1
174734,CCC[C@H](CC=O)C1=CC2=C(N1)CC=C(C2)OC
174929,CC(C)(C)OC(=O)C(=C)C[C@@H](CC1=CC=CC=C1)C=O
174985,CC(C)O[C@@H](C=O)[C@H]([C@H]1COC(O1)(C)C)O
175163,CC1=CC=C(C=C1)C2CC=C[C@H]3[C@@]2(CO[C@@H]3C(C)(C)C)C=O
175227,C1=CC=C(C=C1)CN2[C@@H]3[C@](C4=CC=CC=C42)(C5=CC=CC=C5O3)CCC=O
175259,C1C(C2=CC=CC=C2C1(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC(=C5)C=O
175307,C1[C@@H](C2CC(=O)C=C[C@@]23N1C(=O)CC4=CC5=C(C=C34)OCO5)C=O
175424,C1C2C=CC1C3[C@H]2C3(C=O)C4=CC=CC=C4
175604,C1=CC=C(C=C1)C(CC(=O)CC=O)C2=CC=CC=C2
175626,CCOC(=O)[C@]1(C2=C(C3=C(CCCC3)C=C2)OC(=O)N1)[C@H](C=O)C(C)C
175646,CC1=CC=C(C=C1)S(=O)(=O)N2C=CC3=C(C=CC=C32)[C@H]4C[C@H](CC5=C4SC=C5)C=O
175912,C=CCC(CCCC#CC1=CSC(=C1)C=O)I
175974,C1=CC=[N+](C(=C1)CN2C=CC(=O)N(C2=O)CC=O)[O-]
176037,CC1=CC=C(C=C1)S(=O)(=O)N(C/C=C/C=C/CCC=O)CC#C
176105,C[C@H]1[C@@H]2C[C@@H](C2(C)C)CC1OCC=O
176160,C(CC1=NNN=C1C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O)CO
176209,CC1=C(C=CC(=C1)C2=NN(C(C2)C3=C(C=CC=C3Cl)Cl)C4=NC=CC(=C4)C=O)O
176242,CC(C)C1=C(C(=CC=C1)C(C)C)N=CC2=CC=C(N2)CN(C)CC3=CC=C(N3)C=O
176270,C(=O)C(=[N+]=[N-])Cl
176286,CC(C)(CCC=O)C1CC=C2C(=C(C3=CC=CC=C3O2)N=CN(C)C)C1
176414,C[C@H]1[C@@H](C2C[C@@H]3[N+]1([C@@H]4C2C([C@@]5(C4)C3=[N+](C6=CC=CC=C56)[O-])OC(=O)C)[O-])C=O
176468,CCCCC#CC1=C(C(=C(C2=C1CN(C2)S(=O)(=O)C3=CC=C(C=C3)C)O)C=O)CCCC
176537,C[C@]1([C@H](C=CCC12COC2)CC=O)[N+](=O)[O-]
176592,CC1(O[C@H]2CC3(CN4C(=CC=C4C=O)CO3)OC[C@H]2O1)C
176664,CC1(O[C@H]([C@H](O1)[C@@H](COS(=O)(=O)C)OCOC)CC=O)C
176682,CCCC[C@](C)(C=O)[C@H](CCCCCCCCC(=O)C1=CC=CC=C1)C(=O)N2CCOC2=O
176706,CCC[C@H]1[C@H]([C@@H]([C@H]([C@@]1(C2=CC=CC=N2)O)C=O)C3=CC=C(C=C3)Br)[N+](=O)[O-]
176710,COC(=O)C1=NC2=C(C=CC(=C2C=O)O)O[C@H]1C3=CNC4=CC=CC=C43
176743,CC1(CCCC(N1O[C@H](CC2=CC3=CC=CC=C3N2C4=NC=CC=N4)C=O)(C)C)C
177116,C1=CC(=CC=C1C=O)C2=NC3=CC4=C(C=C3O2)N=C(O4)C5=CC=C(C=C5)S
177160,CC1=CC=C(C=C1)N2C3=C(C(C(O3)C=O)Cl)C4=CC=CC=C4C2=O
177183,CC1=C2C(=CC=C1)C=C(C(=N2)N3C=C(C=N3)C4=NC5=C(C4(C)C)C=CC6=C5C=CN=C6)C=O
177184,CC1=CC=C(C=C1)N/N=C(\C=O)/C2=NC3=C4C=NC=CC4=C(C=C3C2(C)C)Br
177265,CC1=C(SC2N1C(=C([C@@H]3C2(C(=O)C4=C(C=CC(=C4C3)Cl)O)C=O)C(=O)OC)C(=O)OC)C
177281,C1CC=C2C(C1)(CC(S2)C(=O)C3=CC=CS3)C=O
177340,CC(C=O)C1=C(N=C(N=C1OC)N(C)C)NC
177514,C1CSC2=C(SC=C2S1)C=O
177707,CC1(CC(=O)NC(=N1)NO)C=O
177715,CCCCOCCN1C2=C(C=C(C(=C2)C)C=O)C(CC1(C)C)C
177759,CCOC(=O)C1=C(/C(=C\CC(C)(C)C=O)/N(C1=N)NC(=O)C2=CC=CC=C2NC3=CC=CC=C3)O
177858,CC1=CC(=CC2=C1C(=O)N(C2)[C@@H](C)C3CC3)N4C=NC=C4C=O
177874,CC(=O)C(C[C@@H]1C/C=C\2/[C@](CCNC1)(C3=CC=CC=C3N2)O)C=O
177898,COC1=NC=C(C=C1)C2=CC3CCC(C2C3C4=CN=CC=C4)C=O
177921,C1=CC=C(C=C1)N2C(=O)C=C(C2=O)C3=C(C4=CC=CC=C4C=C3)N5C=CC=C5C=O
178021,COC(=O)C1=CC(=C(C(=C1)I)C=O)I
178028,CCOC1CCC2=C(O1)C=C(C(=C2O)C=O)C
178303,CCOC(=O)C1=CC2=C(C=C1)N3C(=CC(=N3)C4=CC=C(C=C4)C)C(=O)N2OC(C)OCC=O
178335,C1CC2=C(C(N3C=CC=C3N2)C=O)C(=O)C1
178382,C1=C(C=C(C2=C1C(=O)N(C(N2)SCC=O)N)Br)Br
178423,COC(=O)/C(=C/C1=CC=CC=C1C=O)/CC=C
178468,C#CCOC1=C2C3=C(C=C1)C=CC(=O)C3=CC(=C2C4=CC=CC=C4)C=O
178476,C1=CN(C(=C1)C=O)/C(=C\C2=CC=C(C=C2)Cl)/C(=O)C3=CC=C(C=C3)Br
178543,C1CC=C(C(=O)C1)C(C2=CC(=CS2)C=O)O
178547,C1[C@@H]([C@H](O[C@@]1(CCCC=O)N2CN(C3=C2N=C(NC3=O)N)C4=CC=CC=N4)CO)O
178589,CCOC(=O)C1=C2C[C@H]3[C@@H]4CC=C5C[C@H](CC[C@@]5([C@H]4CC[C@@]3(C2=C(C(=C1C)C=O)O)C)C)OC(=O)C
178601,C[C@H]1CCC[C@@H]([C@]1(C)C=O)CC2=CN=CO2
178678,COC1=CC=C(C=C1)C/C(=N\O)/C=O
178766,CC(C)(C)OC(=O)NC1=CC=C(C=C1)C2=CC(=C(C=C2)C3=CC=CC=C3)C=O
178789,CC(C)C1=C(C(=C(C(=C1)C=O)C#CCCC(=O)C(C)(C)C#C)OC)OC
178807,C1CC2=CC=CC=C2C(C1)(CC3=CN(C(=O)C4=CC=CC=C43)C5=CC=CC=C5)C=O
178856,CCC1(O[C@H]2CSC([C@H]2O1)(CO)C=O)CC
178872,CC1=C(C=CC(=C1)C=O)C2=CC3=CC4=C(C=CC=C4N=C3C=C2)C(=O)O
178905,C#CCNC(=O)C1=CC(=NC(=N1)N2CCN(CC2)CC3=CC(=CC=C3)C=O)NC4=NNC(=C4)C5CC5
178963,CC1=CC=C(C=C1)S(=O)(=O)C[C@@H]2CCOC3=C(C=CC(=C23)Br)C=O
178979,CC(CC[C@@H]1[C@@](CCCC1(C)C)(C)/C=C/C(=O)OC)C2=CC(=C(C(=C2C=O)OC)OC)OC
179040,CC1[C@H]2[C@@H]3C4[C@H](O2)C5=C(C4C1(C(=O)O3)C=O)C=CC(=C5C)OC
179041,C1=CC2=C3C(=C1)C\4=C(C3=CC=C2)C(=N/C4=C/O)C=O
179050,CC1=C(C(=C(C(=C1O)Cl)C#CCOCCOCCOCC#C)C=O)O
179057,C=C1C[C@@]2(C[C@H]1CC=C2I)C=O
179080,CC[C@@H]1[C@H]2CCCCN3C2=C(C=C3C=O)[C@@H]4[C@H]1OC(=O)[C@@H]4C
179093,COCN1C2=CC=CC=C2C(=C1C3=CC=CC4=CC=CC=C43)C=O
179134,C1=CC=C(C(=C1)C=O)NC2C3=CC=CC=C3N4[C@H]5C6=CC=CC=C6N2C4C7=CC=CC=C7N5
179210,C1=CC2C(C=C1)N(C=N2)CC3=C(C(=CC=C3)C=O)O
179273,CC1=CC=C(C=C1)S(=O)(=O)N2[C@@]3([C@]2([C@H]([C@](C3)(C#N)C(=O)OC)C4=CC=C(C=C4)C#N)C=O)C
179373,C1=CC=C(C(=C1)C(=O)C2=CC(=CC(C2O)(C=O)C(=O)C3=CC=CC=C3O)[N+](=O)[O-])O
179404,CN(CN1C(=O)CCC1=O)C2=CC=C(C=C2)C=O
179467,C[C@@H](CCCC(C)C)CCOC1=C(C=C(C=C1)C=O)OCC[C@@H](C)CCCC(C)C
179515,C[C@@H]1[C@H]([C@@H]2CCCC[C@H]2C3=NS(=O)(=O)O[C@@H]13)C=O
179523,CC1=CC=C(C=C1)S(=O)(=O)C2=C(N3CCCC3=C2C=O)C4=CC=C(C=C4)Br
179564,CC1=NC=C(C(=C1C2=C(C=CC3=CC=CC=C32)C=O)CN[S@@](=O)C(C)(C)C)OCOC
179598,CC1=CC=C(C=C1)S(=O)(=O)N2C[C@H]3C[C@]3(C2=NC4=CC=CC=C4C=O)C5=CC=C(C=C5)C(C)(C)C
179696,C1=CC=C(C=C1)C2=CC(SC(=N2)N=C3C4=CC=CC=C4NC3=O)C5=CC=C(C=C5)C=O
179712,CC1=C2[C@H](C#C/C=C\C#C[C@@H]([C@@H]2C=O)C(=C1)OC)NC3=C4C(=C(C=C3)O)C(=O)C5=CC=CC=C5C4=O
179766,C1CC2=C(C(=O)C1)SC3=NC(=C(N23)C=O)C4=CC=C(C=C4)SCl
179767,C1=CC2=C(C3C4=C(C2(C5=C3C(=CC=C5)O)C=O)C=C(C=C4)O)C(=C1)O
179829,CC1(C(=C(N2C(O1)C=CC=C2C3=CC=C(C=C3)C=O)C(=O)OC)C(=O)OC)C(=O)OC
179857,CC1=CC(=NO1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)C3=C(C=CN=N3)C4=CC(=C(C=C4)O)C=O
179867,C(=O)C1=C(ON=N1)NNC(=S)N
179966,C1=COC(=C1)C2=C(OC=C2)C3=C(C=CO3)C=O
180016,CC1=CC=C(C=C1)S/C(=C(\CC=C)/C2=CC=C(C=C2)C=O)/N3CCOC3=O
180028,C1=CC(=CC=C1C=O)C2C3=C(C=C(C=C3)O)OC(=C2C#N)N
180183,C1=CC2=C(C(=C1)N3/C(=C\C4=CC=C(C=C4)C=O)/C5=C(C3=O)C=CC(=C5)Br)N=CC=C2
180268,CC1=C(NC2=CC=CC=C12)[C@@](C=O)(C3=CC=C(C=C3)O)C4=CC=CC(=C4)C#C
180287,COC(=O)C1=C(N(N=N1)CC2=CC=C(O2)C=O)CCCCCN3C(=O)C4=CC=CC=C4C3=O
180293,CCOC(=O)C1=C(C2=C(C=CC(=C2)Cl)N=C1CN3C=C(N=N3)C4=CC=C(C=C4)C=O)C5=CC=CC=C5
180336,C=C1C=CC(O1)(C=O)O
180416,C1C2=C(C=CC(=C2)C=O)OCN1C3=CC=C(C=C3)Cl
180418,C#CCOC1=CC=C(C=C1)C(C2=CC=CN2)C3=CC=C(N3)C=O
180430,CC(C)C1=C(C2=C(C(=C1O)O)[C@]3(CCCC([C@@H]3[C@H]2C=O)(C)C)C)O
180464,CCCCCC1=C(C(=CC=C1)O)C2=NC(=CS2)C=O
180490,CC(C1=CC=C(C=C1)S(=O)(=O)N)NCC2=CC(=NO2)C=O
180532,C(=O)C1(C2C3C(N=C(NC34C(C1OC(C4O)(O2)O)O)N)O)O
180559,C[C@H]1CC=CC2=C1C(=C3C(=COC3=C2OC)C)C=O
180585,CNCC(=O)C(C=O)(C(=O)CNC)N(C)C(=O)C=NC
180729,C1CN(CCN1CCOC2=CC=CC(=C2)C=O)C3=C(C=C(C=N3)C(F)(F)F)Cl
181215,CC1=CC(=CC2=C1NC(=C2C=O)C3=CC=C(C=C3)C(F)(F)F)Cl
181638,CC(C)C1=CC=CC2=C1NC(=C2C=O)C3=C(C=CC(=C3)F)OC
181988,CCCCC1=C2CCC/C(=C\C3=CC=CC=C3)/C2=NC4=C1CCC5=CC(=C(N=C54)N)C=O
182009,C1=CC(=CC=C1/C=C/C(=O)OC2=C(C=C(C=C2Cl)Cl)C=O)F
182079,C1CCN(CC1)C2=C(C=C(C=C2)C=O)C(F)(F)F
182911,COC1=CC(=C(C=C1)OCC(=O)N(CC2=CC=C(C=C2)F)C3CCCCC3)C=O
183022,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Cl)C=O)F
183419,C(C=O)[C@@H]1C(=O)OC(O1)(C(F)(F)F)C(F)(F)F
183746,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=CC(=N2)C(=O)O)C=O
183937,COC1=CC2=NC=CC(=C2C=C1C(=O)NCCF)OC3=C(C(=C(C(=C3)C=O)NC4CC4)Cl)N
183987,COC1=CC(=CC(=C1O)C2=CC=CC=C2OC(F)(F)F)C=O
184800,C1CS(=O)(=O)CC1N(CC2=CC=C(O2)C3=CC=C(C=C3)F)CC(COC4=CC=C(C=C4)C=O)O
185110,C1=CC=C(C(=C1)/C=C\2/C(=O)N(C(=O)S2)CCNC(=O)COC3=CC=CC=C3C=O)F
185219,C1C[C@@H]2CN(C[C@@H]1N2C(C=O)N)C3=NC(=CC(=N3)N4CCOCC4)N5C6=CC=CC=C6N=C5C(F)F
185483,C1C(=O)N(C2=C(O1)C=CC(=C2)C=O)CC(=O)NC3=CC=CC=C3F
185701,CC1=CC(=C(N1C2=C(C=CC=C2F)F)C)C=O
185801,C1=C(C=C(C2=C1C(=O)C(=CO2)C=O)Br)F
186059,COC1=CC=CC(=C1OC(=O)C2=CC(=C(C=C2)F)F)C=O
186177,C1=CC(=CC=C1C=O)OCC(=O)NC2=CC(=CC(=C2)F)F
186833,C1CS(=O)(=O)CCN1C2=C(C=C(C=C2)C=O)F
187018,C1=C(NC=C1C2=CSC(=N2)N=C(N)N)C=O
187549,C1=CC(=CC(=C1)C(F)(F)F)C2=NOC(=N2)COC3=CC=C(C=C3)C=O
187955,C1=C2C(=CN=N2)C(C=C1I)(C=O)F
188927,C1=CC=C(C=C1)C2=C(C(=CC(=C2F)F)C=O)F
189086,C1COC(CN1C(=O)COC2=CC=CC=C2C=O)C3=CC(=C(C=C3)F)F
189157,C1=CC=C(C(=C1)C=O)OCC(=O)NC2=CC=CC(=C2)COC3=CC(=CC=C3)F
189315,C1=CC(=CC=C1C2=CC(=C(C=C2)F)C=O)Cl
189319,CC1=CC=C(C=C1)C2=C(C=CC(=C2)C=O)F
189616,CN(CC1=CC=CC=C1F)C2=C(C=C(C=C2)C=O)F
189677,CN(CCOC)C1=C(C=C(C=C1)F)C=O
189823,C1CC2CC1CN2C3=C(C=C(C=C3)C=O)F
190721,CC(C)N(CC(F)(F)F)C1=NC=C(S1)C=O
190797,C1=CC(=C(C=C1[N+](=O)[O-])C=O)OC2=CC(=CC(=C2)F)F
190817,C1=C(SC(=C1)C2=C(C(=CC(=C2)F)F)F)C=O
191055,CC(C(C)(C)C)N(C)C1=C(C=C(C=C1F)C=O)F
191084,C1CN(CC1C2=CC=CC=C2)C3=C(C=C(C=C3F)C=O)F
191202,CC(C)CN1CCN(CC1)C2=C(C=C(C=C2F)C=O)F
191226,CN(C1=CC=CC=C1)C2=C(C=C(C=C2F)C=O)F
191282,CCN(CC1=CC=NC=C1)C2=C(C=C(C=C2F)C=O)F
191384,C1=CC(=C(C=C1F)C=O)OC2=C(C=CC(=C2)F)F
191619,CC1=CC(=C(C=C1)OCC2=CC(=CC=C2)C(F)(F)F)C=O
192274,CN1C(=NN=N1)SC2=C(C=C(C=C2)F)C=O
192376,CCSC1=C(C=C(C=C1)F)C=O
192465,CCCN1C(=C(C(=N1)C)C2=CC(=C(C=C2)C=O)F)C
192621,C1=CC(=C(C(=C1)Cl)C=O)OC2=CC(=C(C=C2)F)Cl
193115,C1=CC(=C(C=C1F)F)N2C=C(C(=N2)C3=NC=CN=C3)C=O
193363,CCN1C=C(C(=N1)C2=CC(=CN=C2)F)C=O
193488,CC1=CC(=C(C=C1)F)OC2=C(C=C(C=C2F)C=O)F
193923,C1=C(SC(=C1)C2=C(C=C(C=C2F)F)F)C=O
194079,CC(CC=O)(C1=CC(=CC(=C1)F)F)O
194381,C1=CC(=C(C=C1Br)F)N2C=C(N=N2)C=O
194605,C1=CN(C(=C1)C=O)CC2=C(C=CC(=C2)Br)F
194707,C1C(N(N=C1C2=CC=C(C=C2)F)C(=O)COC3=C(C=C(C=C3)Br)C=O)C4=CC=CS4
194772,C1=CC(=NC(=C1)F)C2=CN=CC(=C2)C=O
194984,CC(C)(C)OC(=O)N1CCN(CC1)C2=C(C=C3C(=C2)N(C(=CC3=O)C=O)C4CC4)F
195040,C1=CC(=C(C(=C1)F)C=O)NCC2=C(N=CC=C2)C3=CC=NN3CCC(F)(F)F
195070,C1CC(CN(C1)C2=C(C=CC=C2F)C=O)(F)F
195324,C1CC1OC2=CC(C(N=C2)F)C=O
195328,C1CC1OC2=CN=C(C=C2C=O)C(F)(F)F
195427,C1CC2=C([C@H]1CC(C=O)N)C3=C(C=CN=C3S2)OC4CCC(CC4)N5C[C@H](O[C@@H](C5)CF)CF
195465,C1=CC(=C(C=C1S(F)(F)(F)(F)F)C=O)Cl
195655,CC1=CN(N=C1)C2=C(C=NC=C2)N3CCC(CC3)N4CC(C[C@]4(C=O)C#N)(F)F
195856,CCCOC1=CC(=C(C=C1)C=O)OCCF
196317,C1=CC(=CC=C1COC2=C(C=C(C=C2F)C=O)F)Cl
196499,C1=CC=C(C=C1)C#CCOC2=C(C=C(C=C2F)C=O)F
196865,CCN(CC1=CC=CC(=N1)C)C2=C(C=C(C=C2)C=O)F
196996,C1=CC(=NC=C1C=O)OC2=CC(=CC(=C2)F)F
197619,CC1=NN(C=C1C2=C(C=C(C=C2)C=O)F)C(C)C
198022,C1=CC(=C(C=C1OCCCO)C(F)(F)F)C=O
198114,CC1CCC(N(C1)C2=CC(=C(C=C2)C=O)C(F)(F)F)C
198845,CCN(CC1=CC=CO1)C2=C(C=C(C=C2)C=O)C(F)(F)F
198970,C1=CC(=CC=C1OC2=C(C=C(C=C2)C=O)C(F)(F)F)F
199350,COC1=C(C=C(C=C1)C=O)C2=CC(=CC(=C2)F)F
200240,C1=CC=C(C(=C1)C(F)(F)F)N2C(=CN=N2)C=O
200381,CC1=C(NC(=C1C=O)C(C)C)C(=O)C(F)(F)F
200809,CC(C)(C)OC(=O)N1CCC2=CC(=C(C=C21)C=O)F
202882,C1=C(N=CC(=N1)C(F)F)C=O
202914,CC(C1=C(C=CC(=C1)C=O)O)F
203149,CN1C=C(N=C1C=O)C2=CC=C(C=C2)F
203331,CC(C1=C(C=C(C=C1)C=O)Br)F
203363,C1=CC(=CC=C1C2=C(N=C(S2)Cl)C=O)F
203418,C1CC(C1CF)C=O
203589,CC(C)(C)OC(=O)NCC(C)(C=O)C1=CC=CC=C1F
203682,C1=CC(=CC(=C1)F)C2=NC=C3N2C=C(C=C3)C=O
204493,C1COCC(=C1COC2=C(N=CC=C2)C=O)C3=CC=NN3CCC(F)(F)F
204615,CCOC1=C(C(=C(C(=C1)C=O)F)F)C
205139,CC1=CC(=C(C=C1)C)N2C(=C(N=N2)C=O)C3=CC(=C(C=C3)F)F
205666,CCN1C=CN2C(=C(C(=N2)C3=CC(=CC=C3)F)C=O)C1=O
206035,C1COC23C1CC=C(C2(C=C3)C=O)C(F)(F)F
206041,CC1=CC(=C(C=C1C=O)OS(=O)(=O)C(F)(F)F)C
206083,CC1=CC2=C(C=CC3=C2COC4=C(C(=C(C=C34)Br)C=O)F)NC1(C)C
206094,CC1=C2CC[C@@]3([C@@](C2=C(C=C1C=O)O)([C@H]([C@H]([C@H](C3(C)C)OC(=O)C)OC(=O)C)OC(=O)C)C)O
206168,CC(=O)C(C=O)C(C(=O)SCCCS)C(F)(F)F
206372,C(C(F)(F)F)OC(C(OC(C(C(F)(F)F)(OC(C(C=O)(F)F)(F)F)F)(F)F)F)(F)F
206383,C1CO[C@@H]2[C@H]1C(C(=O)C3=C2C(=C(C4=CC=CC=C43)N5C=CN=C5C=O)C(=O)C(F)(F)Cl)(F)F
206546,C1CC1(C=O)C(CC2=CC3=C(C=C2F)C(=O)C(=CN3C4CC4F)C(=O)O)N
206626,CCOC(=O)C1=CN2C(COC3=C2C(=CC(=C3C=O)F)C1=O)C
206723,C1OC2=C(O1)C=C(C(=C2)C=O)OCC3=C(C=CC(=C3)F)Cl
206881,COC1=C(C=CC(=C1)C=O)OCC2=C(C(=CC=C2)Cl)F
206908,C1=CC(=C(C(=C1)Cl)F)COC2=C(C=C(C=C2Cl)Cl)C=O
207322,CCC1=C(C=CC(=N1)C)OC2=C(C=C(C=C2F)C=O)F
207585,CC1=CC(=C(C=C1)OC)COC2=C(C=C(C=C2)C=O)F
207587,CCN(CC)C(=O)C(C)OC1=C(C=C(C=C1)C=O)F
208054,C1CN2C(=NN=C2C(F)(F)F)CN1C3=CSC(=C3)C=O
208229,C1=CC(=CC=C1CN2C=C(C(=N2)C3=CC=C(O3)Br)C=O)F
208580,CC1=C(C=C(C=C1)C=O)C2=CC(=C(C=C2)C)F
208745,C1CC2=C(C1F)C(=NN2)C=O
208809,C1=CN2C(=NN=C2C(=C1)F)C=O
209063,CC(C)N1CCCC(C1)C(C=O)F
209475,C1CC(CS(=O)(=O)C1)C(C=O)(F)F
209832,COC1=C(C=C(C=C1)SC)C(C=O)(F)F
209919,C1=CC=C(C(=C1)C(CC=O)(F)F)C(F)(F)F
210881,C1CN(CCNC1=O)C2=CC(=CC(=C2)C=O)F
