index,SMILES,PubChem_CID,sel_method
107074,C1=CC(=CC=C1CNC2=CC(=O)N3C=C(N=C3N2CCCC(F)(F)F)C4=CC=C(C=C4)C#N)C=O,144691810,maxmin
31391,CC(C)C[C@@H](C(=O)N(C1=CC=CC=C1)C2=CC=CC=C2C=O)NC(=O)[C@H](CCSC)N,54139521,maxmin
158496,CC1=CC(=C(C2=C1C(=O)OC3=C(C(=C4C(=C3O2)C(OC4=O)OC(=O)C)OC(=O)C)C)C=O)OC(=O)C,23847179,maxmin
71038,C[C@@H]1C(C(NC2=CC(=C(C(=C12)F)C3=CC=CC4=C3NC=C4)F)(C)C)OC(=O)NC5=CC=C(C=C5)C=O,89160735,maxmin
73180,CC1=CC(=C(C(=C1)N2CCOC[C@H]2CC3=C(C=CC(=C3)C4=NOC=N4)F)N5N=CC=N5)C=O,89560156,maxmin
85578,C[C@H]1CCN([C@H](C1)C2=NC=C3N2C4=C(NC=C4)N=C3)C5=C(C=CC(=C5F)C=O)F,123849979,maxmin
90262,C1[C@@H](N2C(=CC(=C2C3=C(C4=CC=CC=C4C=C3)C=O)C5=CC(=CC=C5)OC(F)(F)F)C(=O)N1)CCN,132188048,maxmin
289076,CCCN(CCC)C1CC2CNC3=C2C(=C(C=C3)C=O)C1,19370408,maxmin
94694,CC/C=C(/NC(=O)C1=C(NCCC1)C)\N2CCC(CC2)(C3=C(C=C(C=C3F)OCC)C=O)OC,138614194,maxmin
138317,CN1C2=C(C=CC(=C2C=N1)F)C3=C(C(=C4C(=C3F)NC(=O)NC4=O)F)C=O,172233778,maxmin
243481,C1CC2=NC(=CN2CC1C(F)(F)F)C(=O)NC3CC4=C(C=CC=C4OC3)C=O,162623146,maxmin
5131,CCNC(=O)[C@@H]1[C@H]([C@H](C(O1)N2C=NC3=C(N=C(N=C32)C#CC4=CC=C(C=C4)C=O)N)O)O,46874551,maxmin
113376,CN(C)CC1=C(C=C(C=C1)SC2=NN(C(=N2)NC3=C4CCCC4=CC5=C3CCC5)SF)C=O,153357270,maxmin
17751,CC(C)C1=C(C=CC2=C1CC[C@@H]3[C@@]2(CCCC3(C)C)C)OCC4=CN(N=N4)C5=CC=C(C=C5)C=O,177383364,maxmin
80864,CCC1(CCCCN1CC2=C(C(=CC=C2)C=O)C3=CN(N=C3)C)CNC4=NC=C(C=C4)C(F)(F)F,118310002,maxmin
9443,CC1=CC2=C(C=C3CC[C@@H](C[C@@H]3O2)C(C)CNCC4=CC=C(C=C4)C=O)C(=O)O1,71462383,maxmin
11892,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)C4=CC=C(C=C4)C=O)NC2=O)C,127024631,maxmin
18037,CC1=C(C2=C(C(=C1O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C=O)O[C@@H](CC2=O)C4=CC=C(C=C4)O)O,25155518,maxmin
54880,CCC(N1CCC(CC1)C2=NOC3=C2C=CC(=C3)F)OC4(CC(=CC=C4)C5=CC=C(C=C5)C=O)OC,86751215,maxmin
64975,C1NC=CC23C(N1)C(=O)C=C2C(=CN=C3C4=CC=C(C=C4)C=O)F,88149646,maxmin
74586,C1C[C@@](NC1)(CC2=C(C=CC3=C2N=C(N3)NC(=O)C4=CC=C(S4)C(F)F)C=O)C(=O)CC#N,90043876,maxmin
76270,CC1(CCCC2=C1CC(CC2)C(C#CC3=CC(=C(C=C3)C=O)F)O)C,90769142,maxmin
92998,CCCCC1(C2=C(C=C(C=C2)F)C(=C(C1=O)C3=NC4=C(C=C(C=C4)C=O)SN3)O)CCCC,136331576,maxmin
94496,C1CC(C1)(C2=CC(=C(C=C2)NC(=O)C3=CC(=CC=C3)Cl)C=O)C(=O)NCCC(F)(F)F,138544407,maxmin
104220,CC1=C(C=C2C(=C1C=O)[C@H](CC/C=C(\C2=O)/C(=O)O)C3C[C@@H]3F)F,143715128,maxmin
115336,CC(C)(C(=O)N1CCN(CC1)C(=O)NC2=NC(=O)N(C=C2)C3=CC(=C(C(=C3)F)C=O)F)NC(=O)O,154997830,maxmin
125061,C1CN(C(=O)C2=C1C(=NN2C3=CC4=C(C=C3)ON=C4N)CF)C5=CC=C(C=C5)C6=CC=CC=C6C=O,163667772,maxmin
128246,CCCS(=O)NC1=C(C(=C(C=C1)F)NC2=C(C3=NC(=CN=C3C=C2)OC)C=O)F,166795669,maxmin
137288,CC1=C(C(=O)OC2=C(C(=C3C(=C12)CCCO3)O)C=O)CC(=O)N4CCC(C4)(F)F,171491373,maxmin
154529,CC1(CC2=C(C(=O)C1)C(C3=C(C(=CN=C3N2)F)C#N)(C)C4=CC=CC(=C4)C=O)C,176197589,maxmin
169863,C1=CC(=C(C(=C1)O)C=O)C2(C(=CC=CN2)O)N,129706417,maxmin
176468,CCCCC#CC1=C(C(=C(C2=C1CN(C2)S(=O)(=O)C3=CC=C(C=C3)C)O)C=O)CCCC,138971216,maxmin
176710,COC(=O)C1=NC2=C(C=CC(=C2C=O)O)O[C@H]1C3=CNC4=CC=CC=C43,139038086,maxmin
178589,CCOC(=O)C1=C2C[C@H]3[C@@H]4CC=C5C[C@H](CC[C@@]5([C@H]4CC[C@@]3(C2=C(C(=C1C)C=O)O)C)C)OC(=O)C,162400913,maxmin
180016,CC1=CC=C(C=C1)S/C(=C(\CC=C)/C2=CC=C(C=C2)C=O)/N3CCOC3=O,176422664,maxmin
180559,C[C@H]1CC=CC2=C1C(=C3C(=COC3=C2OC)C)C=O,182403,maxmin
243202,C1CN(CC=C1C2=C(C=C(C=C2)F)C=O)C3=NC(=O)N(C=N3)CC4=CC5CC5(S4)C(F)(F)F,162571109,maxmin
267626,C1CC2=C(C(=C(CCC3=CC=C1C=C3)C=C2)I)C=O,102134723,maxmin
270535,CN1C=NC=C1C(C2=CC=C(C=C2)C#N)OCC3=C(C=C(C=C3)Cl)C4=CC=CC(=C4)C=O,10114234,maxmin
280152,C[C@H]([C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)OCC=C)C3=CC4=C(C=C3)C=C(C=C4)C=O)OC(=O)OCC=C,15166602,maxmin
280559,CC1=CSC(=N1)C2=CC(=C3C4=C(CCCN3C2=O)C=CN=C4)C5=CC=C(C=C5)C=O,15400745,maxmin
68376,CC1=CC=CC=C1NC2=NC3=C(O2)C=C(C=C3)CC(=O)N4C[C@H](C[C@H]4CNC5=CC=C(C=C5)C=O)F,88905376,maxmin
110372,C1C2CN(CC1N2C(=O)O)C3=NC4=C(C(=CC(=C4O3)C5=NC=CS5)C=O)C(F)(F)F,146191864,maxmin
253505,CC1=CC(=C2C(=C1)OC[C@H](O2)C(C)(C)OC(=O)C)[C@@]3([C@@H](CC4=C3C(=C(C=C4)O)C=O)C(C)(C)O)O,170989407,maxmin
21581,CN1C=CC(=CC1=O)NC(=O)[C@@H]2CCN2S(=O)(=O)C3=CC(=CC4=C(NN=C34)F)C=O,164573676,maxmin
131461,CN/N=C(/CN)\C1=C(C=CC(=C1)C2=C(N(N=C2)C)C3=C(C(=CC(=C3F)Cl)OC4CC4)C#N)C=O,168199656,maxmin
154721,C1CC2(CNCCC1N2C3=CC=CC(=C3F)C=O)CC4=C(N=C5N4C=CC=N5)C6=CC=C(C=C6)Cl,176255409,maxmin
5320,CC1=CC[C@@H]2[C@@]([C@@H]1CC3=CC(=C(C=C3O)C=O)O)(CC[C@@H](C2(C)C)Br)C,71580666,maxmin
75057,C[C@H]1C[C@H]2[C@H](SC(=N[C@]2(CO1)C3=C(C=C(C(=C3)C=O)F)F)NC(=O)C4=CC=CC=C4)CF,90209276,maxmin
106629,CC(C)NC(=O)C1=CN(C2=NC=C(N=C12)C(=N)C3=C(C=CC(=C3)C=O)NC)SF,144540327,maxmin
126952,CC(C)(C)C1=NC(=NO1)C(=O)NCC2=C(C=C(C=C2)C3=NC=NN4C3=CC(=C4)C5=CC=C(C=C5)C=O)F,166117186,maxmin
242699,CCC1CCCCN1CC2=CC3=C(C=C2)C(=C(C=C3)OC4CCC(CC4)C(F)(F)F)C=O,160526299,maxmin
69778,CCC1=C(C(=C2C3C=CC=CC3NC2=C1F)C=O)CN,89031599,maxmin
97920,C1C2=CC(=CC=C2)OC(C3=C4C5=CC=CC=C5N1C4=C(C(=C3)C=O)F)(C(=O)OOC(=O)C(O)O)O,141003743,maxmin
279040,CC1C2=NN=C(N2C3=C(C=C(S3)CCC4=CC=C(C=C4)C=O)C(=N1)C5=CC=CC=C5Cl)C,14649623,maxmin
288214,C1COC(CC1O)C2=CC=CC(=C2)COC3=CC4=C(C=C3)C(=CC(=C4)C=O)C5=COC=C5,19027134,maxmin
88638,CC(C)(C#N)C1=NC=C(C=C1)NCC#CC2=CC3=C(C=CC(=C3N2CC(F)(F)F)F)C=O,130337801,maxmin
94822,C1C2CC(C1CC2C3=C4C=C(C=CC4=NC=C3)F)CCC5=NC6=C(N5)C=C(C=C6)C=O,138664497,maxmin
94976,CC(/C(=C\C(=C/N)\C=CC1=C(C=CC(=C1F)NSC2=CC(=CC(=C2Cl)C=O)Cl)F)/CN)N,138718323,maxmin
129686,CC1=CC2=C(N=C1)N(C=C2C3=CC=CCC=C3Cl)C4=C(C=C(C(=C4)F)C=O)Cl,167046168,maxmin
137676,CC(=NC1=CC(=C(C=C1C=O)F)F)N(C)C2=CC=C(C=C2)NC(=O)CC3=CCCC=N3,171649596,maxmin
166962,C[C@H]1C(=CC2=CC(=C(C(=C2O1)O)C)C=O)CCC=C(C)C,91111229,maxmin
272163,CC1=C(NC(=O)C2=C1C=C(C3=C2N(C(=N3)NC4=C(C=CC=C4Cl)Cl)C)C=O)C,10949733,maxmin
81227,CC(C)OC1=C(C=C(C=C1N2CC3=CN(N=C3C2)C4=CC(=C(C=C4)F)F)S(=O)(=O)C)C=O,118472568,maxmin
133252,CN(CC(=O)NC1=NC=C(C=N1)C#N)C(=O)C2(CC2)C3=C(C=CC(=C3F)Br)C=O,169560482,maxmin
140037,CC1(CC(NC2=C(C=C(C=C21)F)C=O)C3=CC(=CC=C3)N(C)C)C(=O)N,173421694,maxmin
170622,C1=CC2=C(C=C1C=O)OS(=O)(=O)ON3C2=NC4=NC(=NC(=C43)N)N,129786371,maxmin
17982,CC(C)C1=C(C2=C(C(=C1)C=O)[C@]3(C[C@H](CC([C@@H]3[C@H](O2)O)(C)C)O)C)O,14336135,maxmin
267675,CC1=CC=C(O1)C2=C3C(=C(C4=C2C=CC(=C4)Cl)C=O)C=C(O3)C,102252602,maxmin
273000,C1[C@H](C2=C(N1C(=O)C3=CC4=C(N3)C(=CC=C4)C=O)C=C(C5=CC=CC=C52)O)CCl,11304273,maxmin
85119,C1=CC2=CN=CN2C(=C1)CN3C4=C(C=C(C(=C4)F)C=O)OC3=O,123641393,maxmin
137747,CC1=CC(=C(C(=C1C(F)(F)F)C=O)C=N)NC2CCCCO2,171769846,maxmin
265016,CC1=CC(=CC(=C1OC)C=O)CC2C(=O)N(CC(=O)N2)C,11055379,maxmin
6541,C1=CC(=C(C2=C1NC(=N2)SCC(=O)O)C=O)O,54576006,maxmin
16815,C1CCC2=C(C1)C3=C(S2)N=CN(C3=O)C4=CC=CC(=C4)C=O,66553668,maxmin
91145,CC1=C(C=NC=C1N(C)C(=NC2=C(C=C(C=C2)F)C=O)[C@H](C)NC3=NC(=NC(=C3C#N)N)N)F,134364688,maxmin
140693,CN1CCC(CC1)[C@@H](C2=CC(=C(C(=C2)F)[C@H](N(C)CC3=C(C=C(C=N3)Cl)O)O)C=O)O,173790703,maxmin
88169,C1CN(C2=C1C=C(C=C2C#N)C3=NC(=NC=C3)NC4=CC=C(C=C4)C=O)C(=O)CC5=CC=CC=C5F,130204098,maxmin
115590,CC(C)N1CCN(C2=C(C1)C3=C(C=C2)N=CN(C3=O)C4=CN(N=C4)C)C5=CC(=CC(=C5F)C=O)OC,155053177,maxmin
118525,CCCN(C1=C(C=C(C=C1)C(=O)NCC2=CN=C(S2)C(F)(F)F)NC)C3=CC=CC=C3C=O,156098716,maxmin
287290,C1=CC2=C(C=C1C=O)N(C(=O)C3=NNN=C3C2=O)O,18937680,maxmin
88635,CN(C)[C@@H]1CCN(C1)C2=NC=C(C(=N2)OCC3=CC(=C(C=C3)F)C=O)SC4=CC=C(C=C4)C(=O)N,130337184,maxmin
93401,CCCC1=CC(=NN1CC(F)F)C(=O)NC2=C(C3=C(C[C@@H](CC3)N)C=C2)C=O,137354047,maxmin
131447,CC1CN(CC2=C1N(N=C2C(=O)NC3=CC=CC(=C3)C=O)CC4=CC=C(C=C4)F)C(=O)C5=CC=CN5,168196095,maxmin
137704,C1CN(C[C@@]12C3=C(C=CC(=C3F)Cl)NC(=O)O2)C4=NN=CC(=C4)C(=O)NCC5=CC=C(C=C5)C=O,171725675,maxmin
280595,C1=COC2=C(C=C(C=C21)N3C=NN=N3)C=O,15428566,maxmin
103824,CN(C)CC1=C(C(=C2C(=C1C(=O)N3CCCCC3)C=C(CC=N2)CC4=CC=C(C=C4)F)O)C=O,143584196,maxmin
253514,CC1=CC2=CC3=C([C@H]4[C@H](C5=CC(=C(C(=C5[C@H](O4)O3)OC)C=O)O)C(=O)C)C(=C2C=N1)OC,170990757,maxmin
285674,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CNC(=O)C3=C(C=CC4=CC=CC=C43)C=O)O,18633384,maxmin
17373,CC1(C=CC2=C(O1)C(=CC3=C2N(C4=C3C=C(C=C4)C(C)(C)C)CC5=CC=CC=C5)C=O)C,162651031,maxmin
63234,C1CC1CN2CCN(CC2)C3=C(SC(=N3)NC4=CC=CC=C4)C5=C(C=CC(=C5OC(F)F)N)C=O,87889236,maxmin
93274,CC(C)C1=CC(=C(C=C1C=O)O)C2=NNC(=S)N2C3=CC4=C(C=C3)N(C(=N4)C(F)(F)F)C,137128639,maxmin
95871,CC1=CC(=C2C(=C1)N=C(C=N2)OC)C3=NC4=C(C=C(C=C4S3)C=O)C(C5(CC5)C(F)(F)F)O,139522551,maxmin
131647,CN1C=NN=C1C2(CC3(C2)COC3)C4=CC(=CC=C4)N(C)CC5=C(C=CC=C5C(F)(F)F)C=O,168262622,maxmin
137883,CCC(C1=NC2=C(N1C3=C(C=CC=C3OC(F)F)C=O)C=C(C=C2)C#CC4CCCN(C4)C)N(C)C,171806148,maxmin
138779,CC(=O)N1CCC2=C(C1)C(=NN2C3CCOCC3)N4CCCC5=CC(=C(C=C54)C(F)F)C=O,172394000,maxmin
136636,CN=C(COC1CCCCC1)NC2=C(C(=CC(=C2)CCC3CCNCC3)F)C=O,170749596,maxmin
178979,CC(CC[C@@H]1[C@@](CCCC1(C)C)(C)/C=C/C(=O)OC)C2=CC(=C(C(=C2C=O)OC)OC)OC,164667954,maxmin
279830,C=C1C2=C(C=C(C=C2O)C=O)N3CC4C(C1(O3)O)N4,15051728,maxmin
281174,CC1([C@@H]([C@H](C2=C(O1)C=CC(=C2)C=O)N3CCSC3=NC#N)O)C,15734826,maxmin
39091,C[C@@H]1[C@@H]2[C@H]([C@@H](O1)N3C=C(C4=C(N=CN=C43)NC5=CC=C(C=C5)F)C6=CC=C(C=C6)C=O)OC(O2)(C)C,18660768,maxmin
129274,CN([C@@H]1CC[C@@H](C1)NCC2=CC=C(C=C2)C=O)C3=C4C=C(SC4=NC=N3)CC(F)(F)F,166959071,maxmin
67736,CC(=O)OC1=C(C(=C2C(C(N(C(C(C2=C1)C3=CC=CC=C3)F)C(=O)C(F)(F)F)F)F)C=O)O,88795359,maxmin
73763,C1CCOC(C1)N2C3=C(C=C(C=C3)/C(=C(\C4CCC4)/C5=CC=CC=C5)/C6=CC=C(C=C6)C=O)C(N2)F,89820405,maxmin
127653,CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2C(C1=O)CCN(C)C(F)(F)F)C3=CC=C(C=C3)C=O,166663766,maxmin
140896,CCCCC=N/C(=C(\C(=C\C=C(/C)\OC(F)(F)F)\C=C/C)/N=CC)/C1=CC=C(C=C1)C=O,173878586,maxmin
141278,CN1C=NN=C1C(=C)CC(N=C(C=C)C2=NC3=C(O2)C(=CC(=C3)C=O)OC)F,174031203,maxmin
153962,CCOCOC1=CC=CC(=C1C2=NN=C(C(=C2C(F)F)C(F)F)NC3CC(C3)(C)O)C=O,176014460,maxmin
2310,C[C@H]1CN2C3=C(C=CC(=C3CN1CC=C(C)C)C=O)NC2=S,3000845,maxmin
77256,CC1=C(C(=O)N(CCC1)C2=C(C(=CC=C2)Br)C=O)C=CCC3(CC3)C(F)F,91240148,maxmin
83961,CCCCCC[C@@H](C)NC(=O)C1=NC2=CC(=NN2C(=C1)C3CCC3)C4=C(C(=C(C=C4)C=O)O)F,122663466,maxmin
91935,C[C@H](C1=CC=CC2=CC=CC=C21)N(C)CC3=C(C=C(C=C3)C(N)N(C)C(C(F)(F)F)O)C=O,134549772,maxmin
101729,C1CNC[C@@H]1C(=O)NC(=O)C2=CC(=CC(=C2F)CC3CC3)C=O,142770284,maxmin
113537,CCC1=C(C(=CC(=C1CC(=O)N=S(=O)(C2=CC=C(C=C2)CN(C)C)N)C(C)C)C=O)F,153389680,maxmin
127778,CNCCN(CCN=CNC1=CC=CC=C1C=O)C(=O)C2=CC3=C(C(=C2)F)N=C(O3)C4=CC=CC=C4,166688175,maxmin
149430,C1=CC=C2C(=C1)C=CC(=C2C=O)OCCCC/C=C/C(C3=NC4=CC=CC=C4O3)(F)F,175007554,maxmin
80026,CC1=C(C2=C(N1CC(=O)N3CC(C3)N4C=CC=N4)C(=C(C=C2)Cl)F)SC5=CC=CC(=C5)C=O,117990500,maxmin
119609,CCN(C1CCC(CC1)(F)F)C2=CC(=CC(=C2Cl)C=O)OC3CC(C3)N4CCC(CC4)C,156450540,maxmin
68844,C#CCCCN1C(=NC2=C(N=C(N=C21)F)N)CC3=C(C=CC(=C3)C=O)I,88935496,maxmin
109886,C1=CC(=CC=C1C=O)C(=NC=NC2=CC=C(C=C2)C(C(C(F)(F)F)(F)F)(C(F)(F)F)F)N,145617949,maxmin
112204,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C)/C=C(\C)/C4=CC(=C(C(=C4)F)C=O)F,148411789,maxmin
156183,CC1=C(C=C(C=C1)C=O)C2(CC2)C3=NOC(=N3)/C(=C/C(=NC)C(F)F)/N,177006776,maxmin
290631,C1C=C(CC(N1)CCSCC2=CNC3=CC=CC(=C32)C=O)C4=CC=CC=C4,19786618,maxmin
116917,C/C=C\SC(=C)C1=NCC(=C2N1CC(C2)NNC3=CC=CC(=C3)C=O)C(=N)/C=C\CC(C)F,155379998,maxmin
1390,C/C=C/C1=CC2=C(C3=C(C(=C(C(=C3C(O2)OC(C)C)C=O)OC)O)O)C(=O)O1,16737295,maxmin
94328,CC1=C(C=CN(C1)/C(=N\N=C)/CC2CC2(F)F)C3=CC=C(C=C3)C=O,138493267,maxmin
101131,CN=C(NC1=CC=CC=C1C=O)N2CCN(CC2)C(=O)C3=CN4C(=N3)C=CC=C4C(F)(F)F,142555441,maxmin
103826,C1=CC(=CC=C1CNC(=O)C2=C(C(=C3C=C(C=NC3=C2O)Br)N)C=O)F,143584203,maxmin
178905,C#CCNC(=O)C1=CC(=NC(=N1)N2CCN(CC2)CC3=CC(=CC=C3)C=O)NC4=NNC(=C4)C5CC5,163203726,maxmin
272707,CN(C)C(=O)CN1C2=C(C(=C1C3=CC=CC(=C3)C=O)C4CCCCC4)SC(=C2)C(=O)O,11189840,maxmin
286687,C1COCCN1C2=CC3=C(C=C2)N=C4C5=CC=CC=C5C(=S)C(=C4O3)C=O,18730869,maxmin
102307,CC1=C(SNC1=O)N(C2CC2)C3=C(C=C(C(=C3)C4=CC5=C(CN(C5)C)C=C4)CF)C=O,143007709,maxmin
16388,C1=CC=C(C=C1)CCC[C@@H]2[C@H](N(C2=O)C3=CC=C(C=C3)O)C4=CC=C(C=C4)C=O,44385944,maxmin
179050,CC1=C(C(=C(C(=C1O)Cl)C#CCOCCOCCOCC#C)C=O)O,164674149,maxmin
43294,C1=CNC(=O)C(=C1)C2=C(N(C3=CC(=C4C=COC4=C32)F)CC5=C(C=CC(=C5)C=O)F)C(=O)O,44548909,maxmin
95115,CC1=C2C=CC=C(C2=C(C=C1)C=O)C(N(C)SC3=C(C(=C(C(=C3C)F)CS)F)C)OC,139316296,maxmin
140564,CC1=CC(=C(C=C1C(=CN)C=NC2=CN=CC(=C2)NC3CCN(CC3)CCF)C=O)F,173749775,maxmin
6410,CC(=C)C1CCC2=C(C1)C(=CC(=C2)O)C=O,14681763,maxmin
120817,CN(C1COC(OC1)C2=NN=C(O2)C3CC(C3)OC(F)(F)F)C(=O)C4=CC=CC=C4C=O,156852436,maxmin
172155,CC1=NC=C2COC(C2=C1O)C3=C(C=C(C(=C3)C=O)O)O,132451946,maxmin
266656,CC1=CC(OC1=O)CC2C3=C(C=CC=C3OC(O2)(C)C)C=O,24970369,maxmin
16301,C/C/1=C/CC[C@]2([C@@H](CC[C@@H]2[C@H](C)CCCC(C)C)C3=C(C=C(C[C@H](CC1)O)C=C3)C=O)C,44291543,maxmin
60746,CC(C)(C)C(CC1=CC(=C(S1)S(=O)(=O)C2=CC=CC(=C2)C=O)C3=C(N=CC=C3)F)NC(=O)O,87612044,maxmin
88214,C1[C@H]2C[C@@H]([C@@H]1NC3=NC4=CC=CC=C4O3)N(C2)C5=C(C(=C(C=C5)F)N6N=CC=N6)C=O,130227626,maxmin
90023,CC(C)N=C(C1=CN2CCOC3=C(C2=N1)C=C(C(=C3)F)C=O)N=C(C)N,132125462,maxmin
118845,CC(C)(C)OC(=O)N[C@@]1(CCN(C1)C2=C(C3=C(C=C2)OC(O3)(F)F)C=O)C(=O)O,156176814,maxmin
128359,CCOC1=C(C=CC(=N1)C(CSC)N(C)C(=O)C2=C(C=CC(=C2C=O)NC(=O)C3CC3)F)OC,166810271,maxmin
129526,C1CN(C1)C2=NC3=C(C(=C(C=C3O2)F)C#CC4CN(C4)C5=NC6=C(C(=C(C=C6O5)F)C=O)F)F,167006477,maxmin
130490,COC1=C(C(=CC(=C1)C2=CN=C3N2C=CC(=C3)OC[C@@H]4CCCNC4)OC(F)F)C=O,167240376,maxmin
243425,CC/C(=C\C1=C(N=C(N1)C2(CC(C2)(F)F)C3=CC=C(C=C3)C=O)N)/C#N,162611351,maxmin
87301,CN(C1=C(C=C(C=C1Cl)C#CC2=CN=CC=C2)F)C(=O)N(C3COC3)C4=CC=CC=C4C=O,129085854,maxmin
90751,CCS(=O)(=O)N1CCC(CC1)N2C=C(C=N2)C3=CC4=C(NC=C4C5=C(C(=CC(=C5)F)F)C=O)N=C3,134250271,maxmin
119246,CC1=CN2C=C(C=C(C2=N1)F)C3=CC(=C(C=C3)NC(=NC)C4(CCN(CC4)CCOC)F)C=O,156329910,maxmin
264289,C1CC2=C(C=C3C=CN(C3=C2C1)S(=O)(=O)C4=CC=CC=C4)C=O,10358963,maxmin
287414,CC1=C(C=CC2=C1C(COO2)Cl)C=O,18949078,maxmin
2900,CN1C2=C(C=C(C=C2)S(=O)(=O)NC3=C(N=C(C=C3)OC)OC)C4=C1C=C(C=C4)C=O,134134993,maxmin
109332,CC(C)C1=NC=CN1C2=NC=NC=C2C(O)(O)OC3=CC(=CC(=C3C=O)O)F,145419999,maxmin
125650,CNC(=O)NC1=C(C(=C(C=C1C=O)C(F)(F)F)Cl)SCC2(CC(C2)(F)F)CO,164542467,maxmin
130640,C[C@@H](C1=CC=C(C=C1)C=O)NC(=O)C2=C(N(N=C2C(F)(F)F)C)OC3=CSC(=C3)C(F)(F)F,167297283,maxmin
149192,C1CCN(C1)C2=CC(=C(C(=C2)F)C=O)C(CNC(=S)S)NC(=S)S,174962996,maxmin
262664,CN(CC1=CC=C(C=C1)NC(=O)C2=CC3=C(CCC2)C=CC(=C3)C4=CC=C(C=C4)C=O)C5CCOCC5,73334555,maxmin
5593,CC1=CC(=CC(=C1OC2=NC(=NC3=C2CCCC3)NC4=NC=C(C=C4)C#N)C)C=O,164609854,maxmin
31481,CC1=C(C2=C(CC[C@@](O2)(C)C(=O)CC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C=O)C,54283359,maxmin
100672,CC1=CC(=C(C=C1)C2(CC2)C(=O)NC3=CC(=C(C=C3)N4C=C(C=N4)C(C)(C)C)C=O)F,142382274,maxmin
107836,CSC1CCC(CC1)C(=C)NCC2=C(C(=C(C=C2)O)F)C=O,144870146,maxmin
121256,CNC(=O)C1=CC(=C(C(=C1)C2=CN=C3N2N=C(C(=C3)C4=CN(N=C4)C)O[C@H]5CCOC5)F)C=O,157286908,maxmin
124801,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C=O)C3=CCC(C=C3)F,163410907,maxmin
133424,CCC1=C(C=CC(=C1)NC(=N/C=C\C)C(=NCC(C)C2=C(C=C(C=C2)NC)C(F)(F)F)C)C=O,169623630,maxmin
289324,CC1CC(C2=C(C1(C)C)C=C(C(=C2C=O)C)C)(C)C,19422776,maxmin
124877,C[C@H]1C(=O)NC2=C(O1)C=CC(=C2)NC3=NC(=NC=C3F)NC4=CC(=C(C=C4C=O)OC)Cl,163492282,maxmin
38081,CCCCCC1CCC(=CC1)CCC2=C(C(=C(C=C2)C=O)F)F,14495649,maxmin
66870,CC1=C(C(=C(C=C1)C2=CC=CC=N2)C=O)N3C[C@@H]4[C@H]3CN(CC4)C5=CN=C6C(=N5)C=CC(=C6F)F,88541829,maxmin
99444,C1CC(CCC1N)N2C(=O)C3=C(N=CC(=C3)F)N(C2=O)C4=CC(=CC(=C4C=O)C5=CC=CC=C5)O,141624652,maxmin
103897,CC1=C(C=CC(=C1)CNC(=O)C2=NC=NC=C2CN(CC(=O)O)C3CCC4=C3C=CC(=C4)C=O)F,143601924,maxmin
128330,CCC1=CC(=N/C(=C/C(=C)C2=C(C=C(C=C2)C=O)F)/N1C)C(=O)NCC/C(=C\3/CC=C(N3)C)/C,166805325,maxmin
183937,COC1=CC2=NC=CC(=C2C=C1C(=O)NCCF)OC3=C(C(=C(C(=C3)C=O)NC4CC4)Cl)N,16718847,maxmin
25877,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(=CSC3=NC4=CC=CC=C4)C5=CC(=C(C=C5)O)C=O,177649155,maxmin
93698,CC1=C(C(=C(C=C1CC2=CC=C(N(C2)C)/C(=C/NC)/C(C)N)C=O)F)C,137418411,maxmin
107249,C1COCC(N1)C2=C(C=CC=C2NCC3=CC=C(C=C3)C=O)CF,144741591,maxmin
179857,CC1=CC(=NO1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)C3=C(C=CN=N3)C4=CC(=C(C=C4)O)C=O,172407629,maxmin
121385,C[C@@H]1C[C@@H](CC(C1)C2=C(C=NC=C2)CC(=O)C3=NC(=C(C=C3)F)C4=C(C=CC(=C4F)C=O)F)C,157583407,maxmin
126549,CNCCOC1=C(C(=CC(=C1)C2=C3CCC(C3=NC(=N2)N4CCC4)(F)F)F)C=O,165396081,maxmin
286654,C1=CC=C(C=C1)OC(=O)CSC2=NN=C(S2)SC3=C(C=C(C(=C3)O)C=O)O,18725014,maxmin
119222,CC1=NC2=C(O1)C=C(C=C2F)C3=CC(=C(C=C3)C=O)N=CN(C)C4CCN(CC4)C5CC5,156329720,maxmin
49055,CC1=C(C2=C(N1C)C=C(C=C2)C=O)C3=C(C(C(C3(F)F)(F)F)(F)F)C4=C(SC5=CC=CC=C54)C,59080070,maxmin
102003,C1CC(CCC1NSC(F)(F)F)(C2=C(C=CC(=C2)F)F)S(=O)C3=CC=C(C=C3)C=O,142879939,maxmin
106559,C/C=C\C(=C(\C(C/C(=C/C)/C=C(\C=C)/F)N)/N)\C1=CC(=C(C=C1)F)C=O,144506163,maxmin
