index,SMILES,PubChem_CID
23101,C1=C(C2=NC=C(N2C=C1C(=O)O)C=O)Br,125449016
23142,C1=CC(=C(C(=C1C#N)O)C=O)F,130063157
23184,C1CS(=O)(=O)C2=CNC(=C21)C=O,131200065
23432,C1CC2=C(N=NN2C1)C=O,162341900
23550,C1COC(O1)C2=C(N=C(S2)C=O)Br,165993812
23803,COC1=CC2=C(C=C1)N=C(N2C3=CC=C(C=C3)C=O)Cl,155923735
23822,C1CN(CCN1C2=CC(=C(C=C2)C=O)Cl)C(=O)C3=NC(=O)NC(=O)C3,157010399
24301,C1=CC2=CC3=CC=C(N3)C(=C4C=CC(=CC5=CC=C(N5)C=C1N2)N4)C6=C(C(=C(C(=C6F)F)C=O)F)F,90957024
24366,C1=CC(=C2C(=C1)SC3=C2C=C(C=C3)C(F)(F)F)C=O,101797862
24575,C[C@H](C1=C(C=C(C=C1)C(=O)C(C)C)C=O)F,132471774
24710,C1=CC=C(C=C1)C2=C(C=C(C=C2C=O)F)CCO,134968219
24997,CC1=C(C(=C(C=C1CC2=CC=C(C=C2)N3C=CC=N3)Br)C=O)F,146167617
25036,C1[C@@H]([C@]2(C3=C(C(=CC=C3)Br)NC2=O)N[C@@H]1C(F)(F)F)C4=C(OC=C4)C=O,154720249
25448,CCOC1=C(C(=CC(=C1)C=O)I)OCC2=CC=CC=C2,1337497
25521,CC1=CC=C(C=C1)OCCOC2=CC=CC(=C2)C=O,2298541
25543,CC(C1=CC=CC=C1)OC2=C(C=C(C=C2)C=O)OC,2873931
25744,CCCCCCSC1=NC2=CC=CC=C2N1CC(=O)NN3C(SCC3=O)C4=CC=C(C=C4)C=O,164887549
25789,CC(C)CC(=O)C1=C(C(=C(C(=C1O)C=O)O)C[C@@H]2CC[C@@]([C@H]3[C@]2(CC[C@H](C3)C(=C)C)C)(C)O)O,172453541
25877,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N3C(=CSC3=NC4=CC=CC=C4)C5=CC(=C(C=C5)O)C=O,177649155
25904,CC12CCCCC1CC3=C(C(=C(C(=C3O2)C(=O)C4=CC=CC=C4)O)C=O)O,177654952
25924,CC1=CC(=O)N(C2=C1C=C(C=C2)Br)CC3=CN(N=N3)CC4=CC(=C(C=C4)O)C=O,177658344
26212,COC1=CC(=C(C(=C1)OCC=C)C=O)OC,11775711
26630,C1CCC(CC1)NC2=C(C3=C(O2)CCCC3=O)C=O,102258071
