index,SMILES,PubChem_CID
286390,CCC1(CC2=C(C1)C(=C(C(=C2C)C)C=O)Cl)C,18696669
18273,CC[C@H]1[C@@]2(O1)[C@@H](C[C@@H](O[C@H]2O)C(C(C)CC)C(=O)C3=C(C(=C(C(=C3)C(C(C)C)OC)O)C=O)O)O,139585849
55835,C1CN2C(=NC(=C2NC3=CC(=C(C=C3)Cl)F)C4=CC=C(C=C4)F)CN1C(C=O)OC5=CC=CC=C5,87185766
68330,C[C@@H](CNC1=CC2=C(C=C1)C=C(C=C2)C3=C(C(=CC(=C3)N4C=CC(=O)NC4=O)C(F)(F)F)OC)C=O,88900872
81748,CC1=CN=CC(=C1C=O)OCC2CCCCC2C3=CC=NN3CC(F)F,118867767
85572,CC(=N)C(C=O)C(=O)N1CCN2C1(CN3C=CC=C3C2=O)C4=NC=C(C=C4)C(F)(F)F,123848071
85997,CC1=CC(=CC(=C1)NC2=NN(C=N2)C3=CC(=CC(=C3)F)F)C4CNCCN4C5(CCOCC5)C=O,124110798
104550,C/C(=C\C=C(\C/C=C/C1=C(C=C(C(=C1CC(=O)N2CCSC2)CN(C)C)C=O)N=C)/C=C)/F,143809797
115343,C1CCOC(C1)N2C=C(C(=N2)C=O)C#CC3=CN=CC(=C3)CN4CCC(C4)(F)F,154998791
155463,CCN1C(=O)C2(CCC2)N(C1=O)CC3=NN=C(S3)C4=C(C(=C(C=C4)F)C=O)F,176572872
177759,CCOC(=O)C1=C(/C(=C\CC(C)(C)C=O)/N(C1=N)NC(=O)C2=CC=CC=C2NC3=CC=CC=C3)O,145864595
241980,CCC(=O)OC1CCN(CC1)C2=C(C(=NC(=N2)N)OC(=NC)C=C(C(F)(F)F)N)C=O,154540554
281516,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)CCCC5=CC=C(C=C5)C=O,16113810
2019,C1C[C@@]2([C@@]3(C[C@H](O[C@H]3O)C4=COC=C4)[C@@H](C[C@H]([C@@]2([C@]([C@@H]1O)(CC(=O)O)C=O)C(=O)O)O)CO)CO,131752423
8734,C[C@H]([C@@H]([C@]1(N=C(C(=O)N1CC=O)CC(C)C)O)N)O,17753917
16090,C1=CC(=CC=C1C=O)C2=C(C(=NC(=C2C#N)SC3=CC=C(C=C3)O)N)C#N,11717690
17424,C1=CC2=C(C=CN=C2C=C1C3=CC(=CC(=C3)C=O)C(=O)N)NC4=CC5=C(C=C4)SC=N5,164619115
40459,CC(COC)NC1=C(C(=NN1C2=NC=C(C=C2)S(=O)(=O)C)C(F)(F)F)C=O,20774112
53917,C1=CC=C2C(=C1)N=C(C(=N2)OC(C3=CN=CC=C3)C(F)(F)F)NS(=O)(=O)NCCC=O,86657926
59824,C1=CC2=C(C=C1N)C3=C(N2C(CC=O)OCCOCCOCCF)C=CC(=C3)N,87520564
65758,CC1=CC(=CC(=C1)[C@@H](CC=O)NC(=O)CNC(=O)C2=CC(=CC(=C2)O)NC3=NCC(CN3)F)C,88280901
84984,C1=CC(=C(C=C1C=CC(C2=CC(=CC(=C2)Cl)Cl)C(F)(F)F)C=O)N=CN=CN,123568604
87970,C1=CC=C2C(=C1)N=NN2OC[C@@H](C[C@@H](C=O)F)Br,129299872
88727,C/C(=C/C=C(\C)/F)/C(=C)CCC1(CCN(CC1)C2=C(C=CC(=C2OC)C(C)(C)CO)C=O)C,130371010
95103,CN(C(=O)CCC=O)OC(=O)C1=CC=C(C=C1)C(=O)C(CCF)CS(=O)(=O)O,139312536
96038,C1C[C@H](N(C1)C2=CC3=C4C(=C2F)N=C(N4CCCO3)C5=CC6=C(C=C5)OC(=N6)N)C=O,139562170
103845,C/C=C(\C=C\1/C(=C)C=CC(=O)N1CC=O)/F,143586168
105042,CN(C)C1=C(C=CC2=C1C=CC=C2S(=O)NCC=O)SF,143981401
109802,C1=CC=C2C(=C1)N(C(=S)C(S2)CC=O)CC3=NC4=C(C(=CC(=C4S3)F)F)F,145581011
114378,C1C(C=CC=N1)(C(=O)O)OC(C2=NC=C(C=C2)F)C3=C(ON=C3)C=O,154154284
128114,CC1=C2CN(CC2=NC(=C1Cl)C)[C@H](C=O)C3CN(C3)C4=CC(=NC=C4)C(F)F,166770854
129660,CCCC(C[C@@H](CC1=CC=C(C=C1)C2=C(C=CC(=C2)Cl)F)NC(=O)C3=NNN=C3)(CO)C=O,167042357
135146,C=C/C=C\C(=C/CC1=C(SC2=CC=CC=C21)C=O)\C(F)(F)F,170147137
153027,COC1(CC(=CC(=C1)OC2=C(C(=C(C=C2)CF)CF)CF)C#N)C=O,175752788
167683,CC1=C(NC(=C1C)C(=O)OC(C)(C)C)/C=C\2/CC(C(=N2)C=O)(C)C,101458621
172463,C1CCC2(CC1)CC3=NC(=C(N3C2)C=O)Cl,134691362
174178,C/C=C\1/CN2CC[C@]34[C@H]([C@H]1[C@H]2C(=O)C3=NC5=CC=CC=C45)C=O,134959298
179040,CC1[C@H]2[C@@H]3C4[C@H](O2)C5=C(C4C1(C(=O)O3)C=O)C=CC(=C5C)OC,164672399
276437,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C2=C(N3CCSC3=N2)C=O,13173177
285849,C1C2=CC=CC=C2C=C1CC(=O)C3[C@H](NCC3=S)C(=O)C4[C@H](NCC4=S)C=O,18645827
135565,CN(CC1=C(C=CC(=C1F)C2=NC3=C(C(=C2)CN4CCCC4)NN=C3N)C=O)C5CCC(=O)NC5=O,170273427
69968,CCCC1=C(C=CC(=C1)C(=O)C2=C(C=C(C=C2)OC)F)OC3=CC=CC(=C3)C[C@](C)(C=O)OC(=O)N,89053341
72137,CC(=C)C#C[C@@H](C1=C(C=CC(=C1)C(F)(F)F)F)N2CC[C@@H](C[C@@H]2C3CC=C(C=C3)CF)CC=O,89300428
89195,CN(CCC=O)C1=NC2=C(N1)C=CC(=N2)F,130474745
142136,CN(C(=O)C1C2CC(C1C=O)C=C2)OS(=O)(=O)C(F)F,174299791
149827,C1CC1C2=C(C(=CC(C2F)(C=O)C(C(F)(F)F)(C(F)(F)F)O)F)C3=CC=CC=C3,175085560
152063,C1CC1C#C[C@]2(C3=CC(=C(C=C3NC(N2)C=O)Br)F)C(F)(F)F,175463937
154708,CNC(=O)C1=NC(=C(C=C1)N2CCN(CC2)CC3=CC4=C(C(=C3)OC(F)F)N=C(C(=O)N4)C=O)F,176245133
285295,CC(=O)O[C@H]1CC[C@@H]([C@H]1CCCCCCC2=NNN=N2)C=O,18594519
17431,CN(C)C1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)C3=CC=C(C=C3)C=O,164625396
22744,CC1=NN2C(=C(N=C2S1)C(C)C)C=O,71757223
46064,CC1=CC=C(C=C1)S(C(=O)C(=O)[C@H]([C@@H]([C@H](C=O)F)O)O)(O)O,57317296
57862,C1CN(CC2C1NN=C2)C3CC4CN(CC3N4C5=NC=C(C=C5)C(F)(F)F)CC=O,87352556
65514,C1CNC=CC2C1C=CC(=C2)C3CN(CCC3CCCC=O)CC4=CC=C(C=C4)F,88254109
66595,C[C@@H](/C=C(/[C@H](C=O)NC(=O)C(Cl)(Cl)Cl)\F)C(=O)O,88477657
87877,CC(C1=C(C=CC(=C1)F)C(=O)OC)OC2=C(N=CC(=C2)/C(=C(\C)/N)/C(=NC)C=O)N,129268424
102090,C/C=C\C(=NC(=C)C1=CC2=C(C=C1)OC(C(O2)(F)F)(F)F)/C(=N/N(CCNC)C(C)C=O)/C,142918617
103385,CC1=NC(=CN1C)S(=O)(=O)NC2=CC(=NC(=N2)SCC3=C(C(=CC=C3)F)F)O[C@H](C)C=O,143423379
126040,C1C[C@]2(C/C(=C/F)/CN2C1)CC=O,164875879
132189,CC1=NC2=C(N1C)C=CC(=C2N(CCN)CC=O)NC(=O)C3=NN(C(=O)C=C3)C4=C(C=CC=C4F)F,168988978
140963,C[C@H](C=O)N(CCF)CC(/C=C/C=C\N)NC,173904460
142215,C/C=C(\C=C/C(=C)[C@@H]1C(/C(=N/NC)/C2=C(C=C(C=C2N1)F)C=O)C3=NC=NN3C)/F,174318566
143418,C1C(OC(N1)C=O)C(C(F)(F)F)N2C=CN=N2,174468873
144786,CC1=CC2=C(C(=C1)Br)N=C(OC2C=O)C3=CC(=NN3C4=C(C=CC=N4)Cl)C(F)(F)F,174556917
162820,CC[C@@H]([C@@H]1C/C=C\C[C@@H]([C@@H](O1)CC=O)Cl)Br,11197639
168600,CC[C@H](CC=O)[C@]1(C(=O)OC(=N1)C2=CC=C(C=C2)C)C3=CC=CC=C3,102388042
170337,CCOC1=C(C(=O)CC(C1)(C)C)CC=O,129757491
178476,C1=CN(C(=C1)C=O)/C(=C\C2=CC=C(C=C2)Cl)/C(=O)C3=CC=C(C=C3)Br,155936565
264393,CC1=CC(=C2C1=CC=CC=C2)C(C3=CC4=C(S3)C=C(S4)C=O)C5=C6C=CC=CC=C6C(=C5)C,10504269
284110,CCC1CCSOC1(CC)CC=O,18380080
5282,CCCCN(CC)C1=NC(=NC2=C1C(=C(N2C3=C(C=C(C=C3C)C)C)C=O)C)C,57390674
12169,COC1=CC2=C(C=C1)NC(=O)[C@@]23CC3C4CCC5C(C4)NNC5C#CC6=CC=C(C=C6)C=O,145866279
67122,CC1=NC(=NN1CC[C@]2(C[C@H]2C=O)C3CC=CC=C3)C(F)F,88580103
69326,CC1=C(C(=O)C2=C(C(=C(C3=C2N1C4(CCC4)CCO3)F)F)N)C=O,88975251
70733,C1CN(S(=O)C1C=O)C2=CC(C=CC=C2)C(F)(F)F,89122921
70743,CC[C@@H](C1=CC(=C(C=C1)C2=NC3=C(S2)N=C(C=C3)C4(CC4)C5=CC=CC=C5)F)N6CC(C6)C=O,89124966
97190,C1COCC1CNC(=O)CC2=NOC(=C2C=O)COCC3=CC=CC=C3F,140266932
108558,CC1C2=C(C=CC(=C2)C3=CNC4=C3C=CC(=C4)F)S(=O)N1C(CCNC)CC=O,145155506
124810,CC(=C)C1=C(C(=C(C(=C1F)F)F)F)COC(=O)C2(CC(C=CCC=C2)C=O)C,163419315
127885,CCC1=NC(=C2C(=N1)N(C(N2)C(=C)/C=C(\C=N)/F)CC3=CC=C(C=C3)C=O)N,166713722
129748,CC(C(C1=NN(C(=C1C(F)(F)F)C/C=C(\CN=C)/C2=CC(=C(C=C2)Cl)C=O)C)(F)F)(F)F,167067599
132015,CC1CCC2=NC3=C(N12)C=C(C(=C3)C#CC4=C(C(=NN4)NC)C=O)F,168927694
137301,CC1(CC/C(=C(/C(=O)N)\C(F)(F)F)/C1=N)C=O,171493757
146810,C1CN(C[C@@H]1CC2=NNC(N2C3=C(C=C(C=C3Cl)Br)F)C=O)C(=O)C4CC4,174679481
149936,C=CC(=CC1=CC(=CC=C1)F)C2=CC3=C(C=CC(=C3)Cl)C(N2C4=CC=CC=N4)C=O,175112290
164974,CC(=CC[C@@]12C[C@H](C([C@@](C1=O)(C(=O)C(=C2OC)C(=O)C3=CC=CC=C3)CC=C(C)C)(C)C)C=O)C,24744871
173573,C/C(=C\C1=CC=CC=C1)/C2[C@]([C@H]([C@@](C(=O)N2C)(C)Cl)C3=CC=CC=C3)(C)C=O,134919478
265534,C1=CC=C(C=C1)N2C(=O)C3=CN4C(=C(C(=O)N(C4=O)C5=CC=CC=C5)C=O)OC3=NC2=O,12611028
58118,C[C@@H]1CN(C[C@@H](O1)C)C2=C(N=C3C(=C2Cl)ON=C3C(=O)N4CC(C4)(F)F)C=O,87368754
105102,CC(C)(C=O)C1=C(N=C(N=C1N)C2=C3C=CC(=CN3C(=N2)CC4=C(C=CC(=C4F)F)F)Cl)N,144007265
108716,C/C(=C\OC1C=CC2=C(C1C=O)C=CC(=C2O)O)/C3=C(C=CC=N3)C(F)(F)F,145205008
124742,CC(=N)C1=C(NC2=C1C=C(C=C2)NCC3=C(N=CC=C3)C(F)(F)I)C=O,163380100
132148,C1CC(CCC12CN(C2)C3=C4C=CN(C(=O)C4=CN=C3)CC5=CN6C=C(C=CC6=N5)C=O)(F)F,168971073
148206,CC1=CC(=C2C(=C1)C(N(C=N2)NC3=CC(=CC=C3)SC(C)Cl)C=O)C4=CC=C(C=C4)F,174795705
289488,C1=CC2=C(C(=CN=C2C(=C1)NC(=O)C3=C(C=CC=C3Cl)Cl)C=O)C4=NC=CN4,19592949
32584,CCOCC1(CC=CO1)C=O,87135154
58431,C1=CC(=C(C=C1C(=O)N)C(F)(F)F)C2=CN(C3=C2C=C(C=C3)OC4=NC=NC(=C4)C=O)C(=O)O,87397786
59578,CCCCCCCC1=CC2=C(C=C1)C(C(C=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)CCC=C)(C=O)F,87486890
60079,C[C@H]([C@](C=O)(NC(=O)C1=CC=C(C=C1)C=C(C#CC2=CC=C(C=C2)CN3CCOCC3)F)NO)O,87549767
60335,CCN1C(=NC2=C1N=C(N=C2Cl)C(F)(F)F)CC=O,87581161
65589,C1CC=NC(=C1)NCCNC2=C3C4=C(C(=C2F)F)C(=O)C(=CN4[C@H](CO3)C5=CC=CC=C5)C=O,88267843
69907,COC1=CC=C(C=C1)C2=NOC3C2CN(C3)C4=C(C=C5C(=O)C(CN(C5=C4OC)[C@@H]6C[C@@H]6F)C=O)F,89045188
79845,C1N=C(NN1C2=CC(=O)C(C=C2)(C3=CC=CC=C3F)C(F)(F)F)C=O,117940744
84841,C#CC(CO)NC(C=O)C1=C(C(=C(C(=C1)C2OCCO2)F)F)F,123507892
85874,CC(C1=CC=C(C=CC1)F)N=C(C=O)C2=NN=C(C=C2)SC,124007983
86730,CC1C(C(=CC=C1CO/N=C(\C)/C2=CC=C(S2)CNCCC=O)C3CCCCC3)C(F)(F)F,126659338
88511,C1CC(=CC=C1CCOC2=CC=C(C=C2)CC(C(=O)N)SCC=O)F,130308043
94386,CN1CCCC2=C1C(=CC(=C2)C=O)N=CC3=CC4=C(N3CC5=C(C=CC=N5)F)C=C(C=C4)F,138503220
113667,C[C@H]1C[C@H]([C@@](CO1)(C2=CC(=CC(=C2)Br)F)NC(=O)C)C=O,153447609
126223,C1CC(C2=NC3=C(C=C2C1)N=C(S3)C(=O)N)[C@@H](CC=O)C4=CC=C(C=C4)C5=CNC(=O)C(=C5)F,164934885
130634,CN1C=C(NC1C=O)C2=CC(=NN2C)OC3=CCC(=NC=C3)C(F)(F)F,167296074
131933,CC/C(=C/N(C)C1=NC(=NC(=C1C)C2=CC=C(C=C2)NC(F)(F)F)C=O)/C,168904915
134196,CCS(=O)(=O)C(CC(C=O)C1CC1)C(=O)C2=NC=C(N2C)NC(C(F)(F)F)Cl,169839450
134731,C1CC1(C2=CC=C(C=C2)F)OC3=C(C=CC(=C3)C4=C(C(=NN4)NC5=NC=CN=C5)C=O)N,170045827
147522,CC(C)(C1=CC=C(C=C1)C2=CN3C(=CC=C3C(F)F)C(N2)C=O)O,174734730
161343,C(=O)C1=C(SC(=C1Br)Cl)I,90092888
164877,C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C(=CS4)CC=O,21788423
169807,C/C(=C\CC=O)/C1CC=NO1,129695670
170008,CSC(=S=O)C=O,129719732
170168,COC1(C=C(C=CC1(O)O)C(C=O)O)OC,129736166
172859,CC1=CCC[C@H]2CCC3=C2C1=C(C=C3)[C@H](CC=O)[C@H](C)CN(CC(=O)OC)C(=O)OC(C)(C)C,134849995
177874,CC(=O)C(C[C@@H]1C/C=C\2/[C@](CCNC1)(C3=CC=CC=C3N2)O)C=O,146165068
178807,C1CC2=CC=CC=C2C(C1)(CC3=CN(C(=O)C4=CC=CC=C43)C5=CC=CC=C5)C=O,162418052
179041,C1=CC2=C3C(=C1)C\4=C(C3=CC=C2)C(=N/C4=C/O)C=O,164672710
195324,C1CC1OC2=CC(C(N=C2)F)C=O,72232759
263648,COC1CCC(=CC1)C2=CC3=C(C=C2C=O)OCO3,621308
266493,CCO[C@H]1C[C@@H](C2=C(O1)C3=CC=CC=C3OC2=O)C4=CC=CC=C4C=O,21629416
267343,CC1=C2C(=C(C=C1)C=O)C(=O)C3=C(C2=O)C(=O)C=CC3(C)C,100927021
281415,C1CCN(CC1)NC(=O)C2=NN(C(C2C=O)C3=CC=C(S3)Cl)C4=C(C=C(C=C4)Cl)Cl,15987185
283341,C=CC(=O)NC(C=O)N,18003861
283589,C1CCC2=C(CC1)OC3=C2C=CC(=C3)C(CCC4=CC=CC=C4)(CC=O)C(=O)O,18318892
284336,CCCC(C)C1(C(=O)NC(=O)N(C1=O)C)C=O,18408286
284356,C1CCC2C(C1)CC(N2)C=O,18411496
286585,CCC1=C(C(=C(C(=C1S(=O)CC(C)(C)C=O)C)C)C)C,18719694
69119,CCCCN(C1=NN=C(S1)C2=CC(=C(C(=C2)C)OCC=O)C)C(=C)C3=C(C(=CC=C3)Cl)F,88957524
104380,CCC1=CC2=C(C=C1)N(C(=C2C3=CC=CNC3OC)C=O)CC4=CC=CC=C4F,143773874
125001,CC1=C(C=CC(=C1)C(CCC2CC=C(N=C2)C(F)(F)F)NCC(C)C=O)F,163614718
128393,CC1=CC=C(S1)C2=CN=C3N2C=C(C=C3N=C(C(F)F)NN)C=O,166812373
140476,CN1C=CC(=N1)C2=CC=C(C=C2)C3=CN=C(N3)C(CCCCCC=O)C(=O)C(=CC=NC(F)F)N,173709330
285984,CN(C)C(=O)N1C=C(C2=CC=CC=C21)C(=O)[C@@H]3CSN([C@@H]3C=O)C4=CN=CC=C4,18658579
11205,C/C=C(\C)/[C@@H]1[C@](C2=C(O1)NC=C(C2=O)C3=CC=C(C=C3)O)(C)C=O,10958327
25830,CCCCCS[C@H]1C([C@]2(C(=C([C@]1(C2=O)C)C3=CC=CC=C3)C4=CC=CC=C4)C)C=O,172469146
35667,CC1=CC(=C(C=C1C=O)C(=O)N2C[C@H]3CN(CC[C@]3(C2)CO)C)C,177662276
90842,CC12CC13CC[C@@]2(C4=NN=C(C=C34)C5=C(C=CC=C5F)F)C(C=O)C#N,134277568
102843,CNCCN(CC(C=O)F)C1=NC(=NC2=C1CSC2)C3=CC(=C(C=C3F)Cl)F,143216280
106288,CC1CCC(CC1)C2=C(CN(CC2)CCF)C3=C(SC(=C3)C#CC(C)(C)C)C=O,144400894
109913,CC1=C(C=C(C=C1)OC2=NC3=C(N2)C=C(C(=C3)C4=C(C=C5C(=C4)C=CN5CCO)F)Cl)C=O,145625436
116118,CCC1C(=CC2=C(C1=O)CC(=C2)C3=C(C=CC(=N3)C(=O)C)C=O)C(F)(F)S,155172290
116681,CC(C)(CC/C(=C\F)/COOC1=CC2=C(C=C1)C(NCC2)C=O)NC(=O)O,155319079
139828,C1C[C@H](NC1)C(=O)[C@]2(CCCN2F)C=O,173293447
144018,CNC1=C(C2=C(C=C1)C(NC=C2)(C=O)F)C=C,174507755
153723,CC1=CC(=CC(=C1F)C(C)NC2=C3C=C(C=CC3=NC(=C2)C)C4(CCNCC4)C=O)N,175944502
159383,CC1=CC(=CC(=C1N2C=C3C(N2)NC(NC3=O)N4CCOCC4)C=O)Cl,172637518
160736,CC(=O)C1=CC=CC=C1N(C(=O)C)C2(CCN(CC2)C(=O)C)C=O,15832179
168944,CCC(CC)O[C@H](C=O)[C@@H]1[C@@H](N(C(=O)O1)C(C2=CC=CC=C2)C3=CC=CC=C3)/C=C/C4=CC=CC=C4,122218331
286549,CS(=O)(=O)C1=CC=C(C=C1)OC2C(=NN(C2=O)C3=C(C=C(C=C3Cl)N=C)Cl)C=O,18714645
16384,C1=CC(=CC=C1C=O)C(=O)OCCCCC2=CNC(=S)NC2=O,44384680
137449,CC1=C(C=CC2=C1N(N=C2C3=CC=CC4=NN(C=C43)C)C5=CN=C(C=C5)N6CC7C(C6)C7C=O)F,171533454
142236,CC1=NC(=CN=C1C=O)OC2CC3CNC(=C(N3C2)/C=C(/C4=C(C(=CC=C4)F)O)\N)N,174321812
179523,CC1=CC=C(C=C1)S(=O)(=O)C2=C(N3CCCC3=C2C=O)C4=CC=C(C=C4)Br,168304546
266277,CC(C)C1=C2C3=C(COC3=CC(=N2)C=O)C=C1,15721897
282740,C1=C(C=C(C(=C1Cl)OCCOCCC=O)Cl)OCC=C(Cl)Cl,17919580
288186,C1=CC=C(C=C1)OC(CCC(CCCCCCOC2=CC=C(C=C2)Cl)Cl)C=O,19021946
9649,CC1=C(C(=C(C(=C1Cl)O)C/C=C(\C)/CC/C(=C(\C)/C(C)CCCO)/C)O)C=O,164611564
58938,C1CC(CCC1C2=C(C=CC=N2)F)(C3=CC4=C(C=C3)N5C=NN=C5CN(C4)C(C=O)O)Cl,87407217
80899,CC[C@H](C)[C@](C=O)(NCCC1=CC(=C(C(=C1)F)C(=O)C2=CC=CC3=CNC(=O)C=C32)F)NC(=O)O,118326157
104200,C1C(C(=CC(=C1F)OCC2=NC3=CC=CC=C3N2)F)C=O,143712733
134831,C/C=C\N1C(=C(N=C1C(C)C2=CC(=C(C(=C2CC(C)C)C=O)F)Cl)C)C(=C)N,170065062
142447,C1=CC(=C(C=C1F)NC2=C(C=C(C=C2)I)CN)C3C=NOC3C=O,174363955
148093,CCS(=O)C1=NN(C(N1C)C=O)C2=CC(=CC=C2)SCC(F)(F)F,174785643
149953,C1=CC=C(C=C1)C2=CC=COC(N2C(=O)CCC[C@@H](C3=CC=C(C=C3)F)O)C=O,175117000
177898,COC1=NC=C(C=C1)C2=CC3CCC(C2C3C4=CN=CC=C4)C=O,146166437
179273,CC1=CC=C(C=C1)S(=O)(=O)N2[C@@]3([C@]2([C@H]([C@](C3)(C#N)C(=O)OC)C4=CC=C(C=C4)C#N)C=O)C,166439621
16023,CCCCCC1CC2=C(C=CC(=C2)OC(=O)C)C3=C(C4=C(N13)C=CC(=C4)OC(=O)C)C=O,10388149
29986,CC1=C(NC(=C1C(=O)NCCN2CCCC2)C)C=O,20761729
33921,C1=COC(C1=C=O)C=O,129678002
42238,CC[C@@](C=O)(C(CC(C1=CC=CC=C1)N=C(N)N)C(=O)C(F)(F)F)N(C(=O)CN)N2CCC2,22848000
79207,CC1=NC(=CC=C1)C(C=O)N2CCC3=C2C=CC(=C3F)C4=CN(C5=NC=NC(=C45)N)C,117779554
84223,C1C(NNN1CC(CN=CN=CN)(C2=C(C=C(C=C2)F)F)O)C=O,123217771
101552,C1=CI=CC(=C1NC2=C(C=C(C(=C2F)F)C=O)C(=O)NOCCO)F,142687116
107458,CCC(=C)C1=CC2=C(C=C1C=O)OC3=C(C2(C)C(F)(F)F)C=C4C(=O)CC(=O)C4=C3,144780241
109988,C1C=C(C(CN1C2=NC(=O)N(C=N2)CC3=CN=C(C=C3)OC(F)F)C=O)C4=CC=C(C=C4)F,145646328
110362,CCN(C/C(=C/CC=O)/N=C1C=CC=C(N1C)C)/C(=C/C=C(\C)/F)/C=C,146186586
113155,CN(CCCNCC(C=O)C1(CC=CC=C1)OS(=O)(=O)C(F)(F)F)CC2=CC(=CC=C2)OC,152745829
121028,CC(C)(C)C1=CC=C(C=C1)N(C(C=O)C2=CC(=CN=C2)F)C(=O)[C@H]3CCCN3C#N,156892724
126868,C/C=C\C(=C(\CC(F)(F)F)/C=C)\C(=O)NC1=C2CC(CC2=C(C(=C1)CCC=O)NC)(F)F,166091600
145407,CCC(CC1=CC=C(C=C1)F)C(=N)C2=NC(=NC3=C2CN(C3C=O)C(C)C)N4CCN(CC4)C(=O)C,174592591
146762,CC(C1=C(C(C2=C(O1)C=CC(=C2)Br)C=O)C3=CC=CC=C3F)N4C=NC5=C(N=CN=C54)N,174677998
149892,CC(=O)O[C@@H]1[C@@H]([C@H](O[C@H]1N2C3=NC(=NC=C3N(C2=O)CC=O)N)CC(=O)OC)F,175100489
151750,CCC1(C(NC(C(C1C2=C(C(=CC=C2)F)C(C)F)(C)C(=O)O)C=O)C)C(=O)O,175392591
161198,CC(C)(C)NN=CC=O,73822997
164018,CC(C)(C)N1CCN(C1C=O)C(C)(C)C,13449552
167484,CC1=CC(=C(C2=C1N(C=C2COC(=O)C(C)(C)C)C(=O)C3=CC=CC=C3)CC=O)OC,101162515
173206,CC(C)C1=C2C(=C(C=C1C=O)C3OCCCO3)OC4(O2)CCCCC4,134872550
259322,C(C=O)S(=O)(=O)CC(=O)O,176472468
269800,CCCCC12CC(C(=O)C=C1C3=C(C2)C=C(C=C3)O)CC=O,9814769
286160,C1=CSC2=C1C(=O)C(=CN2)C=O,18672031
289894,C1=CNN(C=C1)CC=O,19704978
291086,C(=O)C(=C=O)C#N,19835826
12820,CN1C2=C(C(=O)NC1=O)N(C(=N2)Br)CC=O,5151289
33765,COC1=CC2=C(C=C(N=C2C=C1)C=O)[C@H]([C@@H]3CC4CCN3C[C@@H]4C=C)O,129637946
58080,CC1=C(C(=CC=C1)C)NC2=C(N=C3N2C=C(C=C3)F)C4=C(C=C(C=C4C)OC(C=O)N)OCC(=O)N,87366571
84734,CC1CC=C(ON=C1CC=O)N2CCC(CC2)C3CC3CCOC4=CC(=C(C=C4)S(=O)(=O)C)F,123459634
88334,CCCC/C(=C(/C(C1=CC=C(C=C1)Cl)N(C)C2=CN(C(=O)C(=C2)C)C)\C(=N)C=O)/C(F)(F)F,130271678
90568,CC1=C(C=C(C=C1)NCNC(=NC)/C(=C\C(C)C=O)/F)O,134188052
109201,CN(CCC1=CCC(C=C1)N)C(C2=CN(N=C2C3=CC=C(C=C3)F)C4=CC(=CC(=C4)F)F)OCC=O,145379449
114100,C[C@@H]([C@@H](C1CC1)C2=CC3=C(CCC(O3)C4=C(C=C(C(=C4)C=O)O)F)C=C2)C(=O)OC,153682403
129329,CC(C)(C=O)N1C2=C(C=CC(=C2)C3=CN(N=C3)C(F)F)C(=N1)C(=O)N,166970727
129357,CN1C(=CC(=N1)C2(CC2)F)CCCC3(CCCCC3)C=O,166977477
137701,C1[C@@H](CN([C@@H]1C=O)C2=NC(=NC3=C2OC4=CC=CC=C43)C(CCCOCC(=O)O)(F)F)O,171724374
140467,CC(C)CN([C@H]([C@@H](C1=C(C=C(C=C1)F)C=O)C(=O)NC2=CC(=CC(=C2)C#N)Cl)C(=CN)C=NC)N,173704162
290173,CC(C)CCC1=C(N(C(=O)N1CC2=C(C(=CC=C2)C3=CC=CC=C3)C(=O)O)CC(C)C)C=O,19741457
29249,C1CC2CC[C@@H](N2)C(=C1)CC=O,15894898
46070,C(=O)C(C(C(C(C(=O)Cl)(F)F)F)(F)F)(F)F,57321023
74291,C1CN(CCN1CC=O)C2=CC(=C(C=C2)CN3CC4(CC(S3(=O)=O)C5=CC=CC=C5)COC4)F,89923489
88935,CC1=C(C1C(CN2CC3=C(C2=O)C=CN=C3C=O)C=N)N4CCC(CC4)(C)F,130390385
98717,C1=CC2=CC(C(=O)N=C2C=C1)(C=O)F,141308008
105992,CC(=O)C(C=O)NC1=CC(=CC(=C1Cl)C2=C(OC(=N2)C3CC3)C4=NC(=NC=C4)NC)F,144300452
114874,CCCNC1=NC(=NC2=C1C(=CN2)C(F)(F)F)NC3=C4C(=C(C=C3)C=O)OCCO4,154698157
125402,CC1(C(C1C(F)(F)F)C(NCC=O)OC)C,163970253
127852,CC1(CN(CCN1C(=O)C2=CC=C(C=C2)C3=NC4=C(O3)C=C(C=C4)F)C5(CC5O)C=O)C,166708846
130307,COCC1=C(ON=C1C2=CC=CC=C2Cl)C3C=NN(C3C(F)(F)F)C4CC(C4)C=O,167186410
134379,C1=CC2=C(C=C1C3=NC=CC(=N3)NC4=CC(=C(C=C4)C5=CNN=C5)F)NC(=C2)C=O,169905843
137616,C1=CC(=C(C2=C1/C(=C/C3=C(N(C(=O)N3)C(C=O)C4=C(C(=C(C=C4)Cl)F)F)O)/C=N2)F)Cl,171619395
