id,bde_gxtb_kcal
54014,79.976
153180,77.401
56780,84.541
183563,76.412
84031,76.815
81104,101.202
123805,75.165
216493,75.37
150681,74.007
42512,70.861
60243,104.257
144400,105.855
157720,74.262
35289,90.089
195426,75.87
209018,67.526
141720,74.558
165361,112.796
104717,105.906
166259,105.091
62071,117.892
112758,72.826
100721,109.452
176509,79.881
29307,
69695,71.819
159580,74.235
138819,73.052
150347,70.91
189320,81.005
165088,80.286
139225,72.7
175539,106.06
93689,100.604
197590,80.079
156481,84.131
107764,74.79
188948,72.75
135160,73.433
109997,43.906
16221,111.761
109952,70.722
132959,104.498
159757,79.515
22750,
90459,107.732
183704,110.037
101328,104.823
126156,70.369
205084,106.236
33868,101.341
113023,
28197,75.532
114658,75.916
171098,84.91
96392,
128082,84.26
28193,75.388
84130,79.66
154477,76.212
111353,82.421
56346,59.002
212121,114.904
131819,102.599
43225,112.773
177360,43.759
155785,74.018
212355,72.631
40807,86.076
152646,108.027
123866,27.352
128090,84.608
75393,78.561
218097,83.204
19170,109.434
163412,76.851
5748,83.644
55235,79.072
205077,82.383
155152,73.959
84304,74.964
196856,79.552
35966,91.275
26570,101.478
206918,109.436
110080,82.225
114991,106.413
106408,70.89
124595,78.502
183519,75.486
94013,67.919
93302,77.863
13879,90.083
80820,103.909
192348,70.321
178737,102.983
201203,80.169
87442,68.521
91450,79.9
166196,104.883
21407,80.52
185684,93.648
37210,78.54
156412,79.15
53110,105.14
101427,43.074
25339,106.699
164616,104.128
83916,85.209
54839,72.611
134563,105.378
154065,83.752
155061,75.341
205102,84.665
701,74.692
48851,97.967
163650,74.417
134327,102.4
20239,74.771
133021,113.392
71579,78.092
113871,75.139
74302,81.981
171768,64.182
23477,72.757
8452,73.579
64915,76.583
133167,81.351
34790,109.227
132671,73.717
134371,103.147
106337,109.682
121758,
19963,67.79
43218,78.852
10158,70.394
116380,85.103
128650,111.85
202892,81.368
48329,64.116
103403,114.472
216518,104.326
189154,74.579
124292,75.406
213013,84.005
86284,86.254
153457,77.567
21556,80.54
65747,112.871
150919,
9053,66.809
164574,110.738
71167,103.867
69100,112.328
38037,74.165
203168,83.534
105416,72.016
35436,105.011
90741,74.164
120834,105.947
134598,107.574
185667,104.824
149002,103.155
187111,71.406
102589,110.704
62945,78.289
132855,103.78
186787,74.394
135827,72.816
5106,
118720,63.462
190420,73.986
93566,110.946
56622,67.822
24747,110.494
137526,106.912
132221,107.788
195131,106.117
86270,97.551
33143,110.563
63188,80.347
96448,
151102,76.082
17610,78.513
194194,90.72
127789,
147171,77.65
127635,
134027,74.464
14768,87.281
198362,106.228
154635,
189487,64.95
51182,107.931
75724,114.236
33075,
137689,78.537
3879,106.113
202752,105.676
23650,79.281
183266,111.802
148936,104.559
2795,
24920,82.274
97879,109.34
218157,82.734
136642,79.59
34907,109.924
93889,115.456
193741,63.829
120845,75.611
99814,128.213
25289,104.764
51295,53.903
71700,63.944
179001,68.53
202988,94.985
28157,75.947
47293,
197611,68.441
134314,101.225
124642,85.007
120381,83.1
137569,90.13
133177,76.173
150279,74.704
133170,80.792
211466,105.785
218518,73.843
104166,
102892,103.656
17617,80.103
2988,76.11
82590,
89361,103.91
149520,85.564
2849,75.628
150081,77.733
184172,77.772
165492,108.559
81918,102.939
81045,
13833,85.027
119644,23.279
32844,79.134
159937,76.489
193757,70.779
175578,103.995
151256,106.839
73148,124.074
43234,77.342
192481,69.508
158793,81.736
161044,72.449
115602,75.699
127858,72.059
161554,74.13
146270,77.669
166830,105.759
198827,
53754,67.34
117184,107.476
106183,104.6
10965,76.772
132529,77.676
215484,67.081
58624,77.067
61148,78.623
142474,75.263
120282,105.574
81189,78.612
119794,83.258
214347,80.762
136731,103.998
579,79.222
139085,73.478
71551,69.072
122769,
135348,73.227
9975,72.026
189356,73.601
12356,108.538
157504,74.162
158876,79.914
182963,89.824
216676,108.07
40343,106.197
35580,75.586
31820,80.559
49105,61.431
184890,112.139
62690,73.69
62678,71.04
4140,78.184
14287,90.123
95918,66.542
112723,114.973
153272,78.013
212277,97.826
129436,108.915
162359,103.778
160460,77.448
239,116.634
179814,65.135
13073,119.927
97340,71.559
7386,108.787
101389,
162958,75.813
162469,78.24
10751,73.659
116008,108.21
108727,66.678
51341,101.996
186359,74.664
132672,73.183
200743,102.291
154251,71.277
189835,110.419
159226,69.483
183917,70.076
100895,106.346
4984,123.634
165002,79.626
133068,81.186
162507,106.346
149013,100.731
156052,84.84
121633,89.594
160539,73.012
89593,81.062
43955,76.871
479,72.675
190482,109.213
130886,75.731
40734,80.329
87515,76.474
120353,115.088
193457,
118014,104.695
54694,74.472
34259,77.684
186167,89.472
184188,111.723
121121,77.963
34270,71.439
116719,108.004
197166,77.042
60025,72.801
27987,108.646
129605,106.003
40797,106.1
193308,64.597
91703,77.126
20115,73.509
98348,109.686
68229,79.575
196388,74.219
131178,86.172
171042,79.078
19740,104.571
7640,80.032
104325,78.646
19749,108.53
93418,79.027
45019,112.516
21355,103.718
34254,73.367
121011,96.274
120339,64.899
15647,58.396
86494,73.938
193382,
166312,105.85
96304,
66512,34.235
75395,73.945
93805,106.254
206842,85.122
108967,
158991,72.823
14533,80.122
117103,103.681
75090,114.479
150073,70.374
94371,108.885
123136,105.716
193880,78.791
1567,
219335,109.819
81704,111.41
190204,76.918
183652,74.968
210134,105.114
168190,74.173
124899,72.154
5920,74.844
106991,46.119
117647,105.421
57279,87.368
93853,
78163,75.044
89876,107.312
193241,70.677
68298,66.947
200504,80.593
186857,76.148
208269,78.272
5035,84.704
105097,107.069
139214,84.333
158526,75.948
190900,67.559
122529,79.433
201087,109.967
185276,
165131,103.948
217769,77.825
60339,114.057
120831,106.219
202147,110.159
210688,75.698
28826,75.699
189237,83.399
103374,75.092
21870,100.916
30770,
4570,82.752
151391,101.67
52872,111.215
114344,108.173
180019,90.814
101989,113.019
160997,82.223
54474,115.313
15922,76.091
20851,71.501
165751,109.162
19594,
146189,76.513
99565,83.2
163816,80.915
103186,110.078
60257,96.769
32170,107.179
161052,73.938
142365,77.296
156202,73.851
105072,73.707
215919,108.106
147700,108.172
137865,79.047
80813,105.743
193268,
1291,107.387
192264,
144641,74.637
127631,
106305,132.144
162636,75.355
43422,71.21
209168,68.297
217658,
133744,73.998
87717,70.555
181558,72.711
22777,82.242
34172,108.31
202647,105.932
143864,76.813
124622,86.963
159646,78.102
94965,76.804
218078,115.108
12424,
35997,72.601
219869,118.493
162134,105.13
164832,104.921
54714,105.199
213239,119.383
61692,105.346
194799,74.459
187077,73.776
6049,72.845
195762,73.072
182402,76.494
197036,75.49
17049,74.477
194892,77.336
152138,100.955
19909,86.966
22263,
193846,85.029
63984,76.59
196442,77.45
48507,73.962
36624,105.734
133142,71.67
123837,112.605
111858,84.653
166460,108.514
154609,102.604
10663,80.222
108341,76.759
94585,75.896
20355,
191060,73.086
20016,
52142,80.309
119759,107.428
206371,119.911
83780,71.926
207351,111.476
197122,78.05
216811,105.271
179402,108.839
69860,85.002
164963,105.994
190066,72.023
124268,88.108
166658,105.196
131186,83.887
204448,76.61
178335,
20656,85.544
28242,76.245
78703,106.405
103921,75.838
113194,111.63
178473,81.74
132745,73.868
121771,107.838
101105,75.51
218890,107.918
138934,77.664
1310,76.529
183470,67.663
17500,71.945
32761,107.783
189448,77.818
76084,106.733
159258,111.391
72075,111.79
38657,74.803
44277,79.873
191526,30.857
13656,75.65
94432,108.164
49590,74.205
72851,81.954
30925,69.216
31610,69.731
84763,71.755
186638,77.667
37251,90.306
188770,72.369
14547,75.17
178604,62.169
55672,79.176
211633,108.142
81259,78.576
63123,76.324
122600,77.28
217307,76.226
101701,109.019
42847,67.573
24777,113.124
7853,79.632
188801,72.218
71032,73.689
138453,79.845
182509,78.831
162413,72.891
123585,80.986
124597,78.956
129346,74.277
127392,74.842
8760,110.4
92516,74.914
217519,66.206
68562,69.273
89484,85.442
147661,77.844
17111,86.281
88927,81.607
60544,78.717
63228,79.624
75115,69.333
57249,76.956
186512,104.051
96273,113.692
179437,110.014
135330,73.627
195267,80.419
118328,69.131
156748,71.291
101284,108.41
148589,108.682
115328,71.828
191658,41.071
42059,76.204
134334,106.368
48832,58.634
119666,80.087
48812,112.875
195411,82.522
40118,
6180,74.953
160852,81.876
100939,107.711
150019,100.598
1511,67.247
135395,76.542
112700,71.11
150977,81.661
143890,80.033
160121,89.767
97982,101.922
28668,75.42
49106,61.432
219067,
164570,111.414
110810,70.291
163319,76.736
209935,72.315
192283,70.924
132956,104.558
128713,78.078
170489,64.509
176733,68.48
54768,72.235
154256,71.271
43613,116.576
163801,74.35
73564,79.214
175389,90.07
108999,77.429
141749,74.488
113668,107.788
186640,86.914
76481,108.93
153402,77.144
51348,70.946
133759,73.568
212763,66.555
214280,102.082
134408,
122887,77.398
162363,102.973
93727,
113006,106.468
166404,108.143
82184,71.737
183412,78.776
161836,108.844
67957,115.707
32086,105.627
206406,106.456
135026,104.734
191780,76.711
202972,73.996
161447,62.413
209403,112.621
41302,85.068
154584,74.405
212396,70.736
75197,79.758
123876,105.979
171291,76.044
179453,106.202
70819,72.832
148594,111.981
47840,80.189
2014,119.84
30218,75.842
85926,78.83
155268,74.519
194357,
193941,35.622
210019,102.051
103970,76.831
188793,70.087
41064,74.801
10644,81.833
155395,75.483
83778,79.402
179253,25.237
57922,60.608
90262,105.702
85668,77.578
148902,72.736
104373,112.641
46514,74.533
134873,76.042
127854,84.658
158207,74.176
90392,59.3
152177,105.24
156341,77.702
27070,75.449
135878,73.469
153546,77.069
20146,77.731
11579,77.934
36083,103.36
138102,76.99
69848,68.928
97481,105.428
21241,103.875
93379,82.428
57358,94.069
3557,108.33
191272,61.849
9036,84.322
83959,105.838
179832,73.526
170923,75.431
19520,106.848
37903,77.792
85418,42.506
92596,119.611
102248,70.664
127731,48.174
98628,105.138
92843,71.961
19074,109.791
89153,110.319
49409,74.881
191225,74.848
97913,108.163
122394,110.884
212534,73.205
50043,75.322
102029,105.347
47970,100.77
99924,101.627
197613,78.474
2892,73.635
136184,71.091
189074,76.218
150333,78.028
19762,108.354
102806,114.402
40453,108.952
14486,76.08
207405,83.956
52626,107.483
141127,76.715
154357,94.042
66216,104.483
161812,108.783
49254,107.152
32537,
157343,71.237
138271,74.115
156342,
38982,84.935
10092,84.31
28326,76.388
50324,106.036
149508,73.815
15508,103.552
39535,107.163
186931,79.803
125271,84.324
72614,67.259
208681,71.408
156647,71.998
62898,75.528
197277,
102521,84.175
185242,107.764
69927,104.723
67665,
43039,122.483
10429,76.182
49444,104.387
60722,73.037
2114,78.496
103927,110.574
197280,
46097,104.666
141952,73.111
194954,70.492
217126,
128094,79.658
166907,105.265
110456,118.451
102005,74.471
80666,68.038
8214,80.142
55952,65.445
183082,104.541
129972,71.618
8037,112.686
182530,104.732
211977,75.486
22613,
154998,74.548
32370,108.929
199002,86.947
141665,70.435
67978,110.815
210845,
4615,77.969
198188,79.924
95547,71.448
41922,63.294
10435,69.662
80231,105.026
195474,76.503
165731,73.701
211595,112.56
190185,75.563
29187,
64471,72.433
115711,111.544
199590,103.577
181945,62.38
138685,76.438
114726,64.81
205935,94.458
187125,110.498
163859,73.205
157328,
57778,
198853,
185624,110.597
58453,109.935
75140,104.43
205263,
124310,69.818
44018,44.231
115225,81.484
165009,104.881
16430,72.861
3120,76.896
3724,123.254
92951,104.365
42031,72.146
86807,115.908
29469,102.751
75066,108.237
101008,107.801
205248,76.147
218045,108.181
116019,108.705
86838,75.112
131866,73.549
131521,73.573
116228,
123351,119.675
49531,76.709
98144,111.481
48369,106.85
91081,
64740,89.383
153636,74.325
28422,76.128
99034,125.191
139351,74.932
168434,72.874
22938,81.526
88673,115.441
149993,78.176
147639,74.639
30264,81.144
22758,75.793
100944,99.939
199302,77.745
53344,75.138
151933,109.526
114028,111.222
77479,75.878
21373,73.999
193915,69.65
68534,113.748
147907,75.34
83708,75.913
51040,105.177
31256,76.969
195697,81.717
87142,77.683
136160,67.519
102518,65.301
131767,80.077
166381,109.743
158809,84.227
192591,73.379
118105,76.621
200781,75.131
209502,75.744
8319,70.37
116586,76.466
123589,74.948
144121,
137410,75.567
156716,76.456
46635,76.989
132290,79.823
73288,103.282
124459,109.716
59277,76.576
200109,109.073
183674,65.184
198,
72248,75.301
73102,91.538
16535,58.895
61862,73.489
165295,72.038
44524,86.782
166163,76.354
80081,72.089
194528,71.281
158154,75.41
203900,97.68
34162,108.71
185056,104.299
109380,69.307
45985,105.84
5872,111.575
201346,120.086
14583,83.559
57167,81.649
148389,74.249
157687,69.35
169766,76.642
154278,88.924
176458,76.151
170293,87.698
106679,70.252
182911,100.517
145929,81.293
192260,
104615,75.169
189658,117.359
183351,73.08
120868,113.765
176348,106.386
135719,75.919
2741,71.153
215937,105.057
161799,75.077
151878,106.826
122797,
198805,71.162
152673,105.61
86416,110.129
183757,72.359
207243,77.65
27903,72.47
71134,79.378
34339,72.225
205236,
171713,111.158
35050,
82719,59.532
106802,71.914
132840,105.061
138920,77.698
129699,108.272
142042,70.792
97665,72.563
217905,80.785
113220,105.466
21401,75.348
213244,117.825
213010,77.144
137439,100.357
83047,75.251
7458,83.21
208542,108.005
41619,109.816
154072,68.298
17677,77.623
130956,73.955
128424,103.44
29506,71.993
28502,76.787
47235,107.657
72432,67.797
191299,69.357
181586,38.078
165601,109.776
50337,106.43
200622,55.066
123430,109.039
90229,109.989
53491,79.348
49248,51.025
12017,74.108
14786,101.537
32502,112.397
81242,121.05
123490,99.462
94404,85.618
20708,77.414
56976,73.458
181843,71.423
141757,72.951
217808,99.257
100819,107.466
201752,107.551
194463,
77440,91.384
160526,72.686
113952,76.33
122326,
48691,74.446
48154,122.786
195223,69.774
147068,80.416
146004,72.372
179794,62.857
181621,71.139
98671,107.694
179331,72.698
188699,75.592
175852,76.083
212869,98.895
44995,74.321
71582,68.474
67333,69.502
95399,82.374
38548,78.127
108718,56.693
125861,72.961
39180,71.123
16423,77.875
58854,110.775
57940,76.443
190469,102.713
141071,70.392
47547,124.001
85945,74.456
70963,103.94
176768,71.526
41159,46.579
160554,76.583
164976,65.537
193069,59.549
136549,74.058
67540,106.306
96584,66.437
134305,103.336
208732,
96077,111.014
37849,107.954
122628,
42655,76.71
14003,108.579
103329,114.201
171129,89.538
191288,76.188
86751,76.19
178474,82.216
196552,72.095
110343,72.474
196099,65.313
182597,79.257
151084,
78305,47.557
66625,72.732
54494,112.752
4268,67.283
12867,83.799
199529,75.996
83929,71.647
157225,71.816
65216,106.288
45042,107.332
131742,95.53
159306,75.947
206984,76.684
220243,111.972
163456,74.449
179701,37.239
41156,82.76
165683,107.79
195676,74.623
125570,122.926
16378,84.924
155674,79.951
22141,109.689
120470,105.832
87033,107.462
169287,58.017
124631,83.45
107607,77.09
133975,
210401,73.244
156711,71.353
44421,105.585
160366,71.501
7500,44.993
32701,105.11
31269,78.587
154958,75.032
3353,77.16
123554,108.472
23429,111.769
197363,76.855
133430,75.86
123422,111.237
85936,72.741
42282,79.778
54860,107.347
128852,74.753
158088,82.749
208236,82.323
139077,73.715
181630,69.08
9072,84.967
47718,120.478
193531,
63544,70.823
186548,111.299
147146,78.436
214165,77.161
206441,79.254
125333,76.881
201785,78.826
65088,105.345
36038,107.527
183385,75.933
192512,72.588
33780,79.59
118178,109.442
147397,73.634
151766,74.756
177032,68.302
71515,106.715
55554,105.339
114008,84.886
193386,
197624,76.102
41235,99.459
184241,113.922
118908,107.157
132553,74.069
57188,108.62
48896,99.325
191208,75.328
130833,74.373
179573,103.868
48662,109.703
97033,108.517
20887,75.702
95760,74.153
218061,
141224,69.896
9984,68.275
155721,
189971,110.76
189741,112.122
130182,74.849
141791,74.503
202688,81.44
212425,109.241
86821,77.193
53419,84.381
15378,104.332
93724,81.835
112768,47.113
132759,75.221
160116,75.968
17636,81.689
217991,82.649
37092,77.142
16555,83.301
34675,110.393
189824,109.084
19660,73.561
28745,75.767
84394,103.819
33874,83.314
165845,76.836
31124,73.724
23093,106.33
163221,73.447
53847,73.211
9744,
148405,106.832
212847,
128897,80.433
20102,68.324
148318,106.277
120223,110.553
133938,75.814
193512,
190769,106.507
176469,103.125
65996,109.436
783,79.253
140664,71.328
164530,103.784
140764,68.78
10720,98.975
146222,68.501
175653,80.359
139700,72.385
81818,110.403
203865,97.16
3691,116.338
194786,79.646
131410,74.493
121982,104.248
190479,102.554
202239,103.34
49639,113.248
88970,108.758
141693,73.605
120143,104.936
88554,118.978
135757,71.997
106822,76.274
130586,60.65
86773,68.695
14300,80.909
75709,73.138
76180,55.773
49111,70.761
31423,75.16
185060,109.617
186998,76.104
71683,83.058
189657,114.176
153232,79.606
26558,103.428
156466,78.601
43078,
73081,75.494
197555,76.484
169750,59.653
34480,70.762
151808,109.255
33185,75.939
85541,105.678
115179,82.645
163770,68.948
43011,108.585
185946,111.706
147703,105.998
191795,72.566
176801,70.639
34921,107.923
32503,106.507
69233,76.925
202462,
72410,110.283
112507,109.109
153837,77.609
135864,
35090,126.14
154401,81.824
61519,74.645
141103,68.79
190014,71.547
77151,115.352
86999,110.593
68946,113.567
119950,77.824
122205,25.551
211910,109.901
166262,106.233
193916,64.991
87561,71.024
43648,106.543
20183,107.828
104071,73.019
157429,69.41
178690,104.87
94852,71.552
60144,74.179
119382,113.68
70747,73.345
154976,107.458
74266,66.999
101593,72.44
159123,73.365
138135,76.752
20212,74.624
51561,70.469
45935,69.22
194397,
34329,74.736
45085,102.87
11137,81.211
195159,94.024
161002,71.674
25820,82.339
146150,66.335
124274,92.084
17371,66.521
168143,65.225
119585,74.609
178457,83.493
6532,67.96
49260,
152983,75.932
218231,106.834
47935,81.942
147694,109.217
53004,69.518
48222,104.776
117696,105.116
217185,109.031
100993,
57988,89.585
57806,83.307
32039,71.974
152508,112.213
161231,75.503
209920,105.789
204290,
203291,109.704
152769,104.771
139798,75.503
153223,77.274
94583,103.425
94276,109.286
77594,75.902
1631,79.749
156300,78.272
193066,28.542
155202,76.187
206434,
169847,79.052
25486,107.32
152859,95.099
39436,106.803
151106,76.005
12402,73.771
34819,80.523
192576,64.96
39091,105.413
141467,69.499
111070,107.796
87531,75.235
62699,74.674
83,75.914
171571,74.341
53880,74.348
92197,111.156
135308,72.59
127525,77.577
192493,69.075
116173,117.812
46179,58.444
13993,108.377
149990,80.565
141236,70.299
11953,77.818
32657,70.532
58250,113.685
160452,77.422
111551,110.305
183343,72.668
149841,104.24
62837,73.005
151117,105.33
57834,76.02
39978,103.939
159067,81.964
30199,112.17
122158,75.771
111246,109.392
72454,73.51
30529,103.56
46803,106.705
149122,72.919
45043,116.628
195018,71.269
218073,83.283
144612,71.25
152179,103.772
163352,74.757
199255,75.44
62871,74.041
57232,75.967
47034,79.944
183521,64.082
161448,75.575
65753,106.603
176930,70.841
82860,63.711
26987,68.366
122527,84.286
20216,74.996
165032,109.042
3703,116.687
38973,75.169
21071,80.298
56545,112.395
39988,75.846
77497,99.11
129231,76.33
199970,
193168,26.945
66513,44.465
198400,76.092
47914,110.434
151932,110.079
196757,
83877,109.836
124017,107.997
192421,80.826
46423,116.022
204535,73.519
163507,78.849
9230,68.093
194188,83.35
30629,73.736
43858,103.032
115303,78.396
135707,78.571
161015,76.845
218571,118.849
187159,72.314
2907,77.985
216075,110.734
190131,75.245
157303,
153179,82.225
157069,71.348
154141,75.761
87795,105.52
132647,104.785
9399,106.968
36525,70.957
52454,105.417
157937,81.567
137265,
48783,105.575
179305,60.86
202186,112.556
55116,107.161
183586,69.992
207208,78.648
149860,74.927
148572,110.381
9153,72.915
154614,72.639
191930,72.611
123419,108.84
59349,106.004
3829,116.385
194252,67.582
138738,62.081
131547,
121356,104.062
50366,97.167
90568,109.782
181706,68.831
216519,83.994
3716,124.574
163576,82.114
13255,81.554
53537,113.833
69446,117.213
93993,80.759
130163,75.047
124623,41.223
178409,73.407
57428,81.43
152994,73.807
24421,107.669
163216,74.586
38418,
71093,80.429
93146,112.393
27827,18.072
193230,
23549,111.89
88491,71.299
111821,75.393
13856,85.429
14958,107.483
96261,96.441
194409,
181835,77.551
208663,
52497,95.578
72700,72.705
147001,74.968
136963,74.638
1176,76.511
142141,68.969
122625,77.778
43427,85.695
153745,
200926,111.922
159884,73.18
143542,78.555
39465,71.201
55057,72.11
122413,105.244
203932,111.169
99221,107.039
135116,73.043
47851,100.452
105034,105.547
84887,74.282
213221,106.883
98590,103.12
84481,76.728
86021,105.568
213664,78.19
185337,102.203
218248,106.281
47956,105.472
136888,77.054
98205,72.599
160559,72.682
153521,77.991
29061,53.695
108125,76.026
66814,76.601
194375,
94038,106.602
97863,114.677
121778,112.391
4203,108.939
87706,75.581
47518,101.602
3857,123.619
113184,77.268
79389,82.921
158580,81.964
21715,78.281
38293,69.418
148397,73.498
216906,108.668
148770,106.147
97070,68.794
40026,116.161
166677,122.081
202877,76.29
181889,69.893
217770,77.44
131337,73.809
40800,118.639
28880,75.967
211562,56.268
40960,39.35
97396,109.963
191489,67.99
4500,78.508
68300,81.681
147391,76.064
95908,76.885
200025,109.848
141150,67.842
39638,85.082
968,122.406
120418,106.09
23501,85.932
190208,82.232
149903,73.082
153486,77.668
186007,89.987
165632,104.526
219083,106.699
197917,70.202
193495,
201958,107.786
141815,73.095
139292,79.256
134414,102.217
166395,104.054
190553,85.635
62622,71.406
186948,76.635
178573,62.606
25928,106.939
90043,109.208
192569,67.265
165715,107.342
197112,69.194
179447,109.337
113078,
144633,74.443
117369,107.27
68091,76.132
135043,111.429
53869,108.134
34122,74.317
136419,75.885
34289,71.298
140006,79.658
46653,77.859
190528,91.35
207833,74.838
134069,
167651,74.593
217553,73.942
81758,108.84
217393,
164970,108.722
214354,74.845
201866,73.67
89390,105.753
70290,91.146
62533,87.009
100132,108.662
42631,76.224
179434,107.827
85210,106.576
177397,73.784
206430,74.224
59257,108.155
186939,77.86
22294,92.834
83067,80.237
139490,71.792
201887,80.626
117922,105.066
135152,70.457
83707,94.993
220705,71.246
107108,115.277
116433,104.476
111322,100.523
42309,106.119
150035,75.09
34653,75.217
190575,91.468
91468,83.978
188693,82.039
183905,69.453
108388,84.407
162478,80.997
175485,103.841
5093,81.507
20035,66.439
154552,
112591,112.018
110580,109.445
27242,84.741
83070,75.739
66816,73.606
97970,114.092
193499,26.29
49617,103.284
211386,71.615
40745,72.127
141403,68.447
626,76.752
52155,76.033
147601,75.979
47548,77.837
141795,74.855
138199,77.655
61649,71.608
152301,117.377
151566,106.881
205704,72.979
93909,
111367,111.676
36701,77.978
129571,105.649
191830,32.394
194916,78.407
162662,74.571
96178,76.921
141678,72.893
76159,85.776
202204,78.718
53113,119.719
5546,108.509
186647,79.229
38356,64.92
94164,107.438
208918,88.172
123567,104.544
133134,68.332
213120,77.644
130199,73.996
187060,76.281
80268,73.536
195582,76.187
67516,108.447
165339,77.298
55641,81.624
195058,80.071
21836,107.903
41240,74.382
62714,76.784
155777,70.567
81434,69.234
50649,111.195
70436,113.015
127299,71.729
193551,
163368,74.076
138620,70.435
91199,73.485
75649,106.903
191320,69.946
214522,82.343
29945,75.22
219703,69.579
211273,109.701
165791,36.923
1785,110.754
114950,75.907
179282,55.917
43992,111.026
142457,96.356
153887,78.741
128497,92.753
212538,73.417
192669,67.235
165433,80.338
209153,74.028
87977,80.2
217256,82.813
34469,72.938
207149,106.611
45850,
13529,71.496
52688,79.628
159533,74.5
60240,111.983
95563,113.17
72415,73.724
86211,78.284
195375,79.254
132747,83.384
24349,70.764
90716,77.96
150177,74.029
164689,70.382
164015,101.688
207394,78.659
165330,33.28
192329,67.631
149888,74.933
75126,69.053
51073,115.11
155188,73.023
34175,95.685
35989,84.331
157708,77.15
128912,79.844
197312,
95685,102.935
206554,110.55
43359,112.494
61368,108.778
187011,82.896
86271,74.608
16128,76.931
30877,75.207
127738,74.891
194371,
157707,70.975
178871,64.491
112643,75.363
95926,102.295
193388,
100725,117.491
189801,108.299
185290,108.13
24223,75.44
141592,77.574
52851,105.765
211619,108.005
154999,74.689
17581,80.055
40962,67.132
186816,103.988
49793,72.798
205181,76.409
22454,109.704
28844,75.871
10519,65.642
67592,112.749
192990,63.248
158908,74.736
89910,112.322
189438,62.933
73943,73.783
39577,67.558
133176,76.696
86855,111.716
150926,
195421,68.978
211542,69.415
33128,65.215
193801,59.729
121505,104.585
124480,47.808
193898,62.55
47491,106.72
148147,106.968
57525,75.011
36758,108.774
179429,103.543
82918,82.052
77950,110.138
160062,82.596
859,75.87
157632,73.633
192371,66.619
205098,76.412
211115,99.792
57558,79.159
71758,85.348
52649,108.022
28782,76.65
137128,73.717
47270,104.257
119855,109.416
51181,91.772
51455,119.233
60198,81.169
55002,106.615
96239,
44332,105.158
66409,119.64
125236,77.294
84084,82.659
219145,100.599
72468,69.703
213329,78.567
66759,73.209
193930,65.246
109516,93.121
162782,
202381,70.001
138141,75.619
55805,113.107
54913,82.594
183490,70.771
213846,69.949
145327,77.659
103445,104.124
80571,77.857
140593,73.147
124987,116.665
26869,111.03
10108,81.615
159651,69.589
8915,107.922
103093,102.564
171773,74.777
166275,113.869
218597,79.47
15360,105.275
157874,75.538
124908,122.925
73295,73.431
135251,72.545
131774,105.811
118478,63.168
77598,111.064
148587,111.364
126129,78.256
12658,75.863
152051,105.304
183730,45.265
166898,104.086
25225,110.039
34159,74.438
48088,
216083,
55419,127.598
75182,107.474
190936,74.591
73345,101.972
201719,76.807
66077,79.316
199652,107.003
163478,73.965
214309,104.854
85809,77.02
51446,123.037
8942,73.293
152998,73.441
40621,71.18
29819,71.969
165440,104.588
33182,105.944
35530,
132595,112.614
63670,122.905
35923,72.427
42981,75.742
129453,89.339
134381,101.61
76638,107.921
214218,74.538
190361,74.894
163135,78.179
106471,106.189
191370,70.693
89382,103.253
59213,74.506
146357,75.649
116044,77.677
157886,76.745
134232,80.211
197025,76.79
190595,90.946
171672,106.238
182697,105.034
189395,72.359
59107,81.252
187205,109.052
150805,80.107
72412,71.762
57180,110.638
111729,118.218
115438,
27712,78.532
40409,72.45
92379,81.162
162429,80.391
189133,78.205
160396,70.519
106484,74.947
19779,105.723
160512,83.259
34361,71.231
139869,75.573
127786,
175631,103.013
136122,70.225
189849,
43945,91.149
37072,76.857
136191,75.252
159759,75.11
15168,79.033
125171,79.974
193914,29.468
220575,68.58
165614,106.971
60508,61.775
59586,64.092
66971,109.633
133128,68.362
41346,112.748
113872,26.446
151757,105.719
170613,
147048,82.076
132848,108.21
184082,
20200,83.321
185694,88.901
51847,101.492
7108,87.814
96328,
133674,73.134
219566,109.656
112608,107.803
167154,105.189
113068,76.789
68768,102.813
25793,80.086
45825,75.461
135578,74.041
6680,70.922
16593,107.909
219189,88.71
27051,78.55
24705,107.086
85533,108.345
83883,109.67
59384,81.064
194306,94.614
58515,64.199
163366,74.26
65485,78.089
164732,70.91
152414,75.059
40804,74.677
176749,68.679
64714,71.688
72493,76.436
209420,73.511
82153,84.324
1125,79.184
164801,109.61
59275,108.338
139694,73.149
75424,102.674
2810,80.932
20920,108.422
33801,100.141
128906,73.868
41339,73.709
46174,61.519
90261,106.206
57201,74.587
86523,114.904
44879,104.552
19942,
77229,111.112
163594,79.28
171800,72.15
148754,108.463
75706,73.616
39486,73.167
79751,104.758
211908,107.823
157670,74.136
62772,73.885
195866,73.272
36628,77.285
38844,66.754
15731,69.033
151873,104.501
37147,106.49
37478,111.739
220492,81.267
150941,
35039,79.166
84038,72.866
8965,119.927
83282,70.713
8471,62.277
135351,73.256
158638,67.825
204837,115.309
106920,106.97
163904,107.683
109167,79.031
203246,41.59
25244,64.505
93116,74.824
203940,71.275
162427,71.574
41030,74.323
21134,76.631
217833,74.639
153442,77.617
55957,105.222
186676,95.59
63727,117.888
103359,107.07
63080,72.952
201763,77.974
95929,71.849
51049,108.941
166270,108.391
12909,90.646
