ald_id,smiles,canon
GWBMKLKIZVKPGO-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)OCC2=NC(=NO2)C3=CC=C(C=C3)OC(F)F,O=Cc1ccccc1OCc1nc(-c2ccc(OC(F)F)cc2)no1
LLJARTGZTFKFQR-UHFFFAOYSA-N,CC(CCC(=O)O)OC1=CC(=CC(=C1)C=O)F,CC(CCC(=O)O)Oc1cc(F)cc(C=O)c1
CHHIPTJPXUMPJH-UHFFFAOYSA-N,CC(C(=O)C1=C(C=C(C=N1)C=O)F)C(=O)O,CC(C(=O)O)C(=O)c1ncc(C=O)cc1F
NRSSDSHSMCCSGY-UHFFFAOYSA-N,COC1=NC(=CC(=C1OC(F)(F)F)C=O)CBr,COc1nc(CBr)cc(C=O)c1OC(F)(F)F
GJJIXCYSFQLSRJ-UHFFFAOYSA-N,C1=CC=NC(=C1)COC2=CC=CC(=C2)C3=C4C=CC=C(C4=NC=C3C=O)C(F)(F)F,O=Cc1cnc2c(C(F)(F)F)cccc2c1-c1cccc(OCc2ccccn2)c1
PTPMBYVILHYQDS-UHFFFAOYSA-N,CCOC(=O)C1=C(C=CC(=C1C=O)C#N)C(F)(F)F,CCOC(=O)c1c(C(F)(F)F)ccc(C#N)c1C=O
LAARUAOHQBQKPZ-UHFFFAOYSA-N,CN(C1=CC(=CC(=C1)C=O)OS(=O)(=O)F)C(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24,CN(C(=O)OCC1c2ccccc2-c2ccccc21)c1cc(C=O)cc(OS(=O)(=O)F)c1
GXMJIXLNFGMAAD-UHFFFAOYSA-N,C1=CC(C=CC(=C1)C(=O)C(=O)C2=CC=CC(=C2)C=O)OC(F)F,O=Cc1cccc(C(=O)C(=O)C2=CC=CC(OC(F)F)C=C2)c1
MQOAGMBHFIZKFN-UHFFFAOYSA-N,CN(C)C1CCN(CC1)C2=C(C=C(C=C2)C=O)C(F)(F)F,CN(C)C1CCN(c2ccc(C=O)cc2C(F)(F)F)CC1
YDFZDSJWIHVZRI-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)N2C=C(C(=N2)C3=CC=NC=C3)C=O,O=Cc1cn(-c2cccc(F)c2)nc1-c1ccncc1
UAHSIHBHRSRXOW-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Cl)C=O)OC2=C(C=C(C=C2)Br)F,O=Cc1c(Cl)cccc1Oc1ccc(Br)cc1F
SRMJYKYNZBBERN-UHFFFAOYSA-N,CC1=C(C=CC(=C1)F)C2=C(C(=CC(=C2)C=O)C(=O)NCC3=CC(=CC(=C3)OC)OC)N,COc1cc(CNC(=O)c2cc(C=O)cc(-c3ccc(F)cc3C)c2N)cc(OC)c1
WDXUNWOGFNCZJP-UHFFFAOYSA-N,CC1=CC(=C2C(=C1)C(=C(N2)C3=CC(=CC=C3)F)C=O)C,Cc1cc(C)c2[nH]c(-c3cccc(F)c3)c(C=O)c2c1
MRHFKFGKYYBSEK-UHFFFAOYSA-N,CS(=O)(=O)CCCOC1=CC(=CC(=C1C2=CC=C(C=C2)F)C3CC3)C=O,CS(=O)(=O)CCCOc1cc(C=O)cc(C2CC2)c1-c1ccc(F)cc1
BSCOUGKXLFFEHX-UHFFFAOYSA-N,COC1=CC(=C(C=C1)C=O)OCC2=C(C=C(C=C2)F)F,COc1ccc(C=O)c(OCc2ccc(F)cc2F)c1
NIYYLXDRLQFYMS-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=CSC(=N2)C=O,Cc1ccc(-c2csc(C=O)n2)cc1
GLQUYQUJPVTSJH-UHFFFAOYSA-N,C1CCC(CC1)N(CC2CC2)C(=O)C3CCN(CC3)C4=CC=C(C=C4)C=O,O=Cc1ccc(N2CCC(C(=O)N(CC3CC3)C3CCCCC3)CC2)cc1
CMWQEXDTUCVVKM-UHFFFAOYSA-N,C1=CC=C(C(=C1)CCN2C(=O)C3=CC=CC=C3C2=O)C=O,O=Cc1ccccc1CCN1C(=O)c2ccccc2C1=O
VFZXTUHPVRTEQD-UHFFFAOYSA-N,C1=CN=C(C(=C1C=CCC(=O)N)C=O)F,NC(=O)CC=Cc1ccnc(F)c1C=O
JIOFCVRNOYCRSV-UHFFFAOYSA-N,CC(=O)C1=CC(=CC(=C1C(F)(F)F)C=O)[N+](=O)[O-],CC(=O)c1cc([N+](=O)[O-])cc(C=O)c1C(F)(F)F
ZOWVMSQGVTWAMX-UHFFFAOYSA-N,COCCN(CC=C)C1=C(C=C(C=C1)F)C=O,C=CCN(CCOC)c1ccc(F)cc1C=O
OXZSBLGNIUNZGX-UHFFFAOYSA-N,CC1=CC(=C(N=C1)C2=CC(=CC=C2)OC(F)(F)F)C=O,Cc1cnc(-c2cccc(OC(F)(F)F)c2)c(C=O)c1
DQQURTPRQNENPF-UHFFFAOYSA-N,C1=CN2C(=NC(=C2C(=C1)Br)C=O)CCC3=CC=C(C=C3)F,O=Cc1nc(CCc2ccc(F)cc2)n2cccc(Br)c12
DSTHWNJNDZREJW-UHFFFAOYSA-N,C1=CC(=C(C=C1COC2=C(C=C(C=C2Br)C=O)Br)F)Cl,O=Cc1cc(Br)c(OCc2ccc(Cl)c(F)c2)c(Br)c1
POCLJTHDOHYNBI-UHFFFAOYSA-N,CC1=C(N2C=CC=CC2=C1C=O)CCC3=CC=NC=C3,Cc1c(C=O)c2ccccn2c1CCc1ccncc1
YKFFXAJTMGHIJB-UHFFFAOYSA-N,COC1=C(C(=CC(=O)N1)OC(F)(F)F)C=O,COc1[nH]c(=O)cc(OC(F)(F)F)c1C=O
VRDUFAYSDHMXOB-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC(=CN2S(=O)(=O)C3=CC(=C(C=C3)C#N)F)C=O,N#Cc1ccc(S(=O)(=O)n2cc(C=O)cc2-c2ccccc2)cc1F
ABUZJCPYSCQXPA-UHFFFAOYSA-N,C1=CC(=CC=C1CCCCOC2=C(C=C(C=C2)C3=CC=C(C=C3)OC(F)(F)F)C=O)F,O=Cc1cc(-c2ccc(OC(F)(F)F)cc2)ccc1OCCCCc1ccc(F)cc1
CRHQTDDQHVAHRL-UHFFFAOYSA-N,CC1=CC(=C(C=C1)C2=C(C3=C(CCC2)C=C(C=C3)C=O)C4=CC=C(C=C4)OC5CCN(C5)CCCF)C,Cc1ccc(C2=C(c3ccc(OC4CCN(CCCF)C4)cc3)c3ccc(C=O)cc3CCC2)c(C)c1
POOOQXJDZKXXOC-UHFFFAOYSA-N,CN1C(=O)C(=C(N1)C2=CC=C(C=C2)S(=O)(=O)N3CCC(CC3)(F)F)C=O,Cn1[nH]c(-c2ccc(S(=O)(=O)N3CCC(F)(F)CC3)cc2)c(C=O)c1=O
PTGUBAWBZSKPAK-UHFFFAOYSA-N,C1=C(N=C(C(=C1C=O)Cl)C(F)F)CBr,O=Cc1cc(CBr)nc(C(F)F)c1Cl
OTTFLADYRUPSKQ-UHFFFAOYSA-N,CC1=CC=CC=C1CNC2=NN(C=C2C=O)C3=C(C=C(C=C3)F)F,Cc1ccccc1CNc1nn(-c2ccc(F)cc2F)cc1C=O
QDWFKQKLGGIXGM-UHFFFAOYSA-N,C1=C(C=C(C(=C1C(=O)N)C=O)[N+](=O)[O-])C(F)(F)F,NC(=O)c1cc(C(F)(F)F)cc([N+](=O)[O-])c1C=O
YPUMFVXSTKNWRE-UHFFFAOYSA-N,COC1=C(C=C(C(=C1)O)C=O)I,COc1cc(O)c(C=O)cc1I
DTKVAXKXZQIMPZ-UHFFFAOYSA-N,C1=C(C(=NC(=C1C=O)I)OC(F)(F)F)CBr,O=Cc1cc(CBr)c(OC(F)(F)F)nc1I
GNTSIDBYFGIVHV-UHFFFAOYSA-N,CNC1=NC=C(C2=CC(=NC=C21)NC(=O)C3CC3)C#CC4=C(C=C(C=C4)C=O)F,CNc1ncc(C#Cc2ccc(C=O)cc2F)c2cc(NC(=O)C3CC3)ncc12
OEMHAMNNLYLETR-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(N=C(O2)C3=CC=CC=C3)C=O,O=Cc1nc(-c2ccccc2)oc1-c1ccccc1
QQUYXMXAEBBVAJ-UHFFFAOYSA-N,CCNC(=O)C1=CC2=C(S1)C=CC(=C2C=O)O,CCNC(=O)c1cc2c(C=O)c(O)ccc2s1
IPROARAVDNVOJZ-UHFFFAOYSA-N,C1=C(C=NC(=C1C(F)(F)F)Cl)C=O,O=Cc1cnc(Cl)c(C(F)(F)F)c1
LFHUWIMGIYWNLC-UHFFFAOYSA-N,CC1=CC(=C(C=C1)C(F)(F)F)CN2CCNC3=C2C=C(C=N3)C4=CC=CC(=C4)C=O,Cc1ccc(C(F)(F)F)c(CN2CCNc3ncc(-c4cccc(C=O)c4)cc32)c1
OZIUYSDVVJNCTD-UHFFFAOYSA-N,C1=CC=C(C=C1)C(C2=CC=CC=C2)N3C=CN=C3C=O,O=Cc1nccn1C(c1ccccc1)c1ccccc1
IVOYTUNPHREKTI-XSFVSMFZSA-N,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)/C(=C/C(=O)O)/C3=CC=CC=C3)C=O)Cl,CCCCc1nc(Cl)c(C=O)n1Cc1ccc(/C(=C/C(=O)O)c2ccccc2)cc1
IJOFOMFMHROIRL-UHFFFAOYSA-N,CC1(C=CC=C(C1COC2=CC(=C(N=C2)C=O)NC(=O)OC(C)(C)C)Cl)F,CC(C)(C)OC(=O)Nc1cc(OCC2C(Cl)=CC=CC2(C)F)cnc1C=O
AZHHBELZSSVKIT-UHFFFAOYSA-N,C1=CC=C(C(=C1)CC2=NC=C(S2)C=O)C(F)(F)F,O=Cc1cnc(Cc2ccccc2C(F)(F)F)s1
ZSXNFHIAZCEFCX-OAHLLOKOSA-N,C1CC12CN(C[C@H]2NC3=CC(=C(C(=C3)F)C=O)F)CCCF,O=Cc1c(F)cc(N[C@@H]2CN(CCCF)CC23CC3)cc1F
MEILJCMLVHEYKJ-UHFFFAOYSA-N,B(C1=C(C=C(C=C1)OCC2=CC3=C(C=C(C=C3)F)NC2=O)C=O)(O)O,O=Cc1cc(OCc2cc3ccc(F)cc3[nH]c2=O)ccc1B(O)O
WHNFBZJHPFVWFB-UHFFFAOYSA-N,C1=CC=C(C(=C1)CN2C3=CC=CC=C3N(C2=N)CCCOC4=CC=C(C=C4)F)C=O,N=c1n(CCCOc2ccc(F)cc2)c2ccccc2n1Cc1ccccc1C=O
VZFZOLYMIDEOQI-UHFFFAOYSA-N,CCOC(=O)CC1=C(C=C(C=C1C#N)OC(F)(F)F)C=O,CCOC(=O)Cc1c(C#N)cc(OC(F)(F)F)cc1C=O
JCSWKULOSYFZFU-UHFFFAOYSA-N,C1=CC(=CC(=C1)OC(F)(F)F)C2=C(NC(=O)C=C2)C=O,O=Cc1[nH]c(=O)ccc1-c1cccc(OC(F)(F)F)c1
YFZOAJADZQGVPE-UHFFFAOYSA-N,CC1=C(C=C(C=C1)C2=C(C=C(C=C2)OS(=O)(=O)C(F)(F)F)C=O)Cl,Cc1ccc(-c2ccc(OS(=O)(=O)C(F)(F)F)cc2C=O)cc1Cl
DUXAPESARLQWSV-UHFFFAOYSA-N,CC1=CC(=CC=C1)C2=NC(=C(S2)C3=CC=C(C=C3)F)C=O,Cc1cccc(-c2nc(C=O)c(-c3ccc(F)cc3)s2)c1
MVMKLFYOGQGHTC-UHFFFAOYSA-N,C1CN(CCN1C2=C(C=C(C=C2)[N+](=O)[O-])C(F)(F)F)C3=CC=CC=C3C=O,O=Cc1ccccc1N1CCN(c2ccc([N+](=O)[O-])cc2C(F)(F)F)CC1
RCEZFNIFGMLGMH-UHFFFAOYSA-N,C1=C(N=CC2=C1N=NN2CC(F)(F)F)C=O,O=Cc1cc2nnn(CC(F)(F)F)c2cn1
LRDUTEYUSIBVDP-UHFFFAOYSA-N,C1C(CN1C(=O)C2=NOC(=C2)C=O)(F)F,O=Cc1cc(C(=O)N2CC(F)(F)C2)no1
VCCFWVJRSTZWJG-UHFFFAOYSA-N,CC(C1=CC(=CC(=C1F)C=O)CN2CCOCC2)NC3=CC=CC(=C3)CO,CC(Nc1cccc(CO)c1)c1cc(CN2CCOCC2)cc(C=O)c1F
VYVNPEOHUFEKQU-UHFFFAOYSA-N,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)Cl)C=O,Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C=O)cc1
XDBSCTGTGSWTDQ-UHFFFAOYSA-N,C1CC2=C(C1)N(N=C2COC(=O)COC3=CC=CC=C3C=O)C4=CC=C(C=C4)F,O=Cc1ccccc1OCC(=O)OCc1nn(-c2ccc(F)cc2)c2c1CCC2
RDRCOYCILUKHFQ-UHFFFAOYSA-N,CCOC1=C(C=CC(=C1)C2=CN=C(C=C2)C(F)(F)F)C=O,CCOc1cc(-c2ccc(C(F)(F)F)nc2)ccc1C=O
HUZQWFWSZXRSIW-UHFFFAOYSA-N,CC1=C(C(SC1=O)(C)CC2=CC=C(C=C2)C3=CC=C(C=C3)C=O)O,CC1=C(O)C(C)(Cc2ccc(-c3ccc(C=O)cc3)cc2)SC1=O
RASPNAIOAVIEJJ-UHFFFAOYSA-N,CC1=CC2=C(C=CC(=C2)OC)C(=C1C3=CC(=CC=C3)C(F)(F)F)OC4=CC=C(C=C4)C=O,COc1ccc2c(Oc3ccc(C=O)cc3)c(-c3cccc(C(F)(F)F)c3)c(C)cc2c1
QLRQPPXMOUXNQV-UHFFFAOYSA-N,C1=CC=C(C=C1)OC2=C(C=C[N+](=C2)[O-])C=O,O=Cc1cc[n+]([O-])cc1Oc1ccccc1
CFWBHRKDBOFBBQ-UHFFFAOYSA-N,C1=CC(=CC=C1COC(=O)C2=CC=C(C=C2)C3=CC=C(O3)C=O)F,O=Cc1ccc(-c2ccc(C(=O)OCc3ccc(F)cc3)cc2)o1
CBMTUTXQKMHAER-UHFFFAOYSA-N,C1=CC(=C(C(=C1)F)F)C2=C(N=C(C=C2)F)C=O,O=Cc1nc(F)ccc1-c1cccc(F)c1F
HKCPFAMYWWFMAI-UHFFFAOYSA-N,CCCCCCC1=C(SC(=C1)C2=CC=C(S2)C=O)C(F)(F)F,CCCCCCc1cc(-c2ccc(C=O)s2)sc1C(F)(F)F
HONMPDQUZRBNAO-UHFFFAOYSA-N,C1=C(C(=NC(=C1Cl)C=O)[N+](=O)[O-])C(F)F,O=Cc1nc([N+](=O)[O-])c(C(F)F)cc1Cl
WQKQRSOJRJRUQU-UHFFFAOYSA-N,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3C=CC(=C3)C=O)F,CC(=O)NCC1CN(c2ccc(-n3ccc(C=O)c3)c(F)c2)C(=O)O1
PCUGTGXPDQGQIO-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)COC2=CC3=C(C=C2)C(=O)C(=CO3)C=O,O=Cc1coc2cc(OCc3cccc(F)c3)ccc2c1=O
BNWBAFRTMMYLTG-YQYDADCPSA-N,CC(C)(C)OC(=O)C(CC=C)[C@@H](C1=CC=CO1)C2=CC3=C(C=C2C=O)OCO3,C=CCC(C(=O)OC(C)(C)C)[C@@H](c1ccco1)c1cc2c(cc1C=O)OCO2
VTTYWJXTXIYEIS-UHFFFAOYSA-N,C1=CN=C(C(=C1C=O)F)C2=CC(=CC(=C2)Cl)Cl,O=Cc1ccnc(-c2cc(Cl)cc(Cl)c2)c1F
QUNHWSGXYFHGTO-ZDUSSCGKSA-N,CCCC[C@H]1CCCCCCC2=C1C=C(N2)C=O,CCCC[C@H]1CCCCCCc2[nH]c(C=O)cc21
HJEZQUVNPYMLNJ-PHIMTYICSA-N,C[C@@H]1CN(C[C@@H](O1)C)C2=C(C3=C(C=C2C=O)C(=NO3)C(=O)NC(C)C)F,CC(C)NC(=O)c1noc2c(F)c(N3C[C@@H](C)O[C@@H](C)C3)c(C=O)cc12
MQMRHTPUMQPUJD-UHFFFAOYSA-N,COC1=NC=CC(=C1C2=CC(=C(C=C2)F)F)C=O,COc1nccc(C=O)c1-c1ccc(F)c(F)c1
AFVPVABXKYFLGZ-UHFFFAOYSA-N,C#CC1=C(C=CC(=C1F)C=O)F,C#Cc1c(F)ccc(C=O)c1F
AHDMKNSIRXVGHP-UHFFFAOYSA-N,C1=C(NC(=O)C(=C1C(F)F)C=O)CBr,O=Cc1c(C(F)F)cc(CBr)[nH]c1=O
FGCYDSOFSGOQEZ-UHFFFAOYSA-N,CN1C(=C(N=N1)C=O)C2=CC(=CC=C2)F,Cn1nnc(C=O)c1-c1cccc(F)c1
BZDSUKJDQFZFRU-UHFFFAOYSA-N,C1=CC=C(C=C1)[Se]C2=C(C3=CC=CC=C3S2)C=O,O=Cc1c([Se]c2ccccc2)sc2ccccc12
IMDMBQJUJZSQHR-UHFFFAOYSA-N,CC1=CC(=CC(=C1C(=CC(=O)C2=CC(=C(C=C2)Cl)C=O)N)C)C(C(F)(F)F)(C(F)(F)F)F,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1C(N)=CC(=O)c1ccc(Cl)c(C=O)c1
CRIOCHQIPYWQRJ-UHFFFAOYSA-N,CC1(COC2=C(C=C(C=C21)CN(C)C)C3=C(C=CC(=C3)C=O)OC(F)(F)F)C,CN(C)Cc1cc(-c2cc(C=O)ccc2OC(F)(F)F)c2c(c1)C(C)(C)CO2
RXVACCFHUQLGPP-UHFFFAOYSA-N,C1=CC(=C(C=C1C(F)(F)F)Cl)CN2C(=CC=N2)C=O,O=Cc1ccnn1Cc1ccc(C(F)(F)F)cc1Cl
BZVPZJLASDFCGT-IHWYPQMZSA-N,CC1=NN=C(O1)/C=C\N2C=NC(=N2)C3=CC(=CC(=C3)C=O)C(F)(F)F,Cc1nnc(/C=C\n2cnc(-c3cc(C=O)cc(C(F)(F)F)c3)n2)o1
UXQCMCVDFSTUPU-UHFFFAOYSA-N,C1=CC=C(C(=C1)C(=O)C2=C(C=CC(=C2)[N+](=O)[O-])C3=CC=C(O3)C=O)F,O=Cc1ccc(-c2ccc([N+](=O)[O-])cc2C(=O)c2ccccc2F)o1
HIUCOERCUFAKLI-UHFFFAOYSA-N,CC1=CC(=CC(=C1OCC2=C(C(=CC=C2)OC)F)C=O)Br,COc1cccc(COc2c(C)cc(Br)cc2C=O)c1F
YZAUQJGDEGLWTI-UHFFFAOYSA-N,C1COCCN1C2=C(NC=C2C3=CC=C(C=C3)Cl)C=O,O=Cc1[nH]cc(-c2ccc(Cl)cc2)c1N1CCOCC1
FOUVXDZLFOEROU-UHFFFAOYSA-N,CCN(CC)C1=CC(=C(C(=C1)F)C2=NC(=NO2)N3CCC4=C3C=CC(=C4)C=O)F,CCN(CC)c1cc(F)c(-c2nc(N3CCc4cc(C=O)ccc43)no2)c(F)c1
MMWMMZMONXTLKP-UHFFFAOYSA-N,CN(C1=CC(=C(C=C1)C=O)Br)C2=CC=CC=C2F,CN(c1ccc(C=O)c(Br)c1)c1ccccc1F
JLTLPSWYIAEFKA-UHFFFAOYSA-N,C1=CC(=CC=C1C=O)C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N,N=C(N)c1ccc2cc(OC(=O)c3ccc(C=O)cc3)ccc2c1
QQIHBUCQJVUCGC-UHFFFAOYSA-N,C1=CC(=C(N=C1)C#N)COC2=C(C=C(C=C2F)C=O)F,N#Cc1ncccc1COc1c(F)cc(C=O)cc1F
NQOPTLVAMAXDFC-UHFFFAOYSA-N,COC1=C2C=CC(=C(C2=C(C=C1)F)OC)C=O,COc1ccc(F)c2c(OC)c(C=O)ccc12
AJRKOIBWXYPMOY-UHFFFAOYSA-N,C1CN(CC1C2=C(C=C(C=C2)OC3=C(C=CC=N3)Br)C=O)C(=O)C4=NC=C(C=C4)F,O=Cc1cc(Oc2ncccc2Br)ccc1C1CCN(C(=O)c2ccc(F)cn2)C1
MMXGGEJPJWFRGX-UHFFFAOYSA-N,CCC1=C(C=CC(=C1C=O)C2CCN(C2)C(=O)C3=NC=C(C=C3)F)C4=CC=CC=C4,CCc1c(-c2ccccc2)ccc(C2CCN(C(=O)c3ccc(F)cn3)C2)c1C=O
XVONJPBUHJJBTM-UHFFFAOYSA-N,CC1=NN(C(=C1C=O)OC2=CC(=C(C=C2Br)Cl)F)C,Cc1nn(C)c(Oc2cc(F)c(Cl)cc2Br)c1C=O
CDWCYHCBULSCFK-UPHRSURJSA-N,C1=C(C=C(C=C1C2=NN(C=N2)/C=C\C3=NN=C(O3)C#N)C(F)(F)F)C=O,N#Cc1nnc(/C=C\n2cnc(-c3cc(C=O)cc(C(F)(F)F)c3)n2)o1
BQLPQUGYPRULLN-UHFFFAOYSA-N,CN1C=C(C(=N1)C2=C(C=C(C=C2)F)Br)C=O,Cn1cc(C=O)c(-c2ccc(F)cc2Br)n1
MGMSZFZFCXKYHX-UHFFFAOYSA-N,CC(C)(C)OC(=O)C1=C(C=CC(=C1)C2=CC=C(O2)C=O)F,CC(C)(C)OC(=O)c1cc(-c2ccc(C=O)o2)ccc1F
QTLOYOSKGRNTNQ-UHFFFAOYSA-N,C1=CC(=CC=C1C2=C(C3=C(O2)C=CC(=C3)C=CC(=O)C4=C(C=C(C=C4)O)O)C=O)O,O=Cc1c(-c2ccc(O)cc2)oc2ccc(C=CC(=O)c3ccc(O)cc3O)cc12
IFWLOLSXCBCKRU-UHFFFAOYSA-N,CC1=C(C(=C(C=C1)F)C=O)C#CCCN,Cc1ccc(F)c(C=O)c1C#CCCN
MVORBLZUGBSUNB-UHFFFAOYSA-N,C1C(C(OC1N2C=C(C(=O)NC2=O)C=O)CO)O,O=Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O
MNBLYACPVWCSLJ-UHFFFAOYSA-N,C1=CC(=CC(=C1)F)COC2=C(C=C(C=C2)NC3=NC=NC4=CN=C(C=C43)C5=CC=C(O5)C=O)Cl,O=Cc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3cn2)o1
XTBIXBKCIIFYDT-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=C(C(=N2)SCC3=CC=C(C=C3)Cl)C=O,O=Cc1cc2ccccc2nc1SCc1ccc(Cl)cc1
RYYYZXDXVNJMRC-UHFFFAOYSA-N,CCC1=C(C(=CN=C1N(C)SF)C=O)Cl,CCc1c(N(C)SF)ncc(C=O)c1Cl
ZACNYJHWXXRQNB-UHFFFAOYSA-N,CC1=CC(=C(C=C1)C)N2C(=C(N=C2C3=CC=C(C=C3)F)Cl)C=O,Cc1ccc(C)c(-n2c(-c3ccc(F)cc3)nc(Cl)c2C=O)c1
HBWFTFSZMSBSGR-UHFFFAOYSA-N,C1=C(C=C(C=C1C(F)(F)F)C(F)(F)F)C2=CN=CC(=C2)C=O,O=Cc1cncc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1
FWEJZUAMXLEJKJ-UHFFFAOYSA-N,C1CN(CCC1CNC(=O)C2=C(N=CC=C2)N)CC3COC4=C(O3)C5=C(C=C4)NC(=C5)C=O,Nc1ncccc1C(=O)NCC1CCN(CC2COc3ccc4[nH]c(C=O)cc4c3O2)CC1
SDWREDSHXOABRO-UHFFFAOYSA-N,CC(C1=CN2C=C(N=C2C(=C1)Br)C=O)F,CC(F)c1cc(Br)c2nc(C=O)cn2c1
SDWFVRDJUOWDPP-UHFFFAOYSA-N,C1=CN=C(N=C1C=O)CCOCC(F)(F)F,O=Cc1ccnc(CCOCC(F)(F)F)n1
LCPFIMIFIMVNSZ-UHFFFAOYSA-N,CC1=NC(=C(C=C1)OCC(C2=CC=CC=C2)(F)F)C=O,Cc1ccc(OCC(F)(F)c2ccccc2)c(C=O)n1
JHSNBAAOAWUPSQ-UHFFFAOYSA-N,CC(C)CN1C(=CC=C(C1=O)C=O)C2=CC=C(C=C2)F,CC(C)Cn1c(-c2ccc(F)cc2)ccc(C=O)c1=O
KPZPSYIWSMYCIS-UHFFFAOYSA-N,C1C(CN1)C(=N)C2=C(C=CN=C2NC3=CC=C(C=C3)OC(F)(F)F)C=O,N=C(c1c(C=O)ccnc1Nc1ccc(OC(F)(F)F)cc1)C1CNC1
GXLYBHIIQMAZRQ-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)CN)Br)C(F)F)C=O,NCc1ncc(C=O)c(C(F)F)c1Br
BHMIWCGHBYBPOQ-UHFFFAOYSA-N,CC(C)C1=CC=CC2=C1NC(=C2C=O)C3=CC=C(C=C3)F,CC(C)c1cccc2c(C=O)c(-c3ccc(F)cc3)[nH]c12
JYIJFNMNINGVKC-UHFFFAOYSA-N,CCCN1C=C(C(=N1)C2=CC=C(C=C2)OC(F)(F)F)C=O,CCCn1cc(C=O)c(-c2ccc(OC(F)(F)F)cc2)n1
NJAFSKWPDIOUOT-UHFFFAOYSA-N,CC1=CC(=C(C=C1F)C2=NC=NC(=C2)C=O)Cl,Cc1cc(Cl)c(-c2cc(C=O)ncn2)cc1F
DPLGWONNJCISKN-UHFFFAOYSA-N,CCN(CC)C1=NC(=C(C(=N1)Cl)C=O)Cl,CCN(CC)c1nc(Cl)c(C=O)c(Cl)n1
ZJXFEIFCPUNQEK-UHFFFAOYSA-N,C1CC1(CNC(=O)C2=C(C=CC=C2F)F)C3=C(C=C(C=N3)C4=CC=C(S4)C=O)Cl,O=Cc1ccc(-c2cnc(C3(CNC(=O)c4c(F)cccc4F)CC3)c(Cl)c2)s1
MFEASEKWVSFSJU-UHFFFAOYSA-N,C1=CC2=C(N=C1)N(C=C2C=O)CC3=CC(=CC(=C3)F)C#N,N#Cc1cc(F)cc(Cn2cc(C=O)c3cccnc32)c1
HJFRTRJXHIIVOX-HNNXBMFYSA-N,C[C@@H](C1=CC=CC=C1)NC2=NC=CC(=N2)N3C=C(N=C3C4=CC=C(C=C4)F)C=O,C[C@H](Nc1nccc(-n2cc(C=O)nc2-c2ccc(F)cc2)n1)c1ccccc1
CUZDXQPDCKROOY-UHFFFAOYSA-N,C1=CC2=C(C=C1C3=NC=CC(=N3)C(F)(F)F)C=C(O2)C=O,O=Cc1cc2cc(-c3nccc(C(F)(F)F)n3)ccc2o1
XSSZQBUYGSJVQX-UHFFFAOYSA-N,CCCCCC1=NC(=C(C=C1)F)C=O,CCCCCc1ccc(F)c(C=O)n1
MGXGHUYBTSQJGQ-UHFFFAOYSA-N,C1=C(C(=NC(=C1O)C=O)OC(F)(F)F)C(F)F,O=Cc1nc(OC(F)(F)F)c(C(F)F)cc1O
PFDZZYCARMPEEG-UHFFFAOYSA-N,CC(C)(C)OC(=O)N(CC1=CN=C(C=C1)C(F)(F)F)C2=C(C=C(C=N2)C=O)OC,COc1cc(C=O)cnc1N(Cc1ccc(C(F)(F)F)nc1)C(=O)OC(C)(C)C
VKPRMEOOFBYMLY-UHFFFAOYSA-N,CC1=CC=C(C=C1)S(=O)(=O)N2C3=C(C=C(C=C3)Cl)C(=C2C=O)C4=CC=CC=C4F,Cc1ccc(S(=O)(=O)n2c(C=O)c(-c3ccccc3F)c3cc(Cl)ccc32)cc1
JATJBSMHOZOZFJ-UHFFFAOYSA-N,COC1=C(C(=NC=C1[N+](=O)[O-])OC(F)(F)F)C=O,COc1c([N+](=O)[O-])cnc(OC(F)(F)F)c1C=O
HDFHDRXKEHDYII-UHFFFAOYSA-N,C1C2=C(CO1)N(N=C2C=O)C3=CC=CC=C3F,O=Cc1nn(-c2ccccc2F)c2c1COC2
MZCFRBHKCMTFLL-UHFFFAOYSA-N,CC1=CC(=NC(=N1)N2C(=CC(=N2)C=O)C)NC3CCC(CC3)(F)F,Cc1cc(NC2CCC(F)(F)CC2)nc(-n2nc(C=O)cc2C)n1
